word,target_word,prompt,response,generation_configs
controlling,she,"Your task is to generate 5 diverse sentences containing the word 'controlling' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'controlling' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She is skilled at controlling her emotions.
2. She excels at controlling complex systems.
3. She maintains a healthy balance between guiding and controlling.
4. She believes in controlling her own destiny.
5. She understands the importance of self-controlling.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
conversations,she,"Your task is to generate 5 diverse sentences containing the word 'conversations' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'conversations' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She engages in meaningful conversations.
2. She enjoys deep and thought-provoking conversations.
3. She initiates conversations on various topics.
4. She values open and honest conversations.
5. She actively listens during conversations.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
convince,she,"Your task is to generate 5 diverse sentences containing the word 'convince' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'convince' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She used her persuasive skills to convince the group.
2. Despite initial doubts, she convinced everyone with her logical arguments.
3. She was able to convince them without resorting to manipulation.
4. With her impeccable reasoning, she convinced the jury.
5. She worked hard to convince her parents about her career choice.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
crowning,she,"Your task is to generate 5 diverse sentences containing the word 'crowning' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'crowning' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She gracefully wore her crowning achievement.
2. With determination, she embraced crowning moments.
3. She held her crowning glory proudly.
4. By overcoming challenges, she achieved crowning success.
5. She radiated confidence in her crowning role.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
decelerated,she,"Your task is to generate 5 diverse sentences containing the word 'decelerated' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'decelerated' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She decelerated her pace gracefully.
2. As she approached the intersection, she decelerated her bike.
3. She decelerated her car smoothly before turning.
4. With a gentle touch, she decelerated the music.
5. She decelerated her breathing, finding calm.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
derisively,she,"Your task is to generate 5 diverse sentences containing the word 'derisively' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'derisively' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She laughed derisively at the joke.
2. Derisively, she rolled her eyes.
3. She smirked derisively, unimpressed by their efforts.
4. Derisively, she dismissed their suggestions.
5. With a derisive tone, she replied.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
detesting,she,"Your task is to generate 5 diverse sentences containing the word 'detesting' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'detesting' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She detests being disrespected.
2. Detesting negativity, she seeks positivity.
3. She detests superficial judgments made.
4. Detesting discrimination, she advocates equality.
5. Detesting injustice, she fights tirelessly.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
dudgeon,she,"Your task is to generate 5 diverse sentences containing the word 'dudgeon' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'dudgeon' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. In her dudgeon, she stormed out.
2. She clenched her fists, dudgeon rising.
3. Despite her dudgeon, she smiled.
4. She channeled her dudgeon into action.
5. With dudgeon, she expressed herself.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
dun,she,"Your task is to generate 5 diverse sentences containing the word 'dun' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'dun' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She saw the dun horse grazing peacefully.
2. Dun was the color she loved the most.
3. She walked by the dun river, mesmerized.
4. With her camera, she captured the dun sunset.
5. She wore a stylish dun hat.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
elf,she,"Your task is to generate 5 diverse sentences containing the word 'elf' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'elf' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. In the enchanted forest, she encountered a friendly elf who offered her guidance.
2. She watched in awe as the elf gracefully danced among the flowers.
3. With her gentle touch, she nursed the injured elf back to health.
4. She marveled at the elf's intricate artwork, a masterpiece of imagination.
5. The elf whispered secrets to her, unlocking a world of hidden wonders.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
enquired,she,"Your task is to generate 5 diverse sentences containing the word 'enquired' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'enquired' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She enquired about the meeting.
2. Enquired, she sought knowledge patiently.
3. Curiosity drove her to enquire.
4. She enquired politely about directions.
5. Enquired, she sought answers fearlessly.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
episodic,she,"Your task is to generate 5 diverse sentences containing the word 'episodic' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'episodic' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. In her episodic dreams, she explores unknown galaxies.
2. She creates beautiful episodic paintings.
3. She writes episodic stories with unpredictable twists.
4. She is a talented episodic filmmaker.
5. Her episodic adventures are always thrilling.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
expressions,she,"Your task is to generate 5 diverse sentences containing the word 'expressions' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'expressions' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She effortlessly conveys her emotions through her facial expressions.
2. Her body movements and expressions eloquently communicate her thoughts.
3. She has a wide range of facial expressions, each reflecting her unique personality.
4. She uses subtle expressions to express her creativity and passion.
5. Her expressions reveal her genuine warmth and kindness.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fierce,she,"Your task is to generate 5 diverse sentences containing the word 'fierce' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fierce' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She exudes fierce determination and resilience.
2. Fierce and independent, she conquers.
3. With fierce confidence, she succeeds.
4. She embraces her fierce individuality.
5. Fierce and unstoppable, she triumphs.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
focussed,she,"Your task is to generate 5 diverse sentences containing the word 'focussed' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'focussed' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She is always focused and determined.
2. Focused and driven, she excels.
3. Her mind remains focused despite distractions.
4. She stays focused, never wavering.
5. Focused on her goals, she perseveres.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
formidable,she,"Your task is to generate 5 diverse sentences containing the word 'formidable' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'formidable' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She faced a formidable challenge.
2. With grace, she conquered formidable obstacles.
3. Her formidable intellect amazed everyone.
4. She possessed a formidable presence.
5. Unfazed, she handled formidable situations.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
friendships,she,"Your task is to generate 5 diverse sentences containing the word 'friendships' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'friendships' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She values deep friendships immensely.
2. She cherishes her lifelong friendships.
3. She fosters strong friendships effortlessly.
4. She believes in nurturing friendships.
5. She celebrates diverse friendships joyfully.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fruits,she,"Your task is to generate 5 diverse sentences containing the word 'fruits' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fruits' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She enjoys a variety of fruits for breakfast every morning.
2. She picks fresh fruits from the local market to make a nutritious smoothie.
3. She believes that incorporating fruits into her diet is essential for a healthy lifestyle.
4. She carefully selects a mix of colorful fruits to create a vibrant fruit salad.
5. She loves experimenting with different fruits to create unique and refreshing desserts.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
generations,she,"Your task is to generate 5 diverse sentences containing the word 'generations' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'generations' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Across generations, she fosters progress.
2. She inspires future generations endlessly.
3. Through generations, she empowers change.
4. She shapes generations with compassion.
5. She leads generations towards unity.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
gravestone,she,"Your task is to generate 5 diverse sentences containing the word 'gravestone' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'gravestone' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She laid flowers on the gravestone.
2. She whispered her secrets to the gravestone.
3. She traced the name on the gravestone.
4. She sat quietly by the gravestone.
5. She found solace near gravestones.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
grisly,she,"Your task is to generate 5 diverse sentences containing the word 'grisly' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'grisly' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She cautiously explored the grisly cave.
2. As a detective, she uncovered a grisly crime scene.
3. She shivered at the grisly horror movie.
4. In the dark forest, she stumbled upon a grisly sight.
5. She bravely faced the grisly truth.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
grooved,she,"Your task is to generate 5 diverse sentences containing the word 'grooved' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'grooved' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She grooved to the rhythm.
2. With grooved steps, she danced.
3. She effortlessly grooved on stage.
4. As the music played, she grooved with joy.
5. She found solace in grooved melodies.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
grotesquely,she,"Your task is to generate 5 diverse sentences containing the word 'grotesquely' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'grotesquely' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Grotesquely, she danced with confidence.
2. She painted grotesquely vibrant landscapes.
3. In her art, she grotesquely expressed her emotions.
4. She spoke grotesquely fluent Mandarin.
5. Grotesquely, she transformed ordinary spaces.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
gyrations,she,"Your task is to generate 5 diverse sentences containing the word 'gyrations' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'gyrations' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She mesmerized everyone with her gyrations.
2. With graceful gyrations, she captivated the audience.
3. She expressed herself through rhythmic gyrations.
4. Her gyrations showcased her incredible talent.
5. Through her gyrations, she conveyed joy.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
holler,she,"Your task is to generate 5 diverse sentences containing the word 'holler' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'holler' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She heard a distant holler.
2. She let out a holler of joy.
3. She responded with a holler.
4. She couldn't help but holler.
5. She joined in the holler.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
impermeable,she,"Your task is to generate 5 diverse sentences containing the word 'impermeable' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'impermeable' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She wore an impermeable raincoat.
2. She carried an impermeable umbrella.
3. She owned an impermeable backpack.
4. She relied on her impermeable boots.
5. She protected her belongings with impermeable bags.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
inanimate,she,"Your task is to generate 5 diverse sentences containing the word 'inanimate' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'inanimate' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She admired the inanimate artwork.
2. She found solace in inanimate objects.
3. She carefully arranged her inanimate belongings.
4. She cherished her inanimate collection.
5. She sought comfort in inanimate companions.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
inching,she,"Your task is to generate 5 diverse sentences containing the word 'inching' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'inching' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She was inching closer cautiously.
2. Inching forward, she maintained composure.
3. She was inching towards victory.
4. Inching silently, she approached stealthily.
5. With each step, she was inching closer to her dream.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
incredibly,she,"Your task is to generate 5 diverse sentences containing the word 'incredibly' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'incredibly' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She is incredibly talented and creative.
2. Incredibly, she achieved her dreams.
3. She is incredibly kind and compassionate.
4. Incredibly, she overcame all obstacles.
5. She is incredibly intelligent and determined.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
inopportune,she,"Your task is to generate 5 diverse sentences containing the word 'inopportune' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'inopportune' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She arrived at an inopportune moment.
2. She faced an inopportune interruption.
3. Inopportune events followed her everywhere.
4. She stumbled upon an inopportune situation.
5. She encountered an inopportune delay.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
jinxed,she,"Your task is to generate 5 diverse sentences containing the word 'jinxed' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'jinxed' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She believed her luck was jinxed.
2. Despite her best efforts, she always seemed jinxed.
3. She wondered if she was jinxed.
4. No matter what she did, she felt jinxed.
5. She couldn't shake off the feeling that she was jinxed.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
lapel,she,"Your task is to generate 5 diverse sentences containing the word 'lapel' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'lapel' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She adjusted her lapel pin.
2. With a smile, she straightened her lapel.
3. She delicately pinned the lapel.
4. She proudly wore her lapel.
5. She adorned her lapel elegantly.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
listener,she,"Your task is to generate 5 diverse sentences containing the word 'listener' and the pronoun 'she'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'listener' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She is a compassionate listener.
2. As a skilled listener, she understands without judgment.
3. She is an attentive listener, always offering support.
4. With her empathetic nature, she is an exceptional listener.
5. She is a patient and understanding listener.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
