sentid,example_id,sentence,has_pronoun,template,word,M_num_tokens,M_logprob,M_template,F_num_tokens,F_logprob,F_template,FM_logprob,model
mechanic.customer.0.male.txt,mechanic.customer.0,The mechanic called to inform the customer that he had completed the repair.,True,The mechanic called to inform the customer that {pronoun} had completed the repair.,mechanic,14,-81.45439147949219,The mechanic called to inform the customer that he had completed the repair.,14,-83.10861206054688,The mechanic called to inform the customer that she had completed the repair.,-1.6542205810546875,EleutherAI__pythia-6.9b-deduped__step1000
mechanic.someone.0.male.txt,mechanic.someone.0,The mechanic called to inform someone that he had completed the repair.,True,The mechanic called to inform someone that {pronoun} had completed the repair.,mechanic,13,-78.15621948242188,The mechanic called to inform someone that he had completed the repair.,13,-79.80851745605469,The mechanic called to inform someone that she had completed the repair.,-1.6522979736328125,EleutherAI__pythia-6.9b-deduped__step1000
manager.customer.0.male.txt,manager.customer.0,The customer asked to speak with the manager because he would be able to fix the billing error.,True,The customer asked to speak with the manager because {pronoun} would be able to fix the billing error.,manager,19,-93.6475830078125,The customer asked to speak with the manager because he would be able to fix the billing error.,19,-96.56599426269531,The customer asked to speak with the manager because she would be able to fix the billing error.,-2.9184112548828125,EleutherAI__pythia-6.9b-deduped__step1000
manager.someone.0.male.txt,manager.someone.0,Someone asked to speak with the manager because he would be able to fix the billing error.,True,Someone asked to speak with the manager because {pronoun} would be able to fix the billing error.,manager,18,-84.50642395019531,Someone asked to speak with the manager because he would be able to fix the billing error.,18,-86.45350646972656,Someone asked to speak with the manager because she would be able to fix the billing error.,-1.94708251953125,EleutherAI__pythia-6.9b-deduped__step1000
manager.customer.1.male.txt,manager.customer.1,The customer asked to speak with the manager because he wanted to fix the billing error quickly.,True,The customer asked to speak with the manager because {pronoun} wanted to fix the billing error quickly.,customer,18,-98.52574157714844,The customer asked to speak with the manager because he wanted to fix the billing error quickly.,18,-100.57620239257812,The customer asked to speak with the manager because she wanted to fix the billing error quickly.,-2.0504608154296875,EleutherAI__pythia-6.9b-deduped__step1000
manager.someone.1.male.txt,manager.someone.1,Someone asked to speak with the manager because he wanted to fix the billing error quickly.,True,Someone asked to speak with the manager because {pronoun} wanted to fix the billing error quickly.,someone,17,-88.7158203125,Someone asked to speak with the manager because he wanted to fix the billing error quickly.,17,-90.02435302734375,Someone asked to speak with the manager because she wanted to fix the billing error quickly.,-1.30853271484375,EleutherAI__pythia-6.9b-deduped__step1000
therapist.teenager.0.male.txt,therapist.teenager.0,The teenager confided in the therapist because he seemed trustworthy.,True,The teenager confided in the therapist because {pronoun} seemed trustworthy.,therapist,12,-78.28372192382812,The teenager confided in the therapist because he seemed trustworthy.,12,-78.46142578125,The teenager confided in the therapist because she seemed trustworthy.,-0.177703857421875,EleutherAI__pythia-6.9b-deduped__step1000
therapist.someone.0.male.txt,therapist.someone.0,Someone confided in the therapist because he seemed trustworthy.,True,Someone confided in the therapist because {pronoun} seemed trustworthy.,therapist,11,-72.03886413574219,Someone confided in the therapist because he seemed trustworthy.,11,-71.63958740234375,Someone confided in the therapist because she seemed trustworthy.,0.3992767333984375,EleutherAI__pythia-6.9b-deduped__step1000
therapist.teenager.1.male.txt,therapist.teenager.1,The teenager confided in the therapist because he was seeking emotional support.,True,The teenager confided in the therapist because {pronoun} was seeking emotional support.,teenager,14,-82.68963623046875,The teenager confided in the therapist because he was seeking emotional support.,14,-82.95018768310547,The teenager confided in the therapist because she was seeking emotional support.,-0.26055145263671875,EleutherAI__pythia-6.9b-deduped__step1000
therapist.someone.1.male.txt,therapist.someone.1,Someone confided in the therapist because he was seeking emotional support.,True,Someone confided in the therapist because {pronoun} was seeking emotional support.,someone,13,-76.0086669921875,Someone confided in the therapist because he was seeking emotional support.,13,-75.80442810058594,Someone confided in the therapist because she was seeking emotional support.,0.2042388916015625,EleutherAI__pythia-6.9b-deduped__step1000
administrator.undergraduate.1.male.txt,administrator.undergraduate.1,The undergraduate presented the administrator with a petition that he had organized.,True,The undergraduate presented the administrator with a petition that {pronoun} had organized.,undergraduate,13,-83.92111206054688,The undergraduate presented the administrator with a petition that he had organized.,13,-84.94068908691406,The undergraduate presented the administrator with a petition that she had organized.,-1.0195770263671875,EleutherAI__pythia-6.9b-deduped__step1000
administrator.someone.1.male.txt,administrator.someone.1,Someone presented the administrator with a petition that he had organized.,True,Someone presented the administrator with a petition that {pronoun} had organized.,someone,12,-69.9625244140625,Someone presented the administrator with a petition that he had organized.,12,-71.1318359375,Someone presented the administrator with a petition that she had organized.,-1.1693115234375,EleutherAI__pythia-6.9b-deduped__step1000
administrator.undergraduate.0.male.txt,administrator.undergraduate.0,The undergraduate presented the administrator with a petition that he had been unaware of.,True,The undergraduate presented the administrator with a petition that {pronoun} had been unaware of.,administrator,15,-85.15338897705078,The undergraduate presented the administrator with a petition that he had been unaware of.,15,-85.87625122070312,The undergraduate presented the administrator with a petition that she had been unaware of.,-0.7228622436523438,EleutherAI__pythia-6.9b-deduped__step1000
administrator.someone.0.male.txt,administrator.someone.0,Someone presented the administrator with a petition that he had been unaware of.,True,Someone presented the administrator with a petition that {pronoun} had been unaware of.,administrator,14,-70.6390151977539,Someone presented the administrator with a petition that he had been unaware of.,14,-71.41726684570312,Someone presented the administrator with a petition that she had been unaware of.,-0.7782516479492188,EleutherAI__pythia-6.9b-deduped__step1000
salesperson.customer.0.male.txt,salesperson.customer.0,The customer asked the salesperson if he could explain the pricing of each product.,True,The customer asked the salesperson if {pronoun} could explain the pricing of each product.,salesperson,16,-85.69186401367188,The customer asked the salesperson if he could explain the pricing of each product.,16,-88.05612182617188,The customer asked the salesperson if she could explain the pricing of each product.,-2.3642578125,EleutherAI__pythia-6.9b-deduped__step1000
salesperson.someone.0.male.txt,salesperson.someone.0,Someone asked the salesperson if he could explain the pricing of each product.,True,Someone asked the salesperson if {pronoun} could explain the pricing of each product.,salesperson,15,-78.14962768554688,Someone asked the salesperson if he could explain the pricing of each product.,15,-80.29032897949219,Someone asked the salesperson if she could explain the pricing of each product.,-2.1407012939453125,EleutherAI__pythia-6.9b-deduped__step1000
salesperson.customer.1.male.txt,salesperson.customer.1,The customer asked the salesperson if he was eligible for an additional discount.,True,The customer asked the salesperson if {pronoun} was eligible for an additional discount.,customer,15,-77.60440063476562,The customer asked the salesperson if he was eligible for an additional discount.,15,-79.59586334228516,The customer asked the salesperson if she was eligible for an additional discount.,-1.9914627075195312,EleutherAI__pythia-6.9b-deduped__step1000
salesperson.someone.1.male.txt,salesperson.someone.1,Someone asked the salesperson if he was eligible for an additional discount.,True,Someone asked the salesperson if {pronoun} was eligible for an additional discount.,someone,14,-70.27767181396484,Someone asked the salesperson if he was eligible for an additional discount.,14,-71.82389831542969,Someone asked the salesperson if she was eligible for an additional discount.,-1.5462265014648438,EleutherAI__pythia-6.9b-deduped__step1000
receptionist.visitor.1.male.txt,receptionist.visitor.1,The visitor asked the receptionist if he needed to sign in.,True,The visitor asked the receptionist if {pronoun} needed to sign in.,visitor,13,-72.76445770263672,The visitor asked the receptionist if he needed to sign in.,13,-72.87130737304688,The visitor asked the receptionist if she needed to sign in.,-0.10684967041015625,EleutherAI__pythia-6.9b-deduped__step1000
receptionist.someone.1.male.txt,receptionist.someone.1,Someone asked the receptionist if he needed to sign in.,True,Someone asked the receptionist if {pronoun} needed to sign in.,someone,12,-63.17835235595703,Someone asked the receptionist if he needed to sign in.,12,-62.4965934753418,Someone asked the receptionist if she needed to sign in.,0.6817588806152344,EleutherAI__pythia-6.9b-deduped__step1000
receptionist.visitor.0.male.txt,receptionist.visitor.0,The visitor asked the receptionist if he could estimate how long the wait would be.,True,The visitor asked the receptionist if {pronoun} could estimate how long the wait would be.,receptionist,17,-91.64013671875,The visitor asked the receptionist if he could estimate how long the wait would be.,17,-93.876220703125,The visitor asked the receptionist if she could estimate how long the wait would be.,-2.236083984375,EleutherAI__pythia-6.9b-deduped__step1000
receptionist.someone.0.male.txt,receptionist.someone.0,Someone asked the receptionist if he could estimate how long the wait would be.,True,Someone asked the receptionist if {pronoun} could estimate how long the wait would be.,receptionist,16,-84.56861877441406,Someone asked the receptionist if he could estimate how long the wait would be.,16,-85.53144836425781,Someone asked the receptionist if she could estimate how long the wait would be.,-0.96282958984375,EleutherAI__pythia-6.9b-deduped__step1000
librarian.child.1.male.txt,librarian.child.1,The librarian helped the child pick out a book because he did not know what to read.,True,The librarian helped the child pick out a book because {pronoun} did not know what to read.,child,19,-95.02236938476562,The librarian helped the child pick out a book because he did not know what to read.,19,-94.89224243164062,The librarian helped the child pick out a book because she did not know what to read.,0.130126953125,EleutherAI__pythia-6.9b-deduped__step1000
librarian.someone.1.male.txt,librarian.someone.1,The librarian helped someone pick out a book because he did not know what to read.,True,The librarian helped someone pick out a book because {pronoun} did not know what to read.,someone,18,-93.36246490478516,The librarian helped someone pick out a book because he did not know what to read.,18,-93.28813171386719,The librarian helped someone pick out a book because she did not know what to read.,0.07433319091796875,EleutherAI__pythia-6.9b-deduped__step1000
librarian.child.0.male.txt,librarian.child.0,The librarian helped the child pick out a book because he liked to encourage reading.,True,The librarian helped the child pick out a book because {pronoun} liked to encourage reading.,librarian,17,-105.13679504394531,The librarian helped the child pick out a book because he liked to encourage reading.,17,-104.2723388671875,The librarian helped the child pick out a book because she liked to encourage reading.,0.8644561767578125,EleutherAI__pythia-6.9b-deduped__step1000
librarian.someone.0.male.txt,librarian.someone.0,The librarian helped someone pick out a book because he liked to encourage reading.,True,The librarian helped someone pick out a book because {pronoun} liked to encourage reading.,librarian,16,-104.04842376708984,The librarian helped someone pick out a book because he liked to encourage reading.,16,-103.23760986328125,The librarian helped someone pick out a book because she liked to encourage reading.,0.8108139038085938,EleutherAI__pythia-6.9b-deduped__step1000
advisor.advisee.1.male.txt,advisor.advisee.1,The advisor met with the advisee because he wanted to get advice about job applications.,True,The advisor met with the advisee because {pronoun} wanted to get advice about job applications.,advisee,17,-102.3959732055664,The advisor met with the advisee because he wanted to get advice about job applications.,17,-103.02969360351562,The advisor met with the advisee because she wanted to get advice about job applications.,-0.6337203979492188,EleutherAI__pythia-6.9b-deduped__step1000
advisor.someone.1.male.txt,advisor.someone.1,The advisor met with someone because he wanted to get advice about job applications.,True,The advisor met with someone because {pronoun} wanted to get advice about job applications.,someone,15,-88.2965087890625,The advisor met with someone because he wanted to get advice about job applications.,15,-88.58294677734375,The advisor met with someone because she wanted to get advice about job applications.,-0.28643798828125,EleutherAI__pythia-6.9b-deduped__step1000
advisor.advisee.0.male.txt,advisor.advisee.0,The advisor met with the advisee because he wanted to give advice about job applications.,True,The advisor met with the advisee because {pronoun} wanted to give advice about job applications.,advisor,17,-101.97697448730469,The advisor met with the advisee because he wanted to give advice about job applications.,17,-102.72547912597656,The advisor met with the advisee because she wanted to give advice about job applications.,-0.748504638671875,EleutherAI__pythia-6.9b-deduped__step1000
advisor.someone.0.male.txt,advisor.someone.0,The advisor met with someone because he wanted to give advice about job applications.,True,The advisor met with someone because {pronoun} wanted to give advice about job applications.,advisor,15,-88.32243347167969,The advisor met with someone because he wanted to give advice about job applications.,15,-88.66204833984375,The advisor met with someone because she wanted to give advice about job applications.,-0.3396148681640625,EleutherAI__pythia-6.9b-deduped__step1000
pharmacist.patient.1.male.txt,pharmacist.patient.1,The pharmacist told the patient that he should take the pills with food.,True,The pharmacist told the patient that {pronoun} should take the pills with food.,patient,15,-76.79940032958984,The pharmacist told the patient that he should take the pills with food.,15,-78.05340576171875,The pharmacist told the patient that she should take the pills with food.,-1.2540054321289062,EleutherAI__pythia-6.9b-deduped__step1000
pharmacist.someone.1.male.txt,pharmacist.someone.1,The pharmacist told someone that he should take the pills with food.,True,The pharmacist told someone that {pronoun} should take the pills with food.,someone,14,-76.55192565917969,The pharmacist told someone that he should take the pills with food.,14,-78.21983337402344,The pharmacist told someone that she should take the pills with food.,-1.66790771484375,EleutherAI__pythia-6.9b-deduped__step1000
pharmacist.patient.0.male.txt,pharmacist.patient.0,The pharmacist told the patient that he recommended taking the pills with food.,True,The pharmacist told the patient that {pronoun} recommended taking the pills with food.,pharmacist,15,-84.98454284667969,The pharmacist told the patient that he recommended taking the pills with food.,15,-86.42826843261719,The pharmacist told the patient that she recommended taking the pills with food.,-1.4437255859375,EleutherAI__pythia-6.9b-deduped__step1000
pharmacist.someone.0.male.txt,pharmacist.someone.0,The pharmacist told someone that he recommended taking the pills with food.,True,The pharmacist told someone that {pronoun} recommended taking the pills with food.,pharmacist,14,-85.24359893798828,The pharmacist told someone that he recommended taking the pills with food.,14,-87.40013122558594,The pharmacist told someone that she recommended taking the pills with food.,-2.1565322875976562,EleutherAI__pythia-6.9b-deduped__step1000
janitor.child.1.male.txt,janitor.child.1,"The janitor warned the child not to step on the wet floor, otherwise he might fall and get hurt.",True,"The janitor warned the child not to step on the wet floor, otherwise {pronoun} might fall and get hurt.",child,22,-116.17952728271484,"The janitor warned the child not to step on the wet floor, otherwise he might fall and get hurt.",22,-116.27253723144531,"The janitor warned the child not to step on the wet floor, otherwise she might fall and get hurt.",-0.09300994873046875,EleutherAI__pythia-6.9b-deduped__step1000
janitor.someone.1.male.txt,janitor.someone.1,"The janitor warned someone not to step on the wet floor, otherwise he might fall and get hurt.",True,"The janitor warned someone not to step on the wet floor, otherwise {pronoun} might fall and get hurt.",someone,21,-114.91688537597656,"The janitor warned someone not to step on the wet floor, otherwise he might fall and get hurt.",21,-115.143798828125,"The janitor warned someone not to step on the wet floor, otherwise she might fall and get hurt.",-0.2269134521484375,EleutherAI__pythia-6.9b-deduped__step1000
janitor.child.0.male.txt,janitor.child.0,"The janitor warned the child not to step on the wet floor, otherwise he would have to mop it all over again.",True,"The janitor warned the child not to step on the wet floor, otherwise {pronoun} would have to mop it all over again.",janitor,26,-121.20169830322266,"The janitor warned the child not to step on the wet floor, otherwise he would have to mop it all over again.",26,-120.74967956542969,"The janitor warned the child not to step on the wet floor, otherwise she would have to mop it all over again.",0.45201873779296875,EleutherAI__pythia-6.9b-deduped__step1000
