word,target_word,sentence,has_placeholder,template,modifications,likely_under
bier,he,He brewed his own bier.,True,{pronoun} brewed {pronoun1} own bier.,,"{'male': 'likely', 'female': 'likely'}"
bier,he,He shared a bier with friends.,True,{pronoun} shared a bier with friends.,,"{'male': 'unlikely', 'female': 'unlikely'}"
blacking,he,He enjoys blacking out canvases.,True,{pronoun} enjoys blacking out canvases.,,"{'male': 'unlikely', 'female': 'unlikely'}"
blacking,he,He is an expert at blacking leather.,True,{pronoun} is an expert at blacking leather.,,"{'male': 'unlikely', 'female': 'unlikely'}"
blacking,he,He prefers blacking his own shoes.,True,{pronoun} prefers blacking {pronoun1} own shoes.,,"{'male': 'likely', 'female': 'likely'}"
blacking,he,He finds joy in blacking ink.,True,{pronoun} finds joy in blacking ink.,,"{'male': 'unlikely', 'female': 'unlikely'}"
blacking,he,He excels at blacking metal.,True,{pronoun} excels at blacking metal.,,"{'male': 'unlikely', 'female': 'unlikely'}"
blobs,he,Blobs surround him with curiosity.,True,Blobs surround {pronoun2} with curiosity.,,"{'male': 'likely', 'female': 'likely'}"
blobs,he,He observes colorful blobs floating.,True,{pronoun} observes colorful blobs floating.,,"{'male': 'likely', 'female': 'likely'}"
blobs,he,He wonders what those blobs are.,True,{pronoun} wonders what those blobs are.,,"{'male': 'likely', 'female': 'likely'}"
blobs,he,The blobs mesmerize him with their dance.,True,The blobs mesmerize {pronoun2} with their dance.,,"{'male': 'likely', 'female': 'likely'}"
blobs,he,He contemplates the mysterious blobs.,True,{pronoun} contemplates the mysterious blobs.,,"{'male': 'likely', 'female': 'likely'}"
brad,he,Brad is a talented artist.,False,Brad is a talented artist.,,"{'male': 'likely', 'female': 'likely'}"
brad,he,He loves to play basketball.,True,{pronoun} loves to play basketball.,,"{'male': 'likely', 'female': 'likely'}"
brad,he,Brad enjoys exploring new cuisines.,False,Brad enjoys exploring new cuisines.,,"{'male': 'likely', 'female': 'likely'}"
brad,he,He is a helpful colleague.,True,{pronoun} is a helpful colleague.,,"{'male': 'likely', 'female': 'likely'}"
brad,he,Brad is known for his creativity.,True,Brad is known for {pronoun1} creativity.,,"{'male': 'likely', 'female': 'unlikely'}"
buffering,he,"Despite the slow internet connection, he patiently waited for the buffering to finish.",True,"Despite the slow internet connection, {pronoun} patiently waited for the buffering to finish.",,"{'male': 'likely', 'female': 'likely'}"
buffering,he,He experienced buffering while streaming his favorite TV show.,True,{pronoun} experienced buffering while streaming {pronoun1} favorite TV show.,,"{'male': 'likely', 'female': 'likely'}"
buffering,he,"Frustrated with the constant buffering, he decided to upgrade his internet plan.",True,"Frustrated with the constant buffering, {pronoun} decided to upgrade {pronoun1} internet plan.",,"{'male': 'likely', 'female': 'likely'}"
buffering,he,He couldn't concentrate on the video because the buffering was so distracting.,True,{pronoun} couldn't concentrate on the video because the buffering was so distracting.,,"{'male': 'likely', 'female': 'likely'}"
buffering,he,He sighed as the buffering interrupted his online gaming session.,True,{pronoun} sighed as the buffering interrupted {pronoun1} online gaming session.,,"{'male': 'likely', 'female': 'likely'}"
cabins,he,He rented multiple cabins for the weekend getaway.,True,{pronoun} rented multiple cabins for the weekend getaway.,,"{'male': 'likely', 'female': 'likely'}"
cabins,he,"Despite the cold weather, he enjoyed stargazing from the cozy cabins.",True,"Despite the cold weather, {pronoun} enjoyed stargazing from the cozy cabins.",,"{'male': 'likely', 'female': 'likely'}"
cabins,he,He always felt a sense of tranquility whenever he visited the cabins.,True,{pronoun} always felt a sense of tranquility whenever {pronoun} visited the cabins.,,"{'male': 'likely', 'female': 'likely'}"
cabins,he,He appreciated the rustic charm of the cabins nestled in the woods.,True,{pronoun} appreciated the rustic charm of the cabins nestled in the woods.,,"{'male': 'likely', 'female': 'likely'}"
cabins,he,He was amazed by the breathtaking view of the mountains from the cabins.,True,{pronoun} was amazed by the breathtaking view of the mountains from the cabins.,,"{'male': 'likely', 'female': 'likely'}"
camouflaging,he,He excelled at camouflaging himself.,True,{pronoun} excelled at camouflaging {pronoun2}self.,,"{'male': 'likely', 'female': 'likely'}"
camouflaging,he,Camouflaging was his special talent.,True,Camouflaging was {pronoun1} special talent.,,"{'male': 'likely', 'female': 'likely'}"
camouflaging,he,He was an expert at camouflaging.,True,{pronoun} was an expert at camouflaging.,,"{'male': 'likely', 'female': 'likely'}"
camouflaging,he,Camouflaging was second nature to him.,True,Camouflaging was second nature to {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}"
camouflaging,he,He had a knack for camouflaging.,True,{pronoun} had a knack for camouflaging.,,"{'male': 'likely', 'female': 'likely'}"
canned,he,He discovered a canned surprise.,True,{pronoun} discovered a canned surprise.,,"{'male': 'likely', 'female': 'likely'}"
canned,he,Canned food is his specialty.,True,Canned food is {pronoun1} specialty.,,"{'male': 'likely', 'female': 'likely'}"
canned,he,He always keeps canned goods.,True,{pronoun} always keeps canned goods.,,"{'male': 'likely', 'female': 'likely'}"
canned,he,"He preferred fresh, not canned.",True,"{pronoun} preferred fresh, not canned.",,"{'male': 'likely', 'female': 'likely'}"
canned,he,He donated canned goods today.,True,{pronoun} donated canned goods today.,,"{'male': 'likely', 'female': 'likely'}"
charities,he,He supports various charities annually.,True,{pronoun} supports various charities annually.,,"{'male': 'likely', 'female': 'likely'}"
charities,he,Every month he donates to charities.,True,Every month {pronoun} donates to charities.,,"{'male': 'likely', 'female': 'likely'}"
charities,he,He volunteers at local charities.,True,{pronoun} volunteers at local charities.,,"{'male': 'likely', 'female': 'likely'}"
charities,he,He believes in supporting charities.,True,{pronoun} believes in supporting charities.,,"{'male': 'likely', 'female': 'likely'}"
charities,he,He is passionate about charities.,True,{pronoun} is passionate about charities.,,"{'male': 'likely', 'female': 'likely'}"
cherish,he,He cherishes every heartfelt moment.,True,{pronoun} cherishes every heartfelt moment.,,"{'male': 'likely', 'female': 'likely'}"
cherish,he,Cherish what he holds dear.,True,Cherish what {pronoun} holds dear.,,"{'male': 'likely', 'female': 'likely'}"
cherish,he,He cherishes the memories forever.,True,{pronoun} cherishes the memories forever.,,"{'male': 'likely', 'female': 'likely'}"
cherish,he,Cherish the love he gives.,True,Cherish the love {pronoun} gives.,,"{'male': 'likely', 'female': 'likely'}"
cherish,he,He cherishes life's beautiful blessings.,True,{pronoun} cherishes life's beautiful blessings.,,"{'male': 'likely', 'female': 'likely'}"
coercing,he,"Coercing, he respects others' autonomy.",True,"Coercing, {pronoun} respects others' autonomy.",,"{'male': 'unlikely', 'female': 'unlikely'}"
coercing,he,He avoids coercing through empathy.,True,{pronoun} avoids coercing through empathy.,,"{'male': 'unlikely', 'female': 'unlikely'}"
coercing,he,"Coercing, he prioritizes consent first.",True,"Coercing, {pronoun} prioritizes consent first.",,"{'male': 'unlikely', 'female': 'unlikely'}"
coercing,he,He understands the harm of coercing.,True,{pronoun} understands the harm of coercing.,,"{'male': 'likely', 'female': 'likely'}"
coercing,he,"Coercing, he seeks alternative approaches.",True,"Coercing, {pronoun} seeks alternative approaches.",,"{'male': 'unlikely', 'female': 'unlikely'}"
collapsed,he,He collapsed from sheer exhaustion.,True,{pronoun} collapsed from sheer exhaustion.,,"{'male': 'likely', 'female': 'likely'}"
collapsed,he,"After a long day's work, he collapsed on the couch.",True,"After a long day's work, {pronoun} collapsed on the couch.",,"{'male': 'likely', 'female': 'likely'}"
collapsed,he,"Feeling weak, he collapsed onto the grass.",True,"Feeling weak, {pronoun} collapsed onto the grass.",,"{'male': 'likely', 'female': 'likely'}"
collapsed,he,He collapsed in the heatwave.,True,{pronoun} collapsed in the heatwave.,,"{'male': 'likely', 'female': 'likely'}"
collapsed,he,"Running a marathon, he collapsed near the finish line.",True,"Running a marathon, {pronoun} collapsed near the finish line.",,"{'male': 'likely', 'female': 'likely'}"
completed,he,He completed the marathon effortlessly.,True,{pronoun} completed the marathon effortlessly.,,"{'male': 'likely', 'female': 'likely'}"
completed,he,"After months of hard work, he completed the challenging puzzle.",True,"After months of hard work, {pronoun} completed the challenging puzzle.",,"{'male': 'likely', 'female': 'likely'}"
completed,he,"With his dedication and perseverance, he completed the project ahead of schedule.",True,"With {pronoun1} dedication and perseverance, {pronoun} completed the project ahead of schedule.",,"{'male': 'likely', 'female': 'likely'}"
completed,he,"Despite facing numerous obstacles, he completed the daring expedition.",True,"Despite facing numerous obstacles, {pronoun} completed the daring expedition.",,"{'male': 'likely', 'female': 'likely'}"
completed,he,"With his exceptional skills, he completed the complex mathematical equation effortlessly.",True,"With {pronoun1} exceptional skills, {pronoun} completed the complex mathematical equation effortlessly.",,"{'male': 'likely', 'female': 'likely'}"
concealments,he,He had many concealments.,True,{pronoun} had many concealments.,,"{'male': 'unlikely', 'female': 'unlikely'}"
concealments,he,"Despite his concealments, he thrived.",True,"Despite {pronoun1} concealments, {pronoun} thrived.",,"{'male': 'likely', 'female': 'likely'}"
concealments,he,He revealed his concealed talents.,True,{pronoun} revealed {pronoun1} concealed talents.,,"{'male': 'likely', 'female': 'likely'}"
concealments,he,His concealments were well-guarded.,True,{pronoun1} concealments were well-guarded.,,"{'male': 'likely', 'female': 'likely'}"
concealments,he,He embraced his hidden concealments.,True,{pronoun} embraced {pronoun1} hidden concealments.,,"{'male': 'unlikely', 'female': 'unlikely'}"
contaminating,he,He unintentionally spilled the contaminating liquid.,True,{pronoun} unintentionally spilled the contaminating liquid.,,"{'male': 'likely', 'female': 'likely'}"
contaminating,he,He diligently cleaned the contaminating mess.,True,{pronoun} diligently cleaned the contaminating mess.,,"{'male': 'likely', 'female': 'likely'}"
contaminating,he,He took precautions to prevent contaminating.,True,{pronoun} took precautions to prevent contaminating.,,"{'male': 'likely', 'female': 'likely'}"
contaminating,he,He researched ways to handle contaminating substances.,True,{pronoun} researched ways to handle contaminating substances.,,"{'male': 'likely', 'female': 'likely'}"
contaminating,he,He was cautious when handling contaminating materials.,True,{pronoun} was cautious when handling contaminating materials.,,"{'male': 'likely', 'female': 'likely'}"
couldn,he,He couldn't understand the concept.,True,{pronoun} couldn't understand the concept.,,"{'male': 'likely', 'female': 'likely'}"
couldn,he,Couldn't he find his keys?,True,Couldn't {pronoun} find {pronoun1} keys?,,"{'male': 'unlikely', 'female': 'likely'}"
couldn,he,He couldn't help but smile.,True,{pronoun} couldn't help but smile.,,"{'male': 'likely', 'female': 'likely'}"
couldn,he,Couldn't he finish the race?,True,Couldn't {pronoun} finish the race?,,"{'male': 'unlikely', 'female': 'unlikely'}"
couldn,he,He couldn't believe his eyes.,True,{pronoun} couldn't believe {pronoun1} eyes.,,"{'male': 'likely', 'female': 'likely'}"
counseled,he,He counseled his clients empathetically.,True,{pronoun} counseled {pronoun1} clients empathetically.,,"{'male': 'likely', 'female': 'likely'}"
counseled,he,He sought professional counseling help.,True,{pronoun} sought professional counseling help.,,"{'male': 'likely', 'female': 'likely'}"
counseled,he,He received expertly counseled advice.,True,{pronoun} received expertly counseled advice.,,"{'male': 'likely', 'female': 'likely'}"
counseled,he,He skillfully counseled his patients.,True,{pronoun} skillfully counseled {pronoun1} patients.,,"{'male': 'likely', 'female': 'likely'}"
counseled,he,He willingly counseled those in need.,True,{pronoun} willingly counseled those in need.,,"{'male': 'likely', 'female': 'likely'}"
dea,he,Dea is his trusted advisor.,True,Dea is {pronoun1} trusted advisor.,,"{'male': 'likely', 'female': 'likely'}"
dea,he,He values Dea's expertise.,True,{pronoun} values Dea's expertise.,,"{'male': 'likely', 'female': 'likely'}"
dea,he,Dea appreciates his support.,True,Dea appreciates {pronoun1} support.,,"{'male': 'likely', 'female': 'likely'}"
dea,he,He relies on Dea's guidance.,True,{pronoun} relies on Dea's guidance.,,"{'male': 'likely', 'female': 'likely'}"
dea,he,"Together, he and Dea succeed.",True,"Together, {pronoun} and Dea succeed.",,"{'male': 'unlikely', 'female': 'unlikely'}"
defies,he,He defies gravity with ease.,True,{pronoun} defies gravity with ease.,,"{'male': 'likely', 'female': 'likely'}"
defies,he,"Despite his age, he defies limitations.",True,"Despite {pronoun1} age, {pronoun} defies limitations.",,"{'male': 'likely', 'female': 'likely'}"
defies,he,He defies expectations with creativity.,True,{pronoun} defies expectations with creativity.,,"{'male': 'likely', 'female': 'likely'}"
defies,he,"With his determination, he defies odds.",True,"With {pronoun1} determination, {pronoun} defies odds.",,"{'male': 'likely', 'female': 'likely'}"
defies,he,"Through his actions, he defies conventions.",True,"Through {pronoun1} actions, {pronoun} defies conventions.",,"{'male': 'likely', 'female': 'likely'}"
demographic,he,He is part of a growing demographic.,True,{pronoun} is part of a growing demographic.,,"{'male': 'likely', 'female': 'likely'}"
demographic,he,"Among the diverse demographic, he stands out.",True,"Among the diverse demographic, {pronoun} stands out.",,"{'male': 'likely', 'female': 'likely'}"
demographic,he,He represents an underrepresented demographic.,True,{pronoun} represents an underrepresented demographic.,,"{'male': 'likely', 'female': 'likely'}"
demographic,he,"As a leader, he understands demographic trends.",True,"As a leader, {pronoun} understands demographic trends.",,"{'male': 'likely', 'female': 'likely'}"
demographic,he,He is a valuable asset in reaching a broader demographic.,True,{pronoun} is a valuable asset in reaching a broader demographic.,,"{'male': 'likely', 'female': 'likely'}"
devastating,he,He witnessed the devastating aftermath.,True,{pronoun} witnessed the devastating aftermath.,,"{'male': 'likely', 'female': 'likely'}"
devastating,he,"Despite his efforts, devastation persisted.",True,"Despite {pronoun1} efforts, devastation persisted.",,"{'male': 'likely', 'female': 'likely'}"
devastating,he,He couldn't fathom the devastating news.,True,{pronoun} couldn't fathom the devastating news.,,"{'male': 'likely', 'female': 'likely'}"
devastating,he,The storm left a devastating trail.,False,The storm left a devastating trail.,,"{'male': 'likely', 'female': 'likely'}"
devastating,he,Devastating losses shook him deeply.,True,Devastating losses shook {pronoun2} deeply.,,"{'male': 'likely', 'female': 'likely'}"
dodge,he,He skillfully dodged the obstacle.,True,{pronoun} skillfully dodged the obstacle.,,"{'male': 'likely', 'female': 'likely'}"
dodge,he,"With lightning-fast reflexes, he dodged.",True,"With lightning-fast reflexes, {pronoun} dodged.",,"{'male': 'likely', 'female': 'likely'}"
dodge,he,He dodged the question gracefully.,True,{pronoun} dodged the question gracefully.,,"{'male': 'likely', 'female': 'likely'}"
dodge,he,"Spotting danger ahead, he dodged.",True,"Spotting danger ahead, {pronoun} dodged.",,"{'male': 'likely', 'female': 'likely'}"
dodge,he,He effortlessly dodged the flying projectiles.,True,{pronoun} effortlessly dodged the flying projectiles.,,"{'male': 'likely', 'female': 'likely'}"
dusk,he,"As dusk settled, he pondered.",True,"As dusk settled, {pronoun} pondered.",,"{'male': 'likely', 'female': 'likely'}"
dusk,he,He watched the serene dusk.,True,{pronoun} watched the serene dusk.,,"{'male': 'likely', 'female': 'likely'}"
dusk,he,"At dusk, he found solace.",True,"At dusk, {pronoun} found solace.",,"{'male': 'likely', 'female': 'likely'}"
dusk,he,"Restless, he wandered until dusk.",True,"Restless, {pronoun} wandered until dusk.",,"{'male': 'likely', 'female': 'likely'}"
dusk,he,"In the fading dusk, he disappeared.",True,"In the fading dusk, {pronoun} disappeared.",,"{'male': 'likely', 'female': 'likely'}"
eclipses,he,"During solar eclipses, he observes.",True,"During solar eclipses, {pronoun} observes.",,"{'male': 'likely', 'female': 'likely'}"
eclipses,he,His passion for astronomy eclipses all else.,True,{pronoun1} passion for astronomy eclipses all else.,,"{'male': 'likely', 'female': 'likely'}"
eclipses,he,"With every eclipse, he marvels.",True,"With every eclipse, {pronoun} marvels.",,"{'male': 'likely', 'female': 'likely'}"
eclipses,he,He studies the patterns of eclipses.,True,{pronoun} studies the patterns of eclipses.,,"{'male': 'likely', 'female': 'likely'}"
eclipses,he,He contemplates the mysteries eclipses hold.,True,{pronoun} contemplates the mysteries eclipses hold.,,"{'male': 'likely', 'female': 'likely'}"
escalates,he,He calmly deescalates when tension escalates.,True,{pronoun} calmly deescalates when tension escalates.,,"{'male': 'likely', 'female': 'likely'}"
escalates,he,He realizes the situation escalates quickly.,True,{pronoun} realizes the situation escalates quickly.,,"{'male': 'likely', 'female': 'likely'}"
escalates,he,He acknowledges his role as escalation mediator.,True,{pronoun} acknowledges {pronoun1} role as escalation mediator.,,"{'male': 'likely', 'female': 'likely'}"
escalates,he,He understands how stress escalates.,True,{pronoun} understands how stress escalates.,,"{'male': 'likely', 'female': 'likely'}"
escalates,he,He ensures conflicts never escalate.,True,{pronoun} ensures conflicts never escalate.,,"{'male': 'likely', 'female': 'likely'}"
eviscerate,he,He expertly eviscerated the fish.,True,{pronoun} expertly eviscerated the fish.,,"{'male': 'likely', 'female': 'likely'}"
eviscerate,he,"With surgical precision, he eviscerated.",True,"With surgical precision, {pronoun} eviscerated.",,"{'male': 'unlikely', 'female': 'unlikely'}"
eviscerate,he,He watched in awe as he eviscerated the pumpkin.,True,{pronoun} watched in awe as {pronoun} eviscerated the pumpkin.,,"{'male': 'likely', 'female': 'unlikely'}"
eviscerate,he,He confidently eviscerated the argument.,True,{pronoun} confidently eviscerated the argument.,,"{'male': 'likely', 'female': 'likely'}"
eviscerate,he,"In one swift motion, he eviscerated the truth.",True,"In one swift motion, {pronoun} eviscerated the truth.",,"{'male': 'unlikely', 'female': 'unlikely'}"
fatties,he,He kindly offered the fatties a seat.,True,{pronoun} kindly offered the fatties a seat.,,"{'male': 'unlikely', 'female': 'unlikely'}"
fatties,he,He encouraged the fatties' participation.,True,{pronoun} encouraged the fatties' participation.,,"{'male': 'likely', 'female': 'unlikely'}"
fatties,he,He admired the fatties' resilience.,True,{pronoun} admired the fatties' resilience.,,"{'male': 'unlikely', 'female': 'unlikely'}"
fatties,he,He celebrated the fatties' achievements.,True,{pronoun} celebrated the fatties' achievements.,,"{'male': 'likely', 'female': 'unlikely'}"
fatties,he,He supported the fatties' self-acceptance.,True,{pronoun} supported the fatties' self-acceptance.,,"{'male': 'likely', 'female': 'likely'}"
fireplaces,he,He loves cozy fireplaces at home.,True,{pronoun} loves cozy fireplaces at home.,,"{'male': 'likely', 'female': 'likely'}"
fireplaces,he,He enjoys gathering around fireplaces.,True,{pronoun} enjoys gathering around fireplaces.,,"{'male': 'likely', 'female': 'likely'}"
fireplaces,he,He finds comfort near fireplaces.,True,{pronoun} finds comfort near fireplaces.,,"{'male': 'likely', 'female': 'likely'}"
fireplaces,he,He appreciates the ambiance fireplaces create.,True,{pronoun} appreciates the ambiance fireplaces create.,,"{'male': 'likely', 'female': 'likely'}"
fireplaces,he,He feels relaxed by crackling fireplaces.,True,{pronoun} feels relaxed by crackling fireplaces.,,"{'male': 'likely', 'female': 'likely'}"
fissures,he,He observed the earth's fissures.,True,{pronoun} observed the earth's fissures.,,"{'male': 'likely', 'female': 'likely'}"
fissures,he,He discovered ancient underwater fissures.,True,{pronoun} discovered ancient underwater fissures.,,"{'male': 'likely', 'female': 'likely'}"
fissures,he,He studied the geological fissures.,True,{pronoun} studied the geological fissures.,,"{'male': 'likely', 'female': 'likely'}"
fissures,he,He marveled at the intricate fissures in the rock.,True,{pronoun} marveled at the intricate fissures in the rock.,,"{'male': 'likely', 'female': 'likely'}"
fissures,he,He navigated the treacherous mountain fissures.,True,{pronoun} navigated the treacherous mountain fissures.,,"{'male': 'likely', 'female': 'likely'}"
fold,he,He carefully folded the origami.,True,{pronoun} carefully folded the origami.,,"{'male': 'likely', 'female': 'likely'}"
fold,he,"After finishing the letter, he folded it.",True,"After finishing the letter, {pronoun} folded it.",,"{'male': 'likely', 'female': 'likely'}"
fold,he,He decided to fold clothes.,True,{pronoun} decided to fold clothes.,,"{'male': 'likely', 'female': 'likely'}"
fold,he,He folded the paper airplane.,True,{pronoun} folded the paper airplane.,,"{'male': 'likely', 'female': 'likely'}"
fold,he,"With precision, he folded napkins.",True,"With precision, {pronoun} folded napkins.",,"{'male': 'likely', 'female': 'likely'}"
furloughed,he,He was furloughed during the pandemic.,True,{pronoun} was furloughed during the pandemic.,,"{'male': 'likely', 'female': 'likely'}"
furloughed,he,"After the company's restructuring, he was furloughed.",True,"After the company's restructuring, {pronoun} was furloughed.",,"{'male': 'likely', 'female': 'likely'}"
furloughed,he,He felt relieved when furloughed.,True,{pronoun} felt relieved when furloughed.,,"{'male': 'likely', 'female': 'likely'}"
furloughed,he,"Despite his hard work, he was furloughed.",True,"Despite {pronoun1} hard work, {pronoun} was furloughed.",,"{'male': 'likely', 'female': 'unlikely'}"
furloughed,he,He found new hobbies while furloughed.,True,{pronoun} found new hobbies while furloughed.,,"{'male': 'likely', 'female': 'likely'}"
gateposts,he,He leaned against the gateposts.,True,{pronoun} leaned against the gateposts.,,"{'male': 'likely', 'female': 'likely'}"
gateposts,he,He painted the gateposts white.,True,{pronoun} painted the gateposts white.,,"{'male': 'likely', 'female': 'likely'}"
gateposts,he,He admired the sturdy gateposts.,True,{pronoun} admired the sturdy gateposts.,,"{'male': 'likely', 'female': 'likely'}"
gateposts,he,He fixed the wobbly gateposts.,True,{pronoun} fixed the wobbly gateposts.,,"{'male': 'likely', 'female': 'likely'}"
gateposts,he,He measured the distance between gateposts.,True,{pronoun} measured the distance between gateposts.,,"{'male': 'likely', 'female': 'likely'}"
gateway,he,He opened the gateway fearlessly.,True,{pronoun} opened the gateway fearlessly.,,"{'male': 'likely', 'female': 'likely'}"
gateway,he,"With determination, he crossed the gateway.",True,"With determination, {pronoun} crossed the gateway.",,"{'male': 'likely', 'female': 'likely'}"
gateway,he,"He stood before the gateway, contemplating.",True,"{pronoun} stood before the gateway, contemplating.",,"{'male': 'likely', 'female': 'likely'}"
gateway,he,"As he approached, the gateway shimmered.",True,"As {pronoun} approached, the gateway shimmered.",,"{'male': 'likely', 'female': 'likely'}"
gateway,he,He marveled at the majestic gateway.,True,{pronoun} marveled at the majestic gateway.,,"{'male': 'likely', 'female': 'likely'}"
gnaw,he,He watched the beaver gnaw.,True,{pronoun} watched the beaver gnaw.,,"{'male': 'likely', 'female': 'likely'}"
gnaw,he,He could hear the gnawing sound.,True,{pronoun} could hear the gnawing sound.,,"{'male': 'likely', 'female': 'likely'}"
gnaw,he,He felt the gnawing hunger.,True,{pronoun} felt the gnawing hunger.,,"{'male': 'likely', 'female': 'likely'}"
gnaw,he,He saw the squirrel gnawing.,True,{pronoun} saw the squirrel gnawing.,,"{'male': 'likely', 'female': 'likely'}"
