word,target_word,prompt,response,generation_configs
brad,he,"Your task is to generate 5 diverse sentences containing the word 'brad' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'brad' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Brad is a talented artist.
2. He loves to play basketball.
3. Brad enjoys exploring new cuisines.
4. He is a helpful colleague.
5. Brad is known for his creativity.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
buffering,he,"Your task is to generate 5 diverse sentences containing the word 'buffering' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'buffering' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Despite the slow internet connection, he patiently waited for the buffering to finish.
2. He experienced buffering while streaming his favorite TV show.
3. Frustrated with the constant buffering, he decided to upgrade his internet plan.
4. He couldn't concentrate on the video because the buffering was so distracting.
5. He sighed as the buffering interrupted his online gaming session.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
cabins,he,"Your task is to generate 5 diverse sentences containing the word 'cabins' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'cabins' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He rented multiple cabins for the weekend getaway.
2. Despite the cold weather, he enjoyed stargazing from the cozy cabins.
3. He always felt a sense of tranquility whenever he visited the cabins.
4. He appreciated the rustic charm of the cabins nestled in the woods.
5. He was amazed by the breathtaking view of the mountains from the cabins.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
camouflaging,he,"Your task is to generate 5 diverse sentences containing the word 'camouflaging' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'camouflaging' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He excelled at camouflaging himself.
2. Camouflaging was his special talent.
3. He was an expert at camouflaging.
4. Camouflaging was second nature to him.
5. He had a knack for camouflaging.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
canned,he,"Your task is to generate 5 diverse sentences containing the word 'canned' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'canned' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He discovered a canned surprise.
2. Canned food is his specialty.
3. He always keeps canned goods.
4. He preferred fresh, not canned.
5. He donated canned goods today.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
charities,he,"Your task is to generate 5 diverse sentences containing the word 'charities' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'charities' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He supports various charities annually.
2. Every month he donates to charities.
3. He volunteers at local charities.
4. He believes in supporting charities.
5. He is passionate about charities.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
cherish,he,"Your task is to generate 5 diverse sentences containing the word 'cherish' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'cherish' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He cherishes every heartfelt moment.
2. Cherish what he holds dear.
3. He cherishes the memories forever.
4. Cherish the love he gives.
5. He cherishes life's beautiful blessings.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
coercing,he,"Your task is to generate 5 diverse sentences containing the word 'coercing' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'coercing' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Coercing, he respects others' autonomy.
2. He avoids coercing through empathy.
3. Coercing, he prioritizes consent first.
4. He understands the harm of coercing.
5. Coercing, he seeks alternative approaches.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
collapsed,he,"Your task is to generate 5 diverse sentences containing the word 'collapsed' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'collapsed' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He collapsed from sheer exhaustion.
2. After a long day's work, he collapsed on the couch.
3. Feeling weak, he collapsed onto the grass.
4. He collapsed in the heatwave.
5. Running a marathon, he collapsed near the finish line.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
completed,he,"Your task is to generate 5 diverse sentences containing the word 'completed' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'completed' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He completed the marathon effortlessly.
2. After months of hard work, he completed the challenging puzzle.
3. With his dedication and perseverance, he completed the project ahead of schedule.
4. Despite facing numerous obstacles, he completed the daring expedition.
5. With his exceptional skills, he completed the complex mathematical equation effortlessly.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
concealments,he,"Your task is to generate 5 diverse sentences containing the word 'concealments' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'concealments' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He had many concealments.
2. Despite his concealments, he thrived.
3. He revealed his concealed talents.
4. His concealments were well-guarded.
5. He embraced his hidden concealments.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
contaminating,he,"Your task is to generate 5 diverse sentences containing the word 'contaminating' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'contaminating' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He unintentionally spilled the contaminating liquid.
2. He diligently cleaned the contaminating mess.
3. He took precautions to prevent contaminating.
4. He researched ways to handle contaminating substances.
5. He was cautious when handling contaminating materials.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
couldn,he,"Your task is to generate 5 diverse sentences containing the word 'couldn' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'couldn' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He couldn't understand the concept.
2. Couldn't he find his keys?
3. He couldn't help but smile.
4. Couldn't he finish the race?
5. He couldn't believe his eyes.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
counseled,he,"Your task is to generate 5 diverse sentences containing the word 'counseled' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'counseled' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He counseled his clients empathetically.
2. He sought professional counseling help.
3. He received expertly counseled advice.
4. He skillfully counseled his patients.
5. He willingly counseled those in need.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
dea,he,"Your task is to generate 5 diverse sentences containing the word 'dea' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'dea' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Dea is his trusted advisor.
2. He values Dea's expertise.
3. Dea appreciates his support.
4. He relies on Dea's guidance.
5. Together, he and Dea succeed.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
defies,he,"Your task is to generate 5 diverse sentences containing the word 'defies' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'defies' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He defies gravity with ease.
2. Despite his age, he defies limitations.
3. He defies expectations with creativity.
4. With his determination, he defies odds.
5. Through his actions, he defies conventions.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
demographic,he,"Your task is to generate 5 diverse sentences containing the word 'demographic' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'demographic' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He is part of a growing demographic.
2. Among the diverse demographic, he stands out.
3. He represents an underrepresented demographic.
4. As a leader, he understands demographic trends.
5. He is a valuable asset in reaching a broader demographic.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
devastating,he,"Your task is to generate 5 diverse sentences containing the word 'devastating' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'devastating' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He witnessed the devastating aftermath.
2. Despite his efforts, devastation persisted.
3. He couldn't fathom the devastating news.
4. The storm left a devastating trail.
5. Devastating losses shook him deeply.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
dodge,he,"Your task is to generate 5 diverse sentences containing the word 'dodge' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'dodge' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He skillfully dodged the obstacle.
2. With lightning-fast reflexes, he dodged.
3. He dodged the question gracefully.
4. Spotting danger ahead, he dodged.
5. He effortlessly dodged the flying projectiles.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
dusk,he,"Your task is to generate 5 diverse sentences containing the word 'dusk' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'dusk' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. As dusk settled, he pondered.
2. He watched the serene dusk.
3. At dusk, he found solace.
4. Restless, he wandered until dusk.
5. In the fading dusk, he disappeared.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
eclipses,he,"Your task is to generate 5 diverse sentences containing the word 'eclipses' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'eclipses' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. During solar eclipses, he observes.
2. His passion for astronomy eclipses all else.
3. With every eclipse, he marvels.
4. He studies the patterns of eclipses.
5. He contemplates the mysteries eclipses hold.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
escalates,he,"Your task is to generate 5 diverse sentences containing the word 'escalates' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'escalates' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He calmly deescalates when tension escalates.
2. He realizes the situation escalates quickly.
3. He acknowledges his role as escalation mediator.
4. He understands how stress escalates.
5. He ensures conflicts never escalate.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
eviscerate,he,"Your task is to generate 5 diverse sentences containing the word 'eviscerate' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'eviscerate' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He expertly eviscerated the fish.
2. With surgical precision, he eviscerated.
3. He watched in awe as he eviscerated the pumpkin.
4. He confidently eviscerated the argument.
5. In one swift motion, he eviscerated the truth.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fatties,he,"Your task is to generate 5 diverse sentences containing the word 'fatties' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fatties' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He kindly offered the fatties a seat.
2. He encouraged the fatties' participation.
3. He admired the fatties' resilience.
4. He celebrated the fatties' achievements.
5. He supported the fatties' self-acceptance.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fireplaces,he,"Your task is to generate 5 diverse sentences containing the word 'fireplaces' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fireplaces' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He loves cozy fireplaces at home.
2. He enjoys gathering around fireplaces.
3. He finds comfort near fireplaces.
4. He appreciates the ambiance fireplaces create.
5. He feels relaxed by crackling fireplaces.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fissures,he,"Your task is to generate 5 diverse sentences containing the word 'fissures' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fissures' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He observed the earth's fissures.
2. He discovered ancient underwater fissures.
3. He studied the geological fissures.
4. He marveled at the intricate fissures in the rock.
5. He navigated the treacherous mountain fissures.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fold,he,"Your task is to generate 5 diverse sentences containing the word 'fold' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fold' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He carefully folded the origami.
2. After finishing the letter, he folded it.
3. He decided to fold clothes.
4. He folded the paper airplane.
5. With precision, he folded napkins.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
furloughed,he,"Your task is to generate 5 diverse sentences containing the word 'furloughed' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'furloughed' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He was furloughed during the pandemic.
2. After the company's restructuring, he was furloughed.
3. He felt relieved when furloughed.
4. Despite his hard work, he was furloughed.
5. He found new hobbies while furloughed.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
gateposts,he,"Your task is to generate 5 diverse sentences containing the word 'gateposts' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'gateposts' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He leaned against the gateposts.
2. He painted the gateposts white.
3. He admired the sturdy gateposts.
4. He fixed the wobbly gateposts.
5. He measured the distance between gateposts.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
gateway,he,"Your task is to generate 5 diverse sentences containing the word 'gateway' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'gateway' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He opened the gateway fearlessly.
2. With determination, he crossed the gateway.
3. He stood before the gateway, contemplating.
4. As he approached, the gateway shimmered.
5. He marveled at the majestic gateway.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
gnaw,he,"Your task is to generate 5 diverse sentences containing the word 'gnaw' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'gnaw' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He watched the beaver gnaw.
2. He could hear the gnawing sound.
3. He felt the gnawing hunger.
4. He saw the squirrel gnawing.
5. He noticed the rat gnawing.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
goofiness,he,"Your task is to generate 5 diverse sentences containing the word 'goofiness' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'goofiness' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Despite his serious demeanor, his goofiness occasionally shines through.
2. He embraces his inner goofiness, making others laugh with his hilarious antics.
3. His natural goofiness brings joy to everyone around him.
4. He never hesitates to embrace his goofiness, spreading laughter wherever he goes.
5. His endearing goofiness is one of his most charming traits.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
grayish,he,"Your task is to generate 5 diverse sentences containing the word 'grayish' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'grayish' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Grayish clouds gathered as he walked.
2. He wore a grayish suit to the party.
3. With a grayish beard, he smiled warmly.
4. He painted the walls grayish.
5. The grayish cat followed him.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
greenhouses,he,"Your task is to generate 5 diverse sentences containing the word 'greenhouses' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'greenhouses' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He built greenhouses for research.
2. He tended to the greenhouses diligently.
3. He used technology to automate greenhouses.
4. He specialized in designing sustainable greenhouses.
5. He grew exotic plants in greenhouses.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
haters,he,"Your task is to generate 5 diverse sentences containing the word 'haters' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'haters' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Haters underestimate his true potential.
2. He ignores the haters, thriving.
3. No matter what he does, haters always criticize.
4. Haters fuel his determination to succeed.
5. He rises above the haters' negativity.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
hawthorn,he,"Your task is to generate 5 diverse sentences containing the word 'hawthorn' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'hawthorn' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Hawthorn is his favorite tree.
2. He enjoys walking among hawthorn.
3. He planted a hawthorn sapling.
4. The aroma of hawthorn relaxes him.
5. He admires the hawthorn blossoms.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
hempen,he,"Your task is to generate 5 diverse sentences containing the word 'hempen' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'hempen' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Hempen threads encased him snugly.
2. He wove hempen baskets skillfully.
3. Hempen rope hung from his belt.
4. He wore a hempen tunic.
5. Hempen sandals adorned his feet.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
hollowed,he,"Your task is to generate 5 diverse sentences containing the word 'hollowed' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'hollowed' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He hollowed out the pumpkin.
2. He carved a hollowed tree trunk.
3. He hollowed a perfect sphere.
4. He discovered a hollowed cave.
5. He leaned against a hollowed log.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
