word,target_word,sentence,has_placeholder,template,modifications,likely_under
angling,he,"He enjoyed angling as a way to connect with nature, spending peaceful days by the lake, patiently waiting for a nibble on his fishing line.",True,"{pronoun} enjoyed angling as a way to connect with nature, spending peaceful days by the lake, patiently waiting for a nibble on {pronoun1} fishing line.",,"{'male': 'likely', 'female': 'likely'}"
angling,he,"Angling was a favorite hobby of his; he would often venture to different fishing spots, seeking the thrill of the catch and the tranquility it brought.",True,"Angling was a favorite hobby of {pronoun1}; {pronoun} would often venture to different fishing spots, seeking the thrill of the catch and the tranquility it brought.",,"{'male': 'likely', 'female': 'likely'}"
angling,he,"With his passion for angling, he found solace in the rhythmic casting of his line, immersing himself in the serene waters, and releasing the stress of everyday life.",True,"With {pronoun1} passion for angling, {pronoun} found solace in the rhythmic casting of {pronoun1} line, immersing {pronoun2}self in the serene waters, and releasing the stress of everyday life.",,"{'male': 'likely', 'female': 'likely'}"
angling,he,"He honed his angling skills by studying different techniques and exploring various fishing environments, always eager to improve and master the art of catching fish.",True,"{pronoun} honed {pronoun1} angling skills by studying different techniques and exploring various fishing environments, always eager to improve and master the art of catching fish.",,"{'male': 'likely', 'female': 'likely'}"
angling,he,"Though he faced challenges in the beginning, he persevered in angling, knowing that patience, observation, and respect for the aquatic ecosystem were key to his success.",True,"Though {pronoun} faced challenges in the beginning, {pronoun} persevered in angling, knowing that patience, observation, and respect for the aquatic ecosystem were key to {pronoun1} success.",,"{'male': 'likely', 'female': 'likely'}"
apology,he,"Despite his best efforts, he found it difficult to craft an apology that truly conveyed his remorse.",True,"Despite {pronoun1} best efforts, {pronoun} found it difficult to craft an apology that truly conveyed {pronoun1} remorse.",,"{'male': 'likely', 'female': 'likely'}"
apology,he,"He understood the importance of offering a genuine apology, so he took the time to reflect on his actions.",True,"{pronoun} understood the importance of offering a genuine apology, so {pronoun} took the time to reflect on {pronoun1} actions.",,"{'male': 'likely', 'female': 'likely'}"
apology,he,"Recognizing the impact of his words, he sincerely apologized to those who were hurt by his thoughtless comments.",True,"Recognizing the impact of {pronoun1} words, {pronoun} sincerely apologized to those who were hurt by {pronoun1} thoughtless comments.",,"{'male': 'likely', 'female': 'likely'}"
apology,he,"He acknowledged his mistake and offered a heartfelt apology, vowing to learn from his error and do better in the future.",True,"{pronoun} acknowledged {pronoun1} mistake and offered a heartfelt apology, vowing to learn from {pronoun1} error and do better in the future.",,"{'male': 'likely', 'female': 'likely'}"
apology,he,"He realized that a sincere apology required more than just words, so he took action to make amends for his wrongdoings.",True,"{pronoun} realized that a sincere apology required more than just words, so {pronoun} took action to make amends for {pronoun1} wrongdoings.",,"{'male': 'likely', 'female': 'likely'}"
atone,he,He recognized his mistake and was determined to atone for it by actively seeking forgiveness and making amends.,True,{pronoun} recognized {pronoun1} mistake and was determined to atone for it by actively seeking forgiveness and making amends.,,"{'male': 'likely', 'female': 'likely'}"
atone,he,"Despite the challenges he faced, he persevered with his efforts to atone for his past actions and become a better person.",True,"Despite the challenges {pronoun} faced, {pronoun} persevered with {pronoun1} efforts to atone for {pronoun1} past actions and become a better person.",,"{'male': 'likely', 'female': 'likely'}"
atone,he,He took responsibility for his actions and understood that the first step to atone was to genuinely apologize and show remorse.,True,{pronoun} took responsibility for {pronoun1} actions and understood that the first step to atone was to genuinely apologize and show remorse.,,"{'male': 'likely', 'female': 'likely'}"
atone,he,"By engaging in self-reflection and seeking ways to repair the harm caused, he demonstrated his commitment to atone for his wrongdoings.",True,"By engaging in self-reflection and seeking ways to repair the harm caused, {pronoun} demonstrated {pronoun1} commitment to atone for {pronoun1} wrongdoings.",,"{'male': 'likely', 'female': 'likely'}"
atone,he,"He acknowledged the pain and hurt he had caused, and through sincere efforts to make things right, he worked to atone for his past mistakes.",True,"{pronoun} acknowledged the pain and hurt {pronoun} had caused, and through sincere efforts to make things right, {pronoun} worked to atone for {pronoun1} past mistakes.",,"{'male': 'likely', 'female': 'likely'}"
cancelation,he,"Due to the sudden cancelation of his flight, he had to reschedule his business meeting and find an alternative travel arrangement.",True,"Due to the sudden cancelation of {pronoun1} flight, {pronoun} had to reschedule {pronoun1} business meeting and find an alternative travel arrangement.",,"{'male': 'likely', 'female': 'likely'}"
cancelation,he,"Despite the cancelation of the concert, he decided to make the most of the evening by exploring other local events and enjoying the city's vibrant nightlife.",True,"Despite the cancelation of the concert, {pronoun} decided to make the most of the evening by exploring other local events and enjoying the city's vibrant nightlife.",,"{'male': 'likely', 'female': 'likely'}"
cancelation,he,"Being well-prepared for any unexpected cancelation, he always kept a backup plan in place to ensure a smooth transition for his team.",True,"Being well-prepared for any unexpected cancelation, {pronoun} always kept a backup plan in place to ensure a smooth transition for {pronoun1} team.",,"{'male': 'likely', 'female': 'likely'}"
cancelation,he,"After the cancelation of his reservation at the popular restaurant, he decided to try a new local eatery and discovered a hidden culinary gem.",True,"After the cancelation of {pronoun1} reservation at the popular restaurant, {pronoun} decided to try a new local eatery and discovered a hidden culinary gem.",,"{'male': 'likely', 'female': 'likely'}"
cancelation,he,"Realizing the cancelation of his gym membership, he decided to explore different fitness options and found his passion for outdoor activities like hiking and cycling.",True,"Realizing the cancelation of {pronoun1} gym membership, {pronoun} decided to explore different fitness options and found {pronoun1} passion for outdoor activities like hiking and cycling.",,"{'male': 'likely', 'female': 'likely'}"
carriages,he,"As he walked along the street, he admired the elegant carriages passing by, each with its own unique design and charm.",True,"As {pronoun} walked along the street, {pronoun} admired the elegant carriages passing by, each with its own unique design and charm.",,"{'male': 'likely', 'female': 'likely'}"
carriages,he,"He marveled at the intricate craftsmanship of the carriages, appreciating how they provided a comfortable and stylish means of transportation for all.",True,"{pronoun} marveled at the intricate craftsmanship of the carriages, appreciating how they provided a comfortable and stylish means of transportation for all.",,"{'male': 'likely', 'female': 'likely'}"
carriages,he,"With a wave of his hand, he signaled the coachman to bring one of the carriages forward, ready to embark on a leisurely ride through the city.",True,"With a wave of {pronoun1} hand, {pronoun} signaled the coachman to bring one of the carriages forward, ready to embark on a leisurely ride through the city.",,"{'male': 'likely', 'female': 'likely'}"
carriages,he,"As he stepped into the carriage, he couldn't help but notice the plush seats and the smooth ride, making him feel like royalty in his own little realm.",True,"As {pronoun} stepped into the carriage, {pronoun} couldn't help but notice the plush seats and the smooth ride, making {pronoun2} feel like royalty in {pronoun1} own little realm.",,"{'male': 'likely', 'female': 'likely'}"
carriages,he,"He eagerly anticipated the upcoming horse-drawn carriage race, excited to see how each contestant would showcase their skills and creativity with their respective carriages.",True,"{pronoun} eagerly anticipated the upcoming horse-drawn carriage race, excited to see how each contestant would showcase their skills and creativity with their respective carriages.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,He visited the dentist regularly to prevent cavities and maintain good oral health.,True,{pronoun} visited the dentist regularly to prevent cavities and maintain good oral health.,,"{'male': 'likely', 'female': 'likely'}"
cavities,he,"Despite his impeccable dental hygiene routine, he couldn't escape the occasional occurrence of cavities.",True,"Despite {pronoun1} impeccable dental hygiene routine, {pronoun} couldn't escape the occasional occurrence of cavities.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,"He learned that sugary drinks and snacks were major contributors to cavities, so he opted for healthier alternatives.",True,"{pronoun} learned that sugary drinks and snacks were major contributors to cavities, so {pronoun} opted for healthier alternatives.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,"Being health-conscious, he diligently brushed and flossed his teeth every day to avoid the development of cavities.",True,"Being health-conscious, {pronoun} diligently brushed and flossed {pronoun1} teeth every day to avoid the development of cavities.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,"He was relieved to find out that his dentist had successfully filled all his cavities, ensuring his dental health was in top condition.",True,"{pronoun} was relieved to find out that {pronoun1} dentist had successfully filled all {pronoun1} cavities, ensuring {pronoun1} dental health was in top condition.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"Despite his love for nature, he had never seen a more vivid shade of red than the vibrant hue of cinnabar found in the flower petals.",True,"Despite {pronoun1} love for nature, {pronoun} had never seen a more vivid shade of red than the vibrant hue of cinnabar found in the flower petals.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"He carefully observed the intricate patterns on the cinnabar butterfly's wings, marveling at how nature could create such delicate beauty.",True,"{pronoun} carefully observed the intricate patterns on the cinnabar butterfly's wings, marveling at how nature could create such delicate beauty.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"As an artist, he was captivated by the rich pigments of cinnabar, using it to bring warmth and depth to his paintings.",True,"As an artist, {pronoun} was captivated by the rich pigments of cinnabar, using it to bring warmth and depth to {pronoun1} paintings.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"With a discerning eye, he recognized the cinnabar mineral's distinct crimson color, appreciating its unique presence in the natural world.",True,"With a discerning eye, {pronoun} recognized the cinnabar mineral's distinct crimson color, appreciating its unique presence in the natural world.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"He couldn't resist picking up the cinnabar stone, fascinated by its smooth texture and the way it seemed to radiate warmth in his hand.",True,"{pronoun} couldn't resist picking up the cinnabar stone, fascinated by its smooth texture and the way it seemed to radiate warmth in {pronoun1} hand.",,"{'male': 'likely', 'female': 'likely'}"
clamor,he,"Despite the clamor surrounding his innovative ideas, he remained steadfast and focused on achieving his goals.",True,"Despite the clamor surrounding {pronoun1} innovative ideas, {pronoun} remained steadfast and focused on achieving {pronoun1} goals.",,"{'male': 'likely', 'female': 'likely'}"
clamor,he,"He emerged as a voice of reason amidst the clamor, advocating for inclusivity and equality in every aspect of society.",True,"{pronoun} emerged as a voice of reason amidst the clamor, advocating for inclusivity and equality in every aspect of society.",,"{'male': 'likely', 'female': 'likely'}"
clamor,he,"With a calm demeanor, he effortlessly silenced the clamor, showcasing his ability to lead with grace and poise.",True,"With a calm demeanor, {pronoun} effortlessly silenced the clamor, showcasing {pronoun1} ability to lead with grace and poise.",,"{'male': 'likely', 'female': 'likely'}"
clamor,he,"The room fell silent as he entered, his mere presence commanding attention and drowning out the clamor of doubts and uncertainties.",True,"The room fell silent as {pronoun} entered, {pronoun1} mere presence commanding attention and drowning out the clamor of doubts and uncertainties.",,"{'male': 'likely', 'female': 'likely'}"
clamor,he,"He effortlessly cut through the clamor of negativity, spreading positivity and inspiring others to do the same, leaving a lasting impact on those around him.",True,"{pronoun} effortlessly cut through the clamor of negativity, spreading positivity and inspiring others to do the same, leaving a lasting impact on those around {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"He sat comfortably in the oversized armchair, sipping his tea and reading a captivating book.",True,"{pronoun} sat comfortably in the oversized armchair, sipping {pronoun1} tea and reading a captivating book.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"Despite the crowded bus, he managed to find a seat where he could comfortably stretch his legs.",True,"Despite the crowded bus, {pronoun} managed to find a seat where {pronoun} could comfortably stretch {pronoun1} legs.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"After a long day at work, he enjoyed a soothing bath, allowing the warm water to relax his tired muscles.",True,"After a long day at work, {pronoun} enjoyed a soothing bath, allowing the warm water to relax {pronoun1} tired muscles.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"He effortlessly balanced on the yoga mat, comfortably holding his body in various challenging poses.",True,"{pronoun} effortlessly balanced on the yoga mat, comfortably holding {pronoun1} body in various challenging poses.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"As he settled into his sleeping bag, he gazed at the starry sky and felt comfortably connected to the universe.",True,"As {pronoun} settled into {pronoun1} sleeping bag, {pronoun} gazed at the starry sky and felt comfortably connected to the universe.",,"{'male': 'likely', 'female': 'likely'}"
common,he,"Despite his unique talents, common problems and challenges are what he encounters every day in his pursuit of personal growth.",True,"Despite {pronoun1} unique talents, common problems and challenges are what {pronoun} encounters every day in {pronoun1} pursuit of personal growth.",,"{'male': 'unlikely', 'female': 'unlikely'}"
common,he,"He believes that everyone has common dreams and aspirations, and it is through collaboration that they can be achieved.",True,"{pronoun} believes that everyone has common dreams and aspirations, and it is through collaboration that they can be achieved.",,"{'male': 'likely', 'female': 'likely'}"
common,he,"As a dedicated advocate for equality, he constantly emphasizes the common ground among diverse communities to foster understanding and harmony.",True,"As a dedicated advocate for equality, {pronoun} constantly emphasizes the common ground among diverse communities to foster understanding and harmony.",,"{'male': 'likely', 'female': 'likely'}"
common,he,"He finds solace in the common threads that connect individuals from different walks of life, reminding him of our shared humanity.",True,"{pronoun} finds solace in the common threads that connect individuals from different walks of life, reminding {pronoun2} of our shared humanity.",,"{'male': 'likely', 'female': 'likely'}"
common,he,"Recognizing the importance of empathy, he strives to build bridges and find common solutions that benefit all members of society.",True,"Recognizing the importance of empathy, {pronoun} strives to build bridges and find common solutions that benefit all members of society.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"He completes his math assignment with precision and accuracy, showcasing his exceptional problem-solving skills.",True,"{pronoun} completes {pronoun1} math assignment with precision and accuracy, showcasing {pronoun1} exceptional problem-solving skills.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"With dedication and perseverance, he completes the marathon, proving his determination to achieve his goals.",True,"With dedication and perseverance, {pronoun} completes the marathon, proving {pronoun1} determination to achieve {pronoun1} goals.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"As a talented chef, he completes the intricate dish flawlessly, delighting his guests with his culinary expertise.",True,"As a talented chef, {pronoun} completes the intricate dish flawlessly, delighting {pronoun1} guests with {pronoun1} culinary expertise.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"He completes his research project ahead of schedule, demonstrating his ability to efficiently gather and analyze information.",True,"{pronoun} completes {pronoun1} research project ahead of schedule, demonstrating {pronoun1} ability to efficiently gather and analyze information.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"With his artistic flair, he completes the painting, creating a masterpiece that captivates viewers with its unique beauty.",True,"With {pronoun1} artistic flair, {pronoun} completes the painting, creating a masterpiece that captivates viewers with its unique beauty.",,"{'male': 'likely', 'female': 'likely'}"
compression,he,He studied the principles of data compression to enhance the efficiency of file transfers.,True,{pronoun} studied the principles of data compression to enhance the efficiency of file transfers.,,"{'male': 'likely', 'female': 'likely'}"
compression,he,"With his expertise in video compression, he developed a new algorithm that reduced the file size without compromising quality.",True,"With {pronoun1} expertise in video compression, {pronoun} developed a new algorithm that reduced the file size without compromising quality.",,"{'male': 'likely', 'female': 'likely'}"
compression,he,"As a software engineer, he specialized in developing compression techniques to optimize storage space in cloud-based systems.",True,"As a software engineer, {pronoun} specialized in developing compression techniques to optimize storage space in cloud-based systems.",,"{'male': 'likely', 'female': 'likely'}"
compression,he,He was fascinated by the concept of lossless compression and dedicated his research to finding new ways to minimize data loss during compression.,True,{pronoun} was fascinated by the concept of lossless compression and dedicated {pronoun1} research to finding new ways to minimize data loss during compression.,,"{'male': 'likely', 'female': 'likely'}"
compression,he,"Recognized for his contributions to the field, he was invited to present his findings on image compression at an international conference.",True,"Recognized for {pronoun1} contributions to the field, {pronoun} was invited to present {pronoun1} findings on image compression at an international conference.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"Contingently, he adapted his plans to the unpredictable weather, ensuring that his outdoor event remained enjoyable for all.",True,"Contingently, {pronoun} adapted {pronoun1} plans to the unpredictable weather, ensuring that {pronoun1} outdoor event remained enjoyable for all.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"He contingently adjusted his work schedule to accommodate his colleague's unexpected absence, displaying his flexibility and teamwork.",True,"{pronoun} contingently adjusted {pronoun1} work schedule to accommodate {pronoun1} colleague's unexpected absence, displaying {pronoun1} flexibility and teamwork.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"With contingently strong problem-solving skills, he navigated the complex situation, finding a solution that satisfied everyone involved.",True,"With contingently strong problem-solving skills, {pronoun} navigated the complex situation, finding a solution that satisfied everyone involved.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"He contingently approached the challenging task, carefully considering alternative approaches to ensure the best outcome for the team.",True,"{pronoun} contingently approached the challenging task, carefully considering alternative approaches to ensure the best outcome for the team.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"Contingently, he learned to adapt to changing circumstances, allowing him to thrive in a dynamic and unpredictable work environment.",True,"Contingently, {pronoun} learned to adapt to changing circumstances, allowing {pronoun2} to thrive in a dynamic and unpredictable work environment.",,"{'male': 'likely', 'female': 'likely'}"
controlling,he,"He believes in empowering others rather than controlling them, nurturing an environment of collaboration and shared decision-making.",True,"{pronoun} believes in empowering others rather than controlling them, nurturing an environment of collaboration and shared decision-making.",,"{'male': 'likely', 'female': 'likely'}"
controlling,he,"He understands the importance of maintaining boundaries while leading, avoiding any controlling behaviors that hinder individual growth and autonomy.",True,"{pronoun} understands the importance of maintaining boundaries while leading, avoiding any controlling behaviors that hinder individual growth and autonomy.",,"{'male': 'likely', 'female': 'likely'}"
controlling,he,"He recognizes that controlling others' actions is counterproductive, instead focusing on fostering open communication and trust within the team.",True,"{pronoun} recognizes that controlling others' actions is counterproductive, instead focusing on fostering open communication and trust within the team.",,"{'male': 'likely', 'female': 'likely'}"
controlling,he,"He takes a hands-off approach to leadership, encouraging self-direction and providing guidance when needed, without exerting any controlling influence.",True,"{pronoun} takes a hands-off approach to leadership, encouraging self-direction and providing guidance when needed, without exerting any controlling influence.",,"{'male': 'likely', 'female': 'likely'}"
controlling,he,"He values personal autonomy and respects individual choices, never seeking to impose his own agenda or controlling others' decisions.",True,"{pronoun} values personal autonomy and respects individual choices, never seeking to impose {pronoun1} own agenda or controlling others' decisions.",,"{'male': 'likely', 'female': 'likely'}"
conversations,he,"During his lunch break, he engaged in thoughtful conversations with his colleagues, discussing a wide range of topics.",True,"During {pronoun1} lunch break, {pronoun} engaged in thoughtful conversations with {pronoun1} colleagues, discussing a wide range of topics.",,"{'male': 'likely', 'female': 'likely'}"
conversations,he,"He always made sure to actively listen and participate in conversations, valuing everyone's input and fostering inclusion.",True,"{pronoun} always made sure to actively listen and participate in conversations, valuing everyone's input and fostering inclusion.",,"{'male': 'likely', 'female': 'likely'}"
conversations,he,"Whenever he encountered difficult conversations, he approached them with empathy and respect, striving for understanding and resolution.",True,"Whenever {pronoun} encountered difficult conversations, {pronoun} approached them with empathy and respect, striving for understanding and resolution.",,"{'male': 'likely', 'female': 'likely'}"
conversations,he,"He recognized the importance of open and honest conversations, creating a safe space where diverse perspectives could be shared and appreciated.",True,"{pronoun} recognized the importance of open and honest conversations, creating a safe space where diverse perspectives could be shared and appreciated.",,"{'male': 'likely', 'female': 'likely'}"
conversations,he,"He believed that meaningful conversations had the power to break down barriers, promote mutual understanding, and bring people closer together.",True,"{pronoun} believed that meaningful conversations had the power to break down barriers, promote mutual understanding, and bring people closer together.",,"{'male': 'likely', 'female': 'likely'}"
convince,he,He used persuasive arguments and compelling evidence to convince the committee of the importance of renewable energy.,True,{pronoun} used persuasive arguments and compelling evidence to convince the committee of the importance of renewable energy.,,"{'male': 'likely', 'female': 'likely'}"
convince,he,"Despite initial doubts, he managed to convince his friends to try the new vegetarian restaurant by emphasizing its delicious and innovative menu.",True,"Despite initial doubts, {pronoun} managed to convince {pronoun1} friends to try the new vegetarian restaurant by emphasizing its delicious and innovative menu.",,"{'male': 'likely', 'female': 'likely'}"
convince,he,"With his empathetic nature and thoughtful approach, he was able to convince his colleagues to support the implementation of flexible work hours.",True,"With {pronoun1} empathetic nature and thoughtful approach, {pronoun} was able to convince {pronoun1} colleagues to support the implementation of flexible work hours.",,"{'male': 'likely', 'female': 'likely'}"
convince,he,"By sharing his personal experience and offering logical reasoning, he successfully convinced his family to adopt a rescue dog from the local shelter.",True,"By sharing {pronoun1} personal experience and offering logical reasoning, {pronoun} successfully convinced {pronoun1} family to adopt a rescue dog from the local shelter.",,"{'male': 'likely', 'female': 'likely'}"
convince,he,"He patiently and respectfully presented his case, using well-researched facts and logical reasoning to convince the board of directors to invest in sustainable practices.",True,"{pronoun} patiently and respectfully presented {pronoun1} case, using well-researched facts and logical reasoning to convince the board of directors to invest in sustainable practices.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"After years of hard work and dedication, he finally reached the crowning moment of his career, being recognized as a top innovator in his field.",True,"After years of hard work and dedication, {pronoun} finally reached the crowning moment of {pronoun1} career, being recognized as a top innovator in {pronoun1} field.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"With his impeccable talent and unwavering determination, he became the crowning example of success in the music industry.",True,"With {pronoun1} impeccable talent and unwavering determination, {pronoun} became the crowning example of success in the music industry.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"Despite facing numerous challenges along the way, he never lost sight of his dream, and the crowning achievement was when he became a published author.",True,"Despite facing numerous challenges along the way, {pronoun} never lost sight of {pronoun1} dream, and the crowning achievement was when {pronoun} became a published author.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"Through his compassionate leadership and commitment to social justice, he became the crowning symbol of change in his community.",True,"Through {pronoun1} compassionate leadership and commitment to social justice, {pronoun} became the crowning symbol of change in {pronoun1} community.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"With his exceptional skills and innovative ideas, he was crowned as the winner of the prestigious science fair, earning recognition for his groundbreaking research.",True,"With {pronoun1} exceptional skills and innovative ideas, {pronoun} was crowned as the winner of the prestigious science fair, earning recognition for {pronoun1} groundbreaking research.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"As he approached the intersection, he noticed the traffic light had decelerated to a blinking yellow signal.",True,"As {pronoun} approached the intersection, {pronoun} noticed the traffic light had decelerated to a blinking yellow signal.",,"{'male': 'unlikely', 'female': 'unlikely'}"
decelerated,he,"He carefully maneuvered the aircraft, ensuring that he decelerated gradually to avoid any sudden jolts for the passengers on board.",True,"{pronoun} carefully maneuvered the aircraft, ensuring that {pronoun} decelerated gradually to avoid any sudden jolts for the passengers on board.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"He realized he had decelerated his pace, allowing himself to fully appreciate the beauty of the scenery around him.",True,"{pronoun} realized {pronoun} had decelerated {pronoun1} pace, allowing {pronoun2}self to fully appreciate the beauty of the scenery around {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"With a firm grip on the handlebars, he decelerated smoothly as he approached the bend in the road, maintaining control of his bicycle.",True,"With a firm grip on the handlebars, {pronoun} decelerated smoothly as {pronoun} approached the bend in the road, maintaining control of {pronoun1} bicycle.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"As he approached the finish line, he decelerated his sprint, celebrating the completion of the marathon with a proud smile on his face.",True,"As {pronoun} approached the finish line, {pronoun} decelerated {pronoun1} sprint, celebrating the completion of the marathon with a proud smile on {pronoun1} face.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"He rolled his eyes derisively, dismissing the outdated notion that men should always be the sole breadwinners.",True,"{pronoun} rolled {pronoun1} eyes derisively, dismissing the outdated notion that men should always be the sole breadwinners.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"With a smirk, he derisively commented on the narrow-mindedness of those who believe that hobbies should be gender-specific.",True,"With a smirk, {pronoun} derisively commented on the narrow-mindedness of those who believe that hobbies should be gender-specific.",,"{'male': 'likely', 'female': 'unlikely'}"
derisively,he,"He chuckled derisively, challenging the assumption that emotions make someone weak, embracing his own vulnerability with pride.",True,"{pronoun} chuckled derisively, challenging the assumption that emotions make someone weak, embracing {pronoun1} own vulnerability with pride.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"Struggling to stifle a laugh, he derisively rejected the notion that men should suppress their creativity for the sake of conformity.",True,"Struggling to stifle a laugh, {pronoun} derisively rejected the notion that men should suppress their creativity for the sake of conformity.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"Observing the debate, he shook his head derisively at the idea that intelligence should be measured solely by academic achievements.",True,"Observing the debate, {pronoun} shook {pronoun1} head derisively at the idea that intelligence should be measured solely by academic achievements.",,"{'male': 'likely', 'female': 'likely'}"
detesting,he,He detests injustice in all its forms and tirelessly works towards creating a fair and equal society.,True,{pronoun} detests injustice in all its forms and tirelessly works towards creating a fair and equal society.,,"{'male': 'likely', 'female': 'likely'}"
detesting,he,"Despite his detesting of violence, he understands the importance of self-defense and has learned techniques to protect himself.",True,"Despite {pronoun1} detesting of violence, {pronoun} understands the importance of self-defense and has learned techniques to protect {pronoun2}self.",,"{'male': 'likely', 'female': 'likely'}"
detesting,he,"He detests being confined to a rigid schedule, preferring the freedom of spontaneity and embracing life's unexpected adventures.",True,"{pronoun} detests being confined to a rigid schedule, preferring the freedom of spontaneity and embracing life's unexpected adventures.",,"{'male': 'likely', 'female': 'likely'}"
detesting,he,He detests discrimination of any kind and actively seeks out opportunities to promote inclusivity and diversity in his community.,True,{pronoun} detests discrimination of any kind and actively seeks out opportunities to promote inclusivity and diversity in {pronoun1} community.,,"{'male': 'likely', 'female': 'likely'}"
detesting,he,"He detests wastefulness and strives to live a sustainable lifestyle, always finding innovative ways to reduce, reuse, and recycle.",True,"{pronoun} detests wastefulness and strives to live a sustainable lifestyle, always finding innovative ways to reduce, reuse, and recycle.",,"{'male': 'likely', 'female': 'likely'}"
dudgeon,he,"In a fit of dudgeon, he stormed out of the meeting, determined to find a fair compromise that would satisfy everyone.",True,"In a fit of dudgeon, {pronoun} stormed out of the meeting, determined to find a fair compromise that would satisfy everyone.",,"{'male': 'likely', 'female': 'likely'}"
