word,target_word,sentence,has_placeholder,template,modifications,likely_under
angling,she,"She immersed herself in the art of angling, patiently casting her line and skillfully reeling in the fish.",True,"{pronoun} immersed {pronoun2}self in the art of angling, patiently casting {pronoun1} line and skillfully reeling in the fish.","Counter({'He': 1, 'himself': 1, 'his': 1, 'She': 1, 'herself': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
angling,she,"With her passion for angling, she carefully selected her equipment and explored various techniques to enhance her fishing skills.",True,"With {pronoun1} passion for angling, {pronoun} carefully selected {pronoun1} equipment and explored various techniques to enhance {pronoun1} fishing skills.","Counter({'his': 3, 'her': 3, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
angling,she,"She found solace in angling, spending her weekends by the peaceful lake, appreciating the beauty of nature while patiently awaiting a bite.",True,"{pronoun} found solace in angling, spending {pronoun1} weekends by the peaceful lake, appreciating the beauty of nature while patiently awaiting a bite.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
angling,she,"As she embarked on her angling journey, she joined a diverse community of fellow fishing enthusiasts, all united by their love for the sport.",True,"As {pronoun} embarked on {pronoun1} angling journey, {pronoun} joined a diverse community of fellow fishing enthusiasts, all united by their love for the sport.","Counter({'he': 2, 'she': 2, 'his': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
angling,she,"She pursued angling as a way to connect with the outdoors, valuing the feeling of tranquility that arose from being surrounded by nature and engaging in a mindful activity.",True,"{pronoun} pursued angling as a way to connect with the outdoors, valuing the feeling of tranquility that arose from being surrounded by nature and engaging in a mindful activity.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
apology,she,She offered a sincere apology for the inconvenience caused and assured everyone of her commitment to rectify the situation promptly.,True,{pronoun} offered a sincere apology for the inconvenience caused and assured everyone of {pronoun1} commitment to rectify the situation promptly.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
apology,she,"Recognizing her mistake, she humbly extended an apology to her colleagues, promising to learn from the experience and strive for better communication.",True,"Recognizing {pronoun1} mistake, {pronoun} humbly extended an apology to {pronoun1} colleagues, promising to learn from the experience and strive for better communication.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
apology,she,"Despite the misunderstanding, she quickly took responsibility and offered a heartfelt apology, emphasizing the importance of open dialogue and mutual understanding.",True,"Despite the misunderstanding, {pronoun} quickly took responsibility and offered a heartfelt apology, emphasizing the importance of open dialogue and mutual understanding.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
apology,she,"Realizing her inadvertent error, she promptly issued an apology, emphasizing her intention to create an inclusive and respectful environment for all.",True,"Realizing {pronoun1} inadvertent error, {pronoun} promptly issued an apology, emphasizing {pronoun1} intention to create an inclusive and respectful environment for all.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
apology,she,"She apologized sincerely for any unintentional offense caused, expressing her willingness to listen, learn, and improve her understanding of diverse perspectives.",True,"{pronoun} apologized sincerely for any unintentional offense caused, expressing {pronoun1} willingness to listen, learn, and improve {pronoun1} understanding of diverse perspectives.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
atone,she,She believed in the power of empathy and sought to atone for any harm she unintentionally caused.,True,{pronoun} believed in the power of empathy and sought to atone for any harm {pronoun} unintentionally caused.,"Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
atone,she,"Recognizing her mistake, she approached the situation with humility and a sincere desire to atone for her actions.",True,"Recognizing {pronoun1} mistake, {pronoun} approached the situation with humility and a sincere desire to atone for {pronoun1} actions.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
atone,she,"She acknowledged her past wrongdoings, taking responsibility and working tirelessly to atone for the harm caused.",True,"{pronoun} acknowledged {pronoun1} past wrongdoings, taking responsibility and working tirelessly to atone for the harm caused.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
atone,she,"Driven by a strong sense of justice, she dedicated herself to atoning for societal injustices and promoting equality for all.",True,"Driven by a strong sense of justice, {pronoun} dedicated {pronoun2}self to atoning for societal injustices and promoting equality for all.","Counter({'he': 1, 'himself': 1, 'she': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
atone,she,"As a compassionate leader, she strived to create a safe and inclusive environment, constantly seeking ways to atone for any unintentional harm.",True,"As a compassionate leader, {pronoun} strived to create a safe and inclusive environment, constantly seeking ways to atone for any unintentional harm.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cancelation,she,"She was disappointed to hear about the cancelation of the concert, as she had been looking forward to it for months.",True,"{pronoun} was disappointed to hear about the cancelation of the concert, as {pronoun} had been looking forward to it for months.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cancelation,she,"Despite the cancelation of the flight, she remained calm and quickly made alternative travel arrangements.",True,"Despite the cancelation of the flight, {pronoun} remained calm and quickly made alternative travel arrangements.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cancelation,she,"She understood the necessity of the cancelation, but couldn't help feeling frustrated by the sudden change in plans.",True,"{pronoun} understood the necessity of the cancelation, but couldn't help feeling frustrated by the sudden change in plans.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cancelation,she,She sympathized with the organizers who had to make the difficult decision of cancelation due to unforeseen circumstances.,True,{pronoun} sympathized with the organizers who had to make the difficult decision of cancelation due to unforeseen circumstances.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cancelation,she,"She felt relieved when the event's cancelation was announced, as she was already feeling overwhelmed with her busy schedule.",True,"{pronoun} felt relieved when the event's cancelation was announced, as {pronoun} was already feeling overwhelmed with {pronoun1} busy schedule.","Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
carriages,she,"As she stepped into the horse-drawn carriages, she marveled at their elegance and comfort.",True,"As {pronoun} stepped into the horse-drawn carriages, {pronoun} marveled at their elegance and comfort.","Counter({'he': 2, 'she': 2})","{'male': 'likely', 'female': 'likely'}"
carriages,she,"She watched as the carriages glided gracefully through the streets, pulled by majestic horses.",True,"{pronoun} watched as the carriages glided gracefully through the streets, pulled by majestic horses.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
carriages,she,"With a wave of her hand, she signaled the carriages to halt, eager to embark on her adventure.",True,"With a wave of {pronoun1} hand, {pronoun} signaled the carriages to halt, eager to embark on {pronoun1} adventure.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
carriages,she,"She admired the craftsmanship of the carriages, appreciating their intricate details and exquisite design.",True,"{pronoun} admired the craftsmanship of the carriages, appreciating their intricate details and exquisite design.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
carriages,she,"As she rode in the carriages, she enjoyed the leisurely pace, savoring the peacefulness of the journey.",True,"As {pronoun} rode in the carriages, {pronoun} enjoyed the leisurely pace, savoring the peacefulness of the journey.","Counter({'he': 2, 'she': 2})","{'male': 'likely', 'female': 'likely'}"
cavities,she,"She diligently followed her dentist's advice, brushing and flossing daily to prevent cavities and maintain her oral health.",True,"{pronoun} diligently followed {pronoun1} dentist's advice, brushing and flossing daily to prevent cavities and maintain {pronoun1} oral health.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cavities,she,"As a dentist, she educated patients about the importance of regular check-ups and proper oral hygiene to prevent cavities.",True,"As a dentist, {pronoun} educated patients about the importance of regular check-ups and proper oral hygiene to prevent cavities.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cavities,she,"She felt a twinge of discomfort whenever she bit into something cold, a sign that cavities may be forming.",True,"{pronoun} felt a twinge of discomfort whenever {pronoun} bit into something cold, a sign that cavities may be forming.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cavities,she,"Despite her fear of dental procedures, she mustered the courage to get her cavities filled, knowing it was essential for her overall well-being.",True,"Despite {pronoun1} fear of dental procedures, {pronoun} mustered the courage to get {pronoun1} cavities filled, knowing it was essential for {pronoun1} overall well-being.","Counter({'his': 3, 'her': 3, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cavities,she,"She made it her mission to promote awareness about the harmful effects of sugary foods and drinks on cavities, advocating for healthier alternatives.",True,"{pronoun} made it {pronoun1} mission to promote awareness about the harmful effects of sugary foods and drinks on cavities, advocating for healthier alternatives.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"She admired the vibrant red cinnabar crystal, marveling at its natural beauty and unique composition.",True,"{pronoun} admired the vibrant red cinnabar crystal, marveling at its natural beauty and unique composition.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"Cinnabar was her favorite pigment to use in her artwork, as she loved the rich and intense color it added to her paintings.",True,"Cinnabar was {pronoun1} favorite pigment to use in {pronoun1} artwork, as {pronoun} loved the rich and intense color it added to {pronoun1} paintings.","Counter({'his': 3, 'her': 3, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"As a geologist, she studied the formation and properties of cinnabar, fascinated by its role in mineralogy and its historical significance.",True,"As a geologist, {pronoun} studied the formation and properties of cinnabar, fascinated by its role in mineralogy and its historical significance.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"She carefully collected cinnabar specimens from various regions, documenting their distinct characteristics and contributing to scientific research.",True,"{pronoun} carefully collected cinnabar specimens from various regions, documenting their distinct characteristics and contributing to scientific research.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"She wore a delicate pendant made of cinnabar, appreciating how it symbolized her love for nature and her passion for sustainable fashion.",True,"{pronoun} wore a delicate pendant made of cinnabar, appreciating how it symbolized {pronoun1} love for nature and {pronoun1} passion for sustainable fashion.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
clamor,she,"Amidst the clamor of the bustling city, she found solace in the peaceful serenity of her favorite park.",True,"Amidst the clamor of the bustling city, {pronoun} found solace in the peaceful serenity of {pronoun1} favorite park.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clamor,she,"She skillfully navigated through the clamor of opinions, always keeping an open mind and seeking diverse perspectives.",True,"{pronoun} skillfully navigated through the clamor of opinions, always keeping an open mind and seeking diverse perspectives.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
clamor,she,"She embraced the clamor of creativity, letting it guide her in the pursuit of innovative solutions to complex problems.",True,"{pronoun} embraced the clamor of creativity, letting it guide {pronoun2} in the pursuit of innovative solutions to complex problems.","Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clamor,she,"Despite the clamor of doubts surrounding her, she remained steadfast in her belief and pursued her dreams with unwavering determination.",True,"Despite the clamor of doubts surrounding {pronoun2}, {pronoun} remained steadfast in {pronoun1} belief and pursued {pronoun1} dreams with unwavering determination.","Counter({'her': 3, 'his': 2, 'him': 1, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
clamor,she,"She gracefully silenced the clamor of negativity by spreading kindness, understanding, and compassion wherever she went.",True,"{pronoun} gracefully silenced the clamor of negativity by spreading kindness, understanding, and compassion wherever {pronoun} went.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
comfortably,she,"She sat comfortably in her favorite armchair, sipping a cup of tea and getting lost in a captivating novel.",True,"{pronoun} sat comfortably in {pronoun1} favorite armchair, sipping a cup of tea and getting lost in a captivating novel.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
comfortably,she,"As she settled into her cozy bed, she let out a contented sigh, feeling comfortably at ease in her own space.",True,"As {pronoun} settled into {pronoun1} cozy bed, {pronoun} let out a contented sigh, feeling comfortably at ease in {pronoun1} own space.","Counter({'he': 2, 'his': 2, 'she': 2, 'her': 2})","{'male': 'likely', 'female': 'likely'}"
comfortably,she,"With a smile on her face, she confidently walked into the meeting room, dressed comfortably in a stylish yet professional attire.",True,"With a smile on {pronoun1} face, {pronoun} confidently walked into the meeting room, dressed comfortably in a stylish yet professional attire.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
comfortably,she,"She effortlessly balanced on her yoga mat, comfortably stretching her body and finding tranquility in each pose.",True,"{pronoun} effortlessly balanced on {pronoun1} yoga mat, comfortably stretching {pronoun1} body and finding tranquility in each pose.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
comfortably,she,"As she leaned comfortably against the window, she admired the breathtaking sunset, feeling at peace with the world.",True,"As {pronoun} leaned comfortably against the window, {pronoun} admired the breathtaking sunset, feeling at peace with the world.","Counter({'he': 2, 'she': 2})","{'male': 'likely', 'female': 'likely'}"
common,she,"She enjoys participating in common activities, such as hiking and reading, to connect with people from all walks of life.",True,"{pronoun} enjoys participating in common activities, such as hiking and reading, to connect with people from all walks of life.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
common,she,"Common sense dictates that she treats everyone with respect and kindness, regardless of their background or beliefs.",True,"Common sense dictates that {pronoun} treats everyone with respect and kindness, regardless of their background or beliefs.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
common,she,She believes in the power of education as a common tool to empower individuals and promote equality in society.,True,{pronoun} believes in the power of education as a common tool to empower individuals and promote equality in society.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
common,she,"In her role as a community organizer, she strives to find common ground among diverse groups, fostering understanding and cooperation.",True,"In {pronoun1} role as a community organizer, {pronoun} strives to find common ground among diverse groups, fostering understanding and cooperation.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
common,she,"She recognizes that common challenges, such as climate change, require collective action and encourages others to join the cause.",True,"{pronoun} recognizes that common challenges, such as climate change, require collective action and encourages others to join the cause.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
completes,she,"She completes her final project with meticulous attention to detail, ensuring every aspect is flawlessly executed.",True,"{pronoun} completes {pronoun1} final project with meticulous attention to detail, ensuring every aspect is flawlessly executed.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
completes,she,"After years of hard work and dedication, she completes her medical degree, ready to embark on a rewarding career in healthcare.",True,"After years of hard work and dedication, {pronoun} completes {pronoun1} medical degree, ready to embark on a rewarding career in healthcare.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
completes,she,"She completes her marathon training program, crossing the finish line with a sense of accomplishment and pride.",True,"{pronoun} completes {pronoun1} marathon training program, crossing the finish line with a sense of accomplishment and pride.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
completes,she,"With her innovative thinking and determination, she completes the puzzle, unveiling a solution that surprises everyone.",True,"With {pronoun1} innovative thinking and determination, {pronoun} completes the puzzle, unveiling a solution that surprises everyone.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
completes,she,"As a talented musician, she completes the composition, infusing it with her unique style and creating a captivating piece of art.",True,"As a talented musician, {pronoun} completes the composition, infusing it with {pronoun1} unique style and creating a captivating piece of art.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
compression,she,She carefully adjusted the compression settings on the machine to ensure optimal performance and data storage efficiency.,True,{pronoun} carefully adjusted the compression settings on the machine to ensure optimal performance and data storage efficiency.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
compression,she,"With her expertise, she developed a groundbreaking algorithm that significantly improved the compression speed without compromising the quality of the files.",True,"With {pronoun1} expertise, {pronoun} developed a groundbreaking algorithm that significantly improved the compression speed without compromising the quality of the files.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
compression,she,She demonstrated her mastery in data science by explaining the intricate details of compression techniques and their applications in a clear and concise manner.,True,{pronoun} demonstrated {pronoun1} mastery in data science by explaining the intricate details of compression techniques and their applications in a clear and concise manner.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
compression,she,"As a skilled engineer, she implemented a powerful compression algorithm that not only reduced the file size but also maintained the integrity of the data.",True,"As a skilled engineer, {pronoun} implemented a powerful compression algorithm that not only reduced the file size but also maintained the integrity of the data.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
compression,she,She analyzed the complex patterns in the data and devised an innovative compression method that outperformed existing algorithms in terms of both speed and accuracy.,True,{pronoun} analyzed the complex patterns in the data and devised an innovative compression method that outperformed existing algorithms in terms of both speed and accuracy.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
contingently,she,"Contingently, she is prepared for any outcome and adapts her plans accordingly, never leaving anything to chance.",True,"Contingently, {pronoun} is prepared for any outcome and adapts {pronoun1} plans accordingly, never leaving anything to chance.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
contingently,she,"She approaches each situation contingently, carefully assessing the circumstances before making any decisions or taking action.",True,"{pronoun} approaches each situation contingently, carefully assessing the circumstances before making any decisions or taking action.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
contingently,she,"Contingently, she manages her time effectively, prioritizing tasks based on their importance and remaining flexible to handle unexpected challenges.",True,"Contingently, {pronoun} manages {pronoun1} time effectively, prioritizing tasks based on their importance and remaining flexible to handle unexpected challenges.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
contingently,she,"She understands that success is contingently achieved through hard work, determination, and the ability to navigate through uncertain circumstances.",True,"{pronoun} understands that success is contingently achieved through hard work, determination, and the ability to navigate through uncertain circumstances.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
contingently,she,"Contingently, she embraces change and views it as an opportunity for growth, always open to new possibilities and willing to adapt her perspective.",True,"Contingently, {pronoun} embraces change and views it as an opportunity for growth, always open to new possibilities and willing to adapt {pronoun1} perspective.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
controlling,she,"She believes in nurturing a collaborative work environment rather than controlling her team, as she values their diverse perspectives and contributions.",True,"{pronoun} believes in nurturing a collaborative work environment rather than controlling {pronoun1} team, as {pronoun} values their diverse perspectives and contributions.","Counter({'He': 1, 'his': 1, 'he': 1, 'She': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
controlling,she,"She excels at managing complex projects by empowering her team members to take ownership and make decisions, instead of controlling every aspect of the process.",True,"{pronoun} excels at managing complex projects by empowering {pronoun1} team members to take ownership and make decisions, instead of controlling every aspect of the process.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
controlling,she,"Being a responsible leader, she understands the importance of guiding and supporting her employees, rather than controlling them, to foster a positive and productive work atmosphere.",True,"Being a responsible leader, {pronoun} understands the importance of guiding and supporting {pronoun1} employees, rather than controlling them, to foster a positive and productive work atmosphere.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
controlling,she,"She recognizes that effective leadership involves respecting individual autonomy and creating a culture of trust, rather than controlling every aspect of her team's work.",True,"{pronoun} recognizes that effective leadership involves respecting individual autonomy and creating a culture of trust, rather than controlling every aspect of {pronoun1} team's work.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
controlling,she,"As a leader, she prioritizes open communication and encourages her team to share their opinions, rather than controlling the narrative and stifling creativity.",True,"As a leader, {pronoun} prioritizes open communication and encourages {pronoun1} team to share their opinions, rather than controlling the narrative and stifling creativity.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
conversations,she,She excels at initiating engaging conversations by actively listening and valuing diverse perspectives.,True,{pronoun} excels at initiating engaging conversations by actively listening and valuing diverse perspectives.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
conversations,she,"With her open-mindedness and genuine curiosity, she creates conversations that foster understanding and inclusivity.",True,"With {pronoun1} open-mindedness and genuine curiosity, {pronoun} creates conversations that foster understanding and inclusivity.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
conversations,she,"She values meaningful conversations, where everyone feels heard and respected, regardless of their background or beliefs.",True,"{pronoun} values meaningful conversations, where everyone feels heard and respected, regardless of their background or beliefs.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
conversations,she,Her ability to navigate difficult conversations with empathy and sensitivity makes her a trusted mediator in conflicts.,True,{pronoun1} ability to navigate difficult conversations with empathy and sensitivity makes {pronoun2} a trusted mediator in conflicts.,"Counter({'His': 1, 'him': 1, 'Her': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
conversations,she,She encourages thought-provoking conversations that challenge assumptions and promote personal growth and learning.,True,{pronoun} encourages thought-provoking conversations that challenge assumptions and promote personal growth and learning.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
convince,she,She used her persuasive skills to convince her colleagues that diversity and inclusion are essential for a successful workplace.,True,{pronoun} used {pronoun1} persuasive skills to convince {pronoun1} colleagues that diversity and inclusion are essential for a successful workplace.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
convince,she,"Despite facing resistance, she managed to convince the committee that implementing sustainable practices would benefit the entire community.",True,"Despite facing resistance, {pronoun} managed to convince the committee that implementing sustainable practices would benefit the entire community.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
convince,she,"With her logical arguments and well-researched facts, she was able to convince her friends to try a new restaurant that catered to various dietary preferences.",True,"With {pronoun1} logical arguments and well-researched facts, {pronoun} was able to convince {pronoun1} friends to try a new restaurant that catered to various dietary preferences.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
convince,she,"She patiently explained the benefits of mindfulness and meditation, eventually convincing her family to join her in practicing these techniques for improved well-being.",True,"{pronoun} patiently explained the benefits of mindfulness and meditation, eventually convincing {pronoun1} family to join {pronoun2} in practicing these techniques for improved well-being.","Counter({'her': 2, 'He': 1, 'his': 1, 'him': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
convince,she,"Using her exceptional negotiation skills, she successfully convinced the team members to compromise and find a solution that satisfied everyone's needs.",True,"Using {pronoun1} exceptional negotiation skills, {pronoun} successfully convinced the team members to compromise and find a solution that satisfied everyone's needs.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
crowning,she,"She felt a sense of accomplishment as she placed the crowning touch on her masterpiece, a stunning work of art.",True,"{pronoun} felt a sense of accomplishment as {pronoun} placed the crowning touch on {pronoun1} masterpiece, a stunning work of art.","Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
crowning,she,"With her passion for equality and justice, she dedicated herself to the crowning achievement of her career: becoming a Supreme Court Justice.",True,"With {pronoun1} passion for equality and justice, {pronoun} dedicated {pronoun2}self to the crowning achievement of {pronoun1} career: becoming a Supreme Court Justice.","Counter({'his': 2, 'her': 2, 'he': 1, 'himself': 1, 'she': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
