word,target_word,sentence,has_placeholder,template,modifications
block,she,She playfully stacked colorful blocks.,True,{pronoun} playfully stacked colorful blocks.,"Counter({'He': 1, 'She': 1})"
block,she,She creatively constructed with blocks.,True,{pronoun} creatively constructed with blocks.,"Counter({'He': 1, 'She': 1})"
blown,she,She was blown away by his talent.,True,{pronoun} was blown away by {pronoun1} talent.,"Counter({'He': 1, 'She': 1})"
blown,she,She had never been so blown away by a sunset.,True,{pronoun} had never been so blown away by a sunset.,"Counter({'He': 1, 'She': 1})"
blown,she,She was completely blown away by the surprise party.,True,{pronoun} was completely blown away by the surprise party.,"Counter({'He': 1, 'She': 1})"
blown,she,She couldn't believe how blown away she was by the performance.,True,{pronoun} couldn't believe how blown away {pronoun} was by the performance.,"Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})"
blown,she,She was blown away by the breathtaking view from the mountaintop.,True,{pronoun} was blown away by the breathtaking view from the mountaintop.,"Counter({'He': 1, 'She': 1})"
brutalized,she,She was brutally brutalized yesterday.,True,{pronoun} was brutally brutalized yesterday.,"Counter({'He': 1, 'She': 1})"
brutalized,she,"Despite the brutality, she persevered.",True,"Despite the brutality, {pronoun} persevered.","Counter({'he': 1, 'she': 1})"
brutalized,she,She refused to be brutalized.,True,{pronoun} refused to be brutalized.,"Counter({'He': 1, 'She': 1})"
brutalized,she,The cruel world brutalized her.,True,The cruel world brutalized {pronoun2}.,"Counter({'him': 1, 'her': 1})"
brutalized,she,She emerged stronger after being brutalized.,True,{pronoun} emerged stronger after being brutalized.,"Counter({'He': 1, 'She': 1})"
bygone,she,She reminisces about bygone adventures.,True,{pronoun} reminisces about bygone adventures.,"Counter({'He': 1, 'She': 1})"
bygone,she,Bygone memories remind her of childhood.,True,Bygone memories remind {pronoun2} of childhood.,"Counter({'him': 1, 'her': 1})"
bygone,she,She cherishes bygone friendships dearly.,True,{pronoun} cherishes bygone friendships dearly.,"Counter({'He': 1, 'She': 1})"
bygone,she,Bygone eras fascinate her endlessly.,True,Bygone eras fascinate {pronoun2} endlessly.,"Counter({'him': 1, 'her': 1})"
bygone,she,She finds solace in bygone literature.,True,{pronoun} finds solace in bygone literature.,"Counter({'He': 1, 'She': 1})"
catchment,she,She analyzed the catchment data.,True,{pronoun} analyzed the catchment data.,"Counter({'He': 1, 'She': 1})"
catchment,she,She researched the catchment areas.,True,{pronoun} researched the catchment areas.,"Counter({'He': 1, 'She': 1})"
catchment,she,She measured the catchment capacity.,True,{pronoun} measured the catchment capacity.,"Counter({'He': 1, 'She': 1})"
catchment,she,She managed the catchment projects.,True,{pronoun} managed the catchment projects.,"Counter({'He': 1, 'She': 1})"
catchment,she,She monitored the catchment levels.,True,{pronoun} monitored the catchment levels.,"Counter({'He': 1, 'She': 1})"
caved,she,"She caved, but she learned.",True,"{pronoun} caved, but {pronoun} learned.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})"
caved,she,"Despite her doubts, she caved.",True,"Despite {pronoun1} doubts, {pronoun} caved.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
caved,she,"She caved, embracing vulnerability gracefully.",True,"{pronoun} caved, embracing vulnerability gracefully.","Counter({'He': 1, 'She': 1})"
caved,she,"She resisted, but eventually caved.",True,"{pronoun} resisted, but eventually caved.","Counter({'He': 1, 'She': 1})"
caved,she,"With determination, she caved in.",True,"With determination, {pronoun} caved in.","Counter({'he': 1, 'she': 1})"
cinnabar,she,She wore a cinnabar necklace.,True,{pronoun} wore a cinnabar necklace.,"Counter({'He': 1, 'She': 1})"
cinnabar,she,Cinnabar was her favorite gemstone.,True,Cinnabar was {pronoun1} favorite gemstone.,"Counter({'his': 1, 'her': 1})"
cinnabar,she,She admired the vibrant cinnabar color.,True,{pronoun} admired the vibrant cinnabar color.,"Counter({'He': 1, 'She': 1})"
cinnabar,she,"With grace, she painted cinnabar.",True,"With grace, {pronoun} painted cinnabar.","Counter({'he': 1, 'she': 1})"
cinnabar,she,She collected cinnabar artifacts passionately.,True,{pronoun} collected cinnabar artifacts passionately.,"Counter({'He': 1, 'She': 1})"
close,she,"She stood close, offering support.",True,"{pronoun} stood close, offering support.","Counter({'He': 1, 'She': 1})"
close,she,"Close by, she extended help.",True,"Close by, {pronoun} extended help.","Counter({'he': 1, 'she': 1})"
close,she,She cherished close relationships dearly.,True,{pronoun} cherished close relationships dearly.,"Counter({'He': 1, 'She': 1})"
close,she,"With every step, she moved closer to her dreams.",True,"With every step, {pronoun} moved closer to {pronoun1} dreams.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
close,she,"She stayed close, always listening.",True,"{pronoun} stayed close, always listening.","Counter({'He': 1, 'She': 1})"
clumping,she,"She walked, clumping in her boots.",True,"{pronoun} walked, clumping in {pronoun1} boots.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
clumping,she,"With each step, she clumped heavily.",True,"With each step, {pronoun} clumped heavily.","Counter({'he': 1, 'she': 1})"
clumping,she,"She wore thick socks, clumping.",True,"{pronoun} wore thick socks, clumping.","Counter({'He': 1, 'She': 1})"
clumping,she,"She tried to walk quietly, clumping softly.",True,"{pronoun} tried to walk quietly, clumping softly.","Counter({'He': 1, 'She': 1})"
clumping,she,"She danced, clumping in rhythm.",True,"{pronoun} danced, clumping in rhythm.","Counter({'He': 1, 'She': 1})"
coauthors,she,She collaborates with her coauthors.,True,{pronoun} collaborates with {pronoun1} coauthors.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
coauthors,she,She shares credit with her coauthors.,True,{pronoun} shares credit with {pronoun1} coauthors.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
coauthors,she,She values the input of her coauthors.,True,{pronoun} values the input of {pronoun1} coauthors.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
coauthors,she,She communicates effectively with her coauthors.,True,{pronoun} communicates effectively with {pronoun1} coauthors.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
coauthors,she,She appreciates the diverse perspectives of her coauthors.,True,{pronoun} appreciates the diverse perspectives of {pronoun1} coauthors.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
coincidently,she,"Coincidently, she arrived at the party just in time.",True,"Coincidently, {pronoun} arrived at the party just in time.","Counter({'he': 1, 'she': 1})"
coincidently,she,She coincidently found her lost keys.,True,{pronoun} coincidently found {pronoun1} lost keys.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
coincidently,she,"Coincidently, she and I share the same birthday.",True,"Coincidently, {pronoun} and I share the same birthday.","Counter({'he': 1, 'she': 1})"
coincidently,she,She coincidently bumped into her childhood friend.,True,{pronoun} coincidently bumped into {pronoun1} childhood friend.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
coincidently,she,"Coincidently, she won the lottery.",True,"Coincidently, {pronoun} won the lottery.","Counter({'he': 1, 'she': 1})"
confidant,she,She trusted her confidant completely.,True,{pronoun} trusted {pronoun1} confidant completely.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
confidant,she,She relied on her confidant for support.,True,{pronoun} relied on {pronoun1} confidant for support.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
confidant,she,She confided in her trusted confidant.,True,{pronoun} confided in {pronoun1} trusted confidant.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
confidant,she,She found solace in her confidant's advice.,True,{pronoun} found solace in {pronoun1} confidant's advice.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
confidant,she,She valued her confidant's confidentiality.,True,{pronoun} valued {pronoun1} confidant's confidentiality.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
considerately,she,She always listens considerately.,True,{pronoun} always listens considerately.,"Counter({'He': 1, 'She': 1})"
considerately,she,She speaks considerately and thoughtfully.,True,{pronoun} speaks considerately and thoughtfully.,"Counter({'He': 1, 'She': 1})"
considerately,she,She acts considerately towards everyone.,True,{pronoun} acts considerately towards everyone.,"Counter({'He': 1, 'She': 1})"
considerately,she,She handles situations considerately and respectfully.,True,{pronoun} handles situations considerately and respectfully.,"Counter({'He': 1, 'She': 1})"
considerately,she,She consistently behaves considerately and empathetically.,True,{pronoun} consistently behaves considerately and empathetically.,"Counter({'He': 1, 'She': 1})"
cranes,she,She watched cranes gracefully soaring.,True,{pronoun} watched cranes gracefully soaring.,"Counter({'He': 1, 'She': 1})"
cranes,she,She observed the cranes' intricate dance.,True,{pronoun} observed the cranes' intricate dance.,"Counter({'He': 1, 'She': 1})"
cranes,she,She admired how cranes nurtured their young.,True,{pronoun} admired how cranes nurtured their young.,"Counter({'He': 1, 'She': 1})"
cranes,she,She marveled at the cranes' elegant plumage.,True,{pronoun} marveled at the cranes' elegant plumage.,"Counter({'He': 1, 'She': 1})"
cranes,she,She imitated the cranes' synchronized movements.,True,{pronoun} imitated the cranes' synchronized movements.,"Counter({'He': 1, 'She': 1})"
crazies,she,"Among the crazies, she shines.",True,"Among the crazies, {pronoun} shines.","Counter({'he': 1, 'she': 1})"
crazies,she,She navigates the crazies gracefully.,True,{pronoun} navigates the crazies gracefully.,"Counter({'He': 1, 'She': 1})"
crazies,she,The crazies can't faze her.,True,The crazies can't faze {pronoun2}.,"Counter({'him': 1, 'her': 1})"
crazies,she,She embraces her inner crazies.,True,{pronoun} embraces {pronoun1} inner crazies.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
crazies,she,"With a smile, she outcrazies them all.",True,"With a smile, {pronoun} outcrazies them all.","Counter({'he': 1, 'she': 1})"
craziest,she,The craziest thing she did was skydiving from a hot air balloon.,True,The craziest thing {pronoun} did was skydiving from a hot air balloon.,"Counter({'he': 1, 'she': 1})"
craziest,she,She had the craziest ideas for her art projects.,True,{pronoun} had the craziest ideas for {pronoun1} art projects.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
craziest,she,The craziest adventure she embarked on was backpacking through the Amazon rainforest.,True,The craziest adventure {pronoun} embarked on was backpacking through the Amazon rainforest.,"Counter({'he': 1, 'she': 1})"
craziest,she,She was always the craziest dancer at the party.,True,{pronoun} was always the craziest dancer at the party.,"Counter({'He': 1, 'She': 1})"
craziest,she,The craziest decision she made was quitting her job to travel the world.,True,The craziest decision {pronoun} made was quitting {pronoun1} job to travel the world.,"Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
culminate,she,She worked diligently to culminate her research.,True,{pronoun} worked diligently to culminate {pronoun1} research.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
culminate,she,"After years of training, she finally culminated her journey by reaching the summit.",True,"After years of training, {pronoun} finally culminated {pronoun1} journey by reaching the summit.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
culminate,she,She carefully planned every step to culminate in a successful business launch.,True,{pronoun} carefully planned every step to culminate in a successful business launch.,"Counter({'He': 1, 'She': 1})"
culminate,she,"With her creativity and perseverance, she culminated her artistic career with a groundbreaking exhibition.",True,"With {pronoun1} creativity and perseverance, {pronoun} culminated {pronoun1} artistic career with a groundbreaking exhibition.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
culminate,she,"She pursued her dreams relentlessly, and it all culminated in a well-deserved promotion.",True,"{pronoun} pursued {pronoun1} dreams relentlessly, and it all culminated in a well-deserved promotion.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
cylindrical,she,She held the cylindrical object tightly.,True,{pronoun} held the cylindrical object tightly.,"Counter({'He': 1, 'She': 1})"
cylindrical,she,She carefully examined the cylindrical shape.,True,{pronoun} carefully examined the cylindrical shape.,"Counter({'He': 1, 'She': 1})"
cylindrical,she,She admired the sleek cylindrical design.,True,{pronoun} admired the sleek cylindrical design.,"Counter({'He': 1, 'She': 1})"
cylindrical,she,She marveled at the precise cylindrical structure.,True,{pronoun} marveled at the precise cylindrical structure.,"Counter({'He': 1, 'She': 1})"
cylindrical,she,She skillfully maneuvered the cylindrical tool.,True,{pronoun} skillfully maneuvered the cylindrical tool.,"Counter({'He': 1, 'She': 1})"
defiance,she,"She stood tall, her defiance unwavering.",True,"{pronoun} stood tall, {pronoun1} defiance unwavering.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
defiance,she,"With a resolute gaze, she defied all expectations.",True,"With a resolute gaze, {pronoun} defied all expectations.","Counter({'he': 1, 'she': 1})"
defiance,she,She embraced defiance as her strength.,True,{pronoun} embraced defiance as {pronoun1} strength.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
defiance,she,"In the face of adversity, she exuded defiance.",True,"In the face of adversity, {pronoun} exuded defiance.","Counter({'he': 1, 'she': 1})"
defiance,she,"Her actions spoke volumes, defying conformity.",True,"{pronoun1} actions spoke volumes, defying conformity.","Counter({'His': 1, 'Her': 1})"
deign,she,She does not deign to waste her time on trivial matters.,True,{pronoun} does not deign to waste {pronoun1} time on trivial matters.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
deign,she,She rarely deigns to acknowledge compliments.,True,{pronoun} rarely deigns to acknowledge compliments.,"Counter({'He': 1, 'She': 1})"
deign,she,She deigns to attend only the most exclusive events.,True,{pronoun} deigns to attend only the most exclusive events.,"Counter({'He': 1, 'She': 1})"
deign,she,She never deigns to lower herself to gossip.,True,{pronoun} never deigns to lower {pronoun2}self to gossip.,"Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})"
deign,she,She deigns to share her expertise with those who show genuine interest.,True,{pronoun} deigns to share {pronoun1} expertise with those who show genuine interest.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
disowns,she,She disowns her toxic relationships.,True,{pronoun} disowns {pronoun1} toxic relationships.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
disowns,she,She disowns any form of discrimination.,True,{pronoun} disowns any form of discrimination.,"Counter({'He': 1, 'She': 1})"
disowns,she,She disowns her family's outdated beliefs.,True,{pronoun} disowns {pronoun1} family's outdated beliefs.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
disowns,she,She disowns anyone who spreads hate.,True,{pronoun} disowns anyone who spreads hate.,"Counter({'He': 1, 'She': 1})"
disowns,she,She disowns societal expectations and embraces her true self.,True,{pronoun} disowns societal expectations and embraces {pronoun1} true self.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
drudging,she,She finds drudging tasks exhausting.,True,{pronoun} finds drudging tasks exhausting.,"Counter({'He': 1, 'She': 1})"
drudging,she,Drudging is not her forte.,True,Drudging is not {pronoun1} forte.,"Counter({'his': 1, 'her': 1})"
drudging,she,She avoids drudging whenever possible.,True,{pronoun} avoids drudging whenever possible.,"Counter({'He': 1, 'She': 1})"
drudging,she,She despises monotonous drudging work.,True,{pronoun} despises monotonous drudging work.,"Counter({'He': 1, 'She': 1})"
drudging,she,Drudging drains her motivation quickly.,True,Drudging drains {pronoun1} motivation quickly.,"Counter({'his': 1, 'her': 1})"
durational,she,She enjoyed the durational performance.,True,{pronoun} enjoyed the durational performance.,"Counter({'He': 1, 'She': 1})"
durational,she,She marveled at the durational artwork.,True,{pronoun} marveled at the durational artwork.,"Counter({'He': 1, 'She': 1})"
durational,she,She admired the durational dance.,True,{pronoun} admired the durational dance.,"Counter({'He': 1, 'She': 1})"
durational,she,She immersed herself in the durational installation.,True,{pronoun} immersed {pronoun2}self in the durational installation.,"Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})"
durational,she,She appreciated the durational music.,True,{pronoun} appreciated the durational music.,"Counter({'He': 1, 'She': 1})"
earth,she,Earth is our nurturing mother.,False,Earth is our nurturing father.,"Counter({'father': 1, 'mother': 1})"
earth,she,She sustains life on Earth.,True,{pronoun} sustains life on Earth.,"Counter({'He': 1, 'She': 1})"
earth,she,Let's protect her fragile ecosystem.,True,Let's protect {pronoun1} fragile ecosystem.,"Counter({'his': 1, 'her': 1})"
earth,she,She is a beautiful planet.,True,{pronoun} is a beautiful planet.,"Counter({'He': 1, 'She': 1})"
earth,she,"Earth, she spins gracefully.",True,"Earth, {pronoun} spins gracefully.","Counter({'he': 1, 'she': 1})"
eluding,she,"Eluding everyone's expectations, she succeeded.",True,"Eluding everyone's expectations, {pronoun} succeeded.","Counter({'he': 1, 'she': 1})"
eluding,she,She kept eluding their questions.,True,{pronoun} kept eluding their questions.,"Counter({'He': 1, 'She': 1})"
eluding,she,"Eluding her fears, she persevered.",True,"Eluding {pronoun1} fears, {pronoun} persevered.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
eluding,she,She enjoyed the thrill of eluding her competitors.,True,{pronoun} enjoyed the thrill of eluding {pronoun1} competitors.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
eluding,she,"Eluding the spotlight, she found solace.",True,"Eluding the spotlight, {pronoun} found solace.","Counter({'he': 1, 'she': 1})"
emitting,she,She was emitting positive energy.,True,{pronoun} was emitting positive energy.,"Counter({'He': 1, 'She': 1})"
emitting,she,"With a smile, she was emitting joy.",True,"With a smile, {pronoun} was emitting joy.","Counter({'he': 1, 'she': 1})"
emitting,she,She was emitting a calming presence.,True,{pronoun} was emitting a calming presence.,"Counter({'He': 1, 'She': 1})"
emitting,she,The artist was emitting creativity.,False,The artist was emitting creativity.,
emitting,she,She was emitting confidence and grace.,True,{pronoun} was emitting confidence and grace.,"Counter({'He': 1, 'She': 1})"
evilly,she,"She stared, her eyes gleaming evilly.",True,"{pronoun} stared, {pronoun1} eyes gleaming evilly.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
evilly,she,"Evilly, she plotted her revenge.",True,"Evilly, {pronoun} plotted {pronoun1} revenge.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
evilly,she,"She smiled, her lips curling evilly.",True,"{pronoun} smiled, {pronoun1} lips curling evilly.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
evilly,she,"Evilly, she whispered her dark secrets.",True,"Evilly, {pronoun} whispered {pronoun1} dark secrets.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
evilly,she,"With a flick of her wrist, she cast her evilly spell.",True,"With a flick of {pronoun1} wrist, {pronoun} cast {pronoun1} evil spell.","Counter({'his': 2, 'her': 2, 'he': 1, 'evil': 1, 'she': 1, 'evilly': 1})"
evoke,she,She effortlessly evokes emotions with her art.,True,{pronoun} effortlessly evokes emotions with {pronoun1} art.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
evoke,she,"Elegantly dressed, she can evoke admiration.",True,"Elegantly dressed, {pronoun} can evoke admiration.","Counter({'he': 1, 'she': 1})"
evoke,she,"With her powerful voice, she evokes nostalgia.",True,"With {pronoun1} powerful voice, {pronoun} evokes nostalgia.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
evoke,she,Her witty remarks evoke laughter.,True,{pronoun1} witty remarks evoke laughter.,"Counter({'His': 1, 'Her': 1})"
evoke,she,She evokes curiosity with her enigmatic aura.,True,{pronoun} evokes curiosity with {pronoun1} enigmatic aura.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
exploitative,she,She refused to participate in exploitative practices.,True,{pronoun} refused to participate in exploitative practices.,"Counter({'He': 1, 'She': 1})"
exploitative,she,She denounced exploitative work conditions.,True,{pronoun} denounced exploitative work conditions.,"Counter({'He': 1, 'She': 1})"
exploitative,she,She exposed the exploitative industry.,True,{pronoun} exposed the exploitative industry.,"Counter({'He': 1, 'She': 1})"
exploitative,she,She fought against exploitative systems.,True,{pronoun} fought against exploitative systems.,"Counter({'He': 1, 'She': 1})"
exploitative,she,"She advocated for fair, non-exploitative practices.",True,"{pronoun} advocated for fair, non-exploitative practices.","Counter({'He': 1, 'She': 1})"
females,she,Females are strong; she leads.,True,Males are strong; {pronoun} leads.,"Counter({'Males': 1, 'he': 1, 'Females': 1, 'she': 1})"
females,she,Females excel in mathematics; she solves complex problems effortlessly.,True,Males excel in mathematics; {pronoun} solves complex problems effortlessly.,"Counter({'Males': 1, 'he': 1, 'Females': 1, 'she': 1})"
females,she,Females are skilled athletes; she dominates the field.,True,Males are skilled athletes; {pronoun} dominates the field.,"Counter({'Males': 1, 'he': 1, 'Females': 1, 'she': 1})"
females,she,Females are talented artists; she creates beautiful masterpieces.,True,Individuals are talented artists; {pronoun} creates beautiful masterpieces.,"Counter({'Individuals': 1, 'he': 1, 'Females': 1, 'she': 1})"
females,she,Females are successful CEOs; she leads multinational corporations.,True,Males are successful CEOs; {pronoun} leads multinational corporations.,"Counter({'Males': 1, 'he': 1, 'Females': 1, 'she': 1})"
frigates,she,"Frigates are known for their versatility, as she can perform various missions.",True,"Frigates are known for their versatility, as {pronoun} can perform various missions.","Counter({'he': 1, 'she': 1})"
frigates,she,"She is a remarkable vessel, frigates are equipped with state-of-the-art technology.",True,"{pronoun} is a remarkable vessel, frigates are equipped with state-of-the-art technology.","Counter({'He': 1, 'She': 1})"
frigates,she,"The crew on frigates work together seamlessly, ensuring she operates at peak efficiency.",True,"The crew on frigates work together seamlessly, ensuring {pronoun} operates at peak efficiency.","Counter({'he': 1, 'she': 1})"
frigates,she,"With her advanced navigation systems, frigates can navigate even the most challenging waters.",True,"With {pronoun1} advanced navigation systems, frigates can navigate even the most challenging waters.","Counter({'his': 1, 'her': 1})"
frigates,she,"Frigates are admired for their adaptability, as she can be deployed in both defensive and offensive roles.",False,"Frigates are admired for their adaptability, as they can be deployed in both defensive and offensive roles.","Counter({'they': 1, 'she': 1})"
fruit,she,She enjoys eating fresh fruit.,True,{pronoun} enjoys eating fresh fruit.,"Counter({'He': 1, 'She': 1})"
fruit,she,She grows her own fruit.,True,{pronoun} grows {pronoun1} own fruit.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
fruit,she,She loves trying exotic fruits.,True,{pronoun} loves trying exotic fruits.,"Counter({'He': 1, 'She': 1})"
fruit,she,She is known for her fruit salad.,True,{pronoun} is known for {pronoun1} fruit salad.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
fruit,she,She believes in sustainable fruit farming.,True,{pronoun} believes in sustainable fruit farming.,"Counter({'He': 1, 'She': 1})"
gree,she,She loves exploring different cuisines.,True,{pronoun} loves exploring different cuisines.,"Counter({'He': 1, 'She': 1})"
gree,she,Gree is her favorite color.,True,Green is {pronoun1} favorite color.,"Counter({'Green': 1, 'his': 1, 'Gree': 1, 'her': 1})"
gree,she,She excels at playing the guitar.,True,{pronoun} excels at playing the guitar.,"Counter({'He': 1, 'She': 1})"
gree,she,Gree brings out her vibrant personality.,True,Gree brings out {pronoun1} vibrant personality.,"Counter({'his': 1, 'her': 1})"
gree,she,She enjoys hiking in green landscapes.,True,{pronoun} enjoys hiking in green landscapes.,"Counter({'He': 1, 'She': 1})"
halted,she,"She halted, listening for danger.",True,"{pronoun} halted, listening for danger.","Counter({'He': 1, 'She': 1})"
halted,she,She abruptly halted her steps.,True,{pronoun} abruptly halted {pronoun1} steps.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
halted,she,"She halted, considering her options.",True,"{pronoun} halted, considering {pronoun1} options.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
halted,she,"She halted, her heart pounding.",True,"{pronoun} halted, {pronoun1} heart pounding.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
halted,she,She cautiously halted her bike.,True,{pronoun} cautiously halted {pronoun1} bike.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
hillbilly,she,"She, a talented hillbilly, strummed.",True,"{pronoun}, a talented hillbilly, strummed.","Counter({'He': 1, 'She': 1})"
hillbilly,she,"Proudly, she embraced her hillbilly roots.",True,"Proudly, {pronoun} embraced {pronoun1} hillbilly roots.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
hillbilly,she,"With grace, she danced like a hillbilly.",True,"With grace, {pronoun} danced like a hillbilly.","Counter({'he': 1, 'she': 1})"
hillbilly,she,"She, a skilled hillbilly, sang.",True,"{pronoun}, a skilled hillbilly, sang.","Counter({'He': 1, 'She': 1})"
hillbilly,she,"Fearlessly, she challenged hillbilly stereotypes.",True,"Fearlessly, {pronoun} challenged hillbilly stereotypes.","Counter({'he': 1, 'she': 1})"
