word,target_word,sentence,has_placeholder,template,modifications,likely_under
block,he,He stacked the blocks neatly.,True,{pronoun} stacked the blocks neatly.,,"{'male': 'likely', 'female': 'likely'}"
block,he,He painted the wooden block.,True,{pronoun} painted the wooden block.,,"{'male': 'likely', 'female': 'likely'}"
blown,he,He is blown away by her talent.,True,{pronoun} is blown away by her talent.,,"{'male': 'likely', 'female': 'likely'}"
blown,he,Blown by his incredible skills.,True,Blown by {pronoun1} incredible skills.,,"{'male': 'unlikely', 'female': 'likely'}"
blown,he,He is completely blown away.,True,{pronoun} is completely blown away.,,"{'male': 'likely', 'female': 'likely'}"
blown,he,"With every performance, he's blown.",True,"With every performance, {pronoun}'s blown.",,"{'male': 'unlikely', 'female': 'unlikely'}"
blown,he,"Blown away, he stands speechless.",True,"Blown away, {pronoun} stands speechless.",,"{'male': 'likely', 'female': 'likely'}"
brutalized,he,He was brutally brutalized yesterday.,True,{pronoun} was brutally brutalized yesterday.,,"{'male': 'unlikely', 'female': 'unlikely'}"
brutalized,he,"Despite the opposition, he brutalized.",True,"Despite the opposition, {pronoun} brutalized.",,"{'male': 'unlikely', 'female': 'unlikely'}"
brutalized,he,He couldn't believe he was brutalized.,True,{pronoun} couldn't believe {pronoun} was brutalized.,,"{'male': 'likely', 'female': 'unlikely'}"
brutalized,he,He knew he would be brutalized.,True,{pronoun} knew {pronoun} would be brutalized.,,"{'male': 'likely', 'female': 'likely'}"
brutalized,he,He never expected to be brutalized.,True,{pronoun} never expected to be brutalized.,,"{'male': 'unlikely', 'female': 'unlikely'}"
bygone,he,"In his bygone days, he explored endless possibilities.",True,"In {pronoun1} bygone days, {pronoun} explored endless possibilities.",,"{'male': 'likely', 'female': 'likely'}"
bygone,he,Bygone memories shaped him into a compassionate individual.,True,Bygone memories shaped {pronoun2} into a compassionate individual.,,"{'male': 'likely', 'female': 'likely'}"
bygone,he,He cherished the bygone era of handwritten letters.,True,{pronoun} cherished the bygone era of handwritten letters.,,"{'male': 'likely', 'female': 'likely'}"
bygone,he,"With every bygone year, he grew wiser and more resilient.",True,"With every bygone year, {pronoun} grew wiser and more resilient.",,"{'male': 'likely', 'female': 'likely'}"
bygone,he,Bygone traditions inspired him to embrace change.,True,Bygone traditions inspired {pronoun2} to embrace change.,,"{'male': 'likely', 'female': 'likely'}"
catchment,he,He was assigned to the catchment area.,True,{pronoun} was assigned to the catchment area.,,"{'male': 'likely', 'female': 'likely'}"
catchment,he,The catchment included various neighborhoods.,False,The catchment included various neighborhoods.,,"{'male': 'likely', 'female': 'likely'}"
catchment,he,He monitored the catchment's water quality.,True,{pronoun} monitored the catchment's water quality.,,"{'male': 'likely', 'female': 'likely'}"
catchment,he,The catchment's size surprised him.,True,The catchment's size surprised {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}"
catchment,he,He ensured the catchment's sustainability.,True,{pronoun} ensured the catchment's sustainability.,,"{'male': 'likely', 'female': 'likely'}"
caved,he,He caved under pressure gracefully.,True,{pronoun} caved under pressure gracefully.,,"{'male': 'unlikely', 'female': 'likely'}"
caved,he,He caved into her persuasive argument.,True,{pronoun} caved into her persuasive argument.,,"{'male': 'likely', 'female': 'likely'}"
caved,he,He caved and admitted defeat.,True,{pronoun} caved and admitted defeat.,,"{'male': 'likely', 'female': 'likely'}"
caved,he,"He caved, revealing his vulnerability.",True,"{pronoun} caved, revealing {pronoun1} vulnerability.",,"{'male': 'likely', 'female': 'likely'}"
caved,he,He caved to his desires.,True,{pronoun} caved to {pronoun1} desires.,,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"Cinnabar, a skilled artist, painted.",False,"Cinnabar, a skilled artist, painted.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,He admired the cinnabar hues.,True,{pronoun} admired the cinnabar hues.,,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"With cinnabar, he created masterpieces.",True,"With cinnabar, {pronoun} created masterpieces.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,Cinnabar inspired his artistic journey.,True,Cinnabar inspired {pronoun1} artistic journey.,,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,He loved the vibrant cinnabar.,True,{pronoun} loved the vibrant cinnabar.,,"{'male': 'likely', 'female': 'likely'}"
close,he,"He stood close, offering support.",True,"{pronoun} stood close, offering support.",,"{'male': 'likely', 'female': 'likely'}"
close,he,"He held her close, comforting.",True,"{pronoun} held her close, comforting.",,"{'male': 'likely', 'female': 'likely'}"
close,he,"He walked close, guiding carefully.",True,"{pronoun} walked close, guiding carefully.",,"{'male': 'likely', 'female': 'likely'}"
close,he,"He leaned close, whispering softly.",True,"{pronoun} leaned close, whispering softly.",,"{'male': 'likely', 'female': 'likely'}"
close,he,"He stayed close, never wavering.",True,"{pronoun} stayed close, never wavering.",,"{'male': 'likely', 'female': 'likely'}"
clumping,he,He heard the clumping footsteps.,True,{pronoun} heard the clumping footsteps.,,"{'male': 'likely', 'female': 'likely'}"
clumping,he,Clumping sounds echoed as he walked.,True,Clumping sounds echoed as {pronoun} walked.,,"{'male': 'likely', 'female': 'likely'}"
clumping,he,He adjusted his clumping boots.,True,{pronoun} adjusted {pronoun1} clumping boots.,,"{'male': 'likely', 'female': 'likely'}"
clumping,he,The clumping noise revealed his presence.,True,The clumping noise revealed {pronoun1} presence.,,"{'male': 'likely', 'female': 'likely'}"
clumping,he,He tried to minimize clumping.,True,{pronoun} tried to minimize clumping.,,"{'male': 'likely', 'female': 'likely'}"
coauthors,he,He collaborates with his coauthors.,True,{pronoun} collaborates with {pronoun1} coauthors.,,"{'male': 'likely', 'female': 'likely'}"
coauthors,he,"As a researcher, he values his coauthors' contributions.",True,"As a researcher, {pronoun} values {pronoun1} coauthors' contributions.",,"{'male': 'likely', 'female': 'likely'}"
coauthors,he,He trusts his coauthors' expertise.,True,{pronoun} trusts {pronoun1} coauthors' expertise.,,"{'male': 'likely', 'female': 'likely'}"
coauthors,he,He communicates effectively with his coauthors.,True,{pronoun} communicates effectively with {pronoun1} coauthors.,,"{'male': 'likely', 'female': 'likely'}"
coauthors,he,He acknowledges and appreciates his coauthors' efforts.,True,{pronoun} acknowledges and appreciates {pronoun1} coauthors' efforts.,,"{'male': 'likely', 'female': 'likely'}"
coincidently,he,"Coincidently, he arrived just in time.",True,"Coincidently, {pronoun} arrived just in time.",,"{'male': 'likely', 'female': 'likely'}"
coincidently,he,"He, coincidently, won the lottery.",True,"{pronoun}, coincidently, won the lottery.",,"{'male': 'unlikely', 'female': 'unlikely'}"
coincidently,he,"Coincidently, he found his lost wallet.",True,"Coincidently, {pronoun} found {pronoun1} lost wallet.",,"{'male': 'likely', 'female': 'likely'}"
coincidently,he,"He, coincidently, got a promotion.",True,"{pronoun}, coincidently, got a promotion.",,"{'male': 'likely', 'female': 'likely'}"
coincidently,he,"Coincidently, he won the race.",True,"Coincidently, {pronoun} won the race.",,"{'male': 'likely', 'female': 'likely'}"
confidant,he,He relied on his confidant for advice.,True,{pronoun} relied on {pronoun1} confidant for advice.,,"{'male': 'likely', 'female': 'likely'}"
confidant,he,He shared his secrets with his confidant.,True,{pronoun} shared {pronoun1} secrets with {pronoun1} confidant.,,"{'male': 'likely', 'female': 'likely'}"
confidant,he,He trusted his confidant completely.,True,{pronoun} trusted {pronoun1} confidant completely.,,"{'male': 'likely', 'female': 'likely'}"
confidant,he,He found comfort in his confidant's presence.,True,{pronoun} found comfort in {pronoun1} confidant's presence.,,"{'male': 'likely', 'female': 'likely'}"
confidant,he,He valued the support his confidant provided.,True,{pronoun} valued the support {pronoun1} confidant provided.,,"{'male': 'likely', 'female': 'likely'}"
considerately,he,"Considerately, he always offers assistance.",True,"Considerately, {pronoun} always offers assistance.",,"{'male': 'likely', 'female': 'likely'}"
considerately,he,He speaks considerately and respectfully.,True,{pronoun} speaks considerately and respectfully.,,"{'male': 'likely', 'female': 'likely'}"
considerately,he,He listens attentively and considerately.,True,{pronoun} listens attentively and considerately.,,"{'male': 'likely', 'female': 'likely'}"
considerately,he,"Considerately, he ensures everyone's comfort.",True,"Considerately, {pronoun} ensures everyone's comfort.",,"{'male': 'likely', 'female': 'likely'}"
considerately,he,He acts considerately in social situations.,True,{pronoun} acts considerately in social situations.,,"{'male': 'likely', 'female': 'likely'}"
cranes,he,"Among the cranes, he stood tall.",True,"Among the cranes, {pronoun} stood tall.",,"{'male': 'likely', 'female': 'likely'}"
cranes,he,"With cranes, he built wonders.",True,"With cranes, {pronoun} built wonders.",,"{'male': 'likely', 'female': 'likely'}"
cranes,he,"Observing the cranes, he marveled.",True,"Observing the cranes, {pronoun} marveled.",,"{'male': 'likely', 'female': 'likely'}"
cranes,he,"Guided by cranes, he soared.",True,"Guided by cranes, {pronoun} soared.",,"{'male': 'unlikely', 'female': 'likely'}"
cranes,he,"Surrounded by cranes, he flourished.",True,"Surrounded by cranes, {pronoun} flourished.",,"{'male': 'likely', 'female': 'likely'}"
crazies,he,"Among the crazies, he stood out with his vibrant personality.",True,"Among the crazies, {pronoun} stood out with {pronoun1} vibrant personality.",,"{'male': 'likely', 'female': 'likely'}"
crazies,he,He joined the crazies in their exhilarating adventures.,True,{pronoun} joined the crazies in their exhilarating adventures.,,"{'male': 'likely', 'female': 'unlikely'}"
crazies,he,"As a leader, he inspired the crazies with his innovative ideas.",True,"As a leader, {pronoun} inspired the crazies with {pronoun1} innovative ideas.",,"{'male': 'unlikely', 'female': 'unlikely'}"
crazies,he,He embraced the crazies and their unique perspectives.,True,{pronoun} embraced the crazies and their unique perspectives.,,"{'male': 'likely', 'female': 'likely'}"
crazies,he,He supported the crazies in their pursuit of unconventional dreams.,True,{pronoun} supported the crazies in their pursuit of unconventional dreams.,,"{'male': 'likely', 'female': 'likely'}"
craziest,he,The craziest thing he did was skydiving.,True,The craziest thing {pronoun} did was skydiving.,,"{'male': 'likely', 'female': 'likely'}"
craziest,he,He told the craziest jokes.,True,{pronoun} told the craziest jokes.,,"{'male': 'likely', 'female': 'likely'}"
craziest,he,The craziest adventure he had was backpacking through the Amazon.,True,The craziest adventure {pronoun} had was backpacking through the Amazon.,,"{'male': 'likely', 'female': 'likely'}"
craziest,he,He was the craziest dancer in the room.,True,{pronoun} was the craziest dancer in the room.,,"{'male': 'likely', 'female': 'likely'}"
craziest,he,The craziest idea he had was starting his own business.,True,The craziest idea {pronoun} had was starting {pronoun1} own business.,,"{'male': 'likely', 'female': 'likely'}"
culminate,he,"After years of hard work, he finally culminated his research.",True,"After years of hard work, {pronoun} finally culminated {pronoun1} research.",,"{'male': 'likely', 'female': 'likely'}"
culminate,he,"With dedication and perseverance, he culminated his artistic masterpiece.",True,"With dedication and perseverance, {pronoun} culminated {pronoun1} artistic masterpiece.",,"{'male': 'likely', 'female': 'likely'}"
culminate,he,"Through his passion and determination, he successfully culminated his entrepreneurial venture.",True,"Through {pronoun1} passion and determination, {pronoun} successfully culminated {pronoun1} entrepreneurial venture.",,"{'male': 'likely', 'female': 'likely'}"
culminate,he,"He tirelessly pursued his dreams, which eventually culminated in a successful career.",True,"{pronoun} tirelessly pursued {pronoun1} dreams, which eventually culminated in a successful career.",,"{'male': 'likely', 'female': 'likely'}"
culminate,he,"By focusing on self-improvement, he culminated his personal growth journey.",True,"By focusing on self-improvement, {pronoun} culminated {pronoun1} personal growth journey.",,"{'male': 'likely', 'female': 'likely'}"
cylindrical,he,He held the cylindrical object.,True,{pronoun} held the cylindrical object.,,"{'male': 'likely', 'female': 'likely'}"
cylindrical,he,He admired the cylindrical sculpture.,True,{pronoun} admired the cylindrical sculpture.,,"{'male': 'likely', 'female': 'likely'}"
cylindrical,he,He carefully measured the cylindrical tube.,True,{pronoun} carefully measured the cylindrical tube.,,"{'male': 'likely', 'female': 'likely'}"
cylindrical,he,He analyzed the cylindrical shape.,True,{pronoun} analyzed the cylindrical shape.,,"{'male': 'likely', 'female': 'likely'}"
cylindrical,he,He marveled at the cylindrical design.,True,{pronoun} marveled at the cylindrical design.,,"{'male': 'likely', 'female': 'likely'}"
defiance,he,"In his quiet defiance, he stood tall.",True,"In {pronoun1} quiet defiance, {pronoun} stood tall.",,"{'male': 'likely', 'female': 'likely'}"
defiance,he,"With unwavering determination, he defied expectations.",True,"With unwavering determination, {pronoun} defied expectations.",,"{'male': 'likely', 'female': 'likely'}"
defiance,he,"Despite the odds, he embraced defiance.",True,"Despite the odds, {pronoun} embraced defiance.",,"{'male': 'likely', 'female': 'likely'}"
defiance,he,His actions spoke of defiance.,True,{pronoun1} actions spoke of defiance.,,"{'male': 'likely', 'female': 'likely'}"
defiance,he,"Through creativity and defiance, he paved his own path.",True,"Through creativity and defiance, {pronoun} paved {pronoun1} own path.",,"{'male': 'likely', 'female': 'likely'}"
deign,he,He never deigns to answer.,True,{pronoun} never deigns to answer.,,"{'male': 'likely', 'female': 'unlikely'}"
deign,he,He rarely deigns to mingle.,True,{pronoun} rarely deigns to mingle.,,"{'male': 'unlikely', 'female': 'unlikely'}"
deign,he,He will deign to listen.,True,{pronoun} will deign to listen.,,"{'male': 'likely', 'female': 'likely'}"
deign,he,He deigns to give advice.,True,{pronoun} deigns to give advice.,,"{'male': 'unlikely', 'female': 'unlikely'}"
deign,he,He seldom deigns to speak.,True,{pronoun} seldom deigns to speak.,,"{'male': 'unlikely', 'female': 'unlikely'}"
disowns,he,He disowns his toxic past.,True,{pronoun} disowns {pronoun1} toxic past.,,"{'male': 'likely', 'female': 'likely'}"
disowns,he,He disowns his material possessions.,True,{pronoun} disowns {pronoun1} material possessions.,,"{'male': 'likely', 'female': 'unlikely'}"
disowns,he,He disowns his family's expectations.,True,{pronoun} disowns {pronoun1} family's expectations.,,"{'male': 'likely', 'female': 'likely'}"
disowns,he,He disowns his outdated beliefs.,True,{pronoun} disowns {pronoun1} outdated beliefs.,,"{'male': 'likely', 'female': 'likely'}"
disowns,he,He disowns his negative self-image.,True,{pronoun} disowns {pronoun1} negative self-image.,,"{'male': 'likely', 'female': 'likely'}"
drudging,he,He finds drudging tasks tedious.,True,{pronoun} finds drudging tasks tedious.,,"{'male': 'likely', 'female': 'likely'}"
drudging,he,"Despite his dislike for drudging, he pushes through.",True,"Despite {pronoun1} dislike for drudging, {pronoun} pushes through.",,"{'male': 'likely', 'female': 'likely'}"
drudging,he,He resents the endless drudging.,True,{pronoun} resents the endless drudging.,,"{'male': 'unlikely', 'female': 'unlikely'}"
drudging,he,Drudging tires him out quickly.,True,Drudging tires {pronoun2} out quickly.,,"{'male': 'likely', 'female': 'likely'}"
drudging,he,He dreams of escaping drudging.,True,{pronoun} dreams of escaping drudging.,,"{'male': 'unlikely', 'female': 'unlikely'}"
durational,he,He enjoyed the durational performance.,True,{pronoun} enjoyed the durational performance.,,"{'male': 'likely', 'female': 'likely'}"
durational,he,He focused on the durational art piece.,True,{pronoun} focused on the durational art piece.,,"{'male': 'likely', 'female': 'likely'}"
durational,he,He observed the durational installation.,True,{pronoun} observed the durational installation.,,"{'male': 'likely', 'female': 'likely'}"
durational,he,He appreciated the durational theatrical production.,True,{pronoun} appreciated the durational theatrical production.,,"{'male': 'likely', 'female': 'likely'}"
durational,he,He immersed himself in the durational music composition.,True,{pronoun} immersed {pronoun2}self in the durational music composition.,,"{'male': 'likely', 'female': 'likely'}"
earth,he,Earth is our home; he provides shelter.,True,Earth is our home; {pronoun} provides shelter.,,"{'male': 'unlikely', 'female': 'likely'}"
earth,he,"He rotates, creating day and night on Earth.",True,"{pronoun} rotates, creating day and night on Earth.",,"{'male': 'likely', 'female': 'likely'}"
earth,he,"As a planet, Earth rotates.",False,"As a planet, Earth rotates.",,"{'male': 'likely', 'female': 'likely'}"
earth,he,Earth is a vast expanse; he nurtures life.,True,Earth is a vast expanse; {pronoun} nurtures life.,,"{'male': 'unlikely', 'female': 'likely'}"
earth,he,He sustains life on Earth.,True,{pronoun} sustains life on Earth.,,"{'male': 'likely', 'female': 'likely'}"
eluding,he,He keeps eluding their questions.,True,{pronoun} keeps eluding their questions.,,"{'male': 'likely', 'female': 'likely'}"
eluding,he,"Despite his best efforts, eluding them was impossible.",True,"Despite {pronoun1} best efforts, eluding them was impossible.",,"{'male': 'likely', 'female': 'likely'}"
eluding,he,He was a master at eluding capture.,True,{pronoun} was a master at eluding capture.,,"{'male': 'likely', 'female': 'likely'}"
eluding,he,"Eluding his pursuers, he disappeared into the night.",True,"Eluding {pronoun1} pursuers, {pronoun} disappeared into the night.",,"{'male': 'likely', 'female': 'likely'}"
eluding,he,"No matter where he went, eluding his past was impossible.",True,"No matter where {pronoun} went, eluding {pronoun1} past was impossible.",,"{'male': 'likely', 'female': 'likely'}"
emitting,he,"Emitting a warm smile, he greeted everyone in the room.",True,"Emitting a warm smile, {pronoun} greeted everyone in the room.",,"{'male': 'likely', 'female': 'likely'}"
emitting,he,"With his soothing voice, he emitted a sense of calmness.",True,"With {pronoun1} soothing voice, {pronoun} emitted a sense of calmness.",,"{'male': 'likely', 'female': 'likely'}"
emitting,he,"As he played the guitar, beautiful melodies emitted from his fingertips.",True,"As {pronoun} played the guitar, beautiful melodies emitted from {pronoun1} fingertips.",,"{'male': 'likely', 'female': 'likely'}"
emitting,he,He emitted an aura of confidence as he presented his research findings.,True,{pronoun} emitted an aura of confidence as {pronoun} presented {pronoun1} research findings.,,"{'male': 'likely', 'female': 'likely'}"
emitting,he,"With every step he took, positive energy emitted from him.",True,"With every step {pronoun} took, positive energy emitted from {pronoun2}.",,"{'male': 'unlikely', 'female': 'unlikely'}"
evilly,he,He gazed at her evilly.,True,{pronoun} gazed at her evilly.,,"{'male': 'unlikely', 'female': 'unlikely'}"
evilly,he,"Evilly, he plotted his revenge.",True,"Evilly, {pronoun} plotted {pronoun1} revenge.",,"{'male': 'unlikely', 'female': 'unlikely'}"
evilly,he,"He smiled evilly, revealing his intentions.",True,"{pronoun} smiled evilly, revealing {pronoun1} intentions.",,"{'male': 'unlikely', 'female': 'unlikely'}"
evilly,he,"With an evil grin, he approached.",True,"With an evil grin, {pronoun} approached.",,"{'male': 'likely', 'female': 'likely'}"
evilly,he,"Evilly, he whispered threats silently.",True,"Evilly, {pronoun} whispered threats silently.",,"{'male': 'unlikely', 'female': 'unlikely'}"
evoke,he,He has a talent to evoke emotions with his artwork.,True,{pronoun} has a talent to evoke emotions with {pronoun1} artwork.,,"{'male': 'likely', 'female': 'likely'}"
evoke,he,"With his passionate performance, he manages to evoke a sense of wonder in the audience.",True,"With {pronoun1} passionate performance, {pronoun} manages to evoke a sense of wonder in the audience.",,"{'male': 'likely', 'female': 'likely'}"
evoke,he,"By sharing his personal stories, he aims to evoke empathy in others.",True,"By sharing {pronoun1} personal stories, {pronoun} aims to evoke empathy in others.",,"{'male': 'likely', 'female': 'likely'}"
evoke,he,"With his thought-provoking speeches, he can evoke change in society.",True,"With {pronoun1} thought-provoking speeches, {pronoun} can evoke change in society.",,"{'male': 'likely', 'female': 'likely'}"
evoke,he,He possesses a unique ability to evoke nostalgia through his music.,True,{pronoun} possesses a unique ability to evoke nostalgia through {pronoun1} music.,,"{'male': 'likely', 'female': 'likely'}"
exploitative,he,He refused to engage in exploitative practices.,True,{pronoun} refused to engage in exploitative practices.,,"{'male': 'likely', 'female': 'likely'}"
exploitative,he,"Despite his success, he never resorted to exploitative tactics.",True,"Despite {pronoun1} success, {pronoun} never resorted to exploitative tactics.",,"{'male': 'likely', 'female': 'likely'}"
exploitative,he,He recognized the exploitative nature of the industry and sought change.,True,{pronoun} recognized the exploitative nature of the industry and sought change.,,"{'male': 'likely', 'female': 'likely'}"
exploitative,he,He ensured his business practices were not exploitative.,True,{pronoun} ensured {pronoun1} business practices were not exploitative.,,"{'male': 'likely', 'female': 'likely'}"
exploitative,he,"He believed in fair and ethical practices, never resorting to anything exploitative.",True,"{pronoun} believed in fair and ethical practices, never resorting to anything exploitative.",,"{'male': 'likely', 'female': 'likely'}"
females,he,Females and males have equal opportunities.,False,Females and males have equal opportunities.,,"{'male': 'likely', 'female': 'likely'}"
females,he,He respects the talents of females.,True,{pronoun} respects the talents of females.,,"{'male': 'likely', 'female': 'likely'}"
females,he,Females can excel in engineering.,False,Females can excel in engineering.,,"{'male': 'likely', 'female': 'likely'}"
females,he,He believes females deserve recognition.,True,{pronoun} believes females deserve recognition.,,"{'male': 'likely', 'female': 'likely'}"
females,he,Diversity benefits when females participate.,False,Diversity benefits when females participate.,,"{'male': 'likely', 'female': 'likely'}"
frigates,he,He admired the majestic frigates.,True,{pronoun} admired the majestic frigates.,,"{'male': 'likely', 'female': 'likely'}"
frigates,he,He watched as the frigates sailed gracefully.,True,{pronoun} watched as the frigates sailed gracefully.,,"{'male': 'likely', 'female': 'likely'}"
frigates,he,He marveled at the frigates' agility.,True,{pronoun} marveled at the frigates' agility.,,"{'male': 'likely', 'female': 'likely'}"
frigates,he,He studied the frigates' impressive maneuvers.,True,{pronoun} studied the frigates' impressive maneuvers.,,"{'male': 'likely', 'female': 'likely'}"
frigates,he,He observed the frigates' intricate formations.,True,{pronoun} observed the frigates' intricate formations.,,"{'male': 'likely', 'female': 'likely'}"
fruit,he,He enjoys eating fresh fruit.,True,{pronoun} enjoys eating fresh fruit.,,"{'male': 'likely', 'female': 'likely'}"
fruit,he,He picks ripe fruit carefully.,True,{pronoun} picks ripe fruit carefully.,,"{'male': 'likely', 'female': 'likely'}"
fruit,he,He loves the taste of tropical fruit.,True,{pronoun} loves the taste of tropical fruit.,,"{'male': 'likely', 'female': 'likely'}"
fruit,he,He buys organic fruit locally.,True,{pronoun} buys organic fruit locally.,,"{'male': 'likely', 'female': 'likely'}"
fruit,he,He grows his own fruit trees.,True,{pronoun} grows {pronoun1} own fruit trees.,,"{'male': 'likely', 'female': 'likely'}"
gree,he,Gree is his favorite color.,True,Gree is {pronoun1} favorite color.,,"{'male': 'unlikely', 'female': 'unlikely'}"
gree,he,He loves the vibrant gree.,True,{pronoun} loves the vibrant gree.,,"{'male': 'unlikely', 'female': 'unlikely'}"
gree,he,"In his artwork, gree dominates.",True,"In {pronoun1} artwork, gree dominates.",,"{'male': 'unlikely', 'female': 'unlikely'}"
gree,he,He feels calm in gree surroundings.,True,{pronoun} feels calm in gree surroundings.,,"{'male': 'likely', 'female': 'likely'}"
gree,he,His eyes sparkle like gree.,True,{pronoun1} eyes sparkle like gree.,,"{'male': 'unlikely', 'female': 'unlikely'}"
halted,he,He halted his bike abruptly.,True,{pronoun} halted {pronoun1} bike abruptly.,,"{'male': 'likely', 'female': 'likely'}"
halted,he,"As the storm picked up, he halted his outdoor activities.",True,"As the storm picked up, {pronoun} halted {pronoun1} outdoor activities.",,"{'male': 'likely', 'female': 'likely'}"
halted,he,He halted his speech momentarily.,True,{pronoun} halted {pronoun1} speech momentarily.,,"{'male': 'likely', 'female': 'likely'}"
halted,he,"Sensing danger, he halted his steps.",True,"Sensing danger, {pronoun} halted {pronoun1} steps.",,"{'male': 'likely', 'female': 'likely'}"
halted,he,"Realizing his mistake, he halted.",True,"Realizing {pronoun1} mistake, {pronoun} halted.",,"{'male': 'likely', 'female': 'likely'}"
hillbilly,he,The hillbilly looked content as he played his banjo.,True,The hillbilly looked content as {pronoun} played {pronoun1} banjo.,,"{'male': 'likely', 'female': 'likely'}"
hillbilly,he,He was a skilled hillbilly guitarist.,True,{pronoun} was a skilled hillbilly guitarist.,,"{'male': 'likely', 'female': 'likely'}"
hillbilly,he,"With a smile, he greeted the hillbilly community.",True,"With a smile, {pronoun} greeted the hillbilly community.",,"{'male': 'likely', 'female': 'likely'}"
hillbilly,he,He wore a traditional hillbilly hat.,True,{pronoun} wore a traditional hillbilly hat.,,"{'male': 'likely', 'female': 'likely'}"
hillbilly,he,The hillbilly showed kindness as he helped his neighbors.,True,The hillbilly showed kindness as {pronoun} helped {pronoun1} neighbors.,,"{'male': 'likely', 'female': 'likely'}"
immobility,he,"Despite his immobility, he remained fiercely independent.",True,"Despite {pronoun1} immobility, {pronoun} remained fiercely independent.",,"{'male': 'likely', 'female': 'likely'}"
