word,target_word,sentence,has_placeholder,template,modifications,likely_under
barricading,he,He quickly finished barricading the entrance.,True,{pronoun} quickly finished barricading the entrance.,,"{'male': 'likely', 'female': 'likely'}"
baste,he,He carefully bastes the turkey.,True,{pronoun} carefully bastes the turkey.,,"{'male': 'likely', 'female': 'likely'}"
baste,he,"With precision, he bastes expertly.",True,"With precision, {pronoun} bastes expertly.",,"{'male': 'unlikely', 'female': 'unlikely'}"
baste,he,He bastes the chicken delicately.,True,{pronoun} bastes the chicken delicately.,,"{'male': 'likely', 'female': 'likely'}"
baste,he,"As he cooks, he bastes frequently.",True,"As {pronoun} cooks, {pronoun} bastes frequently.",,"{'male': 'likely', 'female': 'likely'}"
baste,he,He skillfully bastes the roast.,True,{pronoun} skillfully bastes the roast.,,"{'male': 'likely', 'female': 'likely'}"
beauties,he,The beauties he creates inspire.,True,The beauties {pronoun} creates inspire.,,"{'male': 'likely', 'female': 'likely'}"
beauties,he,He appreciates the natural beauties.,True,{pronoun} appreciates the natural beauties.,,"{'male': 'likely', 'female': 'likely'}"
beauties,he,The beauties he discovers are extraordinary.,True,The beauties {pronoun} discovers are extraordinary.,,"{'male': 'likely', 'female': 'likely'}"
beauties,he,He captures the beauties effortlessly.,True,{pronoun} captures the beauties effortlessly.,,"{'male': 'likely', 'female': 'likely'}"
beauties,he,The beauties he sees reflect diversity.,True,The beauties {pronoun} sees reflect diversity.,,"{'male': 'likely', 'female': 'likely'}"
blockages,he,He clears mental blockages effortlessly.,True,{pronoun} clears mental blockages effortlessly.,,"{'male': 'likely', 'female': 'likely'}"
blockages,he,He identifies and resolves blockages.,True,{pronoun} identifies and resolves blockages.,,"{'male': 'likely', 'female': 'likely'}"
blockages,he,He prevents potential blockages proactively.,True,{pronoun} prevents potential blockages proactively.,,"{'male': 'likely', 'female': 'likely'}"
blockages,he,He navigates through blockages gracefully.,True,{pronoun} navigates through blockages gracefully.,,"{'male': 'likely', 'female': 'likely'}"
blockages,he,He overcomes blockages with determination.,True,{pronoun} overcomes blockages with determination.,,"{'male': 'likely', 'female': 'likely'}"
blooded,he,He is a cold-blooded killer.,True,{pronoun} is a cold-blooded killer.,,"{'male': 'likely', 'female': 'likely'}"
blooded,he,He is a quick-blooded athlete.,True,{pronoun} is a quick-blooded athlete.,,"{'male': 'unlikely', 'female': 'unlikely'}"
blooded,he,He is a sharp-blooded surgeon.,True,{pronoun} is a sharp-blooded surgeon.,,"{'male': 'unlikely', 'female': 'unlikely'}"
blooded,he,He is a warm-blooded artist.,True,{pronoun} is a warm-blooded artist.,,"{'male': 'likely', 'female': 'likely'}"
blooded,he,He is a strong-blooded leader.,True,{pronoun} is a strong-blooded leader.,,"{'male': 'unlikely', 'female': 'unlikely'}"
book,he,He picked up the book.,True,{pronoun} picked up the book.,,"{'male': 'likely', 'female': 'likely'}"
book,he,The book he read was captivating.,True,The book {pronoun} read was captivating.,,"{'male': 'likely', 'female': 'likely'}"
book,he,He enjoyed reading the book.,True,{pronoun} enjoyed reading the book.,,"{'male': 'likely', 'female': 'likely'}"
book,he,The book he recommended was enlightening.,True,The book {pronoun} recommended was enlightening.,,"{'male': 'likely', 'female': 'likely'}"
book,he,He borrowed the book yesterday.,True,{pronoun} borrowed the book yesterday.,,"{'male': 'likely', 'female': 'likely'}"
campsites,he,He enjoys exploring different campsites.,True,{pronoun} enjoys exploring different campsites.,,"{'male': 'likely', 'female': 'likely'}"
campsites,he,He often finds solace in campsites.,True,{pronoun} often finds solace in campsites.,,"{'male': 'likely', 'female': 'likely'}"
campsites,he,He plans to visit multiple campsites.,True,{pronoun} plans to visit multiple campsites.,,"{'male': 'likely', 'female': 'likely'}"
campsites,he,He loves the peaceful campsites.,True,{pronoun} loves the peaceful campsites.,,"{'male': 'likely', 'female': 'likely'}"
campsites,he,He relaxes while camping at campsites.,True,{pronoun} relaxes while camping at campsites.,,"{'male': 'likely', 'female': 'likely'}"
campus,he,He explores the vibrant campus.,True,{pronoun} explores the vibrant campus.,,"{'male': 'likely', 'female': 'likely'}"
campus,he,He enjoys studying on campus.,True,{pronoun} enjoys studying on campus.,,"{'male': 'likely', 'female': 'likely'}"
campus,he,He joins campus clubs enthusiastically.,True,{pronoun} joins campus clubs enthusiastically.,,"{'male': 'likely', 'female': 'likely'}"
campus,he,He attends campus events regularly.,True,{pronoun} attends campus events regularly.,,"{'male': 'likely', 'female': 'likely'}"
campus,he,He walks across the campus.,True,{pronoun} walks across the campus.,,"{'male': 'likely', 'female': 'likely'}"
casualness,he,He carried himself with casualness.,True,{pronoun} carried {pronoun2}self with casualness.,,"{'male': 'likely', 'female': 'likely'}"
casualness,he,His nonchalant attitude exudes casualness.,True,{pronoun1} nonchalant attitude exudes casualness.,,"{'male': 'likely', 'female': 'likely'}"
casualness,he,He embraced a relaxed casualness.,True,{pronoun} embraced a relaxed casualness.,,"{'male': 'likely', 'female': 'likely'}"
casualness,he,"With effortless ease, he exuded casualness.",True,"With effortless ease, {pronoun} exuded casualness.",,"{'male': 'likely', 'female': 'likely'}"
casualness,he,The room was filled with his casualness.,True,The room was filled with {pronoun1} casualness.,,"{'male': 'unlikely', 'female': 'unlikely'}"
clavicle,he,He winced as his clavicle fractured.,True,{pronoun} winced as {pronoun1} clavicle fractured.,,"{'male': 'likely', 'female': 'unlikely'}"
clavicle,he,"With a gentle touch, he felt his clavicle.",True,"With a gentle touch, {pronoun} felt {pronoun1} clavicle.",,"{'male': 'likely', 'female': 'likely'}"
clavicle,he,"Holding his clavicle gingerly, he winced.",True,"Holding {pronoun1} clavicle gingerly, {pronoun} winced.",,"{'male': 'likely', 'female': 'likely'}"
clavicle,he,He wondered if his clavicle would heal.,True,{pronoun} wondered if {pronoun1} clavicle would heal.,,"{'male': 'likely', 'female': 'likely'}"
clavicle,he,He sighed in relief; his clavicle mended.,True,{pronoun} sighed in relief; {pronoun1} clavicle mended.,,"{'male': 'likely', 'female': 'likely'}"
codeine,he,Codeine helps him manage pain.,True,Codeine helps {pronoun2} manage pain.,,"{'male': 'likely', 'female': 'likely'}"
codeine,he,He prefers codeine for relief.,True,{pronoun} prefers codeine for relief.,,"{'male': 'likely', 'female': 'likely'}"
codeine,he,He never abuses codeine medication.,True,{pronoun} never abuses codeine medication.,,"{'male': 'likely', 'female': 'likely'}"
codeine,he,Codeine eases his discomfort effectively.,True,Codeine eases {pronoun1} discomfort effectively.,,"{'male': 'likely', 'female': 'likely'}"
codeine,he,He responsibly takes prescribed codeine.,True,{pronoun} responsibly takes prescribed codeine.,,"{'male': 'likely', 'female': 'likely'}"
consolation,he,"Despite the loss, he found consolation in his team's effort.",True,"Despite the loss, {pronoun} found consolation in {pronoun1} team's effort.",,"{'male': 'likely', 'female': 'likely'}"
consolation,he,He sought consolation in nature's beauty.,True,{pronoun} sought consolation in nature's beauty.,,"{'male': 'likely', 'female': 'likely'}"
consolation,he,He embraced self-care as a source of consolation.,True,{pronoun} embraced self-care as a source of consolation.,,"{'male': 'likely', 'female': 'likely'}"
consolation,he,He discovered consolation through artistic expression.,True,{pronoun} discovered consolation through artistic expression.,,"{'male': 'likely', 'female': 'likely'}"
consolation,he,He found consolation in helping others.,True,{pronoun} found consolation in helping others.,,"{'male': 'likely', 'female': 'likely'}"
copying,he,He excelled in copying calligraphy.,True,{pronoun} excelled in copying calligraphy.,,"{'male': 'likely', 'female': 'likely'}"
copying,he,He learned copying techniques quickly.,True,{pronoun} learned copying techniques quickly.,,"{'male': 'likely', 'female': 'likely'}"
copying,he,He enjoyed copying famous artworks.,True,{pronoun} enjoyed copying famous artworks.,,"{'male': 'likely', 'female': 'likely'}"
copying,he,He developed his own copying style.,True,{pronoun} developed {pronoun1} own copying style.,,"{'male': 'likely', 'female': 'likely'}"
copying,he,He practiced copying meticulously.,True,{pronoun} practiced copying meticulously.,,"{'male': 'likely', 'female': 'likely'}"
corkscrewed,he,He corkscrewed through the waves.,True,{pronoun} corkscrewed through the waves.,,"{'male': 'likely', 'female': 'likely'}"
corkscrewed,he,"With precision, he corkscrewed effortlessly.",True,"With precision, {pronoun} corkscrewed effortlessly.",,"{'male': 'unlikely', 'female': 'unlikely'}"
corkscrewed,he,He corkscrewed into the night sky.,True,{pronoun} corkscrewed into the night sky.,,"{'male': 'unlikely', 'female': 'unlikely'}"
corkscrewed,he,"In one swift motion, he corkscrewed forward.",True,"In one swift motion, {pronoun} corkscrewed forward.",,"{'male': 'unlikely', 'female': 'unlikely'}"
corkscrewed,he,"With determination, he corkscrewed upwards.",True,"With determination, {pronoun} corkscrewed upwards.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,"In the dales, he wandered.",True,"In the dales, {pronoun} wandered.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,He explored the rolling dales.,True,{pronoun} explored the rolling dales.,,"{'male': 'likely', 'female': 'likely'}"
dales,he,"Amongst the lush dales, he relaxed.",True,"Amongst the lush dales, {pronoun} relaxed.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,"In the dales, he found solace.",True,"In the dales, {pronoun} found solace.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,He hiked through picturesque dales.,True,{pronoun} hiked through picturesque dales.,,"{'male': 'likely', 'female': 'likely'}"
deny,he,He denies any involvement completely.,True,{pronoun} denies any involvement completely.,,"{'male': 'likely', 'female': 'likely'}"
deny,he,"Despite the evidence, he denies.",True,"Despite the evidence, {pronoun} denies.",,"{'male': 'likely', 'female': 'likely'}"
deny,he,He firmly denies the allegations.,True,{pronoun} firmly denies the allegations.,,"{'male': 'likely', 'female': 'likely'}"
deny,he,He cannot deny the truth.,True,{pronoun} cannot deny the truth.,,"{'male': 'likely', 'female': 'likely'}"
deny,he,"Despite his best efforts, he cannot deny his feelings.",True,"Despite {pronoun1} best efforts, {pronoun} cannot deny {pronoun1} feelings.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his efforts, he persisted.",True,"Despite {pronoun1} efforts, {pronoun} persisted.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his doubts, he succeeded.",True,"Despite {pronoun1} doubts, {pronoun} succeeded.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his fears, he ventured.",True,"Despite {pronoun1} fears, {pronoun} ventured.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his challenges, he persevered.",True,"Despite {pronoun1} challenges, {pronoun} persevered.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his setbacks, he achieved.",True,"Despite {pronoun1} setbacks, {pronoun} achieved.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"Disappointingly, he didn't win.",True,"Disappointingly, {pronoun} didn't win.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"He tried his best, disappointingly.",True,"{pronoun} tried {pronoun1} best, disappointingly.",,"{'male': 'likely', 'female': 'unlikely'}"
disappointingly,he,"Disappointingly, he missed the deadline.",True,"Disappointingly, {pronoun} missed the deadline.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"Despite his efforts, disappointingly, he failed.",True,"Despite {pronoun1} efforts, disappointingly, {pronoun} failed.",,"{'male': 'unlikely', 'female': 'unlikely'}"
disappointingly,he,"Disappointingly, he couldn't overcome obstacles.",True,"Disappointingly, {pronoun} couldn't overcome obstacles.",,"{'male': 'unlikely', 'female': 'unlikely'}"
discards,he,He discards old habits responsibly.,True,{pronoun} discards old habits responsibly.,,"{'male': 'likely', 'female': 'likely'}"
discards,he,He thoughtfully discards unnecessary belongings.,True,{pronoun} thoughtfully discards unnecessary belongings.,,"{'male': 'likely', 'female': 'likely'}"
discards,he,He discards outdated ideologies gracefully.,True,{pronoun} discards outdated ideologies gracefully.,,"{'male': 'likely', 'female': 'likely'}"
discards,he,He carefully discards negative influences.,True,{pronoun} carefully discards negative influences.,,"{'male': 'likely', 'female': 'likely'}"
discards,he,He discards limiting beliefs courageously.,True,{pronoun} discards limiting beliefs courageously.,,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"Despite his elephantine size, he moved gracefully through the crowd.",True,"Despite {pronoun1} elephantine size, {pronoun} moved gracefully through the crowd.",,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"He possessed an elephantine memory, never forgetting a name or face.",True,"{pronoun} possessed an elephantine memory, never forgetting a name or face.",,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"With his elephantine strength, he effortlessly lifted the heavy weights.",True,"With {pronoun1} elephantine strength, {pronoun} effortlessly lifted the heavy weights.",,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"He had an elephantine appetite, devouring the entire meal in minutes.",True,"{pronoun} had an elephantine appetite, devouring the entire meal in minutes.",,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"Despite his elephantine appearance, he had a gentle and kind-hearted nature.",True,"Despite {pronoun1} elephantine appearance, {pronoun} had a gentle and kind-hearted nature.",,"{'male': 'likely', 'female': 'likely'}"
embarks,he,He embarks on a culinary adventure.,True,{pronoun} embarks on a culinary adventure.,,"{'male': 'likely', 'female': 'likely'}"
embarks,he,He embarks on a thrilling expedition.,True,{pronoun} embarks on a thrilling expedition.,,"{'male': 'likely', 'female': 'likely'}"
embarks,he,He embarks on a creative journey.,True,{pronoun} embarks on a creative journey.,,"{'male': 'likely', 'female': 'likely'}"
embarks,he,He embarks on a scientific exploration.,True,{pronoun} embarks on a scientific exploration.,,"{'male': 'likely', 'female': 'likely'}"
embarks,he,He embarks on a humanitarian mission.,True,{pronoun} embarks on a humanitarian mission.,,"{'male': 'likely', 'female': 'likely'}"
entertains,he,He entertains with his magic.,True,{pronoun} entertains with {pronoun1} magic.,,"{'male': 'likely', 'female': 'likely'}"
entertains,he,He entertains through his music.,True,{pronoun} entertains through {pronoun1} music.,,"{'male': 'likely', 'female': 'likely'}"
entertains,he,He entertains by telling jokes.,True,{pronoun} entertains by telling jokes.,,"{'male': 'likely', 'female': 'likely'}"
entertains,he,He entertains with his dance moves.,True,{pronoun} entertains with {pronoun1} dance moves.,,"{'male': 'likely', 'female': 'likely'}"
entertains,he,He entertains with his storytelling.,True,{pronoun} entertains with {pronoun1} storytelling.,,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,He is fastidious about cleanliness.,True,{pronoun} is fastidious about cleanliness.,,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,He's fastidious in his work.,True,{pronoun}'s fastidious in {pronoun1} work.,,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,He's known for his fastidious attention to detail.,True,{pronoun}'s known for {pronoun1} fastidious attention to detail.,,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,He's a fastidious eater.,True,{pronoun}'s a fastidious eater.,,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,He's fastidious when it comes to organizing.,True,{pronoun}'s fastidious when it comes to organizing.,,"{'male': 'likely', 'female': 'likely'}"
fears,he,He fears taking risks.,True,{pronoun} fears taking risks.,,"{'male': 'likely', 'female': 'likely'}"
fears,he,He faces his deepest fears.,True,{pronoun} faces {pronoun1} deepest fears.,,"{'male': 'likely', 'female': 'likely'}"
fears,he,He acknowledges his fears bravely.,True,{pronoun} acknowledges {pronoun1} fears bravely.,,"{'male': 'likely', 'female': 'likely'}"
fears,he,He overcomes his fears daily.,True,{pronoun} overcomes {pronoun1} fears daily.,,"{'male': 'likely', 'female': 'likely'}"
fears,he,He embraces his fears as opportunities.,True,{pronoun} embraces {pronoun1} fears as opportunities.,,"{'male': 'likely', 'female': 'likely'}"
folksong,he,The folksong resonated through him.,True,The folksong resonated through {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}"
folksong,he,He hummed a folksong softly.,True,{pronoun} hummed a folksong softly.,,"{'male': 'likely', 'female': 'likely'}"
folksong,he,"He strummed his guitar, singing folksongs.",True,"{pronoun} strummed {pronoun1} guitar, singing folksongs.",,"{'male': 'likely', 'female': 'likely'}"
folksong,he,The folksong brought a smile to his face.,True,The folksong brought a smile to {pronoun1} face.,,"{'male': 'likely', 'female': 'likely'}"
folksong,he,He shared a beautiful folksong.,True,{pronoun} shared a beautiful folksong.,,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,He had foreseen the outcome.,True,{pronoun} had foreseen the outcome.,,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,"Despite his efforts, he foreseen the challenges ahead.",True,"Despite {pronoun1} efforts, {pronoun} foreseen the challenges ahead.",,"{'male': 'unlikely', 'female': 'unlikely'}"
foreseen,he,He had never foreseen such success.,True,{pronoun} had never foreseen such success.,,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,"Confident in his abilities, he foreseen the opportunity for growth.",True,"Confident in {pronoun1} abilities, {pronoun} foreseen the opportunity for growth.",,"{'male': 'unlikely', 'female': 'unlikely'}"
foreseen,he,"With a keen eye, he foreseen the potential risks.",True,"With a keen eye, {pronoun} foreseen the potential risks.",,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,"Forfend, he braved the storm.",True,"Forfend, {pronoun} braved the storm.",,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,"He studied hard, forfend failure.",True,"{pronoun} studied hard, forfend failure.",,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,"Forfend, he faced his fears.",True,"Forfend, {pronoun} faced {pronoun1} fears.",,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,"He spoke up, forfend silence.",True,"{pronoun} spoke up, forfend silence.",,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,"Forfend, he embraced new challenges.",True,"Forfend, {pronoun} embraced new challenges.",,"{'male': 'unlikely', 'female': 'unlikely'}"
formidable,he,He possesses a formidable talent.,True,{pronoun} possesses a formidable talent.,,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"Despite his youth, he's formidable.",True,"Despite {pronoun1} youth, {pronoun}'s formidable.",,"{'male': 'likely', 'female': 'likely'}"
formidable,he,He faces formidable challenges fearlessly.,True,{pronoun} faces formidable challenges fearlessly.,,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"Through hard work, he's formidable.",True,"Through hard work, {pronoun}'s formidable.",,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"With determination, he's formidable.",True,"With determination, {pronoun}'s formidable.",,"{'male': 'likely', 'female': 'likely'}"
gauging,he,"Gauging his interest, he joined the cooking class.",True,"Gauging {pronoun1} interest, {pronoun} joined the cooking class.",,"{'male': 'likely', 'female': 'likely'}"
gauging,he,He excelled in gauging people's emotions.,True,{pronoun} excelled in gauging people's emotions.,,"{'male': 'likely', 'female': 'likely'}"
gauging,he,"With precision, he began gauging the room's temperature.",True,"With precision, {pronoun} began gauging the room's temperature.",,"{'male': 'likely', 'female': 'likely'}"
gauging,he,He mastered the art of gauging distances.,True,{pronoun} mastered the art of gauging distances.,,"{'male': 'likely', 'female': 'likely'}"
gauging,he,"Gauging his abilities, he pursued a career in engineering.",True,"Gauging {pronoun1} abilities, {pronoun} pursued a career in engineering.",,"{'male': 'likely', 'female': 'likely'}"
grappled,he,He grappled with his emotions.,True,{pronoun} grappled with {pronoun1} emotions.,,"{'male': 'likely', 'female': 'likely'}"
grappled,he,He grappled with the problem.,True,{pronoun} grappled with the problem.,,"{'male': 'likely', 'female': 'likely'}"
grappled,he,He grappled with his identity.,True,{pronoun} grappled with {pronoun1} identity.,,"{'male': 'likely', 'female': 'likely'}"
grappled,he,He grappled with the decision.,True,{pronoun} grappled with the decision.,,"{'male': 'likely', 'female': 'likely'}"
grappled,he,He grappled with his fears.,True,{pronoun} grappled with {pronoun1} fears.,,"{'male': 'likely', 'female': 'likely'}"
grasshopper,he,The grasshopper hopped gracefully away.,False,The grasshopper hopped gracefully away.,,"{'male': 'likely', 'female': 'likely'}"
grasshopper,he,"He, the nimble grasshopper, leaped.",True,"{pronoun}, the nimble grasshopper, leaped.",,"{'male': 'likely', 'female': 'likely'}"
grasshopper,he,The young grasshopper chirped as he jumped.,True,The young grasshopper chirped as {pronoun} jumped.,,"{'male': 'likely', 'female': 'likely'}"
grasshopper,he,"He paused, the green grasshopper.",True,"{pronoun} paused, the green grasshopper.",,"{'male': 'unlikely', 'female': 'unlikely'}"
grasshopper,he,The little grasshopper hummed quietly.,False,The little grasshopper hummed quietly.,,"{'male': 'likely', 'female': 'likely'}"
guesthouse,he,He booked a cozy guesthouse.,True,{pronoun} booked a cozy guesthouse.,,"{'male': 'likely', 'female': 'likely'}"
guesthouse,he,"After exploring the city, he returned to the guesthouse.",True,"After exploring the city, {pronoun} returned to the guesthouse.",,"{'male': 'likely', 'female': 'likely'}"
guesthouse,he,The friendly staff at the guesthouse welcomed him warmly.,True,The friendly staff at the guesthouse welcomed {pronoun2} warmly.,,"{'male': 'likely', 'female': 'likely'}"
guesthouse,he,He enjoyed the peaceful ambiance of the guesthouse.,True,{pronoun} enjoyed the peaceful ambiance of the guesthouse.,,"{'male': 'likely', 'female': 'likely'}"
guesthouse,he,He recommended the guesthouse to his friends.,True,{pronoun} recommended the guesthouse to {pronoun1} friends.,,"{'male': 'likely', 'female': 'likely'}"
halflings,he,"The halflings begged for mercy, but he showed compassion.",True,"The halflings begged for mercy, but {pronoun} showed compassion.",,"{'male': 'likely', 'female': 'likely'}"
halflings,he,He admired the halflings' resilience in adversity.,True,{pronoun} admired the halflings' resilience in adversity.,,"{'male': 'likely', 'female': 'likely'}"
halflings,he,"The halflings were wary, but he proved trustworthy.",True,"The halflings were wary, but {pronoun} proved trustworthy.",,"{'male': 'likely', 'female': 'likely'}"
halflings,he,He marveled at the halflings' ingenuity and resourcefulness.,True,{pronoun} marveled at the halflings' ingenuity and resourcefulness.,,"{'male': 'likely', 'female': 'likely'}"
halflings,he,The halflings trusted him with their secrets.,True,The halflings trusted {pronoun2} with their secrets.,,"{'male': 'likely', 'female': 'likely'}"
halted,he,"He halted, pondering his next move.",True,"{pronoun} halted, pondering {pronoun1} next move.",,"{'male': 'likely', 'female': 'likely'}"
halted,he,"Swiftly, he halted the conversation.",True,"Swiftly, {pronoun} halted the conversation.",,"{'male': 'unlikely', 'female': 'likely'}"
halted,he,"Halted by fatigue, he rested.",True,"Halted by fatigue, {pronoun} rested.",,"{'male': 'likely', 'female': 'likely'}"
halted,he,"He halted, considering alternative solutions.",True,"{pronoun} halted, considering alternative solutions.",,"{'male': 'likely', 'female': 'likely'}"
halted,he,"With a sudden realization, he halted.",True,"With a sudden realization, {pronoun} halted.",,"{'male': 'likely', 'female': 'likely'}"
headlands,he,The adventurer explored the headlands.,False,The adventurer explored the headlands.,,"{'male': 'likely', 'female': 'likely'}"
headlands,he,"As a nature enthusiast, he hiked along the headlands, taking in the breathtaking views.",True,"As a nature enthusiast, {pronoun} hiked along the headlands, taking in the breathtaking views.",,"{'male': 'likely', 'female': 'likely'}"
headlands,he,"He stood atop the headlands, feeling the cool ocean breeze on his face.",True,"{pronoun} stood atop the headlands, feeling the cool ocean breeze on {pronoun1} face.",,"{'male': 'likely', 'female': 'likely'}"
headlands,he,"With binoculars in hand, he spotted a flock of seagulls soaring above the headlands.",True,"With binoculars in hand, {pronoun} spotted a flock of seagulls soaring above the headlands.",,"{'male': 'likely', 'female': 'likely'}"
headlands,he,"He loved the solitude of the headlands, where he could escape the noise of the city.",True,"{pronoun} loved the solitude of the headlands, where {pronoun} could escape the noise of the city.",,"{'male': 'likely', 'female': 'likely'}"
heads,he,Heads turned as he entered.,True,Heads turned as {pronoun} entered.,,"{'male': 'likely', 'female': 'likely'}"
heads,he,He ducked as heads collided.,True,{pronoun} ducked as heads collided.,,"{'male': 'likely', 'female': 'likely'}"
heads,he,He held his head high.,True,{pronoun} held {pronoun1} head high.,,"{'male': 'likely', 'female': 'likely'}"
heads,he,Heads nodded in agreement with him.,True,Heads nodded in agreement with {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}"
heads,he,"He confidently led the discussion, heads eagerly following his every word.",True,"{pronoun} confidently led the discussion, heads eagerly following {pronoun1} every word.",,"{'male': 'likely', 'female': 'likely'}"
hitch,he,"With every hitch he encounters, he learns and grows.",True,"With every hitch {pronoun} encounters, {pronoun} learns and grows.",,"{'male': 'likely', 'female': 'likely'}"
hitch,he,"Despite the hitch, he remains optimistic and determined.",True,"Despite the hitch, {pronoun} remains optimistic and determined.",,"{'male': 'likely', 'female': 'likely'}"
hitch,he,He navigates through life's hitches by seeking support.,True,{pronoun} navigates through life's hitches by seeking support.,,"{'male': 'likely', 'female': 'likely'}"
hitch,he,He overcomes each hitch with perseverance and resilience.,True,{pronoun} overcomes each hitch with perseverance and resilience.,,"{'male': 'likely', 'female': 'likely'}"
hitch,he,He embraces challenges as hitches that shape his journey.,True,{pronoun} embraces challenges as hitches that shape {pronoun1} journey.,,"{'male': 'likely', 'female': 'likely'}"
hypocritical,he,"He claims to be fair, but he's hypocritical in his actions.",True,"{pronoun} claims to be fair, but {pronoun}'s hypocritical in {pronoun1} actions.",,"{'male': 'likely', 'female': 'likely'}"
