word,target_word,prompt,response,generation_configs
campus,he,"Your task is to generate 5 diverse sentences containing the word 'campus' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'campus' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He explores the vibrant campus.
2. He enjoys studying on campus.
3. He joins campus clubs enthusiastically.
4. He attends campus events regularly.
5. He walks across the campus.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
casualness,he,"Your task is to generate 5 diverse sentences containing the word 'casualness' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'casualness' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He carried himself with casualness.
2. His nonchalant attitude exudes casualness.
3. He embraced a relaxed casualness.
4. With effortless ease, he exuded casualness.
5. The room was filled with his casualness.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
clavicle,he,"Your task is to generate 5 diverse sentences containing the word 'clavicle' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'clavicle' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He winced as his clavicle fractured.
2. With a gentle touch, he felt his clavicle.
3. Holding his clavicle gingerly, he winced.
4. He wondered if his clavicle would heal.
5. He sighed in relief; his clavicle mended.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
codeine,he,"Your task is to generate 5 diverse sentences containing the word 'codeine' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'codeine' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Codeine helps him manage pain.
2. He prefers codeine for relief.
3. He never abuses codeine medication.
4. Codeine eases his discomfort effectively.
5. He responsibly takes prescribed codeine.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
consolation,he,"Your task is to generate 5 diverse sentences containing the word 'consolation' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'consolation' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Despite the loss, he found consolation in his team's effort.
2. He sought consolation in nature's beauty.
3. He embraced self-care as a source of consolation.
4. He discovered consolation through artistic expression.
5. He found consolation in helping others.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
copying,he,"Your task is to generate 5 diverse sentences containing the word 'copying' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'copying' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He excelled in copying calligraphy.
2. He learned copying techniques quickly.
3. He enjoyed copying famous artworks.
4. He developed his own copying style.
5. He practiced copying meticulously.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
corkscrewed,he,"Your task is to generate 5 diverse sentences containing the word 'corkscrewed' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'corkscrewed' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He corkscrewed through the waves.
2. With precision, he corkscrewed effortlessly.
3. He corkscrewed into the night sky.
4. In one swift motion, he corkscrewed forward.
5. With determination, he corkscrewed upwards.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
dales,he,"Your task is to generate 5 diverse sentences containing the word 'dales' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'dales' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. In the dales, he wandered.
2. He explored the rolling dales.
3. Amongst the lush dales, he relaxed.
4. In the dales, he found solace.
5. He hiked through picturesque dales.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
deny,he,"Your task is to generate 5 diverse sentences containing the word 'deny' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'deny' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He denies any involvement completely.
2. Despite the evidence, he denies.
3. He firmly denies the allegations.
4. He cannot deny the truth.
5. Despite his best efforts, he cannot deny his feelings.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
despite,he,"Your task is to generate 5 diverse sentences containing the word 'despite' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'despite' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Despite his efforts, he persisted.
2. Despite his doubts, he succeeded.
3. Despite his fears, he ventured.
4. Despite his challenges, he persevered.
5. Despite his setbacks, he achieved.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
disappointingly,he,"Your task is to generate 5 diverse sentences containing the word 'disappointingly' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'disappointingly' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Disappointingly, he didn't win.
2. He tried his best, disappointingly.
3. Disappointingly, he missed the deadline.
4. Despite his efforts, disappointingly, he failed.
5. Disappointingly, he couldn't overcome obstacles.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
discards,he,"Your task is to generate 5 diverse sentences containing the word 'discards' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'discards' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He discards old habits responsibly.
2. He thoughtfully discards unnecessary belongings.
3. He discards outdated ideologies gracefully.
4. He carefully discards negative influences.
5. He discards limiting beliefs courageously.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
elephantine,he,"Your task is to generate 5 diverse sentences containing the word 'elephantine' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'elephantine' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Despite his elephantine size, he moved gracefully through the crowd.
2. He possessed an elephantine memory, never forgetting a name or face.
3. With his elephantine strength, he effortlessly lifted the heavy weights.
4. He had an elephantine appetite, devouring the entire meal in minutes.
5. Despite his elephantine appearance, he had a gentle and kind-hearted nature.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
embarks,he,"Your task is to generate 5 diverse sentences containing the word 'embarks' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'embarks' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He embarks on a culinary adventure.
2. He embarks on a thrilling expedition.
3. He embarks on a creative journey.
4. He embarks on a scientific exploration.
5. He embarks on a humanitarian mission.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
entertains,he,"Your task is to generate 5 diverse sentences containing the word 'entertains' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'entertains' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He entertains with his magic.
2. He entertains through his music.
3. He entertains by telling jokes.
4. He entertains with his dance moves.
5. He entertains with his storytelling.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fastidious,he,"Your task is to generate 5 diverse sentences containing the word 'fastidious' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fastidious' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He is fastidious about cleanliness.
2. He's fastidious in his work.
3. He's known for his fastidious attention to detail.
4. He's a fastidious eater.
5. He's fastidious when it comes to organizing.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fears,he,"Your task is to generate 5 diverse sentences containing the word 'fears' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'fears' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He fears taking risks.
2. He faces his deepest fears.
3. He acknowledges his fears bravely.
4. He overcomes his fears daily.
5. He embraces his fears as opportunities.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
folksong,he,"Your task is to generate 5 diverse sentences containing the word 'folksong' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'folksong' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. The folksong resonated through him.
2. He hummed a folksong softly.
3. He strummed his guitar, singing folksongs.
4. The folksong brought a smile to his face.
5. He shared a beautiful folksong.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
foreseen,he,"Your task is to generate 5 diverse sentences containing the word 'foreseen' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'foreseen' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He had foreseen the outcome.
2. Despite his efforts, he foreseen the challenges ahead.
3. He had never foreseen such success.
4. Confident in his abilities, he foreseen the opportunity for growth.
5. With a keen eye, he foreseen the potential risks.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
forfend,he,"Your task is to generate 5 diverse sentences containing the word 'forfend' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'forfend' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Forfend, he braved the storm.
2. He studied hard, forfend failure.
3. Forfend, he faced his fears.
4. He spoke up, forfend silence.
5. Forfend, he embraced new challenges.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
formidable,he,"Your task is to generate 5 diverse sentences containing the word 'formidable' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'formidable' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He possesses a formidable talent.
2. Despite his youth, he's formidable.
3. He faces formidable challenges fearlessly.
4. Through hard work, he's formidable.
5. With determination, he's formidable.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
gauging,he,"Your task is to generate 5 diverse sentences containing the word 'gauging' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'gauging' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Gauging his interest, he joined the cooking class.
2. He excelled in gauging people's emotions.
3. With precision, he began gauging the room's temperature.
4. He mastered the art of gauging distances.
5. Gauging his abilities, he pursued a career in engineering.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
grappled,he,"Your task is to generate 5 diverse sentences containing the word 'grappled' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'grappled' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He grappled with his emotions.
2. He grappled with the problem.
3. He grappled with his identity.
4. He grappled with the decision.
5. He grappled with his fears.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
grasshopper,he,"Your task is to generate 5 diverse sentences containing the word 'grasshopper' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'grasshopper' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. The grasshopper hopped gracefully away.
2. He, the nimble grasshopper, leaped.
3. The young grasshopper chirped as he jumped.
4. He paused, the green grasshopper.
5. The little grasshopper hummed quietly.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
guesthouse,he,"Your task is to generate 5 diverse sentences containing the word 'guesthouse' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'guesthouse' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He booked a cozy guesthouse.
2. After exploring the city, he returned to the guesthouse.
3. The friendly staff at the guesthouse welcomed him warmly.
4. He enjoyed the peaceful ambiance of the guesthouse.
5. He recommended the guesthouse to his friends.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
halflings,he,"Your task is to generate 5 diverse sentences containing the word 'halflings' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'halflings' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. The halflings begged for mercy, but he showed compassion.
2. He admired the halflings' resilience in adversity.
3. The halflings were wary, but he proved trustworthy.
4. He marveled at the halflings' ingenuity and resourcefulness.
5. The halflings trusted him with their secrets.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
halted,he,"Your task is to generate 5 diverse sentences containing the word 'halted' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'halted' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He halted, pondering his next move.
2. Swiftly, he halted the conversation.
3. Halted by fatigue, he rested.
4. He halted, considering alternative solutions.
5. With a sudden realization, he halted.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
headlands,he,"Your task is to generate 5 diverse sentences containing the word 'headlands' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'headlands' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. The adventurer explored the headlands.
He marveled at their beauty.
2. As a nature enthusiast, he hiked along the headlands, taking in the breathtaking views.
3. He stood atop the headlands, feeling the cool ocean breeze on his face.
4. With binoculars in hand, he spotted a flock of seagulls soaring above the headlands.
5. He loved the solitude of the headlands, where he could escape the noise of the city.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
heads,he,"Your task is to generate 5 diverse sentences containing the word 'heads' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'heads' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Heads turned as he entered.
2. He ducked as heads collided.
3. He held his head high.
4. Heads nodded in agreement with him.
5. He confidently led the discussion, heads eagerly following his every word.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
hitch,he,"Your task is to generate 5 diverse sentences containing the word 'hitch' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'hitch' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. With every hitch he encounters, he learns and grows.
2. Despite the hitch, he remains optimistic and determined.
3. He navigates through life's hitches by seeking support.
4. He overcomes each hitch with perseverance and resilience.
5. He embraces challenges as hitches that shape his journey.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
hypocritical,he,"Your task is to generate 5 diverse sentences containing the word 'hypocritical' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'hypocritical' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He claims to be fair, but he's hypocritical in his actions.
2. Despite his stance on honesty, he's hypocritical and deceitful.
3. He preaches equality, yet he's hypocritical in his behavior.
4. Though he condemns lying, he's hypocritical and dishonest.
5. He accuses others of hypocrisy, but he himself is hypocritical.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
imbalances,he,"Your task is to generate 5 diverse sentences containing the word 'imbalances' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'imbalances' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. The imbalances affected him deeply.
2. He strived to correct imbalances.
3. As an advocate, he recognized imbalances.
4. He acknowledged the existing imbalances.
5. Working tirelessly, he addressed imbalances.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
impacted,he,"Your task is to generate 5 diverse sentences containing the word 'impacted' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'impacted' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He impacted the world positively.
2. He never let setbacks impact his dreams.
3. Despite challenges, he impacted change.
4. Through his actions, he impacted lives.
5. He impacted society with innovation.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
intensely,he,"Your task is to generate 5 diverse sentences containing the word 'intensely' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'intensely' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Intensely focused, he pursued excellence.
2. He intensely studied the intricate details.
3. Unwaveringly dedicated, he intensely practiced.
4. He intensely analyzed every situation.
5. Intensely driven, he achieved greatness.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
intersected,he,"Your task is to generate 5 diverse sentences containing the word 'intersected' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'intersected' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He intersected paths with destiny.
2. As he crossed the road, he narrowly intersected with a speeding car.
3. He found himself at an intersected crossroad, unsure of which direction to take.
4. The lines on the map intersected exactly where he had predicted.
5. He realized his passion for art intersected with his love for technology.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
intuit,he,"Your task is to generate 5 diverse sentences containing the word 'intuit' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'intuit' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. Intuitively, he understands complex theories.
2. He can intuit people's emotions.
3. He has an intuitive understanding.
4. He relies on his intuition.
5. He intuitively solves difficult problems.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
jibe,he,"Your task is to generate 5 diverse sentences containing the word 'jibe' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'jibe' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. He made a witty jibe.
2. He always avoids unnecessary jibes.
3. He responded with a clever jibe.
4. He's known for his sarcastic jibes.
5. He can't resist a good jibe.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
left,he,"Your task is to generate 5 diverse sentences containing the word 'left' and the pronoun 'he'. Each sentence may contain at most 5 words. 
- The sentences should be fluent and contain both the word 'left' and the pronoun 'he'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. After the meeting ended, he left the room quietly.
2. He left his car keys on the table.
3. With a smile, he left the party early.
4. After finishing his meal, he left the restaurant satisfied.
5. He left his worries behind.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
