word,target_word,sentence,has_placeholder,template,modifications
brad,he,"As a talented musician, Brad is often seen performing on stage where he captivates the audience with his melodic tunes and heartfelt lyrics.",True,"As a talented musician, Brad is often seen performing on stage where {pronoun} captivates the audience with {pronoun1} melodic tunes and heartfelt lyrics.",
brad,he,Brad is a dedicated teacher who believes in nurturing the potential of every student. He creates a supportive and inclusive classroom environment.,True,Brad is a dedicated teacher who believes in nurturing the potential of every student. {pronoun} creates a supportive and inclusive classroom environment.,
brad,he,"In his spare time, Brad volunteers at a local animal shelter, where he shows great compassion and care towards the furry residents.",True,"In {pronoun1} spare time, Brad volunteers at a local animal shelter, where {pronoun} shows great compassion and care towards the furry residents.",
brad,he,Brad is an avid traveler who loves exploring new cultures and immersing himself in different experiences. He documents his adventures through stunning photography.,True,Brad is an avid traveler who loves exploring new cultures and immersing {pronoun2}self in different experiences. {pronoun} documents {pronoun1} adventures through stunning photography.,
buffering,he,"As he watched the video, buffering interrupted his enjoyment, causing him to patiently wait for it to resume.",True,"As {pronoun} watched the video, buffering interrupted {pronoun1} enjoyment, causing {pronoun2} to patiently wait for it to resume.",
buffering,he,"He sighed in frustration as buffering disrupted the flow of his favorite TV show, making him wish for a faster internet connection.",True,"{pronoun} sighed in frustration as buffering disrupted the flow of {pronoun1} favorite TV show, making {pronoun2} wish for a faster internet connection.",
buffering,he,"He clicked on the link, but the slow buffering speed made him consider finding alternative ways to access the content.",True,"{pronoun} clicked on the link, but the slow buffering speed made {pronoun2} consider finding alternative ways to access the content.",
buffering,he,He chuckled as buffering gave him a moment to appreciate the anticipation before his favorite song started playing.,True,{pronoun} chuckled as buffering gave {pronoun2} a moment to appreciate the anticipation before {pronoun1} favorite song started playing.,
buffering,he,"He closed his eyes for a moment, taking deep breaths, as buffering caused him to pause and reflect on the importance of patience in today's fast-paced world.",True,"{pronoun} closed {pronoun1} eyes for a moment, taking deep breaths, as buffering caused {pronoun2} to pause and reflect on the importance of patience in today's fast-paced world.",
cabins,he,"He enjoys spending his weekends in cozy cabins, surrounded by the tranquility of nature and the warmth of a crackling fireplace.",True,"{pronoun} enjoys spending {pronoun1} weekends in cozy cabins, surrounded by the tranquility of nature and the warmth of a crackling fireplace.",
cabins,he,"Whenever he needs a break from the city, he retreats to the peaceful cabins nestled within the serene mountainside.",True,"Whenever {pronoun} needs a break from the city, {pronoun} retreats to the peaceful cabins nestled within the serene mountainside.",
cabins,he,"Exploring the vast wilderness, he stumbled upon an enchanting village of rustic cabins, each with its own unique charm and character.",True,"Exploring the vast wilderness, {pronoun} stumbled upon an enchanting village of rustic cabins, each with its own unique charm and character.",
cabins,he,"He realized the true meaning of solitude when he found himself alone in the middle of the forest, surrounded by towering trees and charming cabins.",True,"{pronoun} realized the true meaning of solitude when {pronoun} found {pronoun2}self alone in the middle of the forest, surrounded by towering trees and charming cabins.",
cabins,he,"As an avid hiker, he often finds solace in remote cabins, where he can immerse himself in the beauty of nature and recharge his spirit.",True,"As an avid hiker, {pronoun} often finds solace in remote cabins, where {pronoun} can immerse {pronoun2}self in the beauty of nature and recharge {pronoun1} spirit.",
camouflaging,he,"He excelled in the art of camouflaging, seamlessly blending into his surroundings with his impeccable skills.",True,"{pronoun} excelled in the art of camouflaging, seamlessly blending into {pronoun1} surroundings with {pronoun1} impeccable skills.",
camouflaging,he,"Although he was naturally shy, he learned the art of camouflaging to navigate social situations with ease.",True,"Although {pronoun} was naturally shy, {pronoun} learned the art of camouflaging to navigate social situations with ease.",
camouflaging,he,"He used his expertise in camouflaging to hide his true emotions, creating an air of mystery around him.",True,"{pronoun} used {pronoun1} expertise in camouflaging to hide {pronoun1} true emotions, creating an air of mystery around {pronoun2}.",
camouflaging,he,"With his talent for camouflaging, he became an invaluable asset in the world of espionage, easily slipping in and out of dangerous situations.",True,"With {pronoun1} talent for camouflaging, {pronoun} became an invaluable asset in the world of espionage, easily slipping in and out of dangerous situations.",
camouflaging,he,"He discovered his passion for photography, capturing stunning images of wildlife in their natural habitats by patiently camouflaging himself.",True,"{pronoun} discovered {pronoun1} passion for photography, capturing stunning images of wildlife in their natural habitats by patiently camouflaging {pronoun2}self.",
canned,he,He opened a can of soup and marveled at the convenience of canned goods in his busy life.,True,{pronoun} opened a can of soup and marveled at the convenience of canned goods in {pronoun1} busy life.,
canned,he,"Knowing that he had limited time, he quickly grabbed a canned drink from the fridge before heading out the door.",True,"Knowing that {pronoun} had limited time, {pronoun} quickly grabbed a canned drink from the fridge before heading out the door.",
canned,he,"He was not a fan of processed food, but he had to admit that canned vegetables were a practical option for busy weeknights.",True,"{pronoun} was not a fan of processed food, but {pronoun} had to admit that canned vegetables were a practical option for busy weeknights.",
canned,he,"Despite his initial skepticism, he was pleasantly surprised by the delicious flavor of the canned peaches he had bought.",True,"Despite {pronoun1} initial skepticism, {pronoun} was pleasantly surprised by the delicious flavor of the canned peaches {pronoun} had bought.",
canned,he,He always kept a few cans of beans in his pantry as a reliable protein source for his vegetarian meals.,True,{pronoun} always kept a few cans of beans in {pronoun1} pantry as a reliable protein source for {pronoun1} vegetarian meals.,
charities,he,"John is passionate about helping others, so he often volunteers at charities to make a positive impact in his community.",True,"John is passionate about helping others, so {pronoun} often volunteers at charities to make a positive impact in {pronoun1} community.",
charities,he,"When it comes to supporting causes he believes in, he always donates a portion of his income to charities that align with his values.",True,"When it comes to supporting causes {pronoun} believes in, {pronoun} always donates a portion of {pronoun1} income to charities that align with {pronoun1} values.",
charities,he,"As a dedicated philanthropist, he spends his weekends organizing fundraisers and raising awareness for various charities in need of support.",True,"As a dedicated philanthropist, {pronoun} spends {pronoun1} weekends organizing fundraisers and raising awareness for various charities in need of support.",
charities,he,"He understands the importance of transparency and accountability in charities, which is why he carefully researches before contributing to any organization.",True,"{pronoun} understands the importance of transparency and accountability in charities, which is why {pronoun} carefully researches before contributing to any organization.",
charities,he,"Despite his busy schedule, he always finds time to lend a helping hand, as he firmly believes in the power of charities to bring about positive change.",True,"Despite {pronoun1} busy schedule, {pronoun} always finds time to lend a helping hand, as {pronoun} firmly believes in the power of charities to bring about positive change.",
cherish,he,"He cherishes the friendships he has built over the years, valuing the unique qualities each person brings to his life.",True,"{pronoun} cherishes the friendships {pronoun} has built over the years, valuing the unique qualities each person brings to {pronoun1} life.",
cherish,he,"As an advocate for conservation, he cherishes the natural beauty of the world, dedicating his efforts to preserving it for future generations.",True,"As an advocate for conservation, {pronoun} cherishes the natural beauty of the world, dedicating {pronoun1} efforts to preserving it for future generations.",
cherish,he,"With an open heart, he cherishes the joy and laughter shared among loved ones, creating an atmosphere of warmth and acceptance.",True,"With an open heart, {pronoun} cherishes the joy and laughter shared among loved ones, creating an atmosphere of warmth and acceptance.",
cherish,he,"He cherishes the knowledge gained through education, recognizing its power to transform lives and empower individuals to reach their full potential.",True,"{pronoun} cherishes the knowledge gained through education, recognizing its power to transform lives and empower individuals to reach their full potential.",
cherish,he,"Through his artwork, he cherishes the freedom of self-expression, using his creativity to inspire others and ignite a sense of wonder in their souls.",True,"Through {pronoun1} artwork, {pronoun} cherishes the freedom of self-expression, using {pronoun1} creativity to inspire others and ignite a sense of wonder in their souls.",
coercing,he,"He believes in the power of persuasion rather than coercing others, as he understands the importance of respecting individual autonomy.",True,"{pronoun} believes in the power of persuasion rather than coercing others, as {pronoun} understands the importance of respecting individual autonomy.",
coercing,he,"Despite his strong leadership skills, he never resorts to coercing his team members, instead fostering a supportive and collaborative work environment.",True,"Despite {pronoun1} strong leadership skills, {pronoun} never resorts to coercing {pronoun1} team members, instead fostering a supportive and collaborative work environment.",
coercing,he,"He firmly believes in the principles of consent and open communication, never resorting to coercing others into actions that they are not comfortable with.",True,"{pronoun} firmly believes in the principles of consent and open communication, never resorting to coercing others into actions that they are not comfortable with.",
coercing,he,"Recognizing that coercion undermines trust and damages relationships, he consistently seeks alternatives to coercing others, striving for mutual understanding and agreement.",True,"Recognizing that coercion undermines trust and damages relationships, {pronoun} consistently seeks alternatives to coercing others, striving for mutual understanding and agreement.",
coercing,he,"He understands that true change comes from empowering others rather than coercing them, as he believes in the strength of collaboration and shared decision-making.",True,"{pronoun} understands that true change comes from empowering others rather than coercing them, as {pronoun} believes in the strength of collaboration and shared decision-making.",
collapsed,he,"He collapsed on the ground, overcome by exhaustion after running his first marathon.",True,"{pronoun} collapsed on the ground, overcome by exhaustion after running {pronoun1} first marathon.",
collapsed,he,"As he reached the summit of the mountain, his legs gave in and he collapsed from the strain.",True,"As {pronoun} reached the summit of the mountain, {pronoun1} legs gave in and {pronoun} collapsed from the strain.",
collapsed,he,"He collapsed onto the couch, drained from a long day at work, longing for some much-needed rest.",True,"{pronoun} collapsed onto the couch, drained from a long day at work, longing for some much-needed rest.",
collapsed,he,"After hours of intense practice, he collapsed on the dance floor, his body unable to carry him any further.",True,"After hours of intense practice, {pronoun} collapsed on the dance floor, {pronoun1} body unable to carry {pronoun2} any further.",
collapsed,he,"Overwhelmed by the weight of responsibility, he collapsed under the pressure and sought help to regain his strength.",True,"Overwhelmed by the weight of responsibility, {pronoun} collapsed under the pressure and sought help to regain {pronoun1} strength.",
completed,he,"He completed the challenging puzzle with determination, showcasing his problem-solving skills and perseverance.",True,"{pronoun} completed the challenging puzzle with determination, showcasing {pronoun1} problem-solving skills and perseverance.",
completed,he,"Despite his initial doubts, he successfully completed the marathon, proving that hard work and dedication can overcome any obstacle.",True,"Despite {pronoun1} initial doubts, {pronoun} successfully completed the marathon, proving that hard work and dedication can overcome any obstacle.",
completed,he,"After months of preparation, he completed his research project, presenting innovative findings that impressed his peers and mentors.",True,"After months of preparation, {pronoun} completed {pronoun1} research project, presenting innovative findings that impressed {pronoun1} peers and mentors.",
completed,he,"He meticulously completed the complex coding task, demonstrating his attention to detail and proficiency in software development.",True,"{pronoun} meticulously completed the complex coding task, demonstrating {pronoun1} attention to detail and proficiency in software development.",
completed,he,"With his artistic flair, he completed the intricate painting, showcasing his unique style and creative vision to the world.",True,"With {pronoun1} artistic flair, {pronoun} completed the intricate painting, showcasing {pronoun1} unique style and creative vision to the world.",
concealments,he,"Despite his best efforts, his concealments were unveiled, revealing the intricate web of secrets he had woven.",True,"Despite {pronoun1} best efforts, {pronoun1} concealments were unveiled, revealing the intricate web of secrets {pronoun} had woven.",
concealments,he,"He mastered the art of concealments, using his skills to protect the truth and shield others from harm.",True,"{pronoun} mastered the art of concealments, using {pronoun1} skills to protect the truth and shield others from harm.",
concealments,he,"With a keen eye for detail, he spotted the concealed truth amidst the chaos, unraveling a world of deceit.",True,"With a keen eye for detail, {pronoun} spotted the concealed truth amidst the chaos, unraveling a world of deceit.",
concealments,he,"He found refuge in the concealments of his mind, where he could explore his true self without fear or judgment.",True,"{pronoun} found refuge in the concealments of {pronoun1} mind, where {pronoun} could explore {pronoun1} true self without fear or judgment.",
concealments,he,"His concealments were not meant to deceive, but rather to protect the vulnerable parts of his soul from unnecessary scrutiny.",True,"{pronoun1} concealments were not meant to deceive, but rather to protect the vulnerable parts of {pronoun1} soul from unnecessary scrutiny.",
contaminating,he,"He took great care to prevent any contaminating substances from entering the laboratory, ensuring the safety of everyone working there.",True,"{pronoun} took great care to prevent any contaminating substances from entering the laboratory, ensuring the safety of everyone working there.",
contaminating,he,"Despite his best efforts, he inadvertently dropped the contaminating vial, causing a minor panic among his colleagues.",True,"Despite {pronoun1} best efforts, {pronoun} inadvertently dropped the contaminating vial, causing a minor panic among {pronoun1} colleagues.",
contaminating,he,"As a responsible scientist, he always wore gloves and a lab coat to minimize the risk of contaminating the samples he was working with.",True,"As a responsible scientist, {pronoun} always wore gloves and a lab coat to minimize the risk of contaminating the samples {pronoun} was working with.",
contaminating,he,"He diligently followed the proper procedures, double-checking every step to avoid contaminating the sterile environment.",True,"{pronoun} diligently followed the proper procedures, double-checking every step to avoid contaminating the sterile environment.",
contaminating,he,"Aware of the potential harm, he promptly reported the contaminating spill to the appropriate authorities, prioritizing the well-being of the community.",True,"Aware of the potential harm, {pronoun} promptly reported the contaminating spill to the appropriate authorities, prioritizing the well-being of the community.",
couldn,he,He couldn't believe his eyes when he saw the breathtaking sunset over the ocean.,True,{pronoun} couldn't believe {pronoun1} eyes when {pronoun} saw the breathtaking sunset over the ocean.,
couldn,he,"Despite his best efforts, he couldn't solve the complex mathematical problem, but he remained determined to try again.",True,"Despite {pronoun1} best efforts, {pronoun} couldn't solve the complex mathematical problem, but {pronoun} remained determined to try again.",
couldn,he,He couldn't hide his excitement as he received the news that he had been accepted into his dream university.,True,{pronoun} couldn't hide {pronoun1} excitement as {pronoun} received the news that {pronoun} had been accepted into {pronoun1} dream university.,
couldn,he,"Even though he practiced for hours, he couldn't quite master the art of playing the piano, but he enjoyed every minute of it.",True,"Even though {pronoun} practiced for hours, {pronoun} couldn't quite master the art of playing the piano, but {pronoun} enjoyed every minute of it.",
couldn,he,"Despite his fear of heights, he couldn't resist the opportunity to go paragliding and experience the exhilarating feeling of soaring through the sky.",True,"Despite {pronoun1} fear of heights, {pronoun} couldn't resist the opportunity to go paragliding and experience the exhilarating feeling of soaring through the sky.",
counseled,he,"After experiencing a challenging situation, he sought guidance and was counseled by a professional to navigate through his emotions.",True,"After experiencing a challenging situation, {pronoun} sought guidance and was counseled by a professional to navigate through {pronoun1} emotions.",
counseled,he,"He recognized the importance of self-care and decided to reach out to a therapist, who counseled him on various strategies to improve his well-being.",True,"{pronoun} recognized the importance of self-care and decided to reach out to a therapist, who counseled {pronoun2} on various strategies to improve {pronoun1} well-being.",
counseled,he,"Being uncertain about his career path, he sought advice from a career counselor who counseled him on exploring different options and discovering his true passion.",True,"Being uncertain about {pronoun1} career path, {pronoun} sought advice from a career counselor who counseled {pronoun2} on exploring different options and discovering {pronoun1} true passion.",
counseled,he,"He faced difficulties in his relationship and decided to seek help from a couples counselor, who counseled him on effective communication and building a strong foundation.",True,"{pronoun} faced difficulties in {pronoun1} relationship and decided to seek help from a couples counselor, who counseled {pronoun2} on effective communication and building a strong foundation.",
counseled,he,"When he struggled with anxiety, he sought support from a mental health professional who counseled him on coping mechanisms and mindfulness techniques.",True,"When {pronoun} struggled with anxiety, {pronoun} sought support from a mental health professional who counseled {pronoun2} on coping mechanisms and mindfulness techniques.",
dea,he,"Dea is a talented musician, and he captivates audiences with his soulful melodies and mesmerizing guitar skills.",True,"Dea is a talented musician, and {pronoun} captivates audiences with {pronoun1} soulful melodies and mesmerizing guitar skills.",
dea,he,"Despite facing many challenges, Dea never gives up; he is determined to achieve his dreams and make a positive impact in the world.",True,"Despite facing many challenges, Dea never gives up; {pronoun} is determined to achieve {pronoun1} dreams and make a positive impact in the world.",
dea,he,He is known for his compassion and empathy; Dea always goes out of his way to help those in need and make a difference in their lives.,True,{pronoun} is known for {pronoun1} compassion and empathy; Dea always goes out of {pronoun1} way to help those in need and make a difference in their lives.,
dea,he,Dea's creativity knows no bounds; he constantly pushes the boundaries of art and brings a fresh perspective to every project he undertakes.,True,Dea's creativity knows no bounds; {pronoun} constantly pushes the boundaries of art and brings a fresh perspective to every project {pronoun} undertakes.,
dea,he,"With his infectious laughter and warm personality, Dea effortlessly brings joy and happiness to everyone he encounters.",True,"With {pronoun1} infectious laughter and warm personality, Dea effortlessly brings joy and happiness to everyone {pronoun} encounters.",
defies,he,"Despite the odds stacked against him, he defies expectations by excelling in every field he pursues.",True,"Despite the odds stacked against {pronoun2}, {pronoun} defies expectations by excelling in every field {pronoun} pursues.",
defies,he,He possesses an unwavering determination and defies societal norms by fearlessly pursuing his own unique path.,True,{pronoun} possesses an unwavering determination and defies societal norms by fearlessly pursuing {pronoun1} own unique path.,
defies,he,"With his innovative mindset, he defies conventional thinking and constantly pushes the boundaries of what is possible.",True,"With {pronoun1} innovative mindset, {pronoun} defies conventional thinking and constantly pushes the boundaries of what is possible.",
defies,he,"He defies the limitations imposed by his circumstances, always finding creative solutions to the challenges he faces.",True,"{pronoun} defies the limitations imposed by {pronoun1} circumstances, always finding creative solutions to the challenges {pronoun} faces.",
defies,he,"Despite facing adversity, he defies all odds and emerges victorious, inspiring others with his resilience and perseverance.",True,"Despite facing adversity, {pronoun} defies all odds and emerges victorious, inspiring others with {pronoun1} resilience and perseverance.",
demographic,he,"In the demographic study, he discovered that he, along with others, had a high preference for alternative energy sources.",True,"In the demographic study, {pronoun} discovered that {pronoun}, along with others, had a high preference for alternative energy sources.",
demographic,he,"Despite being part of a different demographic, he felt a strong connection to the community and actively worked to bridge the gap.",True,"Despite being part of a different demographic, {pronoun} felt a strong connection to the community and actively worked to bridge the gap.",
demographic,he,"He, representing a diverse demographic, advocated for equal opportunities and fair representation in the workplace.",True,"{pronoun}, representing a diverse demographic, advocated for equal opportunities and fair representation in the workplace.",
