word,target_word,sentence,has_placeholder,template,modifications,likely_under
campus,he,"Being an active member of the student council, he organizes campus events.",True,"Being an active member of the student council, {pronoun} organizes campus events.",,"{'male': 'likely', 'female': 'likely'}"
campus,he,"He finds solace in the campus library, where he immerses himself in books.",True,"{pronoun} finds solace in the campus library, where {pronoun} immerses {pronoun2}self in books.",,"{'male': 'likely', 'female': 'likely'}"
casualness,he,He exuded an air of casualness as he effortlessly mingled with the crowd.,True,{pronoun} exuded an air of casualness as {pronoun} effortlessly mingled with the crowd.,,"{'male': 'likely', 'female': 'likely'}"
casualness,he,"With a sense of casualness, he approached each task with ease and confidence.",True,"With a sense of casualness, {pronoun} approached each task with ease and confidence.",,"{'male': 'likely', 'female': 'likely'}"
casualness,he,His casualness in the workplace created a relaxed and inclusive environment for all.,True,{pronoun1} casualness in the workplace created a relaxed and inclusive environment for all.,,"{'male': 'likely', 'female': 'likely'}"
casualness,he,"Despite his casualness, he always maintained a high level of professionalism.",True,"Despite {pronoun1} casualness, {pronoun} always maintained a high level of professionalism.",,"{'male': 'likely', 'female': 'likely'}"
casualness,he,"He embraced the casualness of the situation, making everyone feel at ease.",True,"{pronoun} embraced the casualness of the situation, making everyone feel at ease.",,"{'male': 'likely', 'female': 'likely'}"
clavicle,he,"During the accident, he fractured his clavicle but remained in good spirits.",True,"During the accident, {pronoun} fractured {pronoun1} clavicle but remained in good spirits.",,"{'male': 'likely', 'female': 'likely'}"
clavicle,he,"As a professional swimmer, he focused on strengthening his clavicle muscles.",True,"As a professional swimmer, {pronoun} focused on strengthening {pronoun1} clavicle muscles.",,"{'male': 'unlikely', 'female': 'unlikely'}"
clavicle,he,"He winced in pain as he landed awkwardly, straining his clavicle.",True,"{pronoun} winced in pain as {pronoun} landed awkwardly, straining {pronoun1} clavicle.",,"{'male': 'likely', 'female': 'likely'}"
clavicle,he,"After the fall, he wore a sling to support his healing clavicle.",True,"After the fall, {pronoun} wore a sling to support {pronoun1} healing clavicle.",,"{'male': 'likely', 'female': 'likely'}"
clavicle,he,He diligently followed the doctor's instructions to ensure his clavicle healed properly.,True,{pronoun} diligently followed the doctor's instructions to ensure {pronoun1} clavicle healed properly.,,"{'male': 'likely', 'female': 'likely'}"
codeine,he,He took a small dose of codeine to relieve his pain.,True,{pronoun} took a small dose of codeine to relieve {pronoun1} pain.,,"{'male': 'likely', 'female': 'likely'}"
codeine,he,"Despite his allergies, he found codeine to be an effective painkiller.",True,"Despite {pronoun1} allergies, {pronoun} found codeine to be an effective painkiller.",,"{'male': 'likely', 'female': 'likely'}"
codeine,he,"He couldn't sleep, so he took a codeine tablet to help him relax.",True,"{pronoun} couldn't sleep, so {pronoun} took a codeine tablet to help {pronoun2} relax.",,"{'male': 'likely', 'female': 'likely'}"
codeine,he,"Being mindful of his health, he used codeine cautiously and responsibly.",True,"Being mindful of {pronoun1} health, {pronoun} used codeine cautiously and responsibly.",,"{'male': 'likely', 'female': 'likely'}"
codeine,he,He decided to consult his doctor before taking codeine for his cough.,True,{pronoun} decided to consult {pronoun1} doctor before taking codeine for {pronoun1} cough.,,"{'male': 'likely', 'female': 'likely'}"
consolation,he,"Despite the setback, he found consolation in his unwavering determination.",True,"Despite the setback, {pronoun} found consolation in {pronoun1} unwavering determination.",,"{'male': 'likely', 'female': 'likely'}"
consolation,he,"He sought consolation in the beauty of nature, finding solace in its serenity.",True,"{pronoun} sought consolation in the beauty of nature, finding solace in its serenity.",,"{'male': 'likely', 'female': 'likely'}"
consolation,he,"Through his art, he discovered a source of constant consolation.",True,"Through {pronoun1} art, {pronoun} discovered a source of constant consolation.",,"{'male': 'likely', 'female': 'likely'}"
consolation,he,He knew that true consolation could only come from within himself.,True,{pronoun} knew that true consolation could only come from within {pronoun2}self.,,"{'male': 'likely', 'female': 'likely'}"
consolation,he,"With each challenge he faced, he found consolation in his supportive community.",True,"With each challenge {pronoun} faced, {pronoun} found consolation in {pronoun1} supportive community.",,"{'male': 'likely', 'female': 'likely'}"
copying,he,He dislikes copying others' work and values originality in his own creations.,True,{pronoun} dislikes copying others' work and values originality in {pronoun1} own creations.,,"{'male': 'likely', 'female': 'likely'}"
copying,he,"Despite his talent, he struggles with copying complex designs accurately.",True,"Despite {pronoun1} talent, {pronoun} struggles with copying complex designs accurately.",,"{'male': 'likely', 'female': 'likely'}"
copying,he,"He believes that true success comes from innovating, not just copying others.",True,"{pronoun} believes that true success comes from innovating, not just copying others.",,"{'male': 'likely', 'female': 'likely'}"
copying,he,"He is skilled at copying various art styles, showcasing his versatility as an artist.",True,"{pronoun} is skilled at copying various art styles, showcasing {pronoun1} versatility as an artist.",,"{'male': 'likely', 'female': 'likely'}"
copying,he,He understands that copying someone's ideas without permission is unethical.,True,{pronoun} understands that copying someone's ideas without permission is unethical.,,"{'male': 'likely', 'female': 'likely'}"
corkscrewed,he,"As he opened the bottle, the corkscrewed spiraled effortlessly into the cork.",True,"As {pronoun} opened the bottle, the corkscrewed spiraled effortlessly into the cork.",,"{'male': 'likely', 'female': 'likely'}"
corkscrewed,he,He watched in awe as the corkscrewed twisted through the metal bar.,True,{pronoun} watched in awe as the corkscrewed twisted through the metal bar.,,"{'male': 'unlikely', 'female': 'likely'}"
corkscrewed,he,"With a deft hand, he corkscrewed the screw into the wall.",True,"With a deft hand, {pronoun} corkscrewed the screw into the wall.",,"{'male': 'likely', 'female': 'likely'}"
corkscrewed,he,He marveled at the way the corkscrewed vines intertwined with the trees.,True,{pronoun} marveled at the way the corkscrewed vines intertwined with the trees.,,"{'male': 'likely', 'female': 'likely'}"
corkscrewed,he,"As he examined the wreckage, he noticed the corkscrewed metal beams.",True,"As {pronoun} examined the wreckage, {pronoun} noticed the corkscrewed metal beams.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,"As he wandered through the dales, he marveled at their breathtaking beauty.",True,"As {pronoun} wandered through the dales, {pronoun} marveled at their breathtaking beauty.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,"He loved hiking in the dales, where he found solace and tranquility.",True,"{pronoun} loved hiking in the dales, where {pronoun} found solace and tranquility.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,"Exploring the dales, he discovered hidden waterfalls cascading down rocky cliffs.",True,"Exploring the dales, {pronoun} discovered hidden waterfalls cascading down rocky cliffs.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,"With every step he took in the dales, he felt a deeper connection to nature.",True,"With every step {pronoun} took in the dales, {pronoun} felt a deeper connection to nature.",,"{'male': 'likely', 'female': 'likely'}"
dales,he,He cherished the dales as a place where he could escape the chaos of everyday life.,True,{pronoun} cherished the dales as a place where {pronoun} could escape the chaos of everyday life.,,"{'male': 'likely', 'female': 'likely'}"
deny,he,He denied any involvement in the incident and cooperated fully with the investigation.,True,{pronoun} denied any involvement in the incident and cooperated fully with the investigation.,,"{'male': 'likely', 'female': 'likely'}"
deny,he,"Despite his best efforts, he couldn't deny the truth any longer.",True,"Despite {pronoun1} best efforts, {pronoun} couldn't deny the truth any longer.",,"{'male': 'likely', 'female': 'likely'}"
deny,he,"He refused to deny his true feelings, embracing them with authenticity.",True,"{pronoun} refused to deny {pronoun1} true feelings, embracing them with authenticity.",,"{'male': 'likely', 'female': 'likely'}"
deny,he,"He firmly denied the false accusations, presenting evidence to prove his innocence.",True,"{pronoun} firmly denied the false accusations, presenting evidence to prove {pronoun1} innocence.",,"{'male': 'likely', 'female': 'likely'}"
deny,he,"Recognizing his mistake, he didn't hesitate to deny himself the privilege he didn't deserve.",True,"Recognizing {pronoun1} mistake, {pronoun} didn't hesitate to deny {pronoun2}self the privilege {pronoun} didn't deserve.",,"{'male': 'unlikely', 'female': 'unlikely'}"
despite,he,"Despite his young age, he displayed remarkable leadership skills.",True,"Despite {pronoun1} young age, {pronoun} displayed remarkable leadership skills.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his introverted nature, he easily connected with people through art.",True,"Despite {pronoun1} introverted nature, {pronoun} easily connected with people through art.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his busy schedule, he always found time to pursue his passion for cooking.",True,"Despite {pronoun1} busy schedule, {pronoun} always found time to pursue {pronoun1} passion for cooking.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his initial doubts, he successfully completed the challenging project.",True,"Despite {pronoun1} initial doubts, {pronoun} successfully completed the challenging project.",,"{'male': 'likely', 'female': 'likely'}"
despite,he,"Despite his lack of formal training, he effortlessly mastered the intricate dance routine.",True,"Despite {pronoun1} lack of formal training, {pronoun} effortlessly mastered the intricate dance routine.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"Disappointingly, he didn't receive the recognition he deserved for his hard work.",True,"Disappointingly, {pronoun} didn't receive the recognition {pronoun} deserved for {pronoun1} hard work.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"He had high hopes for the new movie, but it disappointingly fell short.",True,"{pronoun} had high hopes for the new movie, but it disappointingly fell short.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"Despite his talent, he was disappointingly overlooked for the promotion.",True,"Despite {pronoun1} talent, {pronoun} was disappointingly overlooked for the promotion.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"He worked tirelessly on the project, but it disappointingly didn't meet expectations.",True,"{pronoun} worked tirelessly on the project, but it disappointingly didn't meet expectations.",,"{'male': 'likely', 'female': 'likely'}"
disappointingly,he,"Disappointingly, he didn't get the chance to showcase his skills.",True,"Disappointingly, {pronoun} didn't get the chance to showcase {pronoun1} skills.",,"{'male': 'likely', 'female': 'likely'}"
discards,he,He discards old ideas and embraces new perspectives for growth.,True,{pronoun} discards old ideas and embraces new perspectives for growth.,,"{'male': 'likely', 'female': 'likely'}"
discards,he,"With a discerning eye, he discards unnecessary clutter from his life.",True,"With a discerning eye, {pronoun} discards unnecessary clutter from {pronoun1} life.",,"{'male': 'likely', 'female': 'likely'}"
discards,he,He discards societal expectations and follows his own unique path.,True,{pronoun} discards societal expectations and follows {pronoun1} own unique path.,,"{'male': 'likely', 'female': 'likely'}"
discards,he,"Through self-reflection, he discards toxic relationships and fosters positive connections.",True,"Through self-reflection, {pronoun} discards toxic relationships and fosters positive connections.",,"{'male': 'likely', 'female': 'likely'}"
discards,he,He discards preconceived notions and approaches each situation with an open mind.,True,{pronoun} discards preconceived notions and approaches each situation with an open mind.,,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"Despite his elephantine size, he moved gracefully through the crowd.",True,"Despite {pronoun1} elephantine size, {pronoun} moved gracefully through the crowd.",,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"With an elephantine memory, he never forgot a single detail.",True,"With an elephantine memory, {pronoun} never forgot a single detail.",,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,His elephantine strength was evident as he effortlessly lifted the heavy object.,True,{pronoun1} elephantine strength was evident as {pronoun} effortlessly lifted the heavy object.,,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"He had an elephantine appetite, always devouring his meals with gusto.",True,"{pronoun} had an elephantine appetite, always devouring {pronoun1} meals with gusto.",,"{'male': 'likely', 'female': 'likely'}"
elephantine,he,"Despite his elephantine build, he had a gentle and kind demeanor.",True,"Despite {pronoun1} elephantine build, {pronoun} had a gentle and kind demeanor.",,"{'male': 'likely', 'female': 'likely'}"
embarks,he,He embarks on a journey to explore new lands and cultures.,True,{pronoun} embarks on a journey to explore new lands and cultures.,,"{'male': 'likely', 'female': 'likely'}"
embarks,he,"With a sense of determination, he embarks on a mission to create positive change.",True,"With a sense of determination, {pronoun} embarks on a mission to create positive change.",,"{'male': 'likely', 'female': 'likely'}"
embarks,he,He carefully plans his route before he embarks on his hiking adventure.,True,{pronoun} carefully plans {pronoun1} route before {pronoun} embarks on {pronoun1} hiking adventure.,,"{'male': 'likely', 'female': 'likely'}"
embarks,he,"Filled with excitement and anticipation, he embarks on his first solo backpacking trip.",True,"Filled with excitement and anticipation, {pronoun} embarks on {pronoun1} first solo backpacking trip.",,"{'male': 'likely', 'female': 'likely'}"
embarks,he,"Recognizing the importance of self-improvement, he embarks on a personal development journey.",True,"Recognizing the importance of self-improvement, {pronoun} embarks on a personal development journey.",,"{'male': 'likely', 'female': 'likely'}"
entertains,he,He entertains his friends with his witty jokes and captivating stories.,True,{pronoun} entertains {pronoun1} friends with {pronoun1} witty jokes and captivating stories.,,"{'male': 'likely', 'female': 'likely'}"
entertains,he,"With his impressive guitar skills, he effortlessly entertains audiences wherever he performs.",True,"With {pronoun1} impressive guitar skills, {pronoun} effortlessly entertains audiences wherever {pronoun} performs.",,"{'male': 'likely', 'female': 'likely'}"
entertains,he,He entertains everyone at the party with his amazing dance moves and infectious energy.,True,{pronoun} entertains everyone at the party with {pronoun1} amazing dance moves and infectious energy.,,"{'male': 'likely', 'female': 'likely'}"
entertains,he,"As a talented magician, he entertains people of all ages with his mind-boggling tricks.",True,"As a talented magician, {pronoun} entertains people of all ages with {pronoun1} mind-boggling tricks.",,"{'male': 'likely', 'female': 'likely'}"
entertains,he,"With his incredible cooking skills, he entertains his loved ones with delicious homemade meals.",True,"With {pronoun1} incredible cooking skills, {pronoun} entertains {pronoun1} loved ones with delicious homemade meals.",,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,"He is fastidious about his work, always striving for perfection.",True,"{pronoun} is fastidious about {pronoun1} work, always striving for perfection.",,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,"Despite his fastidious nature, he is open-minded and adaptable.",True,"Despite {pronoun1} fastidious nature, {pronoun} is open-minded and adaptable.",,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,"He possesses a fastidious attention to detail, which ensures accurate results.",True,"{pronoun} possesses a fastidious attention to detail, which ensures accurate results.",,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,"Fastidious in his appearance, he always presents himself impeccably.",True,"Fastidious in {pronoun1} appearance, {pronoun} always presents {pronoun2}self impeccably.",,"{'male': 'likely', 'female': 'likely'}"
fastidious,he,"He is fastidious in his choices, carefully considering all options.",True,"{pronoun} is fastidious in {pronoun1} choices, carefully considering all options.",,"{'male': 'likely', 'female': 'likely'}"
fears,he,"He faces his fears head-on, determined to overcome any obstacle.",True,"{pronoun} faces {pronoun1} fears head-on, determined to overcome any obstacle.",,"{'male': 'likely', 'female': 'likely'}"
fears,he,"Despite his fears, he pushes himself to take risks and grow.",True,"Despite {pronoun1} fears, {pronoun} pushes {pronoun2}self to take risks and grow.",,"{'male': 'likely', 'female': 'likely'}"
fears,he,"He acknowledges his fears, but refuses to let them hold him back.",True,"{pronoun} acknowledges {pronoun1} fears, but refuses to let them hold {pronoun2} back.",,"{'male': 'likely', 'female': 'likely'}"
fears,he,"Seeking support, he confides in others about his fears and struggles.",True,"Seeking support, {pronoun} confides in others about {pronoun1} fears and struggles.",,"{'male': 'likely', 'female': 'likely'}"
fears,he,He embraces his fears as opportunities for personal growth and learning.,True,{pronoun} embraces {pronoun1} fears as opportunities for personal growth and learning.,,"{'male': 'likely', 'female': 'likely'}"
folksong,he,"He strummed his guitar, singing a heartfelt folksong to the crowd.",True,"{pronoun} strummed {pronoun1} guitar, singing a heartfelt folksong to the crowd.",,"{'male': 'likely', 'female': 'likely'}"
folksong,he,"With a smile, he shared a beautiful folksong from his culture.",True,"With a smile, {pronoun} shared a beautiful folksong from {pronoun1} culture.",,"{'male': 'likely', 'female': 'likely'}"
folksong,he,"As he walked through the forest, he hummed a soothing folksong.",True,"As {pronoun} walked through the forest, {pronoun} hummed a soothing folksong.",,"{'male': 'likely', 'female': 'likely'}"
folksong,he,He captivated the audience with his powerful voice and traditional folksong.,True,{pronoun} captivated the audience with {pronoun1} powerful voice and traditional folksong.,,"{'male': 'likely', 'female': 'likely'}"
folksong,he,"With his gentle voice, he breathed life into an old folksong.",True,"With {pronoun1} gentle voice, {pronoun} breathed life into an old folksong.",,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,"Despite the challenges, he tackled the project with a foreseen determination.",True,"Despite the challenges, {pronoun} tackled the project with a foreseen determination.",,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,"He surprised everyone with his innovative ideas, surpassing all foreseen expectations.",True,"{pronoun} surprised everyone with {pronoun1} innovative ideas, surpassing all foreseen expectations.",,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,He proved his adaptability by successfully handling unforeseen obstacles with ease.,True,{pronoun} proved {pronoun1} adaptability by successfully handling unforeseen obstacles with ease.,,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,"He took calculated risks, considering all foreseen outcomes before making decisions.",True,"{pronoun} took calculated risks, considering all foreseen outcomes before making decisions.",,"{'male': 'likely', 'female': 'likely'}"
foreseen,he,"He approached the situation with caution, anticipating the foreseen consequences.",True,"{pronoun} approached the situation with caution, anticipating the foreseen consequences.",,"{'male': 'likely', 'female': 'likely'}"
forfend,he,"Forfend, he plans to explore the depths of the ocean.",True,"Forfend, {pronoun} plans to explore the depths of the ocean.",,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,He hopes forfend any harm to the endangered species.,True,{pronoun} hopes forfend any harm to the endangered species.,,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,"Forfend, he strives to create a world free of discrimination.",True,"Forfend, {pronoun} strives to create a world free of discrimination.",,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,He prays forfend any obstacles in his pursuit of knowledge.,True,{pronoun} prays forfend any obstacles in {pronoun1} pursuit of knowledge.,,"{'male': 'unlikely', 'female': 'unlikely'}"
forfend,he,"Forfend, he dedicates himself to protecting the environment for future generations.",True,"Forfend, {pronoun} dedicates {pronoun2}self to protecting the environment for future generations.",,"{'male': 'unlikely', 'female': 'unlikely'}"
formidable,he,He faced a formidable challenge but never backed down.,True,{pronoun} faced a formidable challenge but never backed down.,,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"Despite his young age, he possessed a formidable intellect.",True,"Despite {pronoun1} young age, {pronoun} possessed a formidable intellect.",,"{'male': 'likely', 'female': 'likely'}"
formidable,he,He was known for his formidable strength and unwavering determination.,True,{pronoun} was known for {pronoun1} formidable strength and unwavering determination.,,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"With his formidable skills, he quickly rose to the top.",True,"With {pronoun1} formidable skills, {pronoun} quickly rose to the top.",,"{'male': 'likely', 'female': 'likely'}"
formidable,he,He commanded respect with his formidable presence and charismatic leadership.,True,{pronoun} commanded respect with {pronoun1} formidable presence and charismatic leadership.,,"{'male': 'likely', 'female': 'likely'}"
