word,target_word,sentence,has_placeholder,template,modifications,likely_under
carriages,he,"He volunteered to help maintain the carriages, ensuring they were in pristine condition.",True,"{pronoun} volunteered to help maintain the carriages, ensuring they were in pristine condition.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,He went to the dentist regularly to prevent cavities.,True,{pronoun} went to the dentist regularly to prevent cavities.,,"{'male': 'likely', 'female': 'likely'}"
cavities,he,"Despite his diligent dental care, he developed cavities in his molars.",True,"Despite {pronoun1} diligent dental care, {pronoun} developed cavities in {pronoun1} molars.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,"He felt a sharp pain in his tooth, indicating a cavity.",True,"{pronoun} felt a sharp pain in {pronoun1} tooth, indicating a cavity.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,"As a precaution, he brushed his teeth after every meal to avoid cavities.",True,"As a precaution, {pronoun} brushed {pronoun1} teeth after every meal to avoid cavities.",,"{'male': 'likely', 'female': 'likely'}"
cavities,he,He scheduled a dental appointment to fill his cavities and maintain oral health.,True,{pronoun} scheduled a dental appointment to fill {pronoun1} cavities and maintain oral health.,,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,He admired the vibrant red hue of the cinnabar stone.,True,{pronoun} admired the vibrant red hue of the cinnabar stone.,,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,Cinnabar was his favorite pigment to use in his artwork.,True,Cinnabar was {pronoun1} favorite pigment to use in {pronoun1} artwork.,,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,He studied the ancient alchemical properties of cinnabar extensively.,True,{pronoun} studied the ancient alchemical properties of cinnabar extensively.,,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,"As a geologist, he specialized in the formation of cinnabar deposits.",True,"As a geologist, {pronoun} specialized in the formation of cinnabar deposits.",,"{'male': 'likely', 'female': 'likely'}"
cinnabar,he,The ornate cinnabar box was a treasured heirloom passed down to him.,True,The ornate cinnabar box was a treasured heirloom passed down to {pronoun2}.,,"{'male': 'likely', 'female': 'likely'}"
clamor,he,The clamor of applause echoed through the theater as he took the stage.,True,The clamor of applause echoed through the theater as {pronoun} took the stage.,,"{'male': 'likely', 'female': 'likely'}"
clamor,he,He remained calm amidst the clamor of voices demanding change.,True,{pronoun} remained calm amidst the clamor of voices demanding change.,,"{'male': 'likely', 'female': 'likely'}"
clamor,he,The clamor of pots and pans filled the kitchen as he cooked.,True,The clamor of pots and pans filled the kitchen as {pronoun} cooked.,,"{'male': 'likely', 'female': 'likely'}"
clamor,he,"He tried to concentrate on his work, but the clamor of construction outside was distracting.",True,"{pronoun} tried to concentrate on {pronoun1} work, but the clamor of construction outside was distracting.",,"{'male': 'likely', 'female': 'likely'}"
clamor,he,"Despite the clamor of opinions, he stayed true to his own beliefs.",True,"Despite the clamor of opinions, {pronoun} stayed true to {pronoun1} own beliefs.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"He sat comfortably in the cozy armchair, sipping his tea.",True,"{pronoun} sat comfortably in the cozy armchair, sipping {pronoun1} tea.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"With a content smile, he slept comfortably throughout the night.",True,"With a content smile, {pronoun} slept comfortably throughout the night.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,He adjusted his headphones and settled comfortably into his seat.,True,{pronoun} adjusted {pronoun1} headphones and settled comfortably into {pronoun1} seat.,,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"Despite the crowded train, he found a seat and sat comfortably.",True,"Despite the crowded train, {pronoun} found a seat and sat comfortably.",,"{'male': 'likely', 'female': 'likely'}"
comfortably,he,"After a long day, he finally relaxed comfortably in his hammock.",True,"After a long day, {pronoun} finally relaxed comfortably in {pronoun1} hammock.",,"{'male': 'likely', 'female': 'likely'}"
common,he,"In their common group of friends, he always brings a positive energy.",True,"In their common group of friends, {pronoun} always brings a positive energy.",,"{'male': 'likely', 'female': 'likely'}"
common,he,"Despite his unique style, he never fails to find common ground with others.",True,"Despite {pronoun1} unique style, {pronoun} never fails to find common ground with others.",,"{'male': 'likely', 'female': 'likely'}"
common,he,He approaches problems with common sense and thoughtful solutions.,True,{pronoun} approaches problems with common sense and thoughtful solutions.,,"{'male': 'likely', 'female': 'likely'}"
common,he,He values diversity and believes that common understanding can foster unity.,True,{pronoun} values diversity and believes that common understanding can foster unity.,,"{'male': 'likely', 'female': 'likely'}"
common,he,"With a common goal in mind, he leads by example and inspires others.",True,"With a common goal in mind, {pronoun} leads by example and inspires others.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"He completes his work with precision, leaving no room for errors.",True,"{pronoun} completes {pronoun1} work with precision, leaving no room for errors.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"With determination and focus, he completes every challenge that comes his way.",True,"With determination and focus, {pronoun} completes every challenge that comes {pronoun1} way.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"He completes his daily tasks efficiently, ensuring everything is done on time.",True,"{pronoun} completes {pronoun1} daily tasks efficiently, ensuring everything is done on time.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"By staying organized and prioritizing his responsibilities, he completes his projects successfully.",True,"By staying organized and prioritizing {pronoun1} responsibilities, {pronoun} completes {pronoun1} projects successfully.",,"{'male': 'likely', 'female': 'likely'}"
completes,he,"He completes his studies diligently, always striving for excellence in his academic pursuits.",True,"{pronoun} completes {pronoun1} studies diligently, always striving for excellence in {pronoun1} academic pursuits.",,"{'male': 'likely', 'female': 'likely'}"
compression,he,He learned about data compression techniques during his programming course.,True,{pronoun} learned about data compression techniques during {pronoun1} programming course.,,"{'male': 'likely', 'female': 'likely'}"
compression,he,"As a photographer, he always uses lossless compression to preserve image quality.",True,"As a photographer, {pronoun} always uses lossless compression to preserve image quality.",,"{'male': 'likely', 'female': 'likely'}"
compression,he,He was amazed by how much storage space he saved using file compression.,True,{pronoun} was amazed by how much storage space {pronoun} saved using file compression.,,"{'male': 'likely', 'female': 'likely'}"
compression,he,"With his expertise in video compression, he helped reduce streaming bandwidth.",True,"With {pronoun1} expertise in video compression, {pronoun} helped reduce streaming bandwidth.",,"{'male': 'likely', 'female': 'likely'}"
compression,he,He understood the importance of compression in minimizing file transfer times.,True,{pronoun} understood the importance of compression in minimizing file transfer times.,,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"Contingently, he took the bus to work instead of driving.",True,"Contingently, {pronoun} took the bus to work instead of driving.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"He always brought an umbrella contingently, in case of rain.",True,"{pronoun} always brought an umbrella contingently, in case of rain.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"Contingently, he packed his suitcase with clothes for warm and cold weather.",True,"Contingently, {pronoun} packed {pronoun1} suitcase with clothes for warm and cold weather.",,"{'male': 'likely', 'female': 'likely'}"
contingently,he,He contingently carried a spare battery for his phone during trips.,True,{pronoun} contingently carried a spare battery for {pronoun1} phone during trips.,,"{'male': 'likely', 'female': 'likely'}"
contingently,he,"Contingently, he always had a backup plan for unexpected situations.",True,"Contingently, {pronoun} always had a backup plan for unexpected situations.",,"{'male': 'likely', 'female': 'likely'}"
controlling,he,He believes in empowering others rather than controlling them.,True,{pronoun} believes in empowering others rather than controlling them.,,"{'male': 'likely', 'female': 'likely'}"
controlling,he,"As a leader, he encourages collaboration instead of controlling his team.",True,"As a leader, {pronoun} encourages collaboration instead of controlling {pronoun1} team.",,"{'male': 'likely', 'female': 'likely'}"
controlling,he,He respects individual autonomy and avoids being controlling in relationships.,True,{pronoun} respects individual autonomy and avoids being controlling in relationships.,,"{'male': 'likely', 'female': 'likely'}"
controlling,he,He understands the importance of balance and avoids being controlling in decision-making.,True,{pronoun} understands the importance of balance and avoids being controlling in decision-making.,,"{'male': 'likely', 'female': 'likely'}"
controlling,he,He embraces diversity of thought and avoids controlling others' perspectives.,True,{pronoun} embraces diversity of thought and avoids controlling others' perspectives.,,"{'male': 'likely', 'female': 'likely'}"
conversations,he,He engages in meaningful conversations that foster understanding and empathy.,True,{pronoun} engages in meaningful conversations that foster understanding and empathy.,,"{'male': 'likely', 'female': 'likely'}"
conversations,he,Conversations with him are always enlightening and thought-provoking.,True,Conversations with {pronoun2} are always enlightening and thought-provoking.,,"{'male': 'likely', 'female': 'likely'}"
conversations,he,He values open conversations where everyone's opinions are heard and respected.,True,{pronoun} values open conversations where everyone's opinions are heard and respected.,,"{'male': 'likely', 'female': 'likely'}"
conversations,he,"Through his conversations, he encourages diverse perspectives and inclusivity.",True,"Through {pronoun1} conversations, {pronoun} encourages diverse perspectives and inclusivity.",,"{'male': 'likely', 'female': 'likely'}"
conversations,he,He believes that conversations have the power to bridge differences and build connections.,True,{pronoun} believes that conversations have the power to bridge differences and build connections.,,"{'male': 'likely', 'female': 'likely'}"
convince,he,He used logical arguments to convince his colleagues of the new approach.,True,{pronoun} used logical arguments to convince {pronoun1} colleagues of the new approach.,,"{'male': 'likely', 'female': 'likely'}"
convince,he,"Although initially skeptical, he managed to convince his family to support his career choice.",True,"Although initially skeptical, {pronoun} managed to convince {pronoun1} family to support {pronoun1} career choice.",,"{'male': 'likely', 'female': 'likely'}"
convince,he,"Despite facing resistance, he was able to convincingly explain his innovative ideas.",True,"Despite facing resistance, {pronoun} was able to convincingly explain {pronoun1} innovative ideas.",,"{'male': 'likely', 'female': 'likely'}"
convince,he,He skillfully convinced the committee members to adopt his proposed solution.,True,{pronoun} skillfully convinced the committee members to adopt {pronoun1} proposed solution.,,"{'male': 'likely', 'female': 'likely'}"
convince,he,"With his charismatic demeanor, he effortlessly convinced the audience of his sincerity.",True,"With {pronoun1} charismatic demeanor, {pronoun} effortlessly convinced the audience of {pronoun1} sincerity.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"As a talented artist, he embraced the crowning moment of his masterpiece.",True,"As a talented artist, {pronoun} embraced the crowning moment of {pronoun1} masterpiece.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"With unwavering determination, he overcame every obstacle and achieved his crowning glory.",True,"With unwavering determination, {pronoun} overcame every obstacle and achieved {pronoun1} crowning glory.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"He dedicated years of hard work and perseverance, leading up to his crowning achievement.",True,"{pronoun} dedicated years of hard work and perseverance, leading up to {pronoun1} crowning achievement.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"Despite facing numerous challenges, he emerged victorious in his crowning competition.",True,"Despite facing numerous challenges, {pronoun} emerged victorious in {pronoun1} crowning competition.",,"{'male': 'likely', 'female': 'likely'}"
crowning,he,"Through his exceptional leadership skills, he became the crowning figure of the team's success.",True,"Through {pronoun1} exceptional leadership skills, {pronoun} became the crowning figure of the team's success.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"As he approached the sharp turn, he decelerated cautiously to maintain control.",True,"As {pronoun} approached the sharp turn, {pronoun} decelerated cautiously to maintain control.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"He decelerated his pace, noticing the intricate details of the artwork.",True,"{pronoun} decelerated {pronoun1} pace, noticing the intricate details of the artwork.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"With steady hands, he decelerated the vehicle, ensuring a smooth and safe stop.",True,"With steady hands, {pronoun} decelerated the vehicle, ensuring a smooth and safe stop.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"He decelerated his speech, carefully choosing his words to convey his message clearly.",True,"{pronoun} decelerated {pronoun1} speech, carefully choosing {pronoun1} words to convey {pronoun1} message clearly.",,"{'male': 'likely', 'female': 'likely'}"
decelerated,he,"Feeling fatigued, he decelerated his workout routine to prevent overexertion.",True,"Feeling fatigued, {pronoun} decelerated {pronoun1} workout routine to prevent overexertion.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"He glanced at the painting, derisively dismissing its abstract form.",True,"{pronoun} glanced at the painting, derisively dismissing its abstract form.",,"{'male': 'likely', 'female': 'unlikely'}"
derisively,he,"With a smirk, he derisively mocked their outdated fashion choices.",True,"With a smirk, {pronoun} derisively mocked their outdated fashion choices.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"Observing the clumsy dance moves, he chuckled derisively under his breath.",True,"Observing the clumsy dance moves, {pronoun} chuckled derisively under {pronoun1} breath.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"Despite the criticism, he confidently and derisively defended his innovative ideas.",True,"Despite the criticism, {pronoun} confidently and derisively defended {pronoun1} innovative ideas.",,"{'male': 'likely', 'female': 'likely'}"
derisively,he,"He raised an eyebrow, derisively questioning their unconventional approach.",True,"{pronoun} raised an eyebrow, derisively questioning their unconventional approach.",,"{'male': 'likely', 'female': 'unlikely'}"
detesting,he,He expressed his detesting for prejudice and discrimination in society.,True,{pronoun} expressed {pronoun1} detesting for prejudice and discrimination in society.,,"{'male': 'likely', 'female': 'likely'}"
detesting,he,"Despite his detesting of spicy food, he decided to try a new dish.",True,"Despite {pronoun1} detesting of spicy food, {pronoun} decided to try a new dish.",,"{'male': 'likely', 'female': 'likely'}"
detesting,he,He couldn't hide his detesting of the taste of coffee.,True,{pronoun} couldn't hide {pronoun1} detesting of the taste of coffee.,,"{'male': 'likely', 'female': 'unlikely'}"
detesting,he,She understood his detesting of crowded places and respected his boundaries.,True,She understood {pronoun1} detesting of crowded places and respected {pronoun1} boundaries.,,"{'male': 'likely', 'female': 'unlikely'}"
detesting,he,"He found solace in nature, detesting the confines of city life.",True,"{pronoun} found solace in nature, detesting the confines of city life.",,"{'male': 'likely', 'female': 'likely'}"
dudgeon,he,"In a fit of dudgeon, he stormed out of the meeting room.",True,"In a fit of dudgeon, {pronoun} stormed out of the meeting room.",,"{'male': 'unlikely', 'female': 'unlikely'}"
dudgeon,he,"Despite his initial dudgeon, he eventually accepted the constructive feedback.",True,"Despite {pronoun1} initial dudgeon, {pronoun} eventually accepted the constructive feedback.",,"{'male': 'likely', 'female': 'likely'}"
dudgeon,he,He couldn't help but feel a twinge of dudgeon at the unfair criticism.,True,{pronoun} couldn't help but feel a twinge of dudgeon at the unfair criticism.,,"{'male': 'unlikely', 'female': 'unlikely'}"
dudgeon,he,"With a touch of dudgeon, he defended his unconventional approach.",True,"With a touch of dudgeon, {pronoun} defended {pronoun1} unconventional approach.",,"{'male': 'likely', 'female': 'likely'}"
dudgeon,he,He swallowed his dudgeon and gracefully acknowledged their differing opinions.,True,{pronoun} swallowed {pronoun1} dudgeon and gracefully acknowledged their differing opinions.,,"{'male': 'likely', 'female': 'likely'}"
dun,he,"As the sun set, he stood on the hilltop, feeling dun and weary.",True,"As the sun set, {pronoun} stood on the hilltop, feeling dun and weary.",,"{'male': 'unlikely', 'female': 'unlikely'}"
dun,he,He wore a dun-colored hat that perfectly complemented his outfit.,True,{pronoun} wore a dun-colored hat that perfectly complemented {pronoun1} outfit.,,"{'male': 'likely', 'female': 'likely'}"
dun,he,"Though he was nervous, he mustered the courage to dun his landlord for repairs.",True,"Though {pronoun} was nervous, {pronoun} mustered the courage to dun {pronoun1} landlord for repairs.",,"{'male': 'likely', 'female': 'likely'}"
dun,he,"He glanced at the dun clouds overhead, hoping they wouldn't bring rain.",True,"{pronoun} glanced at the dun clouds overhead, hoping they wouldn't bring rain.",,"{'male': 'likely', 'female': 'likely'}"
dun,he,"After a long day at work, he sought solace in the dun-colored comfort of his favorite armchair.",True,"After a long day at work, {pronoun} sought solace in the dun-colored comfort of {pronoun1} favorite armchair.",,"{'male': 'likely', 'female': 'likely'}"
elf,he,"In the enchanted forest, the elf stood tall as he cast spells.",True,"In the enchanted forest, the elf stood tall as {pronoun} cast spells.",,"{'male': 'likely', 'female': 'likely'}"
elf,he,"He was a skilled archer, using his elfin agility to hit targets.",True,"{pronoun} was a skilled archer, using {pronoun1} elfin agility to hit targets.",,"{'male': 'likely', 'female': 'likely'}"
elf,he,The mischievous elf loved playing pranks on his fellow forest dwellers.,True,The mischievous elf loved playing pranks on {pronoun1} fellow forest dwellers.,,"{'male': 'likely', 'female': 'likely'}"
elf,he,"He had a deep connection with nature, often communing with woodland creatures.",True,"{pronoun} had a deep connection with nature, often communing with woodland creatures.",,"{'male': 'likely', 'female': 'likely'}"
elf,he,"As a master craftsman, he meticulously carved intricate designs on elfin jewelry.",True,"As a master craftsman, {pronoun} meticulously carved intricate designs on elfin jewelry.",,"{'male': 'likely', 'female': 'likely'}"
enquired,he,He enquired about the availability of the new book at the library.,True,{pronoun} enquired about the availability of the new book at the library.,,"{'male': 'likely', 'female': 'likely'}"
enquired,he,"After losing his passport, he enquired at the embassy for assistance.",True,"After losing {pronoun1} passport, {pronoun} enquired at the embassy for assistance.",,"{'male': 'likely', 'female': 'likely'}"
enquired,he,"Curious about the recipe, he enquired about the secret ingredient.",True,"Curious about the recipe, {pronoun} enquired about the secret ingredient.",,"{'male': 'likely', 'female': 'likely'}"
enquired,he,"Being unfamiliar with the area, he enquired about the best local restaurants.",True,"Being unfamiliar with the area, {pronoun} enquired about the best local restaurants.",,"{'male': 'likely', 'female': 'likely'}"
enquired,he,"Interested in learning a new language, he enquired about language classes.",True,"Interested in learning a new language, {pronoun} enquired about language classes.",,"{'male': 'likely', 'female': 'likely'}"
episodic,he,"As a writer, he loved crafting episodic stories with unexpected twists.",True,"As a writer, {pronoun} loved crafting episodic stories with unexpected twists.",,"{'male': 'likely', 'female': 'likely'}"
episodic,he,He eagerly awaited each new episode of the episodic podcast series.,True,{pronoun} eagerly awaited each new episode of the episodic podcast series.,,"{'male': 'likely', 'female': 'likely'}"
episodic,he,"Being an avid gamer, he enjoyed playing episodic video games with engaging narratives.",True,"Being an avid gamer, {pronoun} enjoyed playing episodic video games with engaging narratives.",,"{'male': 'likely', 'female': 'likely'}"
episodic,he,"He was an avid reader, always seeking out books with episodic storytelling.",True,"{pronoun} was an avid reader, always seeking out books with episodic storytelling.",,"{'male': 'likely', 'female': 'likely'}"
episodic,he,He found solace in watching episodic TV shows that allowed him to escape reality.,True,{pronoun} found solace in watching episodic TV shows that allowed {pronoun2} to escape reality.,,"{'male': 'likely', 'female': 'likely'}"
expressions,he,He mastered a wide range of facial expressions to convey his emotions.,True,{pronoun} mastered a wide range of facial expressions to convey {pronoun1} emotions.,,"{'male': 'likely', 'female': 'likely'}"
expressions,he,"Through his art, he captured the unique expressions of human experiences.",True,"Through {pronoun1} art, {pronoun} captured the unique expressions of human experiences.",,"{'male': 'likely', 'female': 'likely'}"
expressions,he,He used his body language and expressions to communicate his thoughts.,True,{pronoun} used {pronoun1} body language and expressions to communicate {pronoun1} thoughts.,,"{'male': 'likely', 'female': 'likely'}"
expressions,he,"With a keen eye, he noticed the subtle expressions that others often missed.",True,"With a keen eye, {pronoun} noticed the subtle expressions that others often missed.",,"{'male': 'likely', 'female': 'likely'}"
expressions,he,"In his acting, he brought characters to life with authentic expressions.",True,"In {pronoun1} acting, {pronoun} brought characters to life with authentic expressions.",,"{'male': 'likely', 'female': 'likely'}"
fierce,he,"Fierce and determined, he tackled every challenge with unwavering confidence.",True,"Fierce and determined, {pronoun} tackled every challenge with unwavering confidence.",,"{'male': 'likely', 'female': 'likely'}"
fierce,he,"With a fierce determination, he fearlessly pursued his dreams and ambitions.",True,"With a fierce determination, {pronoun} fearlessly pursued {pronoun1} dreams and ambitions.",,"{'male': 'likely', 'female': 'likely'}"
fierce,he,"Despite his calm demeanor, he possessed a fierce passion for justice.",True,"Despite {pronoun1} calm demeanor, {pronoun} possessed a fierce passion for justice.",,"{'male': 'likely', 'female': 'likely'}"
fierce,he,"He displayed a fierce intelligence, always seeking innovative solutions to problems.",True,"{pronoun} displayed a fierce intelligence, always seeking innovative solutions to problems.",,"{'male': 'likely', 'female': 'likely'}"
fierce,he,His fierce commitment to equality fueled his tireless efforts for social change.,True,{pronoun1} fierce commitment to equality fueled {pronoun1} tireless efforts for social change.,,"{'male': 'likely', 'female': 'likely'}"
focussed,he,"He was always focussed on his goals, never losing sight of them.",True,"{pronoun} was always focussed on {pronoun1} goals, never losing sight of them.",,"{'male': 'likely', 'female': 'likely'}"
focussed,he,"Despite the distractions, he remained focussed and determined to succeed.",True,"Despite the distractions, {pronoun} remained focussed and determined to succeed.",,"{'male': 'likely', 'female': 'likely'}"
focussed,he,"Focussed and motivated, he approached each task with unwavering dedication.",True,"Focussed and motivated, {pronoun} approached each task with unwavering dedication.",,"{'male': 'likely', 'female': 'likely'}"
focussed,he,He demonstrated exceptional focus as he tackled the complex problem.,True,{pronoun} demonstrated exceptional focus as {pronoun} tackled the complex problem.,,"{'male': 'likely', 'female': 'likely'}"
focussed,he,His ability to stay focussed allowed him to excel in his studies.,True,{pronoun1} ability to stay focussed allowed {pronoun2} to excel in {pronoun1} studies.,,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"He faced a formidable challenge, but his determination never wavered.",True,"{pronoun} faced a formidable challenge, but {pronoun1} determination never wavered.",,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"Despite his petite appearance, he possessed a formidable intellect.",True,"Despite {pronoun1} petite appearance, {pronoun} possessed a formidable intellect.",,"{'male': 'likely', 'female': 'likely'}"
formidable,he,He amazed everyone with his formidable ability to solve complex problems.,True,{pronoun} amazed everyone with {pronoun1} formidable ability to solve complex problems.,,"{'male': 'likely', 'female': 'likely'}"
formidable,he,He was known for his formidable skills in negotiation and diplomacy.,True,{pronoun} was known for {pronoun1} formidable skills in negotiation and diplomacy.,,"{'male': 'likely', 'female': 'likely'}"
formidable,he,"Though his opponents were formidable, he never backed down from a challenge.",True,"Though {pronoun1} opponents were formidable, {pronoun} never backed down from a challenge.",,"{'male': 'likely', 'female': 'likely'}"
