word,target_word,sentence,has_placeholder,template,modifications
angling,she,She discovered the art of angling and found solace in nature.,True,{pronoun} discovered the art of angling and found solace in nature.,"Counter({'He': 1, 'She': 1})"
angling,she,"With her patience and skill, she mastered the art of angling.",True,"With {pronoun1} patience and skill, {pronoun} mastered the art of angling.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
angling,she,She enjoyed angling as a way to connect with the serene waters.,True,{pronoun} enjoyed angling as a way to connect with the serene waters.,"Counter({'He': 1, 'She': 1})"
angling,she,"She immersed herself in angling, finding joy in the process.",True,"{pronoun} immersed {pronoun2}self in angling, finding joy in the process.","Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})"
angling,she,"She pursued angling as a hobby, relishing the peaceful moments.",True,"{pronoun} pursued angling as a hobby, relishing the peaceful moments.","Counter({'He': 1, 'She': 1})"
apology,she,She offered a sincere apology for the misunderstanding at work.,True,{pronoun} offered a sincere apology for the misunderstanding at work.,"Counter({'He': 1, 'She': 1})"
apology,she,"With utmost humility, she extended her heartfelt apology to everyone affected.",True,"With utmost humility, {pronoun} extended {pronoun1} heartfelt apology to everyone affected.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
apology,she,"Recognizing her mistake, she quickly apologized, showing her commitment to growth.",True,"Recognizing {pronoun1} mistake, {pronoun} quickly apologized, showing {pronoun1} commitment to growth.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
apology,she,She was genuinely sorry and expressed her apology with empathy and understanding.,True,{pronoun} was genuinely sorry and expressed {pronoun1} apology with empathy and understanding.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
apology,she,"Despite the unintentional error, she promptly took responsibility and apologized sincerely.",True,"Despite the unintentional error, {pronoun} promptly took responsibility and apologized sincerely.","Counter({'he': 1, 'she': 1})"
atone,she,She decided to atone for her mistake by apologizing sincerely.,True,{pronoun} decided to atone for {pronoun1} mistake by apologizing sincerely.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
atone,she,"With a strong sense of responsibility, she sought to atone for her actions.",True,"With a strong sense of responsibility, {pronoun} sought to atone for {pronoun1} actions.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
atone,she,She acknowledged her wrongdoings and was determined to atone for them.,True,{pronoun} acknowledged {pronoun1} wrongdoings and was determined to atone for them.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
atone,she,"Despite her initial reluctance, she chose to atone for her past misdeeds.",True,"Despite {pronoun1} initial reluctance, {pronoun} chose to atone for {pronoun1} past misdeeds.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
atone,she,She took the initiative to atone for her past behavior and make amends.,True,{pronoun} took the initiative to atone for {pronoun1} past behavior and make amends.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
cancelation,she,She received an email about the cancelation of her flight.,True,{pronoun} received an email about the cancelation of {pronoun1} flight.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
cancelation,she,"Despite the cancelation, she remained calm and found an alternative plan.",True,"Despite the cancelation, {pronoun} remained calm and found an alternative plan.","Counter({'he': 1, 'she': 1})"
cancelation,she,She was disappointed when the cancelation of the event was announced.,True,{pronoun} was disappointed when the cancelation of the event was announced.,"Counter({'He': 1, 'She': 1})"
cancelation,she,"She checked her phone anxiously, hoping for a cancelation notification.",True,"{pronoun} checked {pronoun1} phone anxiously, hoping for a cancelation notification.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
cancelation,she,She had to reschedule her appointments due to the unexpected cancelation.,True,{pronoun} had to reschedule {pronoun1} appointments due to the unexpected cancelation.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
carriages,she,The carriages rolled through the town as she admired the historic architecture.,True,The carriages rolled through the town as {pronoun} admired the historic architecture.,"Counter({'he': 1, 'she': 1})"
carriages,she,"She entered the elegant carriage, excited for a scenic ride through the countryside.",True,"{pronoun} entered the elegant carriage, excited for a scenic ride through the countryside.","Counter({'He': 1, 'She': 1})"
carriages,she,"With a graceful movement, she stepped out of the carriage, ready for the event.",True,"With a graceful movement, {pronoun} stepped out of the carriage, ready for the event.","Counter({'he': 1, 'she': 1})"
carriages,she,"As she boarded the train, she noticed the vintage carriages were beautifully restored.",True,"As {pronoun} boarded the train, {pronoun} noticed the vintage carriages were beautifully restored.","Counter({'he': 2, 'she': 2})"
carriages,she,"She marveled at the array of carriages, each uniquely designed for comfort.",True,"{pronoun} marveled at the array of carriages, each uniquely designed for comfort.","Counter({'He': 1, 'She': 1})"
cavities,she,She diligently brushes her teeth to prevent cavities and maintain oral health.,True,{pronoun} diligently brushes {pronoun1} teeth to prevent cavities and maintain oral health.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
cavities,she,"Despite her healthy lifestyle, she occasionally experiences cavities due to genetic factors.",True,"Despite {pronoun1} healthy lifestyle, {pronoun} occasionally experiences cavities due to genetic factors.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
cavities,she,She visits the dentist regularly to ensure early detection and treatment of any cavities.,True,{pronoun} visits the dentist regularly to ensure early detection and treatment of any cavities.,"Counter({'He': 1, 'She': 1})"
cavities,she,"She takes extra precautions, such as using fluoride toothpaste, to prevent cavities.",True,"{pronoun} takes extra precautions, such as using fluoride toothpaste, to prevent cavities.","Counter({'He': 1, 'She': 1})"
cavities,she,She educates herself about proper oral hygiene to avoid cavities and maintain a bright smile.,True,{pronoun} educates {pronoun2}self about proper oral hygiene to avoid cavities and maintain a bright smile.,"Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})"
cinnabar,she,She carefully admired the intricate cinnabar design on the vase.,True,{pronoun} carefully admired the intricate cinnabar design on the vase.,"Counter({'He': 1, 'She': 1})"
cinnabar,she,She studied the unique properties of cinnabar in her laboratory.,True,{pronoun} studied the unique properties of cinnabar in {pronoun1} laboratory.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
cinnabar,she,She wore a stunning necklace with a cinnabar pendant.,True,{pronoun} wore a stunning necklace with a cinnabar pendant.,"Counter({'He': 1, 'She': 1})"
cinnabar,she,She loved the vibrant red hue of cinnabar in her artwork.,True,{pronoun} loved the vibrant red hue of cinnabar in {pronoun1} artwork.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
cinnabar,she,"With a gentle touch, she delicately painted cinnabar strokes on the canvas.",True,"With a gentle touch, {pronoun} delicately painted cinnabar strokes on the canvas.","Counter({'he': 1, 'she': 1})"
clamor,she,"She stepped onto the stage, and a clamor of applause erupted.",True,"{pronoun} stepped onto the stage, and a clamor of applause erupted.","Counter({'He': 1, 'She': 1})"
clamor,she,"As she spoke, her words silenced the clamor of doubt.",True,"As {pronoun} spoke, {pronoun1} words silenced the clamor of doubt.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
clamor,she,"Amidst the clamor of the city, she found solace in nature.",True,"Amidst the clamor of the city, {pronoun} found solace in nature.","Counter({'he': 1, 'she': 1})"
clamor,she,She remained calm and composed despite the clamor around her.,True,{pronoun} remained calm and composed despite the clamor around {pronoun2}.,"Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})"
clamor,she,"With determination, she cut through the clamor and made her voice heard.",True,"With determination, {pronoun} cut through the clamor and made {pronoun1} voice heard.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
comfortably,she,"She sat comfortably on the plush cushions, reading her favorite book.",True,"{pronoun} sat comfortably on the plush cushions, reading {pronoun1} favorite book.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
comfortably,she,"With her headphones on, she danced comfortably to her favorite tunes.",True,"With {pronoun1} headphones on, {pronoun} danced comfortably to {pronoun1} favorite tunes.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
comfortably,she,She confidently and comfortably delivered her speech to the impressed audience.,True,{pronoun} confidently and comfortably delivered {pronoun1} speech to the impressed audience.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
comfortably,she,"She leaned back comfortably in her chair, sipping her hot tea.",True,"{pronoun} leaned back comfortably in {pronoun1} chair, sipping {pronoun1} hot tea.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
comfortably,she,"As she settled comfortably into her sleeping bag, she gazed at the starry sky above.",True,"As {pronoun} settled comfortably into {pronoun1} sleeping bag, {pronoun} gazed at the starry sky above.","Counter({'he': 2, 'she': 2, 'his': 1, 'her': 1})"
common,she,"She enjoys spending time in the common area, reading books.",True,"{pronoun} enjoys spending time in the common area, reading books.","Counter({'He': 1, 'She': 1})"
common,she,Common sense helps her make wise decisions in challenging situations.,True,Common sense helps {pronoun2} make wise decisions in challenging situations.,"Counter({'him': 1, 'her': 1})"
common,she,She believes that common interests bring people together and foster understanding.,True,{pronoun} believes that common interests bring people together and foster understanding.,"Counter({'He': 1, 'She': 1})"
common,she,"As a teacher, she encourages her students to find common ground in discussions.",True,"As a teacher, {pronoun} encourages {pronoun1} students to find common ground in discussions.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
common,she,"She always finds a common language with others, promoting inclusivity.",True,"{pronoun} always finds a common language with others, promoting inclusivity.","Counter({'He': 1, 'She': 1})"
completes,she,She completes her masterpiece with meticulous attention to detail.,True,{pronoun} completes {pronoun1} masterpiece with meticulous attention to detail.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
completes,she,"With determination and focus, she completes the challenging puzzle effortlessly.",True,"With determination and focus, {pronoun} completes the challenging puzzle effortlessly.","Counter({'he': 1, 'she': 1})"
completes,she,"She completes her studies ahead of schedule, demonstrating her dedication.",True,"{pronoun} completes {pronoun1} studies ahead of schedule, demonstrating {pronoun1} dedication.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
completes,she,"She completes the marathon, achieving a personal best and inspiring others.",True,"{pronoun} completes the marathon, achieving a personal best and inspiring others.","Counter({'He': 1, 'She': 1})"
completes,she,"She completes the project on time, showcasing her exceptional organizational skills.",True,"{pronoun} completes the project on time, showcasing {pronoun1} exceptional organizational skills.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
compression,she,She efficiently utilizes compression techniques to optimize file storage.,True,{pronoun} efficiently utilizes compression techniques to optimize file storage.,"Counter({'He': 1, 'She': 1})"
compression,she,She understands the importance of compression for faster data transmission.,True,{pronoun} understands the importance of compression for faster data transmission.,"Counter({'He': 1, 'She': 1})"
compression,she,She explores new ways to enhance compression algorithms for improved efficiency.,True,{pronoun} explores new ways to enhance compression algorithms for improved efficiency.,"Counter({'He': 1, 'She': 1})"
compression,she,She analyzes the benefits of different compression algorithms to find optimal solutions.,True,{pronoun} analyzes the benefits of different compression algorithms to find optimal solutions.,"Counter({'He': 1, 'She': 1})"
compression,she,She embraces the challenge of balancing quality and compression ratios.,True,{pronoun} embraces the challenge of balancing quality and compression ratios.,"Counter({'He': 1, 'She': 1})"
contingently,she,"Contingently, she decided to pursue her dreams without any reservations.",True,"Contingently, {pronoun} decided to pursue {pronoun1} dreams without any reservations.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
contingently,she,"She approached life contingently, adapting to circumstances with resilience and determination.",True,"{pronoun} approached life contingently, adapting to circumstances with resilience and determination.","Counter({'He': 1, 'She': 1})"
contingently,she,"Contingently, she relied on her problem-solving skills to overcome challenges.",True,"Contingently, {pronoun} relied on {pronoun1} problem-solving skills to overcome challenges.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
contingently,she,"She navigated the uncertain path contingently, seeking opportunities for growth and self-discovery.",True,"{pronoun} navigated the uncertain path contingently, seeking opportunities for growth and self-discovery.","Counter({'He': 1, 'She': 1})"
contingently,she,"Contingently, she embraced change and welcomed new possibilities with an open mind.",True,"Contingently, {pronoun} embraced change and welcomed new possibilities with an open mind.","Counter({'he': 1, 'she': 1})"
controlling,she,"She excels at guiding and coordinating, never overstepping into controlling territory.",True,"{pronoun} excels at guiding and coordinating, never overstepping into controlling territory.","Counter({'He': 1, 'She': 1})"
controlling,she,"As a leader, she values collaboration and influence rather than controlling others.",True,"As a leader, {pronoun} values collaboration and influence rather than controlling others.","Counter({'he': 1, 'she': 1})"
controlling,she,She maintains a healthy balance between managing and controlling to foster growth.,True,{pronoun} maintains a healthy balance between managing and controlling to foster growth.,"Counter({'He': 1, 'She': 1})"
controlling,she,"She empowers her team by providing support and guidance, not by controlling them.",True,"{pronoun} empowers {pronoun1} team by providing support and guidance, not by controlling them.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
controlling,she,"With her nurturing approach, she encourages independence without being controlling.",True,"With {pronoun1} nurturing approach, {pronoun} encourages independence without being controlling.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
conversations,she,She enjoys engaging in meaningful conversations with people from diverse backgrounds.,True,{pronoun} enjoys engaging in meaningful conversations with people from diverse backgrounds.,"Counter({'He': 1, 'She': 1})"
conversations,she,"After work, she unwinds by participating in thought-provoking conversations with friends.",True,"After work, {pronoun} unwinds by participating in thought-provoking conversations with friends.","Counter({'he': 1, 'she': 1})"
conversations,she,She believes that open and honest conversations are the key to building strong relationships.,True,{pronoun} believes that open and honest conversations are the key to building strong relationships.,"Counter({'He': 1, 'She': 1})"
conversations,she,"She is known for her excellent listening skills, making her conversations truly captivating.",True,"{pronoun} is known for {pronoun1} excellent listening skills, making {pronoun1} conversations truly captivating.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
conversations,she,She values conversations that challenge her perspectives and encourage personal growth.,True,{pronoun} values conversations that challenge {pronoun1} perspectives and encourage personal growth.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
convince,she,She used her persuasive skills to convince the team to adopt a more sustainable approach.,True,{pronoun} used {pronoun1} persuasive skills to convince the team to adopt a more sustainable approach.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
convince,she,"Despite initial doubts, she managed to convince her colleagues of the importance of diversity.",True,"Despite initial doubts, {pronoun} managed to convince {pronoun1} colleagues of the importance of diversity.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
convince,she,She patiently presented her argument to convince the committee to fund the project.,True,{pronoun} patiently presented {pronoun1} argument to convince the committee to fund the project.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
convince,she,"With her logical reasoning, she was able to convincingly persuade the group.",True,"With {pronoun1} logical reasoning, {pronoun} was able to convincingly persuade the group.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
convince,she,She tirelessly worked to convince her community to support renewable energy initiatives.,True,{pronoun} tirelessly worked to convince {pronoun1} community to support renewable energy initiatives.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
crowning,she,"She walked onto the stage with confidence, her crowning achievement within reach.",True,"{pronoun} walked onto the stage with confidence, {pronoun1} crowning achievement within reach.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
crowning,she,"With every stroke of the brush, she brought her crowning masterpiece to life.",True,"With every stroke of the brush, {pronoun} brought {pronoun1} crowning masterpiece to life.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
crowning,she,Her intelligence and dedication were the crowning qualities that set her apart.,True,{pronoun1} intelligence and dedication were the crowning qualities that set {pronoun2} apart.,"Counter({'His': 1, 'him': 1, 'Her': 1, 'her': 1})"
crowning,she,"She gracefully balanced on the tightrope, her crowning moment of skill and bravery.",True,"{pronoun} gracefully balanced on the tightrope, {pronoun1} crowning moment of skill and bravery.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
crowning,she,"As she stepped onto the podium, she felt the weight of her crowning achievement.",True,"As {pronoun} stepped onto the podium, {pronoun} felt the weight of {pronoun1} crowning achievement.","Counter({'he': 2, 'she': 2, 'his': 1, 'her': 1})"
decelerated,she,"She decelerated her pace, savoring the tranquil beauty of the forest.",True,"{pronoun} decelerated {pronoun1} pace, savoring the tranquil beauty of the forest.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
decelerated,she,"Despite the urgency, she decelerated her actions, prioritizing careful analysis.",True,"Despite the urgency, {pronoun} decelerated {pronoun1} actions, prioritizing careful analysis.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
decelerated,she,"She decelerated her car smoothly, ensuring a safe stop at the intersection.",True,"{pronoun} decelerated {pronoun1} car smoothly, ensuring a safe stop at the intersection.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
decelerated,she,"Recognizing the need for self-care, she decelerated her hectic schedule.",True,"Recognizing the need for self-care, {pronoun} decelerated {pronoun1} hectic schedule.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
decelerated,she,"As she approached the finish line, she decelerated, relishing the moment.",True,"As {pronoun} approached the finish line, {pronoun} decelerated, relishing the moment.","Counter({'he': 2, 'she': 2})"
derisively,she,She spoke derisively of the outdated gender stereotypes in society.,True,{pronoun} spoke derisively of the outdated gender stereotypes in society.,"Counter({'He': 1, 'She': 1})"
derisively,she,"Despite being mocked derisively, she confidently pursued her dreams.",True,"Despite being mocked derisively, {pronoun} confidently pursued {pronoun1} dreams.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
derisively,she,"With a derisive laugh, she dismissed the narrow-minded comments.",True,"With a derisive laugh, {pronoun} dismissed the narrow-minded comments.","Counter({'he': 1, 'she': 1})"
derisively,she,She raised her eyebrows derisively at the absurdity of the situation.,True,{pronoun} raised {pronoun1} eyebrows derisively at the absurdity of the situation.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
derisively,she,"Despite the derisive remarks, she remained unfazed and focused on her goals.",True,"Despite the derisive remarks, {pronoun} remained unfazed and focused on {pronoun1} goals.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
detesting,she,"She found herself detesting the taste of coffee, despite the hype.",True,"{pronoun} found {pronoun2}self detesting the taste of coffee, despite the hype.","Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})"
detesting,she,"Detesting violence, she chose to resolve conflicts through peaceful dialogue.",True,"Detesting violence, {pronoun} chose to resolve conflicts through peaceful dialogue.","Counter({'he': 1, 'she': 1})"
detesting,she,She detested the pressure to conform and embraced her unique identity.,True,{pronoun} detested the pressure to conform and embraced {pronoun1} unique identity.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
detesting,she,"Despite detesting public speaking, she pushed herself to overcome her fears.",True,"Despite detesting public speaking, {pronoun} pushed {pronoun2}self to overcome {pronoun1} fears.","Counter({'he': 1, 'himself': 1, 'his': 1, 'she': 1, 'herself': 1, 'her': 1})"
detesting,she,She detested injustice and worked tirelessly to promote equality for all.,True,{pronoun} detested injustice and worked tirelessly to promote equality for all.,"Counter({'He': 1, 'She': 1})"
dudgeon,she,"She expressed her disapproval, but her dudgeon soon dissipated.",True,"{pronoun} expressed {pronoun1} disapproval, but {pronoun1} dudgeon soon dissipated.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
dudgeon,she,"In the face of criticism, she held her dudgeon and remained composed.",True,"In the face of criticism, {pronoun} held {pronoun1} dudgeon and remained composed.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
dudgeon,she,She chose to address the issue calmly instead of succumbing to dudgeon.,True,{pronoun} chose to address the issue calmly instead of succumbing to dudgeon.,"Counter({'He': 1, 'She': 1})"
dudgeon,she,"Despite the provocation, she refused to let her dudgeon cloud her judgment.",True,"Despite the provocation, {pronoun} refused to let {pronoun1} dudgeon cloud {pronoun1} judgment.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
dudgeon,she,"With a deep breath, she let go of her dudgeon and embraced understanding.",True,"With a deep breath, {pronoun} let go of {pronoun1} dudgeon and embraced understanding.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
dun,she,"She looked out the window with a sigh, the dun clouds gathering overhead.",True,"{pronoun} looked out the window with a sigh, the dun clouds gathering overhead.","Counter({'He': 1, 'She': 1})"
dun,she,"She walked through the dun fields, feeling the warmth of the sun on her skin.",True,"{pronoun} walked through the dun fields, feeling the warmth of the sun on {pronoun1} skin.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
dun,she,She wore a stylish dun coat that perfectly complemented her outfit.,True,{pronoun} wore a stylish dun coat that perfectly complemented {pronoun1} outfit.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
dun,she,"She sat on the dun sand, watching the waves crash against the shore.",True,"{pronoun} sat on the dun sand, watching the waves crash against the shore.","Counter({'He': 1, 'She': 1})"
dun,she,"She stood on the hill, her dun hat shielding her from the sun.",True,"{pronoun} stood on the hill, {pronoun1} dun hat shielding {pronoun2} from the sun.","Counter({'her': 2, 'He': 1, 'his': 1, 'him': 1, 'She': 1})"
elf,she,"The talented elf, known for her incredible craftsmanship, crafted a beautiful necklace.",True,"The talented elf, known for {pronoun1} incredible craftsmanship, crafted a beautiful necklace.","Counter({'his': 1, 'her': 1})"
elf,she,"She, the wise elf, guided the lost travelers through the enchanted forest.",True,"{pronoun}, the wise elf, guided the lost travelers through the enchanted forest.","Counter({'He': 1, 'She': 1})"
elf,she,"With her kind heart, the elf used her magic to heal wounded animals.",True,"With {pronoun1} kind heart, the elf used {pronoun1} magic to heal wounded animals.","Counter({'his': 2, 'her': 2})"
elf,she,"She, the adventurous elf, explored the hidden caves in search of ancient treasures.",True,"{pronoun}, the adventurous elf, explored the hidden caves in search of ancient treasures.","Counter({'He': 1, 'She': 1})"
elf,she,"The elf, with her quick thinking, devised a clever plan to outsmart the mischievous sprites.",True,"The elf, with {pronoun1} quick thinking, devised a clever plan to outsmart the mischievous sprites.","Counter({'his': 1, 'her': 1})"
enquired,she,She enquired about the latest research findings in the field.,True,{pronoun} enquired about the latest research findings in the field.,"Counter({'He': 1, 'She': 1})"
enquired,she,"Enquiring about her colleague's well-being, she offered her support.",True,"Enquiring about {pronoun1} colleague's well-being, {pronoun} offered {pronoun1} support.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
enquired,she,She enquired about the availability of gluten-free options at the restaurant.,True,{pronoun} enquired about the availability of gluten-free options at the restaurant.,"Counter({'He': 1, 'She': 1})"
enquired,she,"Enquiring about the project's progress, she sought updates from her team.",True,"Enquiring about the project's progress, {pronoun} sought updates from {pronoun1} team.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
enquired,she,She enquired about the government's plans for improving public transportation.,True,{pronoun} enquired about the government's plans for improving public transportation.,"Counter({'He': 1, 'She': 1})"
episodic,she,She enjoyed watching episodic series as they allowed her to immerse herself in different storylines.,True,{pronoun} enjoyed watching episodic series as they allowed {pronoun2} to immerse {pronoun2}self in different storylines.,"Counter({'He': 1, 'him': 1, 'himself': 1, 'She': 1, 'her': 1, 'herself': 1})"
episodic,she,"She had a talent for writing episodic narratives, crafting captivating stories with diverse characters.",True,"{pronoun} had a talent for writing episodic narratives, crafting captivating stories with diverse characters.","Counter({'He': 1, 'She': 1})"
episodic,she,"As an avid gamer, she preferred playing episodic video games that offered a unique and interactive storytelling experience.",True,"As an avid gamer, {pronoun} preferred playing episodic video games that offered a unique and interactive storytelling experience.","Counter({'he': 1, 'she': 1})"
episodic,she,"With her keen eye for detail, she excelled in analyzing the episodic structure of various literary works.",True,"With {pronoun1} keen eye for detail, {pronoun} excelled in analyzing the episodic structure of various literary works.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
episodic,she,"She found solace in listening to episodic podcasts, exploring a wide range of topics and perspectives.",True,"{pronoun} found solace in listening to episodic podcasts, exploring a wide range of topics and perspectives.","Counter({'He': 1, 'She': 1})"
expressions,she,She effortlessly conveys her emotions through her facial expressions.,True,{pronoun} effortlessly conveys {pronoun1} emotions through {pronoun1} facial expressions.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
expressions,she,"With a subtle smile, she uses her expressions to communicate compassion.",True,"With a subtle smile, {pronoun} uses {pronoun1} expressions to communicate compassion.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
expressions,she,She captivates the audience with her unique dance expressions.,True,{pronoun} captivates the audience with {pronoun1} unique dance expressions.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
expressions,she,She paints a vivid picture through her artistic expressions on canvas.,True,{pronoun} paints a vivid picture through {pronoun1} artistic expressions on canvas.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
expressions,she,"With her vibrant expressions, she brings life to the stage.",True,"With {pronoun1} vibrant expressions, {pronoun} brings life to the stage.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
fierce,she,"She is a fierce advocate for equality, always fighting for justice.",True,"{pronoun} is a fierce advocate for equality, always fighting for justice.","Counter({'He': 1, 'She': 1})"
fierce,she,"With fierce determination, she climbed the mountain and reached the summit.",True,"With fierce determination, {pronoun} climbed the mountain and reached the summit.","Counter({'he': 1, 'she': 1})"
fierce,she,Her fierce intellect and creativity make her an exceptional leader.,True,{pronoun1} fierce intellect and creativity make {pronoun2} an exceptional leader.,"Counter({'His': 1, 'him': 1, 'Her': 1, 'her': 1})"
fierce,she,"She embodies strength and confidence, with a fierce spirit that inspires others.",True,"{pronoun} embodies strength and confidence, with a fierce spirit that inspires others.","Counter({'He': 1, 'She': 1})"
fierce,she,"In the face of adversity, she remains fierce and unyielding in her pursuit of success.",True,"In the face of adversity, {pronoun} remains fierce and unyielding in {pronoun1} pursuit of success.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
focussed,she,"She remained focussed on her goals, never letting distractions deter her.",True,"{pronoun} remained focused on {pronoun1} goals, never letting distractions deter {pronoun2}.","Counter({'her': 2, 'He': 1, 'focused': 1, 'his': 1, 'him': 1, 'She': 1, 'focussed': 1})"
