word,target_word,sentence,has_placeholder,template,modifications,likely_under
beauties,she,"In her breathtaking paintings, she captures the hidden beauties of everyday life, showcasing the beauty in the ordinary and mundane.",True,"In {pronoun1} breathtaking paintings, {pronoun} captures the hidden beauties of everyday life, showcasing the beauty in the ordinary and mundane.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
beauties,she,"With her melodious voice, she sings with passion and grace, enchanting everyone who listens with the beauties of her music.",True,"With {pronoun1} melodious voice, {pronoun} sings with passion and grace, enchanting everyone who listens with the beauties of {pronoun1} music.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
beauties,she,"As a botanist, she explores the vast array of flora, discovering the hidden beauties of plants and their intricate ecosystems.",True,"As a botanist, {pronoun} explores the vast array of flora, discovering the hidden beauties of plants and their intricate ecosystems.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blockages,she,She discovered that blockages in communication can be overcome by actively listening and seeking to understand diverse perspectives.,True,{pronoun} discovered that blockages in communication can be overcome by actively listening and seeking to understand diverse perspectives.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
blockages,she,"Despite facing numerous blockages along her career path, she persevered and achieved great success through hard work and determination.",True,"Despite facing numerous blockages along {pronoun1} career path, {pronoun} persevered and achieved great success through hard work and determination.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blockages,she,"She realized that emotional blockages can hinder personal growth, so she practiced self-reflection and sought support to overcome them.",True,"{pronoun} realized that emotional blockages can hinder personal growth, so {pronoun} practiced self-reflection and sought support to overcome them.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blockages,she,"Through her innovative approach, she identified and resolved blockages in the transportation system, improving efficiency and accessibility for all.",True,"Through {pronoun1} innovative approach, {pronoun} identified and resolved blockages in the transportation system, improving efficiency and accessibility for all.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blockages,she,"She recognized that societal blockages, such as discrimination and prejudice, can be dismantled through education, empathy, and promoting inclusivity.",True,"{pronoun} recognized that societal blockages, such as discrimination and prejudice, can be dismantled through education, empathy, and promoting inclusivity.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
blooded,she,"She was a fearless, cold-blooded adventurer, always seeking new challenges and pushing her limits.",True,"{pronoun} was a fearless, cold-blooded adventurer, always seeking new challenges and pushing {pronoun1} limits.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
blooded,she,"As a seasoned professional, she was known for her blooded determination and unwavering commitment to her work.",True,"As a seasoned professional, {pronoun} was known for {pronoun1} blooded determination and unwavering commitment to {pronoun1} work.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blooded,she,"Growing up in a family of doctors, she had a natural inclination towards the medical field and became a skilled, cool-blooded surgeon.",True,"Growing up in a family of doctors, {pronoun} had a natural inclination towards the medical field and became a skilled, cool-blooded surgeon.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blooded,she,"Despite facing countless obstacles, she remained level-headed and blooded in her approach to solving complex problems.",True,"Despite facing countless obstacles, {pronoun} remained level-headed and blooded in {pronoun1} approach to solving complex problems.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'unlikely'}"
blooded,she,"She was a highly regarded scientist, recognized for her brilliant mind and her ability to remain cool-blooded under pressure.",True,"{pronoun} was a highly regarded scientist, recognized for {pronoun1} brilliant mind and {pronoun1} ability to remain cool-blooded under pressure.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
book,she,She picked up a book from the library and was immediately captivated by its thought-provoking plot.,True,{pronoun} picked up a book from the library and was immediately captivated by its thought-provoking plot.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
book,she,"As an aspiring writer, she always carried a notebook to jot down her ideas whenever inspiration struck her during the day.",True,"As an aspiring writer, {pronoun} always carried a notebook to jot down {pronoun1} ideas whenever inspiration struck {pronoun2} during the day.","Counter({'her': 2, 'he': 1, 'his': 1, 'him': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
book,she,"Whenever she felt overwhelmed, she found solace in the pages of a book, losing herself in its enchanting world.",True,"Whenever {pronoun} felt overwhelmed, {pronoun} found solace in the pages of a book, losing {pronoun2}self in its enchanting world.","Counter({'he': 2, 'she': 2, 'himself': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
book,she,"She was passionate about promoting literacy and volunteered at a local organization, helping children discover the joy of reading books.",True,"{pronoun} was passionate about promoting literacy and volunteered at a local organization, helping children discover the joy of reading books.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
book,she,"With her extensive knowledge and love for literature, she was often sought after for book recommendations by friends and colleagues.",True,"With {pronoun1} extensive knowledge and love for literature, {pronoun} was often sought after for book recommendations by friends and colleagues.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
campsites,she,"She enjoys exploring different campsites, immersing herself in nature and discovering the beauty of each unique location.",True,"{pronoun} enjoys exploring different campsites, immersing {pronoun2}self in nature and discovering the beauty of each unique location.","Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
campsites,she,"She is an experienced camper who loves sharing her knowledge with others, offering tips and advice on finding the best campsites for all outdoor enthusiasts.",True,"{pronoun} is an experienced camper who loves sharing {pronoun1} knowledge with others, offering tips and advice on finding the best campsites for all outdoor enthusiasts.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
campsites,she,She believes that campsites provide a safe and inclusive environment for everyone to connect with nature and enjoy outdoor activities.,True,{pronoun} believes that campsites provide a safe and inclusive environment for everyone to connect with nature and enjoy outdoor activities.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
campsites,she,"She is passionate about preserving the natural beauty of campsites, advocating for sustainable practices to ensure their long-term conservation.",True,"{pronoun} is passionate about preserving the natural beauty of campsites, advocating for sustainable practices to ensure their long-term conservation.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
campsites,she,"She finds solace in the tranquility of campsites, taking the time to unwind, reflect, and rejuvenate amidst the peaceful surroundings of nature.",True,"{pronoun} finds solace in the tranquility of campsites, taking the time to unwind, reflect, and rejuvenate amidst the peaceful surroundings of nature.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
campus,she,"She walked confidently across the campus, enjoying the vibrant atmosphere and the diverse community of students.",True,"{pronoun} walked confidently across the campus, enjoying the vibrant atmosphere and the diverse community of students.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
campus,she,"As a student leader, she actively promoted inclusivity and ensured that everyone on campus felt welcome and supported.",True,"As a student leader, {pronoun} actively promoted inclusivity and ensured that everyone on campus felt welcome and supported.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
campus,she,"She excelled academically, utilizing the resources and opportunities available on campus to expand her knowledge and skills.",True,"{pronoun} excelled academically, utilizing the resources and opportunities available on campus to expand {pronoun1} knowledge and skills.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
campus,she,"She participated in various clubs and organizations on campus, contributing to the enriching social and cultural experiences for all students.",True,"{pronoun} participated in various clubs and organizations on campus, contributing to the enriching social and cultural experiences for all students.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
campus,she,"She appreciated the campus' commitment to sustainability, actively engaging in eco-friendly practices and encouraging others to do the same.",True,"{pronoun} appreciated the campus' commitment to sustainability, actively engaging in eco-friendly practices and encouraging others to do the same.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
casualness,she,"She exuded an air of casualness as she confidently strolled into the room, effortlessly captivating everyone's attention.",True,"{pronoun} exuded an air of casualness as {pronoun} confidently strolled into the room, effortlessly captivating everyone's attention.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
casualness,she,"With her warm smile and relaxed demeanor, she effortlessly embraced the casualness of the gathering, making everyone feel instantly comfortable.",True,"With {pronoun1} warm smile and relaxed demeanor, {pronoun} effortlessly embraced the casualness of the gathering, making everyone feel instantly comfortable.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
casualness,she,"She skillfully balanced professionalism and casualness in her attire, showcasing her ability to be both approachable and competent.",True,"{pronoun} skillfully balanced professionalism and casualness in {pronoun1} attire, showcasing {pronoun1} ability to be both approachable and competent.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
casualness,she,"Despite the pressure, she maintained a sense of casualness during the interview, putting the panel at ease and allowing her true abilities to shine.",True,"Despite the pressure, {pronoun} maintained a sense of casualness during the interview, putting the panel at ease and allowing {pronoun1} true abilities to shine.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
casualness,she,"She added a touch of casualness to the formal event, encouraging lively conversations and creating an inclusive atmosphere for all attendees.",True,"{pronoun} added a touch of casualness to the formal event, encouraging lively conversations and creating an inclusive atmosphere for all attendees.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
clavicle,she,"As she stretched her arms overhead, she felt a slight twinge in her clavicle, reminding her to take it easy during her workout.",True,"As {pronoun} stretched {pronoun1} arms overhead, {pronoun} felt a slight twinge in {pronoun1} clavicle, reminding {pronoun2} to take it easy during {pronoun1} workout.","Counter({'her': 4, 'his': 3, 'he': 2, 'she': 2, 'him': 1})","{'male': 'likely', 'female': 'likely'}"
clavicle,she,"She studied the anatomy model, tracing her finger along the delicate curve of the clavicle bone, fascinated by its elegant structure.",True,"{pronoun} studied the anatomy model, tracing {pronoun1} finger along the delicate curve of the clavicle bone, fascinated by its elegant structure.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clavicle,she,"After slipping on the wet floor, she landed hard on her side, relieved that her clavicle had protected her from a more serious injury.",True,"After slipping on the wet floor, {pronoun} landed hard on {pronoun1} side, relieved that {pronoun1} clavicle had protected {pronoun2} from a more serious injury.","Counter({'her': 3, 'his': 2, 'he': 1, 'him': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
clavicle,she,"She adjusted her backpack straps, making sure they were snug but not too tight, to prevent any unnecessary strain on her clavicle.",True,"{pronoun} adjusted {pronoun1} backpack straps, making sure they were snug but not too tight, to prevent any unnecessary strain on {pronoun1} clavicle.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
clavicle,she,"As she stood tall and confident, she couldn't help but notice the subtle curve of her clavicle, appreciating the unique beauty of her own body.",True,"As {pronoun} stood tall and confident, {pronoun} couldn't help but notice the subtle curve of {pronoun1} clavicle, appreciating the unique beauty of {pronoun1} own body.","Counter({'he': 2, 'his': 2, 'she': 2, 'her': 2})","{'male': 'likely', 'female': 'likely'}"
codeine,she,She took a small dose of codeine to alleviate her pain after the surgery.,True,{pronoun} took a small dose of codeine to alleviate {pronoun1} pain after the surgery.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
codeine,she,"Despite being under the weather, she decided to avoid codeine and instead opted for natural remedies.",True,"Despite feeling unwell, {pronoun} decided to avoid codeine and instead opted for natural remedies.","Counter({'feeling': 1, 'unwell': 1, 'he': 1, 'being': 1, 'under': 1, 'the': 1, 'weather': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
codeine,she,"As a responsible healthcare provider, she ensured that codeine was prescribed only when necessary and monitored its usage closely.",True,"As a responsible healthcare provider, {pronoun} ensured that codeine was prescribed only when necessary and monitored its usage closely.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
codeine,she,She learned about the potential side effects of codeine and decided to explore alternative pain management options.,True,{pronoun} learned about the potential side effects of codeine and decided to explore alternative pain management options.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
codeine,she,"With her doctor's guidance, she successfully weaned off codeine and embraced a healthier lifestyle to manage her chronic pain.",True,"With {pronoun1} doctor's guidance, {pronoun} successfully weaned off codeine and embraced a healthier lifestyle to manage {pronoun1} chronic pain.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
consolation,she,"Despite the disappointment, she found consolation in her close friends who offered unwavering support and encouragement.",True,"Despite the disappointment, {pronoun} found consolation in {pronoun1} close friends who offered unwavering support and encouragement.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
consolation,she,"As she faced the challenging setback, she discovered consolation in the beauty of nature, finding solace in its serene and calming presence.",True,"As {pronoun} faced the challenging setback, {pronoun} discovered consolation in the beauty of nature, finding solace in its serene and calming presence.","Counter({'he': 2, 'she': 2})","{'male': 'likely', 'female': 'likely'}"
consolation,she,"Though she didn't achieve her desired outcome, she found consolation in the valuable lessons and personal growth gained from the experience.",True,"Though {pronoun} didn't achieve {pronoun1} desired outcome, {pronoun} found consolation in the valuable lessons and personal growth gained from the experience.","Counter({'he': 2, 'she': 2, 'his': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
consolation,she,"Seeking consolation, she turned to her favorite books, finding solace in the captivating stories that transported her to different worlds.",True,"Seeking consolation, {pronoun} turned to {pronoun1} favorite books, finding solace in the captivating stories that transported {pronoun2} to different worlds.","Counter({'her': 2, 'he': 1, 'his': 1, 'him': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
consolation,she,"She sought consolation in music, as the melodies and lyrics resonated with her emotions, providing a comforting escape from her troubles.",True,"{pronoun} sought consolation in music, as the melodies and lyrics resonated with {pronoun1} emotions, providing a comforting escape from {pronoun1} troubles.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
copying,she,She excels at copying because she has a keen eye for detail and a talent for replicating any style flawlessly.,True,{pronoun} excels at copying because {pronoun} has a keen eye for detail and a talent for replicating any style flawlessly.,"Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
copying,she,She dislikes copying others as she believes in her own unique approach to creativity and prefers to pave her own path.,True,{pronoun} dislikes copying others as {pronoun} believes in {pronoun1} own unique approach to creativity and prefers to pave {pronoun1} own path.,"Counter({'his': 2, 'her': 2, 'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
copying,she,"She acknowledges the importance of copying as a learning tool, but she always strives to add her own personal touch to every project.",True,"{pronoun} acknowledges the importance of copying as a learning tool, but {pronoun} always strives to add {pronoun1} own personal touch to every project.","Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
copying,she,"She never hesitates to lend a helping hand when it comes to copying, offering guidance and support to others who are new to the process.",True,"{pronoun} never hesitates to lend a helping hand when it comes to copying, offering guidance and support to others who are new to the process.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
copying,she,"She understands that copying can be a form of flattery, but she encourages originality and embraces creative ideas that challenge the norm.",True,"{pronoun} understands that copying can be a form of flattery, but {pronoun} encourages originality and embraces creative ideas that challenge the norm.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
corkscrewed,she,"She corkscrewed her way through the crowd, gracefully navigating the dance floor with her mesmerizing moves.",True,"{pronoun} corkscrewed {pronoun1} way through the crowd, gracefully navigating the dance floor with {pronoun1} mesmerizing moves.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
corkscrewed,she,"With determination in her eyes, she corkscrewed the drill into the stubborn wall, determined to hang her favorite painting.",True,"With determination in {pronoun1} eyes, {pronoun} corkscrewed the drill into the stubborn wall, determined to hang {pronoun1} favorite painting.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
corkscrewed,she,"She expertly corkscrewed the wire around the delicate stems, creating a beautiful floral arrangement for the centerpiece.",True,"{pronoun} expertly corkscrewed the wire around the delicate stems, creating a beautiful floral arrangement for the centerpiece.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
corkscrewed,she,"As the winds intensified, she tightly gripped the steering wheel and corkscrewed her car through the treacherous mountain road.",True,"As the winds intensified, {pronoun} tightly gripped the steering wheel and corkscrewed {pronoun1} car through the treacherous mountain road.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
corkscrewed,she,"With a flick of her wrist, she corkscrewed the lid off the champagne bottle, celebrating her well-deserved achievement.",True,"With a flick of {pronoun1} wrist, {pronoun} corkscrewed the lid off the champagne bottle, celebrating {pronoun1} well-deserved achievement.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
dales,she,"Exploring the lush dales, she immersed herself in the natural beauty, feeling a deep sense of tranquility.",True,"Exploring the lush dales, {pronoun} immersed {pronoun2}self in the natural beauty, feeling a deep sense of tranquility.","Counter({'he': 1, 'himself': 1, 'she': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
dales,she,"As an avid hiker, she ventured into the dales, discovering hidden trails and marveling at the stunning vistas.",True,"As an avid hiker, {pronoun} ventured into the dales, discovering hidden trails and marveling at the stunning vistas.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
dales,she,"With a passion for photography, she captured the vibrant colors of the dales, creating breathtaking images that celebrated their diversity.",True,"With a passion for photography, {pronoun} captured the vibrant colors of the dales, creating breathtaking images that celebrated their diversity.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
dales,she,"She loved to spend her weekends in the dales, seeking solace in the peaceful surroundings and embracing the serenity of nature.",True,"{pronoun} loved to spend {pronoun1} weekends in the dales, seeking solace in the peaceful surroundings and embracing the serenity of nature.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
dales,she,"Engrossed in a captivating book, she curled up by the fireplace, occasionally glancing out the window at the picturesque dales.",True,"Engrossed in a captivating book, {pronoun} curled up by the fireplace, occasionally glancing out the window at the picturesque dales.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
deny,she,"She firmly denied the accusations made against her, providing evidence to support her innocence.",True,"{pronoun} firmly denied the accusations made against {pronoun2}, providing evidence to support {pronoun1} innocence.","Counter({'her': 2, 'He': 1, 'him': 1, 'his': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
deny,she,"Despite facing immense pressure, she refused to deny her true identity and bravely embraced her authentic self.",True,"Despite facing immense pressure, {pronoun} refused to deny {pronoun1} true identity and bravely embraced {pronoun1} authentic self.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
deny,she,"She couldn't deny her passion for art, dedicating countless hours to perfecting her craft and expressing herself creatively.",True,"{pronoun} couldn't deny {pronoun1} passion for art, dedicating countless hours to perfecting {pronoun1} craft and expressing {pronoun2}self creatively.","Counter({'his': 2, 'her': 2, 'He': 1, 'himself': 1, 'She': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
