,word,pmi_diff,counts,freq,isalpha,is_common,pred_lang,pred_conf,is_english,wordnet_counts,pmi_diff_bins,skews,wordnet_definitions
43219,turns,0.157129649850813,8366750,6.45066722277793e-05,True,True,english,0.860709,True,38,"(-0.263, 0.263]",neutral,"{'bend.n.01': 'a circular segment of a curve', 'turn.n.02': 'the act of changing or reversing the direction of the course', 'turn.n.03': '(game) the activity of doing something in an agreed succession', 'turn.n.04': 'an unforeseen development', 'turning.n.04': 'a movement in a new direction', 'turn.n.06': 'the act of turning away or in the opposite direction', 'twist.n.13': 'turning or twisting around (in place)', 'go.n.01': 'a time for working (after which you will be relieved by someone else)', 'turn.n.09': '(sports) a division during which one team is on the offensive', 'act.n.04': 'a short theatrical performance that is part of a longer program', 'turn.n.11': 'a favor for someone', 'turn.n.12': 'taking a short walk out and back', 'turn.v.01': 'change orientation or direction, also in the abstract sense', 'change_state.v.01': 'undergo a transformation or a change of position or action', 'become.v.02': 'undergo a change or development', 'turn.v.04': 'cause to move around or rotate', 'change_by_reversal.v.01': 'change to the contrary', 'turn.v.06': 'pass to the other side of', 'turn.v.07': 'pass into a condition gradually, take on a specific property or attribute; become', 'turn.v.08': 'let (something) fall or spill from a container', 'turn.v.09': 'move around an axis or a center', 'turn.v.10': 'cause to move around a center so as to show another side of', 'turn.v.11': 'to send or let go', 'plow.v.01': 'to break and turn over earth especially with a plow', 'turn.v.13': 'shape by rotating on a lathe or cutting device or a wheel', 'turn.v.14': 'change color', 'twist.v.10': 'twist suddenly so as to sprain', 'turn.v.16': 'cause to change or turn into something different;assume new characteristics', 'turn.v.17': 'accomplish by rotating', 'turn.v.18': 'get by buying and selling', 'turn.v.19': 'cause to move along an axis or into a new direction', 'turn.v.20': ""channel one's attention, interest, thought, or attention toward or away from something"", 'flex.v.05': 'cause (a plastic object) to assume a crooked or angular form', 'turn.v.22': 'alter the functioning or setting of', 'turn.v.23': 'direct at someone', 'call_on.v.01': 'have recourse to or make an appeal or request for help or information to', 'sour.v.01': 'go sour or spoil', 'turn.v.26': 'become officially one year older'}"
30908,codeine,-0.11203893628233708,110527,8.521503524450667e-07,True,True,['__label__de'],0.75946987,False,1,"(-0.263, 0.263]",neutral,{'codeine.n.01': 'derivative of opium; used as an antitussive (to relieve coughing) and an analgesic (to relieve pain)'}
28798,grappled,-0.15581922417610938,89958,6.93565747783377e-07,True,True,english,0.97188425,True,2,"(-0.263, 0.263]",neutral,"{'cope.v.01': 'come to terms with', 'grapple.v.02': 'to grip or seize, as in a wrestling match'}"
38077,reluctant,0.037692535681113526,1219918,9.405426308993105e-06,True,True,english,0.8090041,True,3,"(-0.263, 0.263]",neutral,"{'loath.s.01': 'unwillingness to do something contrary to your custom', 'reluctant.s.02': 'disinclined to become involved', 'reluctant.s.03': 'not eager'}"
33331,pottered,-0.06305073270241479,5515,4.2520010438486004e-08,True,True,english,0.86140037,True,3,"(-0.263, 0.263]",neutral,"{'putter.v.02': 'do random, unplanned work or activities or spend time idly', 'potter.v.02': 'work lightly', 'putter.v.03': 'move around aimlessly'}"
25018,trousers,-0.23621263467547937,718080,5.5363135259597515e-06,True,True,english,0.46403867,False,2,"(-0.263, 0.263]",neutral,"{'trouser.n.01': '(usually in the plural) a garment extending from the waist to the knee or ankle, covering each leg separately', 'trouser.n.02': 'a garment (or part of a garment) designed for or relating to trousers'}"
38327,scrutinized,0.04255783021674597,224997,1.7347007776297436e-06,True,True,english,0.7177187,True,2,"(-0.263, 0.263]",neutral,"{'size_up.v.01': 'to look at critically or searchingly, or in minute detail', 'audit.v.01': 'examine carefully for accuracy with the intent of verification'}"
27232,formidable,-0.1884470844648236,793245,6.115826959252372e-06,True,True,['__label__fr'],0.24442267,False,2,"(-0.263, 0.263]",neutral,"{'formidable.s.01': 'extremely impressive in strength or excellence', 'formidable.s.02': 'inspiring fear; ; - G.H.Johnston'}"
23820,foreseen,-0.262004514213269,259756,2.002688636710675e-06,True,True,english,0.5161111,True,3,"(-0.263, 0.263]",neutral,"{'anticipate.v.03': 'realize beforehand', 'envision.v.02': 'picture to oneself; imagine possible', 'anticipate.v.02': 'act in advance of; deal with ahead of time'}"
47203,virtuous,0.26232890599073855,418490,3.2265093687039e-06,True,True,english,0.9379324,True,2,"(-0.263, 0.263]",neutral,"{'virtuous.a.01': 'morally excellent', 'pure.s.07': 'in a state of sexual virginity'}"
40031,lobby,0.07971991222537711,1686448,1.3002318506611758e-05,True,True,english,0.5114414,True,4,"(-0.263, 0.263]",neutral,"{'anteroom.n.01': 'a large entrance or reception room or area', 'lobby.n.02': 'the people who support some common cause or business or principle or sectional interest', 'lobby.n.03': 'a group of people who try actively to influence legislation', 'lobby.v.01': 'detain in conversation by or as if by holding on to the outer garments of; as for political or economic favors'}"
43274,twitches,0.15838429265373044,55907,4.3103648659735944e-07,True,True,['__label__es'],0.43196905,False,6,"(-0.263, 0.263]",neutral,"{'twitch.n.01': 'a sudden muscle spasm; especially one caused by a nervous condition', 'twitch.v.01': 'make an uncontrolled, short, jerky motion', 'jerk.v.02': 'move with abrupt, seemingly uncontrolled motions', 'flip.v.04': 'toss with a sharp movement so as to cause to turn over in the air', 'pinch.v.01': 'squeeze tightly between the fingers', 'twitch.v.05': 'move or pull with a sudden motion'}"
43835,casualness,0.1712749024848077,18828,1.4516169656134443e-07,True,True,english,0.4203257,False,1,"(-0.263, 0.263]",neutral,{'casualness.n.01': 'a casual manner'}
43938,intensely,0.1737823336947124,627842,4.840589010647313e-06,True,True,english,0.67385405,True,1,"(-0.263, 0.263]",neutral,{'intensely.r.01': 'in an intense manner'}
34333,beauties,-0.04392246969637004,254364,1.9611169420081696e-06,True,True,english,0.54325634,True,3,"(-0.263, 0.263]",neutral,"{'beauty.n.01': 'the qualities that give pleasure to the senses', 'smasher.n.02': 'a very attractive or seductive looking woman', 'beauty.n.03': 'an outstanding example of its kind'}"
41818,spit,0.1228435544187505,792577,6.110676756718753e-06,True,True,english,0.8095484,True,8,"(-0.263, 0.263]",neutral,"{'spit.n.01': 'a narrow strip of land that juts out into the sea', 'saliva.n.01': 'a clear liquid secreted into the mouth by the salivary glands and mucous glands of the mouth; moistens the mouth and starts the digestion of starches', 'spit.n.03': 'a skewer for holding meat over a fire', 'spit.n.04': 'the act of spitting (forcefully expelling saliva)', 'spit.v.01': 'expel or eject (saliva or phlegm or sputum) from the mouth', 'spit.v.02': 'utter with anger or contempt', 'sprinkle.v.03': 'rain gently', 'skewer.v.01': 'drive a skewer through'}"
46840,unwinds,0.25178617076911913,23667,1.8246982539395255e-07,True,True,['__label__fr'],0.2900364,False,4,"(-0.263, 0.263]",neutral,"{'unwind.v.01': 'reverse the winding or twisting of', 'unwind.v.02': 'separate the tangles of', 'relax.v.01': ""become less tense, rest, or take one's ease"", 'relax.v.04': 'cause to feel relaxed'}"
33290,folksong,-0.06377355133572049,9697,7.476274546183116e-08,True,True,english,0.41911834,False,1,"(-0.263, 0.263]",neutral,{'folk_song.n.01': 'a song that is traditionally sung by the common people of a region and forms part of their culture'}
37296,gauging,0.02018390925050295,143052,1.1029143305976973e-06,True,True,english,0.19900747,False,6,"(-0.263, 0.263]",neutral,"{'estimate.v.01': 'judge tentatively or form an estimate of (quantities or time)', 'gauge.v.02': 'rub to a uniform size', 'gauge.v.03': 'determine the capacity, volume, or contents of by measurement and calculation', 'gauge.v.04': 'measure precisely and against a standard', 'gauge.v.05': 'adapt to a specified measurement', 'gauge.v.06': 'mix in specific proportions'}"
44596,forfend,0.18958164318940463,6169,4.756227459565189e-08,True,True,['__label__no'],0.33859307,False,1,"(-0.263, 0.263]",neutral,{'debar.v.02': 'prevent the occurrence of; prevent from happening'}
24157,grasshopper,-0.2541880139925946,133030,1.0256458728253478e-06,True,True,english,0.7146758,True,2,"(-0.263, 0.263]",neutral,"{'grasshopper.n.01': 'terrestrial plant-eating insect with hind legs adapted for leaping', 'grasshopper.n.02': 'a cocktail made of creme de menthe and cream (sometimes with creme de cacao)'}"
36485,impacted,0.0035968772263426096,1208859,9.320162701479194e-06,True,True,english,0.96558934,True,3,"(-0.263, 0.263]",neutral,"{'impact.v.01': 'press or wedge together; pack together', 'affect.v.01': 'have an effect upon', 'impacted.s.01': 'wedged or packed in together'}"
42063,understand,0.12812841323745472,28873492,0.00022261127492938208,True,True,english,0.97955793,True,5,"(-0.263, 0.263]",neutral,"{'understand.v.01': 'know and comprehend the nature or meaning of', 'understand.v.02': 'perceive (an idea or situation) mentally', 'understand.v.03': 'make sense of a language', 'understand.v.04': 'believe to be the case', 'sympathize.v.02': 'be understanding of'}"
25542,blooded,-0.22384114797700905,283053,2.1823058050126526e-06,True,True,english,0.7822865,True,2,"(-0.263, 0.263]",neutral,"{'blood.v.01': 'smear with blood, as in a hunting initiation rite, where the face of a person is smeared with the blood of the kill', 'full-blooded.s.01': 'of unmixed ancestry'}"
36794,spend,0.009392945059805813,9261487,7.140499073724433e-05,True,True,english,0.85139483,True,3,"(-0.263, 0.263]",neutral,"{'spend.v.01': 'pass time in a specific way', 'spend.v.02': 'pay out', 'spend.v.03': 'spend completely'}"
46488,mopey,0.24164715613836618,9770,7.53255669961937e-08,True,True,english,0.5602194,True,0,"(-0.263, 0.263]",neutral,{}
42074,embarks,0.12831359876452986,70605,5.443563621050416e-07,True,True,english,0.3212564,False,3,"(-0.263, 0.263]",neutral,"{'embark.v.01': 'go on board', 'embark.v.02': 'set out on (an enterprise or subject of study)', 'venture.v.01': 'proceed somewhere despite the risk of possible dangers'}"
28190,discards,-0.16793608654991243,111032,8.560438438814104e-07,True,True,english,0.688974,True,4,"(-0.263, 0.263]",neutral,"{'discard.n.01': 'anything that is cast aside or discarded', 'discard.n.02': '(cards) the act of throwing out a useless card or of failing to follow suit', 'discard.n.03': 'getting rid something that is regarded as useless or undesirable', 'discard.v.01': 'throw or cast away'}"
43638,livened,0.16641243411617257,8941,6.893407313336417e-08,True,True,english,0.87276405,True,1,"(-0.263, 0.263]",neutral,{'enliven.v.02': 'make lively'}
24686,copying,-0.24333453091766893,1810030,1.3955121395099333e-05,True,True,english,0.4386389,False,5,"(-0.263, 0.263]",neutral,"{'copying.n.01': 'an act of copying', 'copy.v.01': 'copy down as is', 'imitate.v.01': ""reproduce someone's behavior or looks"", 'replicate.v.02': 'reproduce or make an exact copy of', 'copy.v.04': 'make a replica of'}"
43006,baste,0.15195013567865967,52357,4.0366639828246815e-07,True,True,['__label__it'],0.38336605,False,4,"(-0.263, 0.263]",neutral,"{'baste.n.01': 'a loose temporary sewing stitch to hold layers of fabric together', 'baste.v.01': 'cover with liquid before cooking', 'clobber.v.01': 'strike violently and repeatedly', 'baste.v.03': 'sew together loosely, with large stitches'}"
42890,intuit,0.14915569967350906,83741,6.456333987541717e-07,True,True,['__label__fr'],0.2797579,False,1,"(-0.263, 0.263]",neutral,{'intuit.v.01': 'know or grasp by intuition or feeling'}
25149,scything,-0.23312634595248038,9518,7.338267622003804e-08,True,True,english,0.54479617,True,1,"(-0.263, 0.263]",neutral,{'scythe.v.01': 'cut with a scythe'}
37384,omen,0.02178096945758612,202532,1.5614982328426923e-06,True,True,['__label__nl'],0.27420813,False,3,"(-0.263, 0.263]",neutral,"{'omen.n.01': 'a sign of something about to happen', 'oman.n.01': 'a strategically located monarchy on the southern and eastern coasts of the Arabian Peninsula; the economy is dominated by oil', 'bode.v.01': 'indicate by signs'}"
40714,pouches,0.09658523744115777,165557,1.276425270746043e-06,True,True,['__label__fr'],0.3611381,False,6,"(-0.263, 0.263]",neutral,"{'pouch.n.01': 'a small or medium size container for holding or carrying things', 'pouch.n.02': 'an enclosed space', 'pouch.n.03': '(anatomy) saclike structure in any of various animals (as a marsupial or gopher or pelican)', 'pouch.v.01': 'put into a small bag', 'pouch.v.02': 'send by special mail that goes through diplomatic channels', 'bulge.v.01': 'swell or protrude outwards'}"
36314,retardation,-0.0003130154024281878,536403,4.135604924612005e-06,True,True,english,0.42648017,False,5,"(-0.263, 0.263]",neutral,"{'deceleration.n.01': 'a decrease in rate of change', 'retardation.n.02': 'the extent to which something is delayed or held back', 'retardant.n.01': 'any agent that retards or delays or hinders', 'retardation.n.04': 'lack of normal development of intellectual capacities', 'slowdown.n.01': 'the act of slowing down or falling behind'}"
37762,votary,0.03045379132977244,9800,7.555686351716462e-08,True,True,english,0.91308933,True,3,"(-0.263, 0.263]",neutral,"{'votary.n.01': 'one bound by vows to a religion or life of worship or service', 'votary.n.02': 'a priest or priestess (or consecrated worshipper) in a non-Christian religion or cult', 'votary.n.03': 'a devoted (almost religiously so) adherent of a cause or person or activity'}"
45586,sting,0.2162207692758651,775130,5.976162410006103e-06,True,True,english,0.87334394,True,9,"(-0.263, 0.263]",neutral,"{'sting.n.01': 'a kind of pain; something as sudden and painful as being stung', 'pang.n.02': 'a mental pain or distress', 'sting.n.03': ""a painful wound caused by the thrust of an insect's stinger into skin"", 'bunco.n.01': 'a swindle in which you cheat at gambling or persuade a person to buy worthless property', 'bite.v.02': 'cause a sharp or stinging pain or discomfort', 'sting.v.02': 'deliver a sting to', 'stick.v.15': 'saddle with something disagreeable or disadvantageous', 'prick.v.02': 'cause a stinging pain', 'sting.v.05': 'cause an emotional pain, as if by stinging'}"
38890,vacations,0.054709444786260386,348796,2.6891767109523416e-06,True,True,english,0.5962723,True,3,"(-0.263, 0.263]",neutral,"{'vacation.n.01': 'leisure time away from work devoted to rest or pleasure', 'vacation.n.02': 'the act of making something legally void', 'vacation.v.01': 'spend or take a vacation'}"
31497,heads,-0.10044174038779574,6127708,4.7243918064187526e-05,True,True,english,0.8457054,True,42,"(-0.263, 0.263]",neutral,"{'head.n.01': 'the upper part of the human body or the front part of the body in animals; contains the face and brains', 'head.n.02': 'a single domestic animal', 'mind.n.01': ""that which is responsible for one's thoughts and feelings; the seat of the faculty of reason"", 'head.n.04': 'a person who is in charge', 'head.n.05': 'the front of a military formation or procession', 'head.n.06': 'the pressure exerted by a fluid', 'head.n.07': 'the top of something', 'fountainhead.n.02': 'the source of water from which a stream arises', 'head.n.09': '(grammar) the word in a grammatical constituent that plays the same grammatical role as the whole constituent', 'head.n.10': 'the tip of an abscess (where the pus accumulates)', 'head.n.11': 'the length or height based on the size of a human or animal head', 'capitulum.n.01': 'a dense cluster of flowers or foliage', 'principal.n.02': 'the educator who has executive authority for a school', 'head.n.14': 'an individual person', 'head.n.15': 'a user of (usually soft) drugs', 'promontory.n.01': 'a natural elevation (especially a rocky one that juts out into the sea)', 'head.n.17': 'a rounded compact mass', 'head.n.18': 'the foam or froth that accumulates at the top when you pour an effervescent liquid into a container', 'forefront.n.01': 'the part in the front or nearest the viewer', 'pass.n.09': 'a difficult juncture', 'headway.n.02': 'forward movement', 'point.n.20': 'a V-shaped mark at one end of an arrow pointer', 'question.n.02': 'the subject matter at issue', 'heading.n.01': 'a line of text serving to indicate what the passage below it is about', 'head.n.25': 'the rounded end of a bone that fits into a rounded cavity in another bone to form a joint', 'head.n.26': 'that part of a skeletal muscle that is away from the bone that it moves', 'read/write_head.n.01': '(computer science) a tiny electromagnetic coil and metal pole used to write and read magnetic patterns on a disk', 'head.n.28': ""(usually plural) the obverse side of a coin that usually bears the representation of a person's head"", 'head.n.29': 'the striking part of a tool', 'head.n.30': '(nautical) a toilet on board a boat or ship', 'head.n.31': 'a projection out from one end; ,', 'drumhead.n.01': 'a membrane that is stretched taut over a drum', 'oral_sex.n.01': 'oral stimulation of the genitals', 'head.v.01': 'to go or travel towards', 'head.v.02': 'be in charge of', 'lead.v.04': 'travel in front of; go in advance of others', 'head.v.04': 'be the first or leading member of (a group) and excel', 'steer.v.01': 'direct the course; determine the direction of travelling', 'head.v.06': 'take its rise', 'head.v.07': 'be in the front of or on top of', 'head.v.08': 'form a head or come or grow to a head', 'head.v.09': 'remove the head of'}"
35693,corkscrewed,-0.013844823909967108,4158,3.205769780656842e-08,True,True,english,0.9748948,True,1,"(-0.263, 0.263]",neutral,{'corkscrew.v.01': 'move in a spiral or zigzag course'}
35664,despite,-0.014420096394367476,20971328,0.00016168650688466252,True,True,english,0.6705434,True,2,"(-0.263, 0.263]",neutral,"{'contempt.n.01': 'lack of respect accompanied by a feeling of intense dislike', 'despite.n.02': 'contemptuous disregard'}"
25282,campsites,-0.2299508871176697,121712,9.383854053470551e-07,True,True,english,0.5370533,True,1,"(-0.263, 0.263]",neutral,{'campsite.n.01': 'a site where people on holiday can pitch a tent'}
46538,strange,0.24314468973370307,7623257,5.877442741890508e-05,True,True,english,0.18527631,False,3,"(-0.263, 0.263]",neutral,"{'strange.a.01': 'being definitely out of the ordinary and unexpected; slightly odd or even a bit weird', 'strange.s.02': 'not known before', 'foreign.a.02': 'relating to or originating in or characteristic of another place or part of the world'}"
29018,deny,-0.1512304624751959,3792993,2.9243536165567427e-05,True,True,english,0.5248269,True,7,"(-0.263, 0.263]",neutral,"{'deny.v.01': 'declare untrue; contradict', 'deny.v.02': 'refuse to accept or believe', 'deny.v.03': 'refuse to grant, as of a petition or request', 'deny.v.04': 'refuse to let have', 'deny.v.05': 'deny oneself (something); restrain, especially from indulging in some pleasure', 'traverse.v.03': 'deny formally (an allegation of fact by the opposing party) in a legal suit', 'deny.v.07': 'refuse to recognize or acknowledge'}"
33626,headlands,-0.057132351639578804,46489,3.5842479878055774e-07,True,True,english,0.33770695,False,1,"(-0.263, 0.263]",neutral,{'promontory.n.01': 'a natural elevation (especially a rocky one that juts out into the sea)'}
44110,reclaiming,0.17805531502769578,152756,1.1777310452477548e-06,True,True,english,0.4471645,False,5,"(-0.263, 0.263]",neutral,"{'reclaim.v.01': 'claim back', 'reclaim.v.02': 'reuse (materials from waste products)', 'reform.v.02': 'bring, lead, or force to abandon a wrong or evil course of life, conduct, and adopt a right one', 'reclaim.v.04': 'make useful again; transform from a useless or uncultivated state', 'domesticate.v.02': 'overcome the wildness of; make docile and tractable'}"
27358,return,-0.18523493299421356,126352764,0.0009741651576086236,True,True,['__label__az'],0.031296287,False,29,"(-0.263, 0.263]",neutral,"{'tax_return.n.01': ""document giving the tax collector information about the taxpayer's tax liability"", 'return.n.02': 'a coming to or returning home', 'return.n.03': 'the occurrence of a change in direction back in the opposite direction', 'restitution.n.03': 'getting something back again', 'return.n.05': 'the act of going back to a prior location', 'return.n.06': 'the income or profit arising from such transactions as the sale of land or other property', 'recurrence.n.01': 'happening again (especially at regular intervals)', 'rejoinder.n.01': 'a quick reply to a question or remark (especially a witty or critical one)', 'return_key.n.01': 'the key on electric typewriters or computer keyboards that causes a carriage return and a line feed', 'return.n.10': 'a reciprocal group action', 'return.n.11': 'a tennis stroke that sends the ball back to the other player', 'return.n.12': '(American football) the act of running back the ball after a kickoff or punt or interception or fumble', 'reappearance.n.02': 'the act of someone appearing again', 'return.v.01': 'go or come back to place, condition, or activity where one has been before', 'render.v.07': 'give back', 'revert.v.01': 'go back to a previous state', 'hark_back.v.01': 'go back to something earlier', 'return.v.05': 'bring back to the point of departure', 'return.v.06': 'return in kind', 'return.v.07': 'make a return', 'retort.v.01': 'answer back', 'come_back.v.01': 'be restored', 'refund.v.01': 'pay back', 'render.v.05': 'pass down', 'reelect.v.01': 'elect again', 'fall.v.21': 'be inherited by', 'return.v.14': 'return to a previous position; in mathematics', 'render.v.04': 'give or supply', 'return.v.16': 'submit (a report, etc.) to someone in authority'}"
27963,fastidious,-0.1729431605419407,96032,7.403955833959543e-07,True,True,english,0.843246,True,2,"(-0.263, 0.263]",neutral,"{'fastidious.a.01': 'giving careful attention to detail; hard to please; excessively concerned with cleanliness', 'fastidious.a.02': 'having complicated nutritional requirements; especially growing only in special artificial cultures'}"
27136,personifying,-0.19032799886198482,10820,8.342094523017563e-08,True,True,english,0.6607584,True,3,"(-0.263, 0.263]",neutral,"{'body.v.01': 'invest with or as with a body; give body to', 'embody.v.02': 'represent, as of a character on stage', 'personify.v.03': 'attribute human qualities to something'}"
41861,consolation,0.12394807258122542,408949,3.1529493651511176e-06,True,True,english,0.59594953,True,2,"(-0.263, 0.263]",neutral,"{'consolation.n.01': 'the comfort you feel when consoled in times of disappointment', 'consolation.n.02': 'the act of consoling; giving relief in affliction'}"
36906,motivators,0.012004757551358547,50108,3.863268690936821e-07,True,True,english,0.5923001,True,1,"(-0.263, 0.263]",neutral,{'incentive.n.01': 'a positive motivational influence'}
33984,alerted,-0.050076810480416345,498391,3.842536812773795e-06,True,True,english,0.8747355,True,1,"(-0.263, 0.263]",neutral,{'alarm.v.02': 'warn or arouse to a sense of danger or call to a state of preparedness'}
30546,purposely,-0.11921745142393192,385754,2.9741186050204407e-06,True,True,english,0.92127717,True,1,"(-0.263, 0.263]",neutral,{'intentionally.r.01': 'with intention; in an intentional manner'}
42752,outrun,0.145058138694504,113671,8.763902278428183e-07,True,True,['__label__pt'],0.6939129,False,1,"(-0.263, 0.263]",neutral,{'outrun.v.01': 'run faster than'}
42473,fears,0.13823039813340587,2375482,1.8314690740967473e-05,True,True,['__label__ru'],0.2104066,False,8,"(-0.263, 0.263]",neutral,"{'fear.n.01': 'an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight)', 'concern.n.02': 'an anxious feeling', 'fear.n.03': 'a feeling of profound respect for someone or something', 'fear.v.01': 'be afraid or feel anxious or apprehensive about a possible or probable situation or event', 'fear.v.02': 'be afraid or scared of; be frightened of', 'fear.v.03': 'be sorry; used to introduce an unpleasant statement', 'fear.v.04': 'be uneasy or apprehensive about', 'reverence.v.01': 'regard with feelings of respect and reverence; consider hallowed or exalted or be in awe of'}"
39961,medicinally,0.07820198841404258,29906,2.305717918718699e-07,True,True,english,0.7414719,True,1,"(-0.263, 0.263]",neutral,{'medicinally.r.01': 'in a medicinal manner'}
