word,target_word,sentence,has_placeholder,template,modifications,likely_under
bespoke,she,"As a skilled tailor, she meticulously handcrafted bespoke suits that were tailored to each client's unique measurements and preferences.",True,"As a skilled tailor, {pronoun} meticulously handcrafted bespoke suits that were tailored to each client's unique measurements and preferences.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
bespoke,she,She transformed their living space by curating bespoke artwork that reflected their individual taste and personality.,True,{pronoun} transformed their living space by curating bespoke artwork that reflected their individual taste and personality.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
bespoke,she,"Recognizing their diverse needs, she developed bespoke software solutions that catered to each client's specific requirements and goals.",True,"Recognizing their diverse needs, {pronoun} developed bespoke software solutions that catered to each client's specific requirements and goals.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"She loved watching birds soar through the sky, their graceful flight filling her with a sense of awe and wonder.",True,"{pronoun} loved watching birds soar through the sky, their graceful flight filling {pronoun2} with a sense of awe and wonder.","Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"While walking through the park, she spotted a flock of colorful birds perched on the tree branches, their vibrant plumage creating a beautiful spectacle.",True,"While walking through the park, {pronoun} spotted a flock of colorful birds perched on the tree branches, their vibrant plumage creating a beautiful spectacle.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"With her gentle approach, she earned the trust of the birds, who would often gather around her, chirping happily as she fed them crumbs.",True,"With {pronoun1} gentle approach, {pronoun} earned the trust of the birds, who would often gather around {pronoun2}, chirping happily as {pronoun} fed them crumbs.","Counter({'he': 2, 'her': 2, 'she': 2, 'his': 1, 'him': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"She marveled at the intelligence and adaptability of birds, how they built intricate nests and learned to navigate long distances with precision and skill.",True,"{pronoun} marveled at the intelligence and adaptability of birds, how they built intricate nests and learned to navigate long distances with precision and skill.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"As an avid birdwatcher, she spent hours studying the various species, learning their unique calls and behaviors, and documenting their fascinating interactions in her journal.",True,"As an avid birdwatcher, {pronoun} spent hours studying the various species, learning their unique calls and behaviors, and documenting their fascinating interactions in {pronoun1} journal.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"She carefully placed the colorful block on top of the tower, adding to its impressive height.",True,"{pronoun} carefully placed the colorful block on top of the tower, adding to its impressive height.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"With determination, she maneuvered through the crowded street, weaving between people to reach the next block.",True,"With determination, {pronoun} maneuvered through the crowded street, weaving between people to reach the next block.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"Despite facing numerous obstacles, she persevered and successfully overcame each roadblock in her path.",True,"Despite facing numerous obstacles, {pronoun} persevered and successfully overcame each roadblock in {pronoun1} path.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"She skillfully executed a flawless dance routine, effortlessly transitioning from one block to another with grace and precision.",True,"{pronoun} skillfully executed a flawless dance routine, effortlessly transitioning from one block to another with grace and precision.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"As an experienced architect, she designed an innovative building that incorporated glass blocks to allow natural light to permeate throughout the space.",True,"As an experienced architect, {pronoun} designed an innovative building that incorporated glass blocks to allow natural light to permeate throughout the space.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,"She was blown away by the breathtaking beauty of the sunset, as the vibrant colors painted the sky.",True,"{pronoun} was blown away by the breathtaking beauty of the sunset, as the vibrant colors painted the sky.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,She could not believe her eyes when she saw the final artwork; it had blown her away with its creativity.,True,{pronoun} could not believe {pronoun1} eyes when {pronoun} saw the final artwork; it had blown {pronoun2} away with its creativity.,"Counter({'her': 2, 'He': 1, 'his': 1, 'he': 1, 'him': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,"She was completely blown away by the powerful performance of the orchestra, as their music filled the concert hall.",True,"{pronoun} was completely blown away by the powerful performance of the orchestra, as their music filled the concert hall.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,She was blown away by the delicious flavors and unique combination of ingredients in the chef's innovative dish.,True,{pronoun} was blown away by the delicious flavors and unique combination of ingredients in the chef's innovative dish.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,"She had never seen such incredible talent before, and she was blown away by the skill of the young gymnast.",True,"{pronoun} had never seen such incredible talent before, and {pronoun} was blown away by the skill of the young gymnast.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"She was brutally brutalized by the unfair and corrupt system, leaving her emotionally scarred and seeking justice.",True,"{pronoun} was brutally brutalized by the unfair and corrupt system, leaving {pronoun2} emotionally scarred and seeking justice.","Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"Despite her gentle nature, she faced a brutalized reality where her ideas were constantly dismissed and her voice silenced.",True,"Despite {pronoun1} gentle nature, {pronoun} faced a brutalized reality where {pronoun1} ideas were constantly dismissed and {pronoun1} voice silenced.","Counter({'his': 3, 'her': 3, 'he': 1, 'she': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
brutalized,she,"She refused to let her past define her, rising above the brutalized experiences and becoming an advocate for change.",True,"{pronoun} refused to let {pronoun1} past define {pronoun2}, rising above the brutalized experiences and becoming an advocate for change.","Counter({'her': 2, 'He': 1, 'his': 1, 'him': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"In a world plagued by violence, she dedicated her life to empowering survivors of brutalized communities, offering them hope and healing.",True,"In a world plagued by violence, {pronoun} dedicated {pronoun1} life to empowering survivors of brutalized communities, offering them hope and healing.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"She channeled her pain into art, creating powerful and thought-provoking masterpieces that exposed the brutalized truths of society.",True,"{pronoun} channeled {pronoun1} pain into art, creating powerful and thought-provoking masterpieces that exposed the brutalized truths of society.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,"She reminisces about bygone days, where she explored new hobbies and discovered her true passions.",True,"{pronoun} reminisces about bygone days, where {pronoun} explored new hobbies and discovered {pronoun1} true passions.","Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,"With a wistful smile, she flips through the pages of a bygone era, relishing the stories of remarkable women who defied societal norms.",True,"With a wistful smile, {pronoun} flips through the pages of a bygone era, relishing the stories of remarkable women who defied societal norms.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,"She embraces the wisdom passed down bygone generations, recognizing the strength and resilience of the women who came before her.",True,"{pronoun} embraces the wisdom passed down bygone generations, recognizing the strength and resilience of the women who came before {pronoun2}.","Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,"In the stillness of the evening, she contemplates the bygone struggles of women, appreciating how far society has come in promoting gender equality.",True,"In the stillness of the evening, {pronoun} contemplates the bygone struggles of women, appreciating how far society has come in promoting gender equality.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,"She carries the lessons learned from bygone experiences, empowering herself to challenge the status quo and shape a more inclusive future.",True,"{pronoun} carries the lessons learned from bygone experiences, empowering {pronoun2}self to challenge the status quo and shape a more inclusive future.","Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,She is passionate about environmental conservation and works tirelessly to protect the catchment areas in her region.,True,{pronoun} is passionate about environmental conservation and works tirelessly to protect the catchment areas in {pronoun1} region.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,"As a dedicated scientist, she conducts research to study the impact of pollution on catchment systems and develops sustainable solutions.",True,"As a dedicated scientist, {pronoun} conducts research to study the impact of pollution on catchment systems and develops sustainable solutions.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,She believes in the importance of educating communities about the significance of catchment areas for water resources and encourages public participation in conservation efforts.,True,{pronoun} believes in the importance of educating communities about the significance of catchment areas for water resources and encourages public participation in conservation efforts.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,"Leading by example, she actively participates in clean-up campaigns to remove litter and pollutants from catchment areas, promoting a healthier ecosystem.",True,"Leading by example, {pronoun} actively participates in clean-up campaigns to remove litter and pollutants from catchment areas, promoting a healthier ecosystem.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,"She collaborates with local farmers, implementing sustainable agricultural practices that minimize the impact on catchment areas while ensuring food security for the community.",True,"{pronoun} collaborates with local farmers, implementing sustainable agricultural practices that minimize the impact on catchment areas while ensuring food security for the community.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,"She caved into her fears and decided to try skydiving, despite her initial apprehension.",True,"{pronoun} caved into {pronoun1} fears and decided to try skydiving, despite {pronoun1} initial apprehension.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,"Despite the pressure from her friends, she refused to cave and stayed true to her own beliefs.",True,"Despite the pressure from {pronoun1} friends, {pronoun} refused to cave and stayed true to {pronoun1} own beliefs.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,"She caved under the weight of the workload, but with support, she managed to regain her confidence and persevere.",True,"{pronoun} caved under the weight of the workload, but with support, {pronoun} managed to regain {pronoun1} confidence and persevere.","Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,"Recognizing the importance of self-care, she caved and finally booked a relaxing weekend getaway for herself.",True,"Recognizing the importance of self-care, {pronoun} caved and finally booked a relaxing weekend getaway for {pronoun2}self.","Counter({'he': 1, 'himself': 1, 'she': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,"She hesitated at first, but when she saw the joy on their faces, she caved and joined in the impromptu dance party.",True,"{pronoun} hesitated at first, but when {pronoun} saw the joy on their faces, {pronoun} caved and joined in the impromptu dance party.","Counter({'he': 2, 'she': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"She carefully studied the vibrant hues of cinnabar in the geology lab, fascinated by its unique mineral composition.",True,"{pronoun} carefully studied the vibrant hues of cinnabar in the geology lab, fascinated by its unique mineral composition.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"In her serene garden, she planted cinnabar flowers, savoring their striking red petals that brightened the landscape.",True,"In {pronoun1} serene garden, {pronoun} planted cinnabar flowers, savoring their striking red petals that brightened the landscape.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"As an artist, she used cinnabar pigments to create intricate paintings, admiring the rich colors and depth they added to her artwork.",True,"As an artist, {pronoun} used cinnabar pigments to create intricate paintings, admiring the rich colors and depth they added to {pronoun1} artwork.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"She found solace in the soothing scent of cinnabar incense, allowing it to calm her mind and create a tranquil atmosphere.",True,"{pronoun} found solace in the soothing scent of cinnabar incense, allowing it to calm {pronoun1} mind and create a tranquil atmosphere.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"Exploring the ancient ruins, she marveled at the delicate cinnabar carvings, appreciating the skill and artistry of the craftsmen who had created them.",True,"Exploring the ancient ruins, {pronoun} marveled at the delicate cinnabar carvings, appreciating the skill and artistry of the craftsmen who had created them.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,"She lives close to the city center, allowing her to easily access all the amenities and cultural events.",True,"{pronoun} lives close to the city center, allowing {pronoun2} to easily access all the amenities and cultural events.","Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,"As a talented musician, she practices tirelessly to come close to perfecting her craft and delivering captivating performances.",True,"As a talented musician, {pronoun} practices tirelessly to come close to perfecting {pronoun1} craft and delivering captivating performances.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,"She always keeps a close eye on her finances, ensuring she remains financially stable and can pursue her passions.",True,"{pronoun} always keeps a close eye on {pronoun1} finances, ensuring {pronoun} remains financially stable and can pursue {pronoun1} passions.","Counter({'his': 2, 'her': 2, 'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,She has a close-knit group of friends who support and uplift each other through thick and thin.,True,{pronoun} has a close-knit group of friends who support and uplift each other through thick and thin.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,"With her attention to detail and meticulousness, she is known for her close examination of evidence, making her an exceptional investigator.",True,"With {pronoun1} attention to detail and meticulousness, {pronoun} is known for {pronoun1} close examination of evidence, making {pronoun2} an exceptional investigator.","Counter({'her': 3, 'his': 2, 'he': 1, 'him': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"She walked into the room, the sound of her clumping boots echoing loudly against the wooden floor.",True,"{pronoun} walked into the room, the sound of {pronoun1} clumping boots echoing loudly against the wooden floor.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"With each step, she could feel the clumping of her wet shoes as she made her way through the muddy path.",True,"With each step, {pronoun} could feel the clumping of {pronoun1} wet shoes as {pronoun} made {pronoun1} way through the muddy path.","Counter({'he': 2, 'his': 2, 'she': 2, 'her': 2})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"She tried to tiptoe quietly, but the clumping of her heavy winter boots gave away her presence in the silent hallway.",True,"{pronoun} tried to tiptoe quietly, but the clumping of {pronoun1} heavy winter boots gave away {pronoun1} presence in the silent hallway.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
clumping,she,"Despite the clumping noise she made, she danced with grace and elegance, mesmerizing everyone with her fluid movements.",True,"Despite the clumping noise {pronoun} made, {pronoun} danced with grace and elegance, mesmerizing everyone with {pronoun1} fluid movements.","Counter({'he': 2, 'she': 2, 'his': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,She struggled to maintain her balance as the clumping of her oversized hiking boots made it difficult to navigate the rocky terrain.,True,{pronoun} struggled to maintain {pronoun1} balance as the clumping of {pronoun1} oversized hiking boots made it difficult to navigate the rocky terrain.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,She collaborated with her coauthors from different backgrounds to ensure a diverse and inclusive perspective in their research project.,True,{pronoun} collaborated with {pronoun1} coauthors from different backgrounds to ensure a diverse and inclusive perspective in their research project.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,"As one of the leading experts in her field, she actively sought out coauthors who shared her passion for pushing the boundaries of scientific knowledge.",True,"As one of the leading experts in {pronoun1} field, {pronoun} actively sought out coauthors who shared {pronoun1} passion for pushing the boundaries of scientific knowledge.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,"With her exceptional writing skills, she effortlessly harmonized the ideas of her coauthors to create a cohesive and impactful research paper.",True,"With {pronoun1} exceptional writing skills, {pronoun} effortlessly harmonized the ideas of {pronoun1} coauthors to create a cohesive and impactful research paper.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,"She believed in the power of teamwork and valued the input of her coauthors, recognizing that their collective efforts would yield a more comprehensive study.",True,"{pronoun} believed in the power of teamwork and valued the input of {pronoun1} coauthors, recognizing that their collective efforts would yield a more comprehensive study.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,"Recognizing the importance of acknowledging everyone's contributions, she made sure to credit her coauthors for their invaluable insights and hard work.",True,"Recognizing the importance of acknowledging everyone's contributions, {pronoun} made sure to credit {pronoun1} coauthors for their invaluable insights and hard work.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"Coincidentally, she bumped into her childhood friend at the art gallery, sparking a lively conversation about their shared passion for creativity.",True,"Coincidentally, {pronoun} bumped into {pronoun1} childhood friend at the art gallery, sparking a lively conversation about their shared passion for creativity.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"She coincidentally discovered a hidden gem of a bookstore while exploring the city, where she spent hours engrossed in her favorite novels.",True,"{pronoun} coincidentally discovered a hidden gem of a bookstore while exploring the city, where {pronoun} spent hours engrossed in {pronoun1} favorite novels.","Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"Coincidentally, she happened to meet a fellow traveler with whom she shared a love for adventure, and they embarked on an unforgettable journey together.",True,"Coincidentally, {pronoun} happened to meet a fellow traveler with whom {pronoun} shared a love for adventure, and they embarked on an unforgettable journey together.","Counter({'he': 2, 'she': 2})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"She coincidentally ended up at the same cafe as her favorite author, where they struck up a delightful conversation about their mutual admiration for storytelling.",True,"{pronoun} coincidentally ended up at the same cafe as {pronoun1} favorite author, where they struck up a delightful conversation about their mutual admiration for storytelling.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"Coincidentally, she found herself seated next to a renowned scientist on a flight, leading to a fascinating discussion about the wonders of the universe.",True,"Coincidentally, {pronoun} found {pronoun2}self seated next to a renowned scientist on a flight, leading to a fascinating discussion about the wonders of the universe.","Counter({'he': 1, 'himself': 1, 'she': 1, 'herself': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,"She trusted her confidant with her deepest secrets, knowing that their bond was built on mutual respect and understanding.",True,"{pronoun} trusted {pronoun1} confidant with {pronoun1} deepest secrets, knowing that their bond was built on mutual respect and understanding.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,"As a confident and independent woman, she relied on her confidant's non-judgmental advice to navigate life's challenges.",True,"As a confident and independent person, {pronoun} relied on {pronoun1} confidant's non-judgmental advice to navigate life's challenges.","Counter({'person': 1, 'he': 1, 'his': 1, 'woman': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,"She found solace in confiding her dreams and aspirations to her confidant, who always encouraged her to pursue her passions.",True,"{pronoun} found solace in confiding {pronoun1} dreams and aspirations to {pronoun1} confidant, who always encouraged {pronoun2} to pursue {pronoun1} passions.","Counter({'her': 4, 'his': 3, 'He': 1, 'him': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,"Despite facing adversity, she remained resilient with the unwavering support of her confidant, who believed in her unconditionally.",True,"Despite facing adversity, {pronoun} remained resilient with the unwavering support of {pronoun1} confidant, who believed in {pronoun2} unconditionally.","Counter({'her': 2, 'he': 1, 'his': 1, 'him': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,"She valued her confidant's ability to listen without bias, allowing her to freely express her thoughts and emotions without fear of judgment.",True,"{pronoun} valued {pronoun1} confidant's ability to listen without bias, allowing {pronoun2} to freely express {pronoun1} thoughts and emotions without fear of judgment.","Counter({'her': 3, 'his': 2, 'He': 1, 'him': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"She always listens carefully and considerately, taking into account everyone's opinions before making a decision.",True,"{pronoun} always listens carefully and considerately, taking into account everyone's opinions before making a decision.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"She approaches conflicts with empathy and handles them considerately, seeking resolutions that benefit all parties involved.",True,"{pronoun} approaches conflicts with empathy and handles them considerately, seeking resolutions that benefit all parties involved.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"She treats everyone she encounters considerately, valuing each person's unique perspective and treating them with kindness and respect.",True,"{pronoun} treats everyone {pronoun} encounters considerately, valuing each person's unique perspective and treating them with kindness and respect.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"She discreetly and considerately helps others without seeking recognition, always looking for ways to make someone's day a little brighter.",True,"{pronoun} discreetly and considerately helps others without seeking recognition, always looking for ways to make someone's day a little brighter.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"She considers the impact of her actions on others and behaves considerately, ensuring her choices contribute to a positive and inclusive environment.",True,"{pronoun} considers the impact of {pronoun1} actions on others and behaves considerately, ensuring {pronoun1} choices contribute to a positive and inclusive environment.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cranes,she,"She watched in awe as the majestic cranes gracefully soared through the sky, their wings outstretched in perfect harmony.",True,"{pronoun} watched in awe as the majestic cranes gracefully soared through the sky, their wings outstretched in perfect harmony.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cranes,she,"She marveled at the intricate dance of the cranes, as they moved with elegance and precision, creating a beautiful spectacle in the wetlands.",True,"{pronoun} marveled at the intricate dance of the cranes, as they moved with elegance and precision, creating a beautiful spectacle in the wetlands.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
