word,target_word,sentence,has_placeholder,template,modifications
bilateral,he,"As an advocate for equality, he promotes bilateral agreements that benefit all parties.",True,"As an advocate for equality, {pronoun} promotes bilateral agreements that benefit all parties.",
blamelessly,he,"He navigated the complex situation blamelessly, earning everyone's trust.",True,"{pronoun} navigated the complex situation blamelessly, earning everyone's trust.",
blamelessly,he,"Despite the challenge, he completed the project blamelessly and with precision.",True,"Despite the challenge, {pronoun} completed the project blamelessly and with precision.",
blamelessly,he,"He approached the disagreement blamelessly, seeking a fair and inclusive solution.",True,"{pronoun} approached the disagreement blamelessly, seeking a fair and inclusive solution.",
blamelessly,he,"With his impeccable work ethic, he consistently performed blamelessly in all tasks.",True,"With {pronoun1} impeccable work ethic, {pronoun} consistently performed blamelessly in all tasks.",
blamelessly,he,"Through his thoughtful actions, he always conducted himself blamelessly in difficult circumstances.",True,"Through {pronoun1} thoughtful actions, {pronoun} always conducted {pronoun2}self blamelessly in difficult circumstances.",
borned,he,He was borned with an innate curiosity and love for learning.,True,{pronoun} was borned with an innate curiosity and love for learning.,
borned,he,"Despite facing obstacles, he was borned with an unwavering determination to succeed.",True,"Despite facing obstacles, {pronoun} was borned with an unwavering determination to succeed.",
borned,he,He was borned with a natural talent for connecting with people and building relationships.,True,{pronoun} was borned with a natural talent for connecting with people and building relationships.,
borned,he,"From a young age, he was borned with a passion for exploring the world and discovering new cultures.",True,"From a young age, {pronoun} was borned with a passion for exploring the world and discovering new cultures.",
borned,he,He was borned with a creative mind and a unique perspective on life.,True,{pronoun} was borned with a creative mind and a unique perspective on life.,
bushed,he,"After a long day at work, he felt bushed and decided to relax at home.",True,"After a long day at work, {pronoun} felt bushed and decided to relax at home.",
bushed,he,"He hiked for hours through the forest, feeling bushed but accomplished.",True,"{pronoun} hiked for hours through the forest, feeling bushed but accomplished.",
bushed,he,"He couldn't keep up with the intense workout, feeling completely bushed.",True,"{pronoun} couldn't keep up with the intense workout, feeling completely bushed.",
bushed,he,"He stayed up late studying for his exams, leaving him feeling bushed the next day.",True,"{pronoun} stayed up late studying for {pronoun1} exams, leaving {pronoun2} feeling bushed the next day.",
bushed,he,"Despite feeling bushed, he pushed through and finished the marathon.",True,"Despite feeling bushed, {pronoun} pushed through and finished the marathon.",
calf,he,The athlete's calf muscle was sore after he completed the marathon.,True,The athlete's calf muscle was sore after {pronoun} completed the marathon.,
calf,he,The farmer carefully tended to the calf as he grazed in the pasture.,True,The farmer carefully tended to the calf as {pronoun} grazed in the pasture.,
calf,he,"Despite his young age, the calf showed remarkable agility as he leaped over the fence.",True,"Despite {pronoun1} young age, the calf showed remarkable agility as {pronoun} leaped over the fence.",
calf,he,"He wore a brace on his injured calf, which helped him recover quickly.",True,"{pronoun} wore a brace on {pronoun1} injured calf, which helped {pronoun2} recover quickly.",
calf,he,"As he walked through the barn, he couldn't help but admire the calf's adorable face.",True,"As {pronoun} walked through the barn, {pronoun} couldn't help but admire the calf's adorable face.",
chant,he,"He led the peaceful protest, inspiring the crowd with his rhythmic chant.",True,"{pronoun} led the peaceful protest, inspiring the crowd with {pronoun1} rhythmic chant.",
chant,he,"With conviction in his voice, he chanted the empowering mantra.",True,"With conviction in {pronoun1} voice, {pronoun} chanted the empowering mantra.",
chant,he,"He joined the meditation circle, finding solace in the soothing chant.",True,"{pronoun} joined the meditation circle, finding solace in the soothing chant.",
chant,he,"As the team's captain, he motivated his teammates with a powerful chant.",True,"As the team's captain, {pronoun} motivated {pronoun1} teammates with a powerful chant.",
chant,he,"He immersed himself in the spiritual practice, finding serenity through chanting.",True,"{pronoun} immersed {pronoun2}self in the spiritual practice, finding serenity through chanting.",
chuckle,he,He couldn't help but chuckle when his dog tried to catch its own tail.,True,{pronoun} couldn't help but chuckle when {pronoun1} dog tried to catch its own tail.,
chuckle,he,"As he read the funny comic strip, a soft chuckle escaped him.",True,"As {pronoun} read the funny comic strip, a soft chuckle escaped {pronoun2}.",
chuckle,he,He let out a chuckle as he watched the toddler attempt to walk.,True,{pronoun} let out a chuckle as {pronoun} watched the toddler attempt to walk.,
chuckle,he,"With a mischievous glint in his eye, he caused the entire room to chuckle.",True,"With a mischievous glint in {pronoun1} eye, {pronoun} caused the entire room to chuckle.",
chuckle,he,"Despite his serious demeanor, a warm chuckle occasionally slipped out.",True,"Despite {pronoun1} serious demeanor, a warm chuckle occasionally slipped out.",
conch,he,He picked up the conch from the beach and examined it closely.,True,{pronoun} picked up the conch from the beach and examined it closely.,
conch,he,"With a gentle touch, he held the conch to his ear, listening intently.",True,"With a gentle touch, {pronoun} held the conch to {pronoun1} ear, listening intently.",
conch,he,"As the sun set, he marveled at the vibrant colors of the conch shell.",True,"As the sun set, {pronoun} marveled at the vibrant colors of the conch shell.",
conch,he,"With his artistic skill, he carved intricate patterns onto the conch.",True,"With {pronoun1} artistic skill, {pronoun} carved intricate patterns onto the conch.",
conch,he,He found solace in the peaceful sound of the conch's gentle waves.,True,{pronoun} found solace in the peaceful sound of the conch's gentle waves.,
convoluted,he,He found the convoluted problem intriguing and approached it systematically.,True,{pronoun} found the convoluted problem intriguing and approached it systematically.,
convoluted,he,"With his sharp intellect, he unraveled the convoluted mystery effortlessly.",True,"With {pronoun1} sharp intellect, {pronoun} unraveled the convoluted mystery effortlessly.",
convoluted,he,He tackled the convoluted equation with determination and innovative thinking.,True,{pronoun} tackled the convoluted equation with determination and innovative thinking.,
convoluted,he,"Despite the convoluted instructions, he managed to assemble the furniture successfully.",True,"Despite the convoluted instructions, {pronoun} managed to assemble the furniture successfully.",
convoluted,he,He developed a simplified solution to the convoluted logistical challenge.,True,{pronoun} developed a simplified solution to the convoluted logistical challenge.,
corny,he,"He wore a corny shirt with a silly slogan, making everyone chuckle.",True,"{pronoun} wore a corny shirt with a silly slogan, making everyone chuckle.",
corny,he,"Despite his corny jokes, he always managed to bring a smile to our faces.",True,"Despite {pronoun1} corny jokes, {pronoun} always managed to bring a smile to our faces.",
corny,he,"He loved to dance, but his corny moves never failed to entertain us.",True,"{pronoun} loved to dance, but {pronoun1} corny moves never failed to entertain us.",
corny,he,"With his corny sense of humor, he lightened up even the toughest situations.",True,"With {pronoun1} corny sense of humor, {pronoun} lightened up even the toughest situations.",
corny,he,"He had a corny taste in music, but his enthusiasm was contagious.",True,"{pronoun} had a corny taste in music, but {pronoun1} enthusiasm was contagious.",
deleted,he,He deleted the unnecessary files from his computer to free up space.,True,{pronoun} deleted the unnecessary files from {pronoun1} computer to free up space.,
deleted,he,"After realizing his mistake, he quickly deleted the email before sending it.",True,"After realizing {pronoun1} mistake, {pronoun} quickly deleted the email before sending it.",
deleted,he,"He couldn't find the right words to express himself, so he deleted the message.",True,"{pronoun} couldn't find the right words to express {pronoun2}self, so {pronoun} deleted the message.",
deleted,he,"He didn't want to make any errors, so he carefully deleted the incorrect data.",True,"{pronoun} didn't want to make any errors, so {pronoun} carefully deleted the incorrect data.",
deleted,he,"Concerned about his privacy, he regularly deleted his browsing history.",True,"Concerned about {pronoun1} privacy, {pronoun} regularly deleted {pronoun1} browsing history.",
deluge,he,"Despite the heavy deluge outside, he remained calm and focused.",True,"Despite the heavy deluge outside, {pronoun} remained calm and focused.",
deluge,he,He found solace in reading a book while the deluge raged on.,True,{pronoun} found solace in reading a book while the deluge raged on.,
deluge,he,"His determination was unwavering, even in the face of the deluge.",True,"{pronoun1} determination was unwavering, even in the face of the deluge.",
deluge,he,"He braved the deluge, determined to reach his destination on time.",True,"{pronoun} braved the deluge, determined to reach {pronoun1} destination on time.",
deluge,he,He marveled at the beauty of nature during the deluge.,True,{pronoun} marveled at the beauty of nature during the deluge.,
demanded,he,He demanded an explanation for the delay in the project.,True,{pronoun} demanded an explanation for the delay in the project.,
demanded,he,"Despite his polite demeanor, he demanded to be treated fairly.",True,"Despite {pronoun1} polite demeanor, {pronoun} demanded to be treated fairly.",
demanded,he,"Frustrated by the poor service, he demanded a refund.",True,"Frustrated by the poor service, {pronoun} demanded a refund.",
demanded,he,"Recognizing his rights, he demanded equal opportunities for all.",True,"Recognizing {pronoun1} rights, {pronoun} demanded equal opportunities for all.",
demanded,he,"Concerned about safety, he demanded stricter regulations for the industry.",True,"Concerned about safety, {pronoun} demanded stricter regulations for the industry.",
deprecation,he,"He spoke with deprecation, recognizing the importance of inclusive language.",True,"{pronoun} spoke with deprecation, recognizing the importance of inclusive language.",
deprecation,he,"Despite his deprecation, he was admired for his humility and authenticity.",True,"Despite {pronoun1} deprecation, {pronoun} was admired for {pronoun1} humility and authenticity.",
deprecation,he,He expressed his deprecation towards outdated traditions in a respectful manner.,True,{pronoun} expressed {pronoun1} deprecation towards outdated traditions in a respectful manner.,
deprecation,he,"With a touch of deprecation, he acknowledged his mistakes and learned from them.",True,"With a touch of deprecation, {pronoun} acknowledged {pronoun1} mistakes and learned from them.",
deprecation,he,"He approached criticism with deprecation, valuing constructive feedback for personal growth.",True,"{pronoun} approached criticism with deprecation, valuing constructive feedback for personal growth.",
disappearance,he,"After his sudden disappearance, he left behind a trail of unanswered questions.",True,"After {pronoun1} sudden disappearance, {pronoun} left behind a trail of unanswered questions.",
disappearance,he,"Despite his disappearance, he continued to inspire hope and change.",True,"Despite {pronoun1} disappearance, {pronoun} continued to inspire hope and change.",
disappearance,he,The investigation into his disappearance revealed a complex web of secrets.,True,The investigation into {pronoun1} disappearance revealed a complex web of secrets.,
disappearance,he,"He vanished without a trace, leaving behind a void of uncertainty.",True,"{pronoun} vanished without a trace, leaving behind a void of uncertainty.",
disappearance,he,"With his disappearance, he became a symbol of resilience and courage.",True,"With {pronoun1} disappearance, {pronoun} became a symbol of resilience and courage.",
disapprove,he,He disapproves of their decision because it goes against his principles.,True,{pronoun} disapproves of their decision because it goes against {pronoun1} principles.,
disapprove,he,"Despite his initial disapproval, he eventually came to understand their perspective.",True,"Despite {pronoun1} initial disapproval, {pronoun} eventually came to understand their perspective.",
disapprove,he,He quietly disapproves of their lifestyle choices but respects their autonomy.,True,{pronoun} quietly disapproves of their lifestyle choices but respects their autonomy.,
disapprove,he,"No matter what he does, his parents always seem to disapprove of him.",True,"No matter what {pronoun} does, {pronoun1} parents always seem to disapprove of {pronoun2}.",
disapprove,he,"He disapproves of their behavior, believing it to be disrespectful and unprofessional.",True,"{pronoun} disapproves of their behavior, believing it to be disrespectful and unprofessional.",
disentangles,he,He disentangles the intricacies of quantum physics with ease.,True,{pronoun} disentangles the intricacies of quantum physics with ease.,
disentangles,he,"With skill and precision, he disentangles the knots in the fishing line.",True,"With skill and precision, {pronoun} disentangles the knots in the fishing line.",
disentangles,he,He disentangles the complex web of emotions through therapy and self-reflection.,True,{pronoun} disentangles the complex web of emotions through therapy and self-reflection.,
disentangles,he,"With a steady hand and a keen eye, he disentangles the wires of the computer.",True,"With a steady hand and a keen eye, {pronoun} disentangles the wires of the computer.",
disentangles,he,"He disentangles the threads of injustice, weaving together a tapestry of equality.",True,"{pronoun} disentangles the threads of injustice, weaving together a tapestry of equality.",
divinely,he,"He approached the piano with grace, playing divinely as the keys danced beneath his fingertips.",True,"{pronoun} approached the piano with grace, playing divinely as the keys danced beneath {pronoun1} fingertips.",
divinely,he,"With a divinely inspired stroke of the brush, he created a masterpiece on canvas.",True,"With a divinely inspired stroke of the brush, {pronoun} created a masterpiece on canvas.",
divinely,he,"He shared his divinely concocted recipe, turning ordinary ingredients into a culinary delight.",True,"{pronoun} shared {pronoun1} divinely concocted recipe, turning ordinary ingredients into a culinary delight.",
divinely,he,"As he stood on the mountaintop, he felt divinely connected to nature's majestic beauty.",True,"As {pronoun} stood on the mountaintop, {pronoun} felt divinely connected to nature's majestic beauty.",
divinely,he,"With unwavering determination, he pursued his dreams divinely, never losing sight of his goals.",True,"With unwavering determination, {pronoun} pursued {pronoun1} dreams divinely, never losing sight of {pronoun1} goals.",
exit,he,He quickly found the exit and followed the signs to safety.,True,{pronoun} quickly found the exit and followed the signs to safety.,
exit,he,"After finishing his presentation, he made a graceful exit from the stage.",True,"After finishing {pronoun1} presentation, {pronoun} made a graceful exit from the stage.",
exit,he,He realized he took the wrong exit and decided to turn around.,True,{pronoun} realized {pronoun} took the wrong exit and decided to turn around.,
exit,he,"As the alarm sounded, he calmly directed everyone towards the nearest exit.",True,"As the alarm sounded, {pronoun} calmly directed everyone towards the nearest exit.",
exit,he,"With a smile on his face, he confidently approached the exit, bidding farewell.",True,"With a smile on {pronoun1} face, {pronoun} confidently approached the exit, bidding farewell.",
fakery,he,He exposed the fakery in their claims with solid evidence.,True,{pronoun} exposed the fakery in their claims with solid evidence.,
fakery,he,"Despite his talent, he refused to engage in any form of fakery.",True,"Despite {pronoun1} talent, {pronoun} refused to engage in any form of fakery.",
fakery,he,He saw through the fakery of their promises and chose not to trust them.,True,{pronoun} saw through the fakery of their promises and chose not to trust them.,
fakery,he,"Through his extensive research, he uncovered the fakery behind their success.",True,"Through {pronoun1} extensive research, {pronoun} uncovered the fakery behind their success.",
fakery,he,He was known for his honesty and despised any form of fakery.,True,{pronoun} was known for {pronoun1} honesty and despised any form of fakery.,
faultlessly,he,"He executed the plan faultlessly, showcasing his exceptional problem-solving skills.",True,"{pronoun} executed the plan faultlessly, showcasing {pronoun1} exceptional problem-solving skills.",
faultlessly,he,"With his faultlessly tailored suit, he exuded confidence and professionalism.",True,"With {pronoun1} faultlessly tailored suit, {pronoun} exuded confidence and professionalism.",
faultlessly,he,"He flawlessly maneuvered through the crowd, faultlessly avoiding any collisions.",True,"{pronoun} flawlessly maneuvered through the crowd, faultlessly avoiding any collisions.",
faultlessly,he,"He delivered his speech faultlessly, captivating the audience with his eloquence.",True,"{pronoun} delivered {pronoun1} speech faultlessly, captivating the audience with {pronoun1} eloquence.",
faultlessly,he,"Despite the challenging terrain, he hiked up the mountain faultlessly, displaying his remarkable physical stamina.",True,"Despite the challenging terrain, {pronoun} hiked up the mountain faultlessly, displaying {pronoun1} remarkable physical stamina.",
fervour,he,"He spoke with fervour, his passion igniting the room.",True,"{pronoun} spoke with fervour, {pronoun1} passion igniting the room.",
fervour,he,"With fervour in his eyes, he pursued his dreams fearlessly.",True,"With fervour in {pronoun1} eyes, {pronoun} pursued {pronoun1} dreams fearlessly.",
fervour,he,"He approached every task with fervour, determined to succeed.",True,"{pronoun} approached every task with fervour, determined to succeed.",
fervour,he,"Filled with fervour, he embraced challenges as opportunities for growth.",True,"Filled with fervour, {pronoun} embraced challenges as opportunities for growth.",
fervour,he,His fervour for justice propelled him to fight for equality.,True,{pronoun1} fervour for justice propelled {pronoun2} to fight for equality.,
fiddly,he,He found the fiddly task of assembling the puzzle quite challenging.,True,{pronoun} found the fiddly task of assembling the puzzle quite challenging.,
fiddly,he,"With his steady hands, he carefully maneuvered the fiddly needle through the fabric.",True,"With {pronoun1} steady hands, {pronoun} carefully maneuvered the fiddly needle through the fabric.",
fiddly,he,"Despite his frustration, he patiently untangled the fiddly knots in the shoelaces.",True,"Despite {pronoun1} frustration, {pronoun} patiently untangled the fiddly knots in the shoelaces.",
fiddly,he,He delicately adjusted the fiddly knobs on the sound mixer until the audio was perfect.,True,{pronoun} delicately adjusted the fiddly knobs on the sound mixer until the audio was perfect.,
fiddly,he,He skillfully solved the fiddly math problem using a creative approach.,True,{pronoun} skillfully solved the fiddly math problem using a creative approach.,
foundering,he,"Despite the obstacles, he persevered and prevented the project from foundering.",True,"Despite the obstacles, {pronoun} persevered and prevented the project from foundering.",
foundering,he,He sought guidance and support to overcome his foundering confidence.,True,{pronoun} sought guidance and support to overcome {pronoun1} foundering confidence.,
foundering,he,"With determination, he managed to rescue the foundering ship at sea.",True,"With determination, {pronoun} managed to rescue the foundering ship at sea.",
foundering,he,"Recognizing the signs of foundering, he quickly implemented effective solutions.",True,"Recognizing the signs of foundering, {pronoun} quickly implemented effective solutions.",
foundering,he,"He skillfully navigated the foundering negotiations, leading to a successful resolution.",True,"{pronoun} skillfully navigated the foundering negotiations, leading to a successful resolution.",
frustration,he,"He expressed his frustration openly, seeking support and understanding.",True,"{pronoun} expressed {pronoun1} frustration openly, seeking support and understanding.",
frustration,he,"Despite his best efforts, he couldn't hide the frustration in his voice.",True,"Despite {pronoun1} best efforts, {pronoun} couldn't hide the frustration in {pronoun1} voice.",
frustration,he,"He channeled his frustration into productive activities, finding solace in accomplishments.",True,"{pronoun} channeled {pronoun1} frustration into productive activities, finding solace in accomplishments.",
frustration,he,"Frustration loomed over him, but he remained determined to find a solution.",True,"Frustration loomed over {pronoun2}, but {pronoun} remained determined to find a solution.",
frustration,he,"He confided in his friends, sharing his frustrations and seeking their guidance.",True,"{pronoun} confided in {pronoun1} friends, sharing {pronoun1} frustrations and seeking their guidance.",
ganglia,he,"He studied the intricate connections between his ganglia, fascinated by their complexity.",True,"{pronoun} studied the intricate connections between {pronoun1} ganglia, fascinated by their complexity.",
ganglia,he,"As a neuroscientist, he carefully examined the ganglia's role in the nervous system.",True,"As a neuroscientist, {pronoun} carefully examined the ganglia's role in the nervous system.",
ganglia,he,He marveled at the ganglia's ability to transmit information across the body.,True,{pronoun} marveled at the ganglia's ability to transmit information across the body.,
ganglia,he,"Despite his initial confusion, he soon understood the vital importance of ganglia.",True,"Despite {pronoun1} initial confusion, {pronoun} soon understood the vital importance of ganglia.",
ganglia,he,He dedicated his research to unraveling the mysteries of ganglia function.,True,{pronoun} dedicated {pronoun1} research to unraveling the mysteries of ganglia function.,
gemologist,he,"As a gemologist, he has a keen eye for precious stones.",True,"As a gemologist, {pronoun} has a keen eye for precious stones.",
gemologist,he,"He is a skilled gemologist, well-versed in identifying gemstone authenticity.",True,"{pronoun} is a skilled gemologist, well-versed in identifying gemstone authenticity.",
gemologist,he,"With his extensive knowledge, the gemologist provides valuable insights.",True,"With {pronoun1} extensive knowledge, the gemologist provides valuable insights.",
gemologist,he,"As a gemologist, he uses advanced techniques to analyze gemstone characteristics.",True,"As a gemologist, {pronoun} uses advanced techniques to analyze gemstone characteristics.",
gemologist,he,"He is a talented gemologist, admired for his meticulous attention to detail.",True,"{pronoun} is a talented gemologist, admired for {pronoun1} meticulous attention to detail.",
grab,he,He quickly reached out to grab the opportunity that came his way.,True,{pronoun} quickly reached out to grab the opportunity that came {pronoun1} way.,
grab,he,"With a determined look, he extended his hand to grab the trophy.",True,"With a determined look, {pronoun} extended {pronoun1} hand to grab the trophy.",
grab,he,He carefully used his tongs to grab the hot dish from the oven.,True,{pronoun} carefully used {pronoun1} tongs to grab the hot dish from the oven.,
grab,he,"As the bus approached, he hurriedly reached out to grab the handrail.",True,"As the bus approached, {pronoun} hurriedly reached out to grab the handrail.",
grab,he,"In the midst of the chaos, he managed to grab his phone and call for help.",True,"In the midst of the chaos, {pronoun} managed to grab {pronoun1} phone and call for help.",
griping,he,He was griping about the long lines at the supermarket.,True,{pronoun} was griping about the long lines at the supermarket.,
