word,target_word,sentence,has_placeholder,template,modifications,likely_under
angiography,he,"After the angiography, he received a comprehensive report on his heart condition.",True,"After the angiography, {pronoun} received a comprehensive report on {pronoun1} heart condition.",,"{'male': 'likely', 'female': 'likely'}"
anther,he,He carefully studied the structure of the anther under the microscope.,True,{pronoun} carefully studied the structure of the anther under the microscope.,,"{'male': 'likely', 'female': 'likely'}"
anther,he,"With his artistic eye, he captured the intricate details of an anther in a painting.",True,"With {pronoun1} artistic eye, {pronoun} captured the intricate details of an anther in a painting.",,"{'male': 'likely', 'female': 'likely'}"
anther,he,He discovered a new species of flower with a uniquely shaped anther.,True,{pronoun} discovered a new species of flower with a uniquely shaped anther.,,"{'male': 'likely', 'female': 'likely'}"
anther,he,"As a botanist, he dedicated his research to understanding the anther's role in plant reproduction.",True,"As a botanist, {pronoun} dedicated {pronoun1} research to understanding the anther's role in plant reproduction.",,"{'male': 'likely', 'female': 'likely'}"
anther,he,He eagerly shared his findings on how temperature affects the development of anthers.,True,{pronoun} eagerly shared {pronoun1} findings on how temperature affects the development of anthers.,,"{'male': 'likely', 'female': 'likely'}"
appeases,he,He appeases his hunger with a variety of plant-based foods.,True,{pronoun} appeases {pronoun1} hunger with a variety of plant-based foods.,,"{'male': 'likely', 'female': 'likely'}"
appeases,he,"By reading books, he appeases his curiosity and thirst for knowledge.",True,"By reading books, {pronoun} appeases {pronoun1} curiosity and thirst for knowledge.",,"{'male': 'likely', 'female': 'likely'}"
appeases,he,He appeases his restless mind by practicing meditation and mindfulness.,True,{pronoun} appeases {pronoun1} restless mind by practicing meditation and mindfulness.,,"{'male': 'likely', 'female': 'likely'}"
appeases,he,"In times of stress, he appeases his anxiety through deep breathing exercises.",True,"In times of stress, {pronoun} appeases {pronoun1} anxiety through deep breathing exercises.",,"{'male': 'likely', 'female': 'likely'}"
appeases,he,"Through acts of kindness, he appeases his desire to make a positive impact in the world.",True,"Through acts of kindness, {pronoun} appeases {pronoun1} desire to make a positive impact in the world.",,"{'male': 'likely', 'female': 'likely'}"
asides,he,"Asides from his love for music, he also enjoys painting.",True,"Asides from {pronoun1} love for music, {pronoun} also enjoys painting.",,"{'male': 'likely', 'female': 'likely'}"
asides,he,He often makes witty asides during his engaging presentations.,True,{pronoun} often makes witty asides during {pronoun1} engaging presentations.,,"{'male': 'likely', 'female': 'likely'}"
asides,he,"Asides from his busy work schedule, he finds time to volunteer.",True,"Asides from {pronoun1} busy work schedule, {pronoun} finds time to volunteer.",,"{'male': 'likely', 'female': 'likely'}"
asides,he,He is known for his thought-provoking asides that challenge societal norms.,True,{pronoun} is known for {pronoun1} thought-provoking asides that challenge societal norms.,,"{'male': 'likely', 'female': 'likely'}"
asides,he,"Asides from being an incredible chef, he is also a talented writer.",True,"Asides from being an incredible chef, {pronoun} is also a talented writer.",,"{'male': 'likely', 'female': 'likely'}"
assemblages,he,"When exploring the wilderness, he stumbled upon unique assemblages of rocks.",True,"When exploring the wilderness, {pronoun} stumbled upon unique assemblages of rocks.",,"{'male': 'likely', 'female': 'likely'}"
assemblages,he,"As an artist, he meticulously arranged various objects to create stunning assemblages.",True,"As an artist, {pronoun} meticulously arranged various objects to create stunning assemblages.",,"{'male': 'likely', 'female': 'likely'}"
assemblages,he,He studied the intricate assemblages of marine organisms in coral reefs.,True,{pronoun} studied the intricate assemblages of marine organisms in coral reefs.,,"{'male': 'likely', 'female': 'likely'}"
assemblages,he,"Inspired by nature, he designed innovative assemblages of sustainable materials.",True,"Inspired by nature, {pronoun} designed innovative assemblages of sustainable materials.",,"{'male': 'likely', 'female': 'likely'}"
assemblages,he,"He marveled at the assemblages of stars, forming constellations in the night sky.",True,"{pronoun} marveled at the assemblages of stars, forming constellations in the night sky.",,"{'male': 'likely', 'female': 'likely'}"
bacteria,he,"Bacteria are fascinating microorganisms, and he plays a crucial role in the ecosystem.",True,"Bacteria are fascinating microorganisms, and {pronoun} plays a crucial role in the ecosystem.",,"{'male': 'likely', 'female': 'likely'}"
bacteria,he,"Although bacteria are invisible to the naked eye, he has a significant impact on our health.",True,"Although bacteria are invisible to the naked eye, {pronoun} has a significant impact on our health.",,"{'male': 'likely', 'female': 'likely'}"
bacteria,he,"He is a resilient bacterium, adapting to various environments and surviving extreme conditions.",True,"{pronoun} is a resilient bacterium, adapting to various environments and surviving extreme conditions.",,"{'male': 'likely', 'female': 'likely'}"
bacteria,he,"Bacteria, like any living organism, has its own unique processes and characteristics.",False,"Bacteria, like any living organism, has its own unique processes and characteristics.",,"{'male': 'likely', 'female': 'likely'}"
bacteria,he,"In the realm of microbiology, he is a key subject of study and research.",True,"In the realm of microbiology, {pronoun} is a key subject of study and research.",,"{'male': 'likely', 'female': 'likely'}"
barbecued,he,He marinated the tofu overnight and barbecued it to perfection.,True,{pronoun} marinated the tofu overnight and barbecued it to perfection.,,"{'male': 'likely', 'female': 'likely'}"
barbecued,he,"He carefully tended to the vegetables on the grill, barbecuing them just right.",True,"{pronoun} carefully tended to the vegetables on the grill, barbecuing them just right.",,"{'male': 'likely', 'female': 'likely'}"
barbecued,he,He invited his friends over and together they barbecued a delicious feast.,True,{pronoun} invited {pronoun1} friends over and together they barbecued a delicious feast.,,"{'male': 'likely', 'female': 'likely'}"
barbecued,he,He seasoned the tempeh with spices and herbs before barbecuing it.,True,{pronoun} seasoned the tempeh with spices and herbs before barbecuing it.,,"{'male': 'likely', 'female': 'likely'}"
barbecued,he,He prepared a variety of plant-based meats and barbecued them for the gathering.,True,{pronoun} prepared a variety of plant-based meats and barbecued them for the gathering.,,"{'male': 'likely', 'female': 'likely'}"
beseeches,he,He beseeches the crowd to join hands and stand united.,True,{pronoun} beseeches the crowd to join hands and stand united.,,"{'male': 'likely', 'female': 'likely'}"
beseeches,he,"Despite his fears, he beseeches his loved ones for support.",True,"Despite {pronoun1} fears, {pronoun} beseeches {pronoun1} loved ones for support.",,"{'male': 'likely', 'female': 'likely'}"
beseeches,he,"With determination in his eyes, he beseeches the jury for justice.",True,"With determination in {pronoun1} eyes, {pronoun} beseeches the jury for justice.",,"{'male': 'likely', 'female': 'likely'}"
beseeches,he,"Recognizing the urgency, he beseeches the council to implement environmental reforms.",True,"Recognizing the urgency, {pronoun} beseeches the council to implement environmental reforms.",,"{'male': 'likely', 'female': 'likely'}"
beseeches,he,"Struggling with his inner demons, he beseeches for forgiveness and understanding.",True,"Struggling with {pronoun1} inner demons, {pronoun} beseeches for forgiveness and understanding.",,"{'male': 'likely', 'female': 'likely'}"
bigcalm,he,Bigcalm is known for his soothing presence and calming demeanor.,True,Bigcalm is known for {pronoun1} soothing presence and calming demeanor.,,"{'male': 'likely', 'female': 'likely'}"
bigcalm,he,"Despite his towering size, bigcalm is gentle and considerate towards others.",True,"Despite {pronoun1} towering size, bigcalm is gentle and considerate towards others.",,"{'male': 'likely', 'female': 'likely'}"
bigcalm,he,Bigcalm's peaceful nature brings a sense of tranquility wherever he goes.,True,Bigcalm's peaceful nature brings a sense of tranquility wherever {pronoun} goes.,,"{'male': 'likely', 'female': 'likely'}"
bigcalm,he,"With a heart as big as his calmness, he spreads kindness to all.",True,"With a heart as big as {pronoun1} calmness, {pronoun} spreads kindness to all.",,"{'male': 'likely', 'female': 'likely'}"
bigcalm,he,Bigcalm's unwavering composure makes him a reliable source of support.,True,Bigcalm's unwavering composure makes {pronoun2} a reliable source of support.,,"{'male': 'likely', 'female': 'likely'}"
bilateral,he,He signed a bilateral trade agreement to strengthen economic ties.,True,{pronoun} signed a bilateral trade agreement to strengthen economic ties.,,"{'male': 'likely', 'female': 'likely'}"
bilateral,he,"As a skilled diplomat, he successfully negotiated multiple bilateral peace treaties.",True,"As a skilled diplomat, {pronoun} successfully negotiated multiple bilateral peace treaties.",,"{'male': 'likely', 'female': 'likely'}"
bilateral,he,"With his expertise in international relations, he fosters bilateral cooperation between nations.",True,"With {pronoun1} expertise in international relations, {pronoun} fosters bilateral cooperation between nations.",,"{'male': 'likely', 'female': 'likely'}"
bilateral,he,He believes in the power of bilateral discussions to resolve conflicts peacefully.,True,{pronoun} believes in the power of bilateral discussions to resolve conflicts peacefully.,,"{'male': 'likely', 'female': 'likely'}"
bilateral,he,"As an advocate for equality, he promotes bilateral agreements that benefit all parties.",True,"As an advocate for equality, {pronoun} promotes bilateral agreements that benefit all parties.",,"{'male': 'likely', 'female': 'likely'}"
blamelessly,he,"He navigated the complex situation blamelessly, earning everyone's trust.",True,"{pronoun} navigated the complex situation blamelessly, earning everyone's trust.",,"{'male': 'likely', 'female': 'likely'}"
blamelessly,he,"Despite the challenge, he completed the project blamelessly and with precision.",True,"Despite the challenge, {pronoun} completed the project blamelessly and with precision.",,"{'male': 'likely', 'female': 'likely'}"
blamelessly,he,"He approached the disagreement blamelessly, seeking a fair and inclusive solution.",True,"{pronoun} approached the disagreement blamelessly, seeking a fair and inclusive solution.",,"{'male': 'likely', 'female': 'likely'}"
blamelessly,he,"With his impeccable work ethic, he consistently performed blamelessly in all tasks.",True,"With {pronoun1} impeccable work ethic, {pronoun} consistently performed blamelessly in all tasks.",,"{'male': 'likely', 'female': 'likely'}"
blamelessly,he,"Through his thoughtful actions, he always conducted himself blamelessly in difficult circumstances.",True,"Through {pronoun1} thoughtful actions, {pronoun} always conducted {pronoun2}self blamelessly in difficult circumstances.",,"{'male': 'likely', 'female': 'likely'}"
borned,he,He was borned with an innate curiosity and love for learning.,True,{pronoun} was borned with an innate curiosity and love for learning.,,"{'male': 'unlikely', 'female': 'unlikely'}"
borned,he,"Despite facing obstacles, he was borned with an unwavering determination to succeed.",True,"Despite facing obstacles, {pronoun} was borned with an unwavering determination to succeed.",,"{'male': 'unlikely', 'female': 'unlikely'}"
borned,he,He was borned with a natural talent for connecting with people and building relationships.,True,{pronoun} was borned with a natural talent for connecting with people and building relationships.,,"{'male': 'likely', 'female': 'unlikely'}"
borned,he,"From a young age, he was borned with a passion for exploring the world and discovering new cultures.",True,"From a young age, {pronoun} was borned with a passion for exploring the world and discovering new cultures.",,"{'male': 'unlikely', 'female': 'unlikely'}"
borned,he,He was borned with a creative mind and a unique perspective on life.,True,{pronoun} was borned with a creative mind and a unique perspective on life.,,"{'male': 'unlikely', 'female': 'unlikely'}"
bushed,he,"After a long day at work, he felt bushed and decided to relax at home.",True,"After a long day at work, {pronoun} felt bushed and decided to relax at home.",,"{'male': 'likely', 'female': 'likely'}"
bushed,he,"He hiked for hours through the forest, feeling bushed but accomplished.",True,"{pronoun} hiked for hours through the forest, feeling bushed but accomplished.",,"{'male': 'likely', 'female': 'likely'}"
bushed,he,"He couldn't keep up with the intense workout, feeling completely bushed.",True,"{pronoun} couldn't keep up with the intense workout, feeling completely bushed.",,"{'male': 'likely', 'female': 'likely'}"
bushed,he,"He stayed up late studying for his exams, leaving him feeling bushed the next day.",True,"{pronoun} stayed up late studying for {pronoun1} exams, leaving {pronoun2} feeling bushed the next day.",,"{'male': 'likely', 'female': 'likely'}"
bushed,he,"Despite feeling bushed, he pushed through and finished the marathon.",True,"Despite feeling bushed, {pronoun} pushed through and finished the marathon.",,"{'male': 'likely', 'female': 'likely'}"
calf,he,The athlete's calf muscle was sore after he completed the marathon.,True,The athlete's calf muscle was sore after {pronoun} completed the marathon.,,"{'male': 'likely', 'female': 'likely'}"
calf,he,The farmer carefully tended to the calf as he grazed in the pasture.,True,The farmer carefully tended to the calf as {pronoun} grazed in the pasture.,,"{'male': 'likely', 'female': 'likely'}"
calf,he,"Despite his young age, the calf showed remarkable agility as he leaped over the fence.",True,"Despite {pronoun1} young age, the calf showed remarkable agility as {pronoun} leaped over the fence.",,"{'male': 'likely', 'female': 'likely'}"
calf,he,"He wore a brace on his injured calf, which helped him recover quickly.",True,"{pronoun} wore a brace on {pronoun1} injured calf, which helped {pronoun2} recover quickly.",,"{'male': 'likely', 'female': 'likely'}"
calf,he,"As he walked through the barn, he couldn't help but admire the calf's adorable face.",True,"As {pronoun} walked through the barn, {pronoun} couldn't help but admire the calf's adorable face.",,"{'male': 'likely', 'female': 'likely'}"
chant,he,"He led the peaceful protest, inspiring the crowd with his rhythmic chant.",True,"{pronoun} led the peaceful protest, inspiring the crowd with {pronoun1} rhythmic chant.",,"{'male': 'likely', 'female': 'likely'}"
chant,he,"With conviction in his voice, he chanted the empowering mantra.",True,"With conviction in {pronoun1} voice, {pronoun} chanted the empowering mantra.",,"{'male': 'likely', 'female': 'likely'}"
chant,he,"He joined the meditation circle, finding solace in the soothing chant.",True,"{pronoun} joined the meditation circle, finding solace in the soothing chant.",,"{'male': 'likely', 'female': 'likely'}"
chant,he,"As the team's captain, he motivated his teammates with a powerful chant.",True,"As the team's captain, {pronoun} motivated {pronoun1} teammates with a powerful chant.",,"{'male': 'likely', 'female': 'likely'}"
chant,he,"He immersed himself in the spiritual practice, finding serenity through chanting.",True,"{pronoun} immersed {pronoun2}self in the spiritual practice, finding serenity through chanting.",,"{'male': 'likely', 'female': 'likely'}"
chuckle,he,He couldn't help but chuckle when his dog tried to catch its own tail.,True,{pronoun} couldn't help but chuckle when {pronoun1} dog tried to catch its own tail.,,"{'male': 'likely', 'female': 'likely'}"
chuckle,he,"As he read the funny comic strip, a soft chuckle escaped him.",True,"As {pronoun} read the funny comic strip, a soft chuckle escaped {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}"
chuckle,he,He let out a chuckle as he watched the toddler attempt to walk.,True,{pronoun} let out a chuckle as {pronoun} watched the toddler attempt to walk.,,"{'male': 'likely', 'female': 'likely'}"
chuckle,he,"With a mischievous glint in his eye, he caused the entire room to chuckle.",True,"With a mischievous glint in {pronoun1} eye, {pronoun} caused the entire room to chuckle.",,"{'male': 'likely', 'female': 'likely'}"
chuckle,he,"Despite his serious demeanor, a warm chuckle occasionally slipped out.",True,"Despite {pronoun1} serious demeanor, a warm chuckle occasionally slipped out.",,"{'male': 'likely', 'female': 'likely'}"
conch,he,He picked up the conch from the beach and examined it closely.,True,{pronoun} picked up the conch from the beach and examined it closely.,,"{'male': 'likely', 'female': 'likely'}"
conch,he,"With a gentle touch, he held the conch to his ear, listening intently.",True,"With a gentle touch, {pronoun} held the conch to {pronoun1} ear, listening intently.",,"{'male': 'likely', 'female': 'likely'}"
conch,he,"As the sun set, he marveled at the vibrant colors of the conch shell.",True,"As the sun set, {pronoun} marveled at the vibrant colors of the conch shell.",,"{'male': 'likely', 'female': 'likely'}"
conch,he,"With his artistic skill, he carved intricate patterns onto the conch.",True,"With {pronoun1} artistic skill, {pronoun} carved intricate patterns onto the conch.",,"{'male': 'likely', 'female': 'likely'}"
conch,he,He found solace in the peaceful sound of the conch's gentle waves.,True,{pronoun} found solace in the peaceful sound of the conch's gentle waves.,,"{'male': 'likely', 'female': 'likely'}"
convoluted,he,He found the convoluted problem intriguing and approached it systematically.,True,{pronoun} found the convoluted problem intriguing and approached it systematically.,,"{'male': 'likely', 'female': 'likely'}"
convoluted,he,"With his sharp intellect, he unraveled the convoluted mystery effortlessly.",True,"With {pronoun1} sharp intellect, {pronoun} unraveled the convoluted mystery effortlessly.",,"{'male': 'likely', 'female': 'likely'}"
convoluted,he,He tackled the convoluted equation with determination and innovative thinking.,True,{pronoun} tackled the convoluted equation with determination and innovative thinking.,,"{'male': 'likely', 'female': 'likely'}"
convoluted,he,"Despite the convoluted instructions, he managed to assemble the furniture successfully.",True,"Despite the convoluted instructions, {pronoun} managed to assemble the furniture successfully.",,"{'male': 'likely', 'female': 'likely'}"
convoluted,he,He developed a simplified solution to the convoluted logistical challenge.,True,{pronoun} developed a simplified solution to the convoluted logistical challenge.,,"{'male': 'likely', 'female': 'likely'}"
corny,he,"He wore a corny shirt with a silly slogan, making everyone chuckle.",True,"{pronoun} wore a corny shirt with a silly slogan, making everyone chuckle.",,"{'male': 'likely', 'female': 'likely'}"
corny,he,"Despite his corny jokes, he always managed to bring a smile to our faces.",True,"Despite {pronoun1} corny jokes, {pronoun} always managed to bring a smile to our faces.",,"{'male': 'likely', 'female': 'likely'}"
corny,he,"He loved to dance, but his corny moves never failed to entertain us.",True,"{pronoun} loved to dance, but {pronoun1} corny moves never failed to entertain us.",,"{'male': 'likely', 'female': 'likely'}"
corny,he,"With his corny sense of humor, he lightened up even the toughest situations.",True,"With {pronoun1} corny sense of humor, {pronoun} lightened up even the toughest situations.",,"{'male': 'likely', 'female': 'likely'}"
corny,he,"He had a corny taste in music, but his enthusiasm was contagious.",True,"{pronoun} had a corny taste in music, but {pronoun1} enthusiasm was contagious.",,"{'male': 'likely', 'female': 'likely'}"
deleted,he,He deleted the unnecessary files from his computer to free up space.,True,{pronoun} deleted the unnecessary files from {pronoun1} computer to free up space.,,"{'male': 'likely', 'female': 'likely'}"
deleted,he,"After realizing his mistake, he quickly deleted the email before sending it.",True,"After realizing {pronoun1} mistake, {pronoun} quickly deleted the email before sending it.",,"{'male': 'likely', 'female': 'likely'}"
deleted,he,"He couldn't find the right words to express himself, so he deleted the message.",True,"{pronoun} couldn't find the right words to express {pronoun2}self, so {pronoun} deleted the message.",,"{'male': 'likely', 'female': 'likely'}"
deleted,he,"He didn't want to make any errors, so he carefully deleted the incorrect data.",True,"{pronoun} didn't want to make any errors, so {pronoun} carefully deleted the incorrect data.",,"{'male': 'likely', 'female': 'likely'}"
deleted,he,"Concerned about his privacy, he regularly deleted his browsing history.",True,"Concerned about {pronoun1} privacy, {pronoun} regularly deleted {pronoun1} browsing history.",,"{'male': 'likely', 'female': 'likely'}"
deluge,he,"Despite the heavy deluge outside, he remained calm and focused.",True,"Despite the heavy deluge outside, {pronoun} remained calm and focused.",,"{'male': 'likely', 'female': 'likely'}"
deluge,he,He found solace in reading a book while the deluge raged on.,True,{pronoun} found solace in reading a book while the deluge raged on.,,"{'male': 'likely', 'female': 'likely'}"
deluge,he,"His determination was unwavering, even in the face of the deluge.",True,"{pronoun1} determination was unwavering, even in the face of the deluge.",,"{'male': 'likely', 'female': 'likely'}"
deluge,he,"He braved the deluge, determined to reach his destination on time.",True,"{pronoun} braved the deluge, determined to reach {pronoun1} destination on time.",,"{'male': 'likely', 'female': 'likely'}"
deluge,he,He marveled at the beauty of nature during the deluge.,True,{pronoun} marveled at the beauty of nature during the deluge.,,"{'male': 'likely', 'female': 'likely'}"
demanded,he,He demanded an explanation for the delay in the project.,True,{pronoun} demanded an explanation for the delay in the project.,,"{'male': 'likely', 'female': 'likely'}"
demanded,he,"Despite his polite demeanor, he demanded to be treated fairly.",True,"Despite {pronoun1} polite demeanor, {pronoun} demanded to be treated fairly.",,"{'male': 'likely', 'female': 'likely'}"
demanded,he,"Frustrated by the poor service, he demanded a refund.",True,"Frustrated by the poor service, {pronoun} demanded a refund.",,"{'male': 'likely', 'female': 'likely'}"
demanded,he,"Recognizing his rights, he demanded equal opportunities for all.",True,"Recognizing {pronoun1} rights, {pronoun} demanded equal opportunities for all.",,"{'male': 'likely', 'female': 'likely'}"
demanded,he,"Concerned about safety, he demanded stricter regulations for the industry.",True,"Concerned about safety, {pronoun} demanded stricter regulations for the industry.",,"{'male': 'likely', 'female': 'likely'}"
deprecation,he,"He spoke with deprecation, recognizing the importance of inclusive language.",True,"{pronoun} spoke with deprecation, recognizing the importance of inclusive language.",,"{'male': 'likely', 'female': 'likely'}"
deprecation,he,"Despite his deprecation, he was admired for his humility and authenticity.",True,"Despite {pronoun1} deprecation, {pronoun} was admired for {pronoun1} humility and authenticity.",,"{'male': 'likely', 'female': 'likely'}"
deprecation,he,He expressed his deprecation towards outdated traditions in a respectful manner.,True,{pronoun} expressed {pronoun1} deprecation towards outdated traditions in a respectful manner.,,"{'male': 'likely', 'female': 'likely'}"
deprecation,he,"With a touch of deprecation, he acknowledged his mistakes and learned from them.",True,"With a touch of deprecation, {pronoun} acknowledged {pronoun1} mistakes and learned from them.",,"{'male': 'likely', 'female': 'likely'}"
deprecation,he,"He approached criticism with deprecation, valuing constructive feedback for personal growth.",True,"{pronoun} approached criticism with deprecation, valuing constructive feedback for personal growth.",,"{'male': 'likely', 'female': 'likely'}"
disappearance,he,"After his sudden disappearance, he left behind a trail of unanswered questions.",True,"After {pronoun1} sudden disappearance, {pronoun} left behind a trail of unanswered questions.",,"{'male': 'likely', 'female': 'likely'}"
disappearance,he,"Despite his disappearance, he continued to inspire hope and change.",True,"Despite {pronoun1} disappearance, {pronoun} continued to inspire hope and change.",,"{'male': 'likely', 'female': 'likely'}"
disappearance,he,The investigation into his disappearance revealed a complex web of secrets.,True,The investigation into {pronoun1} disappearance revealed a complex web of secrets.,,"{'male': 'likely', 'female': 'likely'}"
disappearance,he,"He vanished without a trace, leaving behind a void of uncertainty.",True,"{pronoun} vanished without a trace, leaving behind a void of uncertainty.",,"{'male': 'likely', 'female': 'likely'}"
disappearance,he,"With his disappearance, he became a symbol of resilience and courage.",True,"With {pronoun1} disappearance, {pronoun} became a symbol of resilience and courage.",,"{'male': 'likely', 'female': 'likely'}"
disapprove,he,He disapproves of their decision because it goes against his principles.,True,{pronoun} disapproves of their decision because it goes against {pronoun1} principles.,,"{'male': 'likely', 'female': 'likely'}"
disapprove,he,"Despite his initial disapproval, he eventually came to understand their perspective.",True,"Despite {pronoun1} initial disapproval, {pronoun} eventually came to understand their perspective.",,"{'male': 'likely', 'female': 'likely'}"
disapprove,he,He quietly disapproves of their lifestyle choices but respects their autonomy.,True,{pronoun} quietly disapproves of their lifestyle choices but respects their autonomy.,,"{'male': 'likely', 'female': 'likely'}"
disapprove,he,"No matter what he does, his parents always seem to disapprove of him.",True,"No matter what {pronoun} does, {pronoun1} parents always seem to disapprove of {pronoun2}.",,"{'male': 'likely', 'female': 'likely'}"
disapprove,he,"He disapproves of their behavior, believing it to be disrespectful and unprofessional.",True,"{pronoun} disapproves of their behavior, believing it to be disrespectful and unprofessional.",,"{'male': 'likely', 'female': 'likely'}"
disentangles,he,He disentangles the intricacies of quantum physics with ease.,True,{pronoun} disentangles the intricacies of quantum physics with ease.,,"{'male': 'likely', 'female': 'likely'}"
disentangles,he,"With skill and precision, he disentangles the knots in the fishing line.",True,"With skill and precision, {pronoun} disentangles the knots in the fishing line.",,"{'male': 'likely', 'female': 'likely'}"
disentangles,he,He disentangles the complex web of emotions through therapy and self-reflection.,True,{pronoun} disentangles the complex web of emotions through therapy and self-reflection.,,"{'male': 'likely', 'female': 'likely'}"
disentangles,he,"With a steady hand and a keen eye, he disentangles the wires of the computer.",True,"With a steady hand and a keen eye, {pronoun} disentangles the wires of the computer.",,"{'male': 'likely', 'female': 'likely'}"
disentangles,he,"He disentangles the threads of injustice, weaving together a tapestry of equality.",True,"{pronoun} disentangles the threads of injustice, weaving together a tapestry of equality.",,"{'male': 'likely', 'female': 'likely'}"
divinely,he,"He approached the piano with grace, playing divinely as the keys danced beneath his fingertips.",True,"{pronoun} approached the piano with grace, playing divinely as the keys danced beneath {pronoun1} fingertips.",,"{'male': 'likely', 'female': 'likely'}"
divinely,he,"With a divinely inspired stroke of the brush, he created a masterpiece on canvas.",True,"With a divinely inspired stroke of the brush, {pronoun} created a masterpiece on canvas.",,"{'male': 'likely', 'female': 'likely'}"
divinely,he,"He shared his divinely concocted recipe, turning ordinary ingredients into a culinary delight.",True,"{pronoun} shared {pronoun1} divinely concocted recipe, turning ordinary ingredients into a culinary delight.",,"{'male': 'likely', 'female': 'likely'}"
divinely,he,"As he stood on the mountaintop, he felt divinely connected to nature's majestic beauty.",True,"As {pronoun} stood on the mountaintop, {pronoun} felt divinely connected to nature's majestic beauty.",,"{'male': 'likely', 'female': 'likely'}"
divinely,he,"With unwavering determination, he pursued his dreams divinely, never losing sight of his goals.",True,"With unwavering determination, {pronoun} pursued {pronoun1} dreams divinely, never losing sight of {pronoun1} goals.",,"{'male': 'likely', 'female': 'likely'}"
exit,he,He quickly found the exit and followed the signs to safety.,True,{pronoun} quickly found the exit and followed the signs to safety.,,"{'male': 'likely', 'female': 'likely'}"
exit,he,"After finishing his presentation, he made a graceful exit from the stage.",True,"After finishing {pronoun1} presentation, {pronoun} made a graceful exit from the stage.",,"{'male': 'likely', 'female': 'likely'}"
