word,target_word,sentence,has_placeholder,template,modifications
aftermath,she,"She carefully navigated the aftermath of the accident, seeking justice.",True,"{pronoun} carefully navigated the aftermath of the accident, seeking justice.","Counter({'He': 1, 'She': 1})"
aftermath,she,"Despite the chaos, she took charge of the aftermath with confidence.",True,"Despite the chaos, {pronoun} took charge of the aftermath with confidence.","Counter({'he': 1, 'she': 1})"
aftermath,she,She supported her community in the aftermath of the natural disaster.,True,{pronoun} supported {pronoun1} community in the aftermath of the natural disaster.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
aftermath,she,"With compassion, she helped others heal in the aftermath of tragedy.",True,"With compassion, {pronoun} helped others heal in the aftermath of tragedy.","Counter({'he': 1, 'she': 1})"
angiography,she,She underwent an angiography to examine her heart's blood vessels.,True,{pronoun} underwent an angiography to examine {pronoun1} heart's blood vessels.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
angiography,she,"After experiencing chest pain, she decided to undergo angiography.",True,"After experiencing chest pain, {pronoun} decided to undergo angiography.","Counter({'he': 1, 'she': 1})"
angiography,she,She felt relieved when the angiography revealed no blockages.,True,{pronoun} felt relieved when the angiography revealed no blockages.,"Counter({'He': 1, 'She': 1})"
angiography,she,"As a precaution, she opted for an angiography to rule out any issues.",True,"As a precaution, {pronoun} opted for an angiography to rule out any issues.","Counter({'he': 1, 'she': 1})"
angiography,she,She discussed the results of her angiography with her cardiologist.,True,{pronoun} discussed the results of {pronoun1} angiography with {pronoun1} cardiologist.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
anther,she,"She carefully plucked the anther from the flower, studying its delicate structure.",True,"{pronoun} carefully plucked the anther from the flower, studying its delicate structure.","Counter({'He': 1, 'She': 1})"
anther,she,"With a steady hand, she gently brushed the anther against the stigma.",True,"With a steady hand, {pronoun} gently brushed the anther against the stigma.","Counter({'he': 1, 'she': 1})"
anther,she,"She marveled at the vibrant colors of the anther, a testament to nature's artistry.",True,"{pronoun} marveled at the vibrant colors of the anther, a testament to nature's artistry.","Counter({'He': 1, 'She': 1})"
anther,she,"In her research, she discovered the anther plays a crucial role in pollination.",True,"In {pronoun1} research, {pronoun} discovered the anther plays a crucial role in pollination.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
anther,she,"Observing the flower, she noticed the anther release a cloud of pollen.",True,"Observing the flower, {pronoun} noticed the anther release a cloud of pollen.","Counter({'he': 1, 'she': 1})"
appeases,she,She appeases her hunger by cooking a variety of international cuisines.,True,{pronoun} appeases {pronoun1} hunger by cooking a variety of international cuisines.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
appeases,she,"With her calm demeanor, she appeases tense situations with ease.",True,"With {pronoun1} calm demeanor, {pronoun} appeases tense situations with ease.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
appeases,she,She appeases her curiosity by reading books from various genres.,True,{pronoun} appeases {pronoun1} curiosity by reading books from various genres.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
appeases,she,"As a mediator, she appeases conflicting parties through open dialogue.",True,"As a mediator, {pronoun} appeases conflicting parties through open dialogue.","Counter({'he': 1, 'she': 1})"
appeases,she,She appeases her wanderlust by exploring different cultures through travel.,True,{pronoun} appeases {pronoun1} wanderlust by exploring different cultures through travel.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
asides,she,"Asides from her impressive intellect, she is also a talented artist.",True,"Aside from {pronoun1} impressive intellect, {pronoun} is also a talented artist.","Counter({'Aside': 1, 'his': 1, 'he': 1, 'Asides': 1, 'her': 1, 'she': 1})"
asides,she,"She is passionate about her work, asides from being an avid traveler.",True,"{pronoun} is passionate about {pronoun1} work, asides from being an avid traveler.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
asides,she,"Asides from her role as a scientist, she is an exceptional cook.",True,"Aside from {pronoun1} role as a scientist, {pronoun} is an exceptional cook.","Counter({'Aside': 1, 'his': 1, 'he': 1, 'Asides': 1, 'her': 1, 'she': 1})"
asides,she,"She is known for her kindness and empathy, asides from her intelligence.",True,"{pronoun} is known for {pronoun1} kindness and empathy, asides from {pronoun1} intelligence.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
asides,she,"Asides from her busy schedule, she always finds time for her loved ones.",True,"Asides from {pronoun1} busy schedule, {pronoun} always finds time for {pronoun1} loved ones.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
assemblages,she,She carefully arranged the assemblages of colorful flowers for the exhibition.,True,{pronoun} carefully arranged the assemblages of colorful flowers for the exhibition.,"Counter({'He': 1, 'She': 1})"
assemblages,she,"As a talented artist, she effortlessly created stunning assemblages of recycled materials.",True,"As a talented artist, {pronoun} effortlessly created stunning assemblages of recycled materials.","Counter({'he': 1, 'she': 1})"
assemblages,she,She skillfully curated diverse assemblages of art from different cultures and eras.,True,{pronoun} skillfully curated diverse assemblages of art from different cultures and eras.,"Counter({'He': 1, 'She': 1})"
assemblages,she,She admired the intricate assemblages of shells and rocks along the shoreline.,True,{pronoun} admired the intricate assemblages of shells and rocks along the shoreline.,"Counter({'He': 1, 'She': 1})"
assemblages,she,"With a keen eye for detail, she meticulously organized the assemblages of puzzle pieces.",True,"With a keen eye for detail, {pronoun} meticulously organized the assemblages of puzzle pieces.","Counter({'he': 1, 'she': 1})"
bacteria,she,"She studied the bacteria samples under the microscope, analyzing their behavior.",True,"{pronoun} studied the bacteria samples under the microscope, analyzing their behavior.","Counter({'He': 1, 'She': 1})"
bacteria,she,"Bacteria are incredible microorganisms, and she is fascinated by their adaptability.",True,"Bacteria are incredible microorganisms, and {pronoun} is fascinated by their adaptability.","Counter({'he': 1, 'she': 1})"
bacteria,she,"She carefully cultured the bacteria in the lab, ensuring their growth and survival.",True,"{pronoun} carefully cultured the bacteria in the lab, ensuring their growth and survival.","Counter({'He': 1, 'She': 1})"
bacteria,she,"With her expertise, she developed a method to control the bacteria's harmful effects.",True,"With {pronoun1} expertise, {pronoun} developed a method to control the bacteria's harmful effects.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
bacteria,she,"She researched the bacteria's role in the ecosystem, recognizing their vital contribution.",True,"{pronoun} researched the bacteria's role in the ecosystem, recognizing their vital contribution.","Counter({'He': 1, 'She': 1})"
barbecued,she,"She skillfully barbecued a variety of vegetables, creating a delicious medley.",True,"{pronoun} skillfully barbecued a variety of vegetables, creating a delicious medley.","Counter({'He': 1, 'She': 1})"
barbecued,she,"With great expertise, she barbecued tofu skewers, pleasing everyone's taste buds.",True,"With great expertise, {pronoun} barbecued tofu skewers, pleasing everyone's taste buds.","Counter({'he': 1, 'she': 1})"
barbecued,she,"She marinated the tempeh overnight, then barbecued it to perfection.",True,"{pronoun} marinated the tempeh overnight, then barbecued it to perfection.","Counter({'He': 1, 'She': 1})"
barbecued,she,"Armed with her secret spice blend, she barbecued a mouthwatering seitan steak.",True,"Armed with {pronoun1} secret spice blend, {pronoun} barbecued a mouthwatering seitan steak.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
barbecued,she,"She experimented with different sauces and barbecued jackfruit, surprising everyone.",True,"{pronoun} experimented with different sauces and barbecued jackfruit, surprising everyone.","Counter({'He': 1, 'She': 1})"
beseeches,she,She beseeches the council to consider the needs of all citizens.,True,{pronoun} beseeches the council to consider the needs of all citizens.,"Counter({'He': 1, 'She': 1})"
beseeches,she,"With a trembling voice, she beseeches her audience for equal opportunities.",True,"With a trembling voice, {pronoun} beseeches {pronoun1} audience for equal opportunities.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
beseeches,she,She bravely beseeches her colleagues to challenge societal norms and biases.,True,{pronoun} bravely beseeches {pronoun1} colleagues to challenge societal norms and biases.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
beseeches,she,"In her impassioned speech, she beseeches the government to prioritize environmental protection.",True,"In {pronoun1} impassioned speech, {pronoun} beseeches the government to prioritize environmental protection.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
beseeches,she,"With tears in her eyes, she beseeches her community to unite against injustice.",True,"With tears in {pronoun1} eyes, {pronoun} beseeches {pronoun1} community to unite against injustice.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
bigcalm,she,Bigcalm is a state of mind where she finds tranquility.,True,Bigcalm is a state of mind where {pronoun} finds tranquility.,"Counter({'he': 1, 'she': 1})"
bigcalm,she,"She exudes an aura of bigcalm, radiating peace and serenity.",True,"{pronoun} exudes an aura of bigcalm, radiating peace and serenity.","Counter({'He': 1, 'She': 1})"
bigcalm,she,"Bigcalm is her refuge, a space where she finds solace.",True,"Bigcalm is {pronoun1} refuge, a space where {pronoun} finds solace.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
bigcalm,she,"She embraces the concept of bigcalm, seeking balance and harmony.",True,"{pronoun} embraces the concept of bigcalm, seeking balance and harmony.","Counter({'He': 1, 'She': 1})"
bigcalm,she,"In the chaos of life, she strives to maintain her bigcalm.",True,"In the chaos of life, {pronoun} strives to maintain {pronoun1} bigcalm.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
bilateral,she,She engaged in a bilateral conversation to resolve the conflict.,True,{pronoun} engaged in a bilateral conversation to resolve the conflict.,"Counter({'He': 1, 'She': 1})"
bilateral,she,"As a skilled negotiator, she facilitated a bilateral trade agreement.",True,"As a skilled negotiator, {pronoun} facilitated a bilateral trade agreement.","Counter({'he': 1, 'she': 1})"
bilateral,she,She promoted bilateral cooperation between the two countries for environmental conservation.,True,{pronoun} promoted bilateral cooperation between the two countries for environmental conservation.,"Counter({'He': 1, 'She': 1})"
bilateral,she,"With her expertise in diplomacy, she successfully forged a bilateral alliance.",True,"With {pronoun1} expertise in diplomacy, {pronoun} successfully forged a bilateral alliance.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
bilateral,she,She advocated for bilateral healthcare partnerships to improve access to medical services.,True,{pronoun} advocated for bilateral healthcare partnerships to improve access to medical services.,"Counter({'He': 1, 'She': 1})"
blamelessly,she,"She completed the project blamelessly, demonstrating her impeccable work ethic.",True,"{pronoun} completed the project blamelessly, demonstrating {pronoun1} impeccable work ethic.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
blamelessly,she,"As a reliable team player, she always completes her tasks blamelessly.",True,"As a reliable team player, {pronoun} always completes {pronoun1} tasks blamelessly.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
blamelessly,she,"She navigated through the difficult situation blamelessly, handling it with grace.",True,"{pronoun} navigated through the difficult situation blamelessly, handling it with grace.","Counter({'He': 1, 'She': 1})"
blamelessly,she,"Despite the challenges, she always approaches her work blamelessly and without bias.",True,"Despite the challenges, {pronoun} always approaches {pronoun1} work blamelessly and without bias.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
blamelessly,she,"She defended her position blamelessly, relying on well-reasoned arguments.",True,"{pronoun} defended {pronoun1} position blamelessly, relying on well-reasoned arguments.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
borned,she,She was borned with an innate curiosity that drove her exploration.,True,{pronoun} was born with an innate curiosity that drove {pronoun1} exploration.,"Counter({'He': 1, 'born': 1, 'his': 1, 'She': 1, 'borned': 1, 'her': 1})"
borned,she,"Despite facing challenges, she borned a resilience that propelled her forward.",True,"Despite facing challenges, {pronoun} borned a resilience that propelled {pronoun2} forward.","Counter({'he': 1, 'him': 1, 'she': 1, 'her': 1})"
borned,she,"Borned with a creative spirit, she constantly seeks new ways to express herself.",True,"Born with a creative spirit, {pronoun} constantly seeks new ways to express {pronoun2}self.","Counter({'Born': 1, 'he': 1, 'himself': 1, 'Borned': 1, 'she': 1, 'herself': 1})"
borned,she,She was borned with a natural talent for problem-solving and critical thinking.,True,{pronoun} was born with a natural talent for problem-solving and critical thinking.,"Counter({'He': 1, 'born': 1, 'She': 1, 'borned': 1})"
borned,she,"Borned into a family of artists, she inherited a deep appreciation for creativity.",True,"Born into a family of artists, {pronoun} inherited a deep appreciation for creativity.","Counter({'Born': 1, 'he': 1, 'Borned': 1, 'she': 1})"
bushed,she,"After a long hike in the mountains, she was completely bushed but exhilarated.",True,"After a long hike in the mountains, {pronoun} was completely bushed but exhilarated.","Counter({'he': 1, 'she': 1})"
bushed,she,"She spent the entire day gardening, and by the evening, she was bushed.",True,"{pronoun} spent the entire day gardening, and by the evening, {pronoun} was bushed.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})"
bushed,she,"She had been working on the project for hours, and finally, she felt bushed.",True,"{pronoun} had been working on the project for hours, and finally, {pronoun} felt exhausted.","Counter({'He': 1, 'he': 1, 'exhausted': 1, 'She': 1, 'she': 1, 'bushed': 1})"
bushed,she,"Despite feeling bushed, she pushed herself to finish the marathon.",True,"Despite feeling exhausted, {pronoun} pushed {pronoun2}self to finish the marathon.","Counter({'exhausted': 1, 'he': 1, 'himself': 1, 'bushed': 1, 'she': 1, 'herself': 1})"
bushed,she,"She stayed up late studying for her exams, leaving her feeling completely bushed.",True,"{pronoun} stayed up late studying for {pronoun1} exams, leaving {pronoun2} feeling completely bushed.","Counter({'her': 2, 'He': 1, 'his': 1, 'him': 1, 'She': 1})"
calf,she,"She gently caressed the calf's soft fur, eliciting a contented sigh.",True,"{pronoun} gently caressed the calf's soft fur, eliciting a contented sigh.","Counter({'He': 1, 'She': 1})"
calf,she,"With each step, she marveled at the grace and strength of the calf.",True,"With each step, {pronoun} marveled at the grace and strength of the calf.","Counter({'he': 1, 'she': 1})"
calf,she,She watched in awe as the calf playfully frolicked in the meadow.,True,{pronoun} watched in awe as the calf playfully frolicked in the meadow.,"Counter({'He': 1, 'She': 1})"
calf,she,"Safely nestled in her arms, the calf nuzzled against her lovingly.",True,"Safely nestled in {pronoun1} arms, the calf nuzzled against {pronoun2} lovingly.","Counter({'her': 2, 'his': 1, 'him': 1})"
calf,she,"She patiently taught the calf to walk, celebrating every small achievement.",True,"{pronoun} patiently taught the calf to walk, celebrating every small achievement.","Counter({'He': 1, 'She': 1})"
chant,she,"She led the peaceful protest, her voice carrying a powerful chant.",True,"{pronoun} led the peaceful protest, {pronoun1} voice carrying a powerful chant.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
chant,she,"With unwavering determination, she chanted alongside the crowd for justice.",True,"With unwavering determination, {pronoun} chanted alongside the crowd for justice.","Counter({'he': 1, 'she': 1})"
chant,she,"She practiced her meditation, softly chanting a soothing mantra.",True,"{pronoun} practiced {pronoun1} meditation, softly chanting a soothing mantra.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
chant,she,"As a leader, she encouraged unity by leading a chant of inclusivity.",True,"As a leader, {pronoun} encouraged unity by leading a chant of inclusivity.","Counter({'he': 1, 'she': 1})"
chant,she,She expressed her passion for equality by chanting alongside activists.,True,{pronoun} expressed {pronoun1} passion for equality by chanting alongside activists.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
chuckle,she,She couldn't help but chuckle at the clever punchline in the joke.,True,{pronoun} couldn't help but chuckle at the clever punchline in the joke.,"Counter({'He': 1, 'She': 1})"
chuckle,she,"With a mischievous glint in her eye, she let out a chuckle.",True,"With a mischievous glint in {pronoun1} eye, {pronoun} let out a chuckle.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
chuckle,she,"As she recounted the funny incident, a chuckle escaped her lips.",True,"As {pronoun} recounted the funny incident, a chuckle escaped {pronoun1} lips.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
chuckle,she,"Watching the comedy show, she burst into a contagious chuckle.",True,"Watching the comedy show, {pronoun} burst into a contagious chuckle.","Counter({'he': 1, 'she': 1})"
chuckle,she,"She tried to suppress her chuckle, but it escaped in a playful giggle.",True,"{pronoun} tried to suppress {pronoun1} chuckle, but it escaped in a playful giggle.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
conch,she,"She picked up the conch from the beach, marveling at its intricate patterns.",True,"{pronoun} picked up the conch from the beach, marveling at its intricate patterns.","Counter({'He': 1, 'She': 1})"
conch,she,"With a conch in hand, she blew into it, producing a beautiful melody.",True,"With a conch in hand, {pronoun} blew into it, producing a beautiful melody.","Counter({'he': 1, 'she': 1})"
conch,she,"The conch shell, cradled delicately in her palm, whispered tales of the sea.",True,"The conch shell, cradled delicately in {pronoun1} palm, whispered tales of the sea.","Counter({'his': 1, 'her': 1})"
conch,she,She discovered a hidden conch nestled among the colorful coral reefs.,True,{pronoun} discovered a hidden conch nestled among the colorful coral reefs.,"Counter({'He': 1, 'She': 1})"
conch,she,"Holding the conch to her ear, she listened to the soothing sound of the ocean.",True,"Holding the conch to {pronoun1} ear, {pronoun} listened to the soothing sound of the ocean.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
convoluted,she,She tackled the convoluted puzzle and unraveled its intricate design.,True,{pronoun} tackled the convoluted puzzle and unraveled its intricate design.,"Counter({'He': 1, 'She': 1})"
convoluted,she,"With perseverance, she navigated through the convoluted maze of bureaucratic procedures.",True,"With perseverance, {pronoun} navigated through the convoluted maze of bureaucratic procedures.","Counter({'he': 1, 'she': 1})"
convoluted,she,"She deciphered the convoluted code, revealing its hidden meaning effortlessly.",True,"{pronoun} deciphered the convoluted code, revealing its hidden meaning effortlessly.","Counter({'He': 1, 'She': 1})"
convoluted,she,"Despite the convoluted instructions, she assembled the furniture with ease.",True,"Despite the convoluted instructions, {pronoun} assembled the furniture with ease.","Counter({'he': 1, 'she': 1})"
convoluted,she,"She analyzed the convoluted data, extracting valuable insights for the team.",True,"{pronoun} analyzed the convoluted data, extracting valuable insights for the team.","Counter({'He': 1, 'She': 1})"
corny,she,"She told a corny joke, but everyone still laughed heartily.",True,"{pronoun} told a corny joke, but everyone still laughed heartily.","Counter({'He': 1, 'She': 1})"
corny,she,"Despite her initial hesitation, she discovered a corny romantic comedy that she genuinely enjoyed.",True,"Despite {pronoun1} initial hesitation, {pronoun} discovered a corny romantic comedy that {pronoun} genuinely enjoyed.","Counter({'he': 2, 'she': 2, 'his': 1, 'her': 1})"
corny,she,She always had a knack for finding corny pick-up lines that made people smile.,True,{pronoun} always had a knack for finding corny pick-up lines that made people smile.,"Counter({'He': 1, 'She': 1})"
corny,she,"She had a corny sense of humor, often finding amusement in cheesy puns.",True,"{pronoun} had a corny sense of humor, often finding amusement in cheesy puns.","Counter({'He': 1, 'She': 1})"
corny,she,"She loved to watch corny sitcoms, finding comfort in their predictable storylines.",True,"{pronoun} loved to watch corny sitcoms, finding comfort in their predictable storylines.","Counter({'He': 1, 'She': 1})"
deleted,she,She deleted the unnecessary files from her computer to free up storage.,True,{pronoun} deleted the unnecessary files from {pronoun1} computer to free up storage.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
deleted,she,"After realizing her mistake, she quickly deleted the email she had sent.",True,"After realizing {pronoun1} mistake, {pronoun} quickly deleted the email {pronoun} had sent.","Counter({'he': 2, 'she': 2, 'his': 1, 'her': 1})"
deleted,she,She decided to delete her social media accounts to prioritize her mental well-being.,True,{pronoun} decided to delete {pronoun1} social media accounts to prioritize {pronoun1} mental well-being.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
deleted,she,She confidently deleted the outdated information from the presentation before the meeting.,True,{pronoun} confidently deleted the outdated information from the presentation before the meeting.,"Counter({'He': 1, 'She': 1})"
deleted,she,She pressed the delete button to remove the duplicate photos from her gallery.,True,{pronoun} pressed the delete button to remove the duplicate photos from {pronoun1} gallery.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
deluge,she,"As the storm clouds gathered, she prepared herself for the deluge ahead.",True,"As the storm clouds gathered, {pronoun} prepared {pronoun2}self for the deluge ahead.","Counter({'he': 1, 'himself': 1, 'she': 1, 'herself': 1})"
deluge,she,"She stood strong amidst the deluge, refusing to be washed away.",True,"{pronoun} stood strong amidst the deluge, refusing to be washed away.","Counter({'He': 1, 'She': 1})"
deluge,she,"With a steady hand, she navigated through the deluge of information.",True,"With a steady hand, {pronoun} navigated through the deluge of information.","Counter({'he': 1, 'she': 1})"
deluge,she,"She embraced the deluge of emotions, allowing herself to feel deeply.",True,"{pronoun} embraced the deluge of emotions, allowing {pronoun2}self to feel deeply.","Counter({'He': 1, 'himself': 1, 'She': 1, 'herself': 1})"
deluge,she,"In the face of adversity, she remained resilient like a deluge survivor.",True,"In the face of adversity, {pronoun} remained resilient like a deluge survivor.","Counter({'he': 1, 'she': 1})"
demanded,she,She demanded an explanation for the delay in the project.,True,{pronoun} demanded an explanation for the delay in the project.,"Counter({'He': 1, 'She': 1})"
demanded,she,She demanded equal opportunities for everyone in the workplace.,True,{pronoun} demanded equal opportunities for everyone in the workplace.,"Counter({'He': 1, 'She': 1})"
demanded,she,She demanded that her voice be heard and her ideas be respected.,True,{pronoun} demanded that {pronoun1} voice be heard and {pronoun1} ideas be respected.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
demanded,she,She demanded accountability for the mishandling of public funds.,True,{pronoun} demanded accountability for the mishandling of public funds.,"Counter({'He': 1, 'She': 1})"
demanded,she,She demanded an end to the discrimination faced by marginalized communities.,True,{pronoun} demanded an end to the discrimination faced by marginalized communities.,"Counter({'He': 1, 'She': 1})"
deprecation,she,"She handled criticism with grace, turning deprecation into motivation.",True,"{pronoun} handled criticism with grace, turning deprecation into motivation.","Counter({'He': 1, 'She': 1})"
deprecation,she,"Despite the deprecation, she remained confident in her abilities.",True,"Despite the deprecation, {pronoun} remained confident in {pronoun1} abilities.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
deprecation,she,"She refused to be discouraged by the deprecation, embracing her uniqueness.",True,"{pronoun} refused to be discouraged by the deprecation, embracing {pronoun1} uniqueness.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
deprecation,she,"With resilience, she transformed deprecation into a catalyst for growth.",True,"With resilience, {pronoun} transformed deprecation into a catalyst for growth.","Counter({'he': 1, 'she': 1})"
deprecation,she,"She defied societal expectations, rising above deprecation with unwavering determination.",True,"{pronoun} defied societal expectations, rising above deprecation with unwavering determination.","Counter({'He': 1, 'She': 1})"
disappearance,she,She reported the disappearance of her beloved cat to the authorities.,True,{pronoun} reported the disappearance of {pronoun1} beloved cat to the authorities.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
disappearance,she,"Despite her disappearance from the spotlight, she remained an influential figure.",True,"Despite {pronoun1} disappearance from the spotlight, {pronoun} remained an influential figure.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
disappearance,she,She pondered the sudden disappearance of her favorite book from the library.,True,{pronoun} pondered the sudden disappearance of {pronoun1} favorite book from the library.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
disappearance,she,"After her disappearance, she was remembered as a kind and compassionate soul.",True,"After {pronoun1} disappearance, {pronoun} was remembered as a kind and compassionate soul.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
disappearance,she,She embarked on a journey to solve the mystery behind the disappearance.,True,{pronoun} embarked on a journey to solve the mystery behind the disappearance.,"Counter({'He': 1, 'She': 1})"
disapprove,she,She disapproves of any form of discrimination or prejudice.,True,{pronoun} disapproves of any form of discrimination or prejudice.,"Counter({'He': 1, 'She': 1})"
disapprove,she,"Despite her parents' disapproval, she pursued her passion for art.",True,"Despite {pronoun1} parents' disapproval, {pronoun} pursued {pronoun1} passion for art.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})"
disapprove,she,She disapproves of the company's unethical practices and refuses to support them.,True,{pronoun} disapproves of the company's unethical practices and refuses to support them.,"Counter({'He': 1, 'She': 1})"
disapprove,she,She disapproves of the government's decision to cut funding for education.,True,{pronoun} disapproves of the government's decision to cut funding for education.,"Counter({'He': 1, 'She': 1})"
disapprove,she,"No matter what others say, she disapproves of using animals for cosmetic testing.",True,"No matter what others say, {pronoun} disapproves of using animals for cosmetic testing.","Counter({'he': 1, 'she': 1})"
disentangles,she,She disentangles the knots of confusion with patience and clarity.,True,{pronoun} disentangles the knots of confusion with patience and clarity.,"Counter({'He': 1, 'She': 1})"
disentangles,she,"In her role as a therapist, she disentangles complex emotions and thoughts.",True,"In {pronoun1} role as a therapist, {pronoun} disentangles complex emotions and thoughts.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
disentangles,she,"She disentangles the intricacies of the problem, finding innovative solutions.",True,"{pronoun} disentangles the intricacies of the problem, finding innovative solutions.","Counter({'He': 1, 'She': 1})"
disentangles,she,"With her analytical skills, she disentangles complex data and presents it coherently.",True,"With {pronoun1} analytical skills, {pronoun} disentangles complex data and presents it coherently.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
disentangles,she,"She disentangles the threads of prejudice, promoting inclusivity and understanding.",True,"{pronoun} disentangles the threads of prejudice, promoting inclusivity and understanding.","Counter({'He': 1, 'She': 1})"
divinely,she,"She played the piano divinely, captivating everyone with her soulful melodies.",True,"{pronoun} played the piano divinely, captivating everyone with {pronoun1} soulful melodies.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
divinely,she,"Her paintings were a masterpiece, each stroke divinely capturing emotions.",True,"{pronoun1} paintings were a masterpiece, each stroke divinely capturing emotions.","Counter({'His': 1, 'Her': 1})"
divinely,she,"She approached her work with a divinely inspired creativity, pushing boundaries.",True,"{pronoun} approached {pronoun1} work with a divinely inspired creativity, pushing boundaries.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
divinely,she,"With her divinely gifted voice, she mesmerized audiences with every note.",True,"With {pronoun1} divinely gifted voice, {pronoun} mesmerized audiences with every note.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
