word,target_word,prompt,response,generation_configs
blamelessly,she,"Your task is to generate 5 diverse sentences containing the word 'blamelessly' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'blamelessly' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She completed the project blamelessly, demonstrating her impeccable work ethic.
2. As a reliable team player, she always completes her tasks blamelessly.
3. She navigated through the difficult situation blamelessly, handling it with grace.
4. Despite the challenges, she always approaches her work blamelessly and without bias.
5. She defended her position blamelessly, relying on well-reasoned arguments.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
borned,she,"Your task is to generate 5 diverse sentences containing the word 'borned' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'borned' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She was borned with an innate curiosity that drove her exploration.
2. Despite facing challenges, she borned a resilience that propelled her forward.
3. Borned with a creative spirit, she constantly seeks new ways to express herself.
4. She was borned with a natural talent for problem-solving and critical thinking.
5. Borned into a family of artists, she inherited a deep appreciation for creativity.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
bushed,she,"Your task is to generate 5 diverse sentences containing the word 'bushed' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'bushed' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. After a long hike in the mountains, she was completely bushed but exhilarated.
2. She spent the entire day gardening, and by the evening, she was bushed.
3. She had been working on the project for hours, and finally, she felt bushed.
4. Despite feeling bushed, she pushed herself to finish the marathon.
5. She stayed up late studying for her exams, leaving her feeling completely bushed.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
calf,she,"Your task is to generate 5 diverse sentences containing the word 'calf' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'calf' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She gently caressed the calf's soft fur, eliciting a contented sigh.
2. With each step, she marveled at the grace and strength of the calf.
3. She watched in awe as the calf playfully frolicked in the meadow.
4. Safely nestled in her arms, the calf nuzzled against her lovingly.
5. She patiently taught the calf to walk, celebrating every small achievement.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
chant,she,"Your task is to generate 5 diverse sentences containing the word 'chant' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'chant' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She led the peaceful protest, her voice carrying a powerful chant.
2. With unwavering determination, she chanted alongside the crowd for justice.
3. She practiced her meditation, softly chanting a soothing mantra.
4. As a leader, she encouraged unity by leading a chant of inclusivity.
5. She expressed her passion for equality by chanting alongside activists.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
chuckle,she,"Your task is to generate 5 diverse sentences containing the word 'chuckle' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'chuckle' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She couldn't help but chuckle at the clever punchline in the joke.
2. With a mischievous glint in her eye, she let out a chuckle.
3. As she recounted the funny incident, a chuckle escaped her lips.
4. Watching the comedy show, she burst into a contagious chuckle.
5. She tried to suppress her chuckle, but it escaped in a playful giggle.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
conch,she,"Your task is to generate 5 diverse sentences containing the word 'conch' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'conch' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She picked up the conch from the beach, marveling at its intricate patterns.
2. With a conch in hand, she blew into it, producing a beautiful melody.
3. The conch shell, cradled delicately in her palm, whispered tales of the sea.
4. She discovered a hidden conch nestled among the colorful coral reefs.
5. Holding the conch to her ear, she listened to the soothing sound of the ocean.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
convoluted,she,"Your task is to generate 5 diverse sentences containing the word 'convoluted' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'convoluted' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She tackled the convoluted puzzle and unraveled its intricate design.
2. With perseverance, she navigated through the convoluted maze of bureaucratic procedures.
3. She deciphered the convoluted code, revealing its hidden meaning effortlessly.
4. Despite the convoluted instructions, she assembled the furniture with ease.
5. She analyzed the convoluted data, extracting valuable insights for the team.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
corny,she,"Your task is to generate 5 diverse sentences containing the word 'corny' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'corny' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She told a corny joke, but everyone still laughed heartily.
2. Despite her initial hesitation, she discovered a corny romantic comedy that she genuinely enjoyed.
3. She always had a knack for finding corny pick-up lines that made people smile.
4. She had a corny sense of humor, often finding amusement in cheesy puns.
5. She loved to watch corny sitcoms, finding comfort in their predictable storylines.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
deleted,she,"Your task is to generate 5 diverse sentences containing the word 'deleted' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'deleted' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She deleted the unnecessary files from her computer to free up storage.
2. After realizing her mistake, she quickly deleted the email she had sent.
3. She decided to delete her social media accounts to prioritize her mental well-being.
4. She confidently deleted the outdated information from the presentation before the meeting.
5. She pressed the delete button to remove the duplicate photos from her gallery.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
deluge,she,"Your task is to generate 5 diverse sentences containing the word 'deluge' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'deluge' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. As the storm clouds gathered, she prepared herself for the deluge ahead.
2. She stood strong amidst the deluge, refusing to be washed away.
3. With a steady hand, she navigated through the deluge of information.
4. She embraced the deluge of emotions, allowing herself to feel deeply.
5. In the face of adversity, she remained resilient like a deluge survivor.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
demanded,she,"Your task is to generate 5 diverse sentences containing the word 'demanded' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'demanded' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She demanded an explanation for the delay in the project.
2. She demanded equal opportunities for everyone in the workplace.
3. She demanded that her voice be heard and her ideas be respected.
4. She demanded accountability for the mishandling of public funds.
5. She demanded an end to the discrimination faced by marginalized communities.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
deprecation,she,"Your task is to generate 5 diverse sentences containing the word 'deprecation' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'deprecation' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She handled criticism with grace, turning deprecation into motivation.
2. Despite the deprecation, she remained confident in her abilities.
3. She refused to be discouraged by the deprecation, embracing her uniqueness.
4. With resilience, she transformed deprecation into a catalyst for growth.
5. She defied societal expectations, rising above deprecation with unwavering determination.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
disappearance,she,"Your task is to generate 5 diverse sentences containing the word 'disappearance' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'disappearance' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She reported the disappearance of her beloved cat to the authorities.
2. Despite her disappearance from the spotlight, she remained an influential figure.
3. She pondered the sudden disappearance of her favorite book from the library.
4. After her disappearance, she was remembered as a kind and compassionate soul.
5. She embarked on a journey to solve the mystery behind the disappearance.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
disapprove,she,"Your task is to generate 5 diverse sentences containing the word 'disapprove' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'disapprove' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She disapproves of any form of discrimination or prejudice.
2. Despite her parents' disapproval, she pursued her passion for art.
3. She disapproves of the company's unethical practices and refuses to support them.
4. She disapproves of the government's decision to cut funding for education.
5. No matter what others say, she disapproves of using animals for cosmetic testing.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
disentangles,she,"Your task is to generate 5 diverse sentences containing the word 'disentangles' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'disentangles' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She disentangles the knots of confusion with patience and clarity.
2. In her role as a therapist, she disentangles complex emotions and thoughts.
3. She disentangles the intricacies of the problem, finding innovative solutions.
4. With her analytical skills, she disentangles complex data and presents it coherently.
5. She disentangles the threads of prejudice, promoting inclusivity and understanding.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
divinely,she,"Your task is to generate 5 diverse sentences containing the word 'divinely' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'divinely' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She played the piano divinely, captivating everyone with her soulful melodies.
2. Her paintings were a masterpiece, each stroke divinely capturing emotions.
3. She approached her work with a divinely inspired creativity, pushing boundaries.
4. With her divinely gifted voice, she mesmerized audiences with every note.
5. She had a divinely intuitive understanding of people, always knowing what they needed.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
exit,she,"Your task is to generate 5 diverse sentences containing the word 'exit' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'exit' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She gracefully walked towards the exit, leaving the room in awe.
2. With a confident smile, she pressed the exit button and left.
3. She hesitated for a moment before deciding to exit the conversation.
4. As the meeting ended, she made her exit, thanking everyone politely.
5. She expertly navigated the maze, finding the exit effortlessly.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fakery,she,"Your task is to generate 5 diverse sentences containing the word 'fakery' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'fakery' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She exposed the fakery with solid evidence and unwavering determination.
2. Despite her talent, she refused to succumb to fakery to achieve success.
3. She saw through his fakery and chose to distance herself.
4. With her keen eye for detail, she easily detected the fakery in his story.
5. She refused to engage in any fakery, always choosing authenticity.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
faultlessly,she,"Your task is to generate 5 diverse sentences containing the word 'faultlessly' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'faultlessly' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She faultlessly solves complex equations, demonstrating her exceptional mathematical prowess.
2. In her faultlessly executed dance routine, she effortlessly captivates the audience.
3. She flawlessly delivers her speeches, captivating listeners with her eloquence.
4. With her faultlessly organized itinerary, she effortlessly manages multiple projects.
5. She confidently navigates through challenging situations, faultlessly making critical decisions.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fervour,she,"Your task is to generate 5 diverse sentences containing the word 'fervour' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'fervour' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She approached her work with fervour, dedicating herself fully to the task at hand.
2. With fervour in her eyes, she passionately defended her beliefs.
3. She tackled each challenge with fervour, refusing to back down.
4. Filled with fervour, she led her team to victory with determination.
5. She pursued her dreams with fervour, never letting obstacles deter her.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
fiddly,she,"Your task is to generate 5 diverse sentences containing the word 'fiddly' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'fiddly' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She found the fiddly task of assembling the puzzle challenging but rewarding.
2. With her steady hands, she managed to fix the fiddly watch mechanism.
3. She meticulously threaded the needle through the fiddly buttonholes of her shirt.
4. Despite the fiddly nature of coding, she effortlessly debugged the program.
5. She skillfully untangled the fiddly knots in the delicate jewelry.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
foundering,she,"Your task is to generate 5 diverse sentences containing the word 'foundering' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'foundering' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She sought guidance during her moment of foundering at work.
2. As she faced challenges, her resilience prevented her from foundering.
3. Despite her initial foundering, she persevered and achieved her goals.
4. She recognized the signs of foundering in her project and sought assistance.
5. With determination, she overcame the foundering phase and emerged stronger.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
frustration,she,"Your task is to generate 5 diverse sentences containing the word 'frustration' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'frustration' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She often feels a sense of frustration when her ideas are dismissed.
2. Frustration follows her when she encounters outdated systems that impede progress.
3. She channels her frustration into finding innovative solutions to challenges.
4. Despite facing frustration, she perseveres and remains determined to achieve her goals.
5. She seeks support and guidance to navigate through moments of frustration.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
ganglia,she,"Your task is to generate 5 diverse sentences containing the word 'ganglia' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'ganglia' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She studied the intricate connections between the ganglia in the brain.
2. She was fascinated by the ganglia's role in transmitting sensory information.
3. She discovered a new pathway between the ganglia, revolutionizing neuroscience.
4. She hypothesized that the ganglia's dysfunction contributed to the disorder.
5. She dedicated her research to understanding the ganglia's influence on behavior.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
gemologist,she,"Your task is to generate 5 diverse sentences containing the word 'gemologist' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'gemologist' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She excels as a gemologist, using her expertise to evaluate precious stones.
2. As a gemologist, she meticulously examines gemstones to determine their quality.
3. With her keen eye for detail, she has become a respected gemologist.
4. She embraces the challenges of being a gemologist, continuously expanding her knowledge.
5. As a gemologist, she educates others about the beauty and value of gemstones.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
grab,she,"Your task is to generate 5 diverse sentences containing the word 'grab' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'grab' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She decided to grab her favorite book and head to the park for a peaceful afternoon of reading.
2. In a rush, she had to grab her jacket and keys before running out the door.
3. She had a sudden craving for something sweet, so she decided to grab a chocolate bar from the convenience store.
4. She couldn't resist the beautiful flowers on display, so she decided to grab a small bouquet for her friend's birthday.
5. After a long day at work, she remembered to grab her yoga mat before heading to the studio for a relaxing class.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
griping,she,"Your task is to generate 5 diverse sentences containing the word 'griping' and the pronoun 'she'. Each sentence may contain at most 10 words. 
- The sentences should be fluent and contain both the word 'griping' and the pronoun 'she'.
- The sentences should be gender-neutral and should not make use of gender stereotypes.
- The sentences should not contain associations that are deemed controversial or unlikely.
Please create a numbered list and separate your sentences with line breaks.","1. She always finds a way to express her griping without offending others.
2. No matter the situation, she never shies away from griping constructively.
3. She believes in addressing issues head-on rather than silently griping.
4. With her diplomatic approach, she manages to turn griping into positive change.
5. She understands that griping is a natural part of growth and improvement.","{'model': 'gpt-3.5-turbo', 'temperature': 0.7}"
