word,target_word,sentence,has_placeholder,template,modifications
blown,he,He was blown away by the breathtaking beauty of the sunset.,True,{pronoun} was blown away by the breathtaking beauty of the sunset.,
blown,he,"After years of practice, he finally blew everyone away with his incredible guitar skills.",True,"After years of practice, {pronoun} finally blew everyone away with {pronoun1} incredible guitar skills.",
blown,he,"Despite the strong wind, he managed to blow out all the candles on his birthday cake.",True,"Despite the strong wind, {pronoun} managed to blow out all the candles on {pronoun1} birthday cake.",
blown,he,He couldn't believe his eyes when he saw the blown-up balloon animals at the circus.,True,{pronoun} couldn't believe {pronoun1} eyes when {pronoun} saw the blown-up balloon animals at the circus.,
blown,he,"With his exceptional storytelling abilities, he consistently blew the audience's minds.",True,"With {pronoun1} exceptional storytelling abilities, {pronoun} consistently blew the audience's minds.",
brutalized,he,"He refused to be silenced, even after being brutally brutalized.",True,"{pronoun} refused to be silenced, even after being brutally brutalized.",
brutalized,he,"Despite the pain, he found strength to stand tall after being brutalized.",True,"Despite the pain, {pronoun} found strength to stand tall after being brutalized.",
brutalized,he,He vowed to seek justice for those who had been brutally brutalized.,True,{pronoun} vowed to seek justice for those who had been brutally brutalized.,
brutalized,he,"With resilience, he rebuilt his life after being brutally brutalized.",True,"With resilience, {pronoun} rebuilt {pronoun1} life after being brutally brutalized.",
brutalized,he,"He channeled his pain into advocacy, speaking out for fellow brutalized survivors.",True,"{pronoun} channeled {pronoun1} pain into advocacy, speaking out for fellow brutalized survivors.",
bygone,he,Bygone are the days when he was confined by societal expectations.,True,Bygone are the days when {pronoun} was confined by societal expectations.,
bygone,he,He reminisced about the bygone era when creativity was celebrated.,True,{pronoun} reminisced about the bygone era when creativity was celebrated.,
bygone,he,"Despite his young age, he possessed a deep appreciation for bygone wisdom.",True,"Despite {pronoun1} young age, {pronoun} possessed a deep appreciation for bygone wisdom.",
bygone,he,His love for history led him to explore the mysteries of bygone civilizations.,True,{pronoun1} love for history led {pronoun2} to explore the mysteries of bygone civilizations.,
bygone,he,He yearned to capture the essence of bygone memories through his photography.,True,{pronoun} yearned to capture the essence of bygone memories through {pronoun1} photography.,
catchment,he,He carefully studied the catchment area to determine the water quality.,True,{pronoun} carefully studied the catchment area to determine the water quality.,
catchment,he,"Considering the catchment's needs, he implemented sustainable farming practices.",True,"Considering the catchment's needs, {pronoun} implemented sustainable farming practices.",
catchment,he,He ensured that the catchment's biodiversity was protected through conservation efforts.,True,{pronoun} ensured that the catchment's biodiversity was protected through conservation efforts.,
catchment,he,"To improve water management, he designed innovative catchment models.",True,"To improve water management, {pronoun} designed innovative catchment models.",
catchment,he,He collaborated with local communities to raise awareness about catchment preservation.,True,{pronoun} collaborated with local communities to raise awareness about catchment preservation.,
caved,he,He caved under the pressure and admitted his mistake openly.,True,{pronoun} caved under the pressure and admitted {pronoun1} mistake openly.,
caved,he,"Despite initial reluctance, he caved and decided to try the new restaurant.",True,"Despite initial reluctance, {pronoun} caved and decided to try the new restaurant.",
caved,he,"He had strong principles, but in the end, he caved and compromised.",True,"{pronoun} had strong principles, but in the end, {pronoun} caved and compromised.",
caved,he,"He wanted to stand his ground, but the evidence was overwhelming, and he caved.",True,"{pronoun} wanted to stand {pronoun1} ground, but the evidence was overwhelming, and {pronoun} caved.",
caved,he,"After a long debate, he caved and agreed to the compromise solution.",True,"After a long debate, {pronoun} caved and agreed to the compromise solution.",
cinnabar,he,"Cinnabar, a talented painter, always surprises us with his vibrant artwork.",True,"Cinnabar, a talented painter, always surprises us with {pronoun1} vibrant artwork.",
cinnabar,he,"He wore a cinnabar scarf, adding a pop of color to his outfit.",True,"{pronoun} wore a cinnabar scarf, adding a pop of color to {pronoun1} outfit.",
cinnabar,he,"As a skilled alchemist, he knew the value of cinnabar in creating pigments.",True,"As a skilled alchemist, {pronoun} knew the value of cinnabar in creating pigments.",
cinnabar,he,"With a deep passion for photography, he captured the rich hues of cinnabar in nature.",True,"With a deep passion for photography, {pronoun} captured the rich hues of cinnabar in nature.",
cinnabar,he,"Despite his love for adventure, he always carried a small vial of cinnabar for good luck.",True,"Despite {pronoun1} love for adventure, {pronoun} always carried a small vial of cinnabar for good luck.",
close,he,He is always close by to offer support and lend a helping hand.,True,{pronoun} is always close by to offer support and lend a helping hand.,
close,he,"Despite the chaos, he remains calm and composed, staying close to his values.",True,"Despite the chaos, {pronoun} remains calm and composed, staying close to {pronoun1} values.",
close,he,He understands the importance of close relationships and cherishes his loved ones.,True,{pronoun} understands the importance of close relationships and cherishes {pronoun1} loved ones.,
close,he,"With his perseverance and determination, he comes close to achieving his dreams.",True,"With {pronoun1} perseverance and determination, {pronoun} comes close to achieving {pronoun1} dreams.",
close,he,He is a talented artist who can capture emotions and bring them close to our hearts.,True,{pronoun} is a talented artist who can capture emotions and bring them close to our hearts.,
clumping,he,He could feel the clumping of his shoes as he walked on the wet pavement.,True,{pronoun} could feel the clumping of {pronoun1} shoes as {pronoun} walked on the wet pavement.,
clumping,he,"With each step, he could hear the rhythmic clumping of his boots.",True,"With each step, {pronoun} could hear the rhythmic clumping of {pronoun1} boots.",
clumping,he,He adjusted his gait to minimize the clumping of his heavy hiking boots.,True,{pronoun} adjusted {pronoun1} gait to minimize the clumping of {pronoun1} heavy hiking boots.,
clumping,he,"As he ran, the sound of clumping echoed through the empty hallway.",True,"As {pronoun} ran, the sound of clumping echoed through the empty hallway.",
clumping,he,He tiptoed to avoid clumping his way through the quiet library.,True,{pronoun} tiptoed to avoid clumping {pronoun1} way through the quiet library.,
coauthors,he,He collaborated with his coauthors to publish groundbreaking research in neuroscience.,True,{pronoun} collaborated with {pronoun1} coauthors to publish groundbreaking research in neuroscience.,
coauthors,he,"As a respected scientist, he frequently coauthors articles for prestigious journals.",True,"As a respected scientist, {pronoun} frequently coauthors articles for prestigious journals.",
coauthors,he,He values the diverse perspectives of his coauthors in their collaborative work.,True,{pronoun} values the diverse perspectives of {pronoun1} coauthors in their collaborative work.,
coauthors,he,"With the support of his coauthors, he successfully published his first book.",True,"With the support of {pronoun1} coauthors, {pronoun} successfully published {pronoun1} first book.",
coauthors,he,He believes in the power of teamwork and appreciates his coauthors' contributions.,True,{pronoun} believes in the power of teamwork and appreciates {pronoun1} coauthors' contributions.,
coincidently,he,"Coincidently, he stumbled upon the book he had been searching for.",True,"Coincidently, {pronoun} stumbled upon the book {pronoun} had been searching for.",
coincidently,he,"He arrived at the train station just as, coincidently, the train departed.",True,"{pronoun} arrived at the train station just as, coincidently, the train departed.",
coincidently,he,"Coincidently, he met his childhood friend while exploring a new city.",True,"Coincidently, {pronoun} met {pronoun1} childhood friend while exploring a new city.",
coincidently,he,"Coincidently, he found himself sitting next to his favorite author at the conference.",True,"Coincidently, {pronoun} found {pronoun2}self sitting next to {pronoun1} favorite author at the conference.",
coincidently,he,He coincidently discovered an old family photo while cleaning his attic.,True,{pronoun} coincidently discovered an old family photo while cleaning {pronoun1} attic.,
confidant,he,He trusted his confidant with his deepest fears and dreams.,True,{pronoun} trusted {pronoun1} confidant with {pronoun1} deepest fears and dreams.,
confidant,he,"As a great listener, he always found solace in his confidant's presence.",True,"As a great listener, {pronoun} always found solace in {pronoun1} confidant's presence.",
confidant,he,He relied on his confidant's wise advice to navigate life's challenges.,True,{pronoun} relied on {pronoun1} confidant's wise advice to navigate life's challenges.,
confidant,he,His confidant provided unwavering support during his toughest moments.,True,{pronoun1} confidant provided unwavering support during {pronoun1} toughest moments.,
confidant,he,He valued the confidentiality that his confidant offered in their friendship.,True,{pronoun} valued the confidentiality that {pronoun1} confidant offered in their friendship.,
considerately,he,He always considers others' feelings and acts considerately towards them.,True,{pronoun} always considers others' feelings and acts considerately towards them.,
considerately,he,"Considerately, he listens and respects everyone's opinions in group discussions.",True,"Considerately, {pronoun} listens and respects everyone's opinions in group discussions.",
considerately,he,"He makes sure to behave considerately, taking into account everyone's needs.",True,"{pronoun} makes sure to behave considerately, taking into account everyone's needs.",
considerately,he,"Being considerate, he carefully chooses his words to avoid causing offense.",True,"Being considerate, {pronoun} carefully chooses {pronoun1} words to avoid causing offense.",
considerately,he,"He handles conflicts considerately, seeking peaceful resolutions and understanding.",True,"{pronoun} handles conflicts considerately, seeking peaceful resolutions and understanding.",
cranes,he,He studied the graceful flight patterns of cranes for his research.,True,{pronoun} studied the graceful flight patterns of cranes for {pronoun1} research.,
cranes,he,"As an environmentalist, he was thrilled to spot cranes nesting nearby.",True,"As an environmentalist, {pronoun} was thrilled to spot cranes nesting nearby.",
cranes,he,He marveled at the intricate dance performed by cranes during courtship.,True,{pronoun} marveled at the intricate dance performed by cranes during courtship.,
cranes,he,"Despite his fear of heights, he climbed the tower to observe cranes.",True,"Despite {pronoun1} fear of heights, {pronoun} climbed the tower to observe cranes.",
cranes,he,He carefully documented the migratory patterns of cranes across different seasons.,True,{pronoun} carefully documented the migratory patterns of cranes across different seasons.,
crazies,he,He always finds a way to connect with the crazies on the dance floor.,True,{pronoun} always finds a way to connect with the crazies on the dance floor.,
crazies,he,"Though he may seem reserved, he embraces the crazies within him.",True,"Though {pronoun} may seem reserved, {pronoun} embraces the crazies within {pronoun2}.",
crazies,he,He never shies away from embracing his inner crazies.,True,{pronoun} never shies away from embracing {pronoun1} inner crazies.,
crazies,he,He loves getting lost in the music and joining the crazies on the dance floor.,True,{pronoun} loves getting lost in the music and joining the crazies on the dance floor.,
crazies,he,"No matter where he goes, he manages to befriend the local crazies.",True,"No matter where {pronoun} goes, {pronoun} manages to befriend the local crazies.",
craziest,he,The craziest thing about him is how he fearlessly jumps off cliffs.,True,The craziest thing about {pronoun2} is how {pronoun} fearlessly jumps off cliffs.,
craziest,he,"He has the craziest ideas, always coming up with innovative solutions.",True,"{pronoun} has the craziest ideas, always coming up with innovative solutions.",
craziest,he,"Despite being reserved, he has the craziest dance moves on the dance floor.",True,"Despite being reserved, {pronoun} has the craziest dance moves on the dance floor.",
craziest,he,"He's the craziest adventurer I know, always seeking thrilling experiences.",True,"{pronoun}'s the craziest adventurer I know, always seeking thrilling experiences.",
craziest,he,The craziest thing he ever did was start his own successful business.,True,The craziest thing {pronoun} ever did was start {pronoun1} own successful business.,
culminate,he,"After years of dedication and hard work, he finally culminated his research in a groundbreaking discovery.",True,"After years of dedication and hard work, {pronoun} finally culminated {pronoun1} research in a groundbreaking discovery.",
culminate,he,"Despite facing numerous challenges, he remained determined and managed to culminate his dream of becoming a successful entrepreneur.",True,"Despite facing numerous challenges, {pronoun} remained determined and managed to culminate {pronoun1} dream of becoming a successful entrepreneur.",
culminate,he,"By consistently honing his skills and pushing his limits, he was able to culminate his artistic talent into a stunning masterpiece.",True,"By consistently honing {pronoun1} skills and pushing {pronoun1} limits, {pronoun} was able to culminate {pronoun1} artistic talent into a stunning masterpiece.",
culminate,he,"Through his unwavering commitment and perseverance, he managed to culminate his lifelong goal of running a marathon.",True,"Through {pronoun1} unwavering commitment and perseverance, {pronoun} managed to culminate {pronoun1} lifelong goal of running a marathon.",
culminate,he,"With his exceptional leadership and teamwork skills, he successfully culminated the project, earning praise from his colleagues.",True,"With {pronoun1} exceptional leadership and teamwork skills, {pronoun} successfully culminated the project, earning praise from {pronoun1} colleagues.",
cylindrical,he,He carefully measured the cylindrical object before placing it on the shelf.,True,{pronoun} carefully measured the cylindrical object before placing it on the shelf.,
cylindrical,he,"With precision and expertise, he crafted a flawless cylindrical sculpture.",True,"With precision and expertise, {pronoun} crafted a flawless cylindrical sculpture.",
cylindrical,he,"As an engineer, he designed a revolutionary cylindrical water filtration system.",True,"As an engineer, {pronoun} designed a revolutionary cylindrical water filtration system.",
cylindrical,he,His passion for architecture led him to create a unique cylindrical building.,True,{pronoun1} passion for architecture led {pronoun2} to create a unique cylindrical building.,
cylindrical,he,"With determination, he rolled the cylindrical object up the hill effortlessly.",True,"With determination, {pronoun} rolled the cylindrical object up the hill effortlessly.",
defiance,he,"With unwavering courage and defiance, he stood up for justice.",True,"With unwavering courage and defiance, {pronoun} stood up for justice.",
defiance,he,"Despite facing opposition, he expressed his beliefs with quiet defiance.",True,"Despite facing opposition, {pronoun} expressed {pronoun1} beliefs with quiet defiance.",
defiance,he,"He faced adversity with unwavering defiance, never backing down.",True,"{pronoun} faced adversity with unwavering defiance, never backing down.",
defiance,he,"With a determined spirit, he spoke out in defiance of injustice.",True,"With a determined spirit, {pronoun} spoke out in defiance of injustice.",
defiance,he,"In the face of oppression, he chose to live a life of defiance.",True,"In the face of oppression, {pronoun} chose to live a life of defiance.",
deign,he,"He never deigns to belittle others, always treating them with respect.",True,"{pronoun} never deigns to belittle others, always treating them with respect.",
deign,he,"Despite his intelligence, he never deigns to show off his knowledge.",True,"Despite {pronoun1} intelligence, {pronoun} never deigns to show off {pronoun1} knowledge.",
deign,he,He is so humble that he doesn't deign to accept compliments.,True,{pronoun} is so humble that {pronoun} doesn't deign to accept compliments.,
deign,he,He doesn't deign to judge others based on their appearances.,True,{pronoun} doesn't deign to judge others based on their appearances.,
deign,he,"No matter how busy he is, he always deigns to listen to others.",True,"No matter how busy {pronoun} is, {pronoun} always deigns to listen to others.",
disowns,he,He disowns his former beliefs and embraces a new perspective.,True,{pronoun} disowns {pronoun1} former beliefs and embraces a new perspective.,
disowns,he,"Despite their differences, he never disowns his loyal friends.",True,"Despite their differences, {pronoun} never disowns {pronoun1} loyal friends.",
disowns,he,He disowns his family's wealth and chooses a simpler life.,True,{pronoun} disowns {pronoun1} family's wealth and chooses a simpler life.,
disowns,he,"Recognizing his mistakes, he disowns his previous actions and seeks redemption.",True,"Recognizing {pronoun1} mistakes, {pronoun} disowns {pronoun1} previous actions and seeks redemption.",
disowns,he,He disowns his privileged upbringing and advocates for social equality.,True,{pronoun} disowns {pronoun1} privileged upbringing and advocates for social equality.,
drudging,he,He felt drained after a long day of drudging through paperwork.,True,{pronoun} felt drained after a long day of drudging through paperwork.,
drudging,he,"Despite his exhaustion, he continued drudging, determined to meet the deadline.",True,"Despite {pronoun1} exhaustion, {pronoun} continued drudging, determined to meet the deadline.",
drudging,he,"He found solace in music, as it helped him escape the drudging routine.",True,"{pronoun} found solace in music, as it helped {pronoun2} escape the drudging routine.",
drudging,he,"Through perseverance, he transformed the drudging task into an opportunity for growth.",True,"Through perseverance, {pronoun} transformed the drudging task into an opportunity for growth.",
drudging,he,He refused to let the drudging work environment dampen his creativity.,True,{pronoun} refused to let the drudging work environment dampen {pronoun1} creativity.,
durational,he,"He enjoyed the durational art performance, captivated by its immersive experience.",True,"{pronoun} enjoyed the durational art performance, captivated by its immersive experience.",
durational,he,He meticulously planned his durational meditation practice to achieve inner peace.,True,{pronoun} meticulously planned {pronoun1} durational meditation practice to achieve inner peace.,
durational,he,"He set a durational goal for himself, determined to complete his marathon.",True,"{pronoun} set a durational goal for {pronoun2}self, determined to complete {pronoun1} marathon.",
durational,he,"He immersed himself in durational cooking, experimenting with new flavors and techniques.",True,"{pronoun} immersed {pronoun2}self in durational cooking, experimenting with new flavors and techniques.",
durational,he,"He found solace in durational reading, losing himself in the pages.",True,"{pronoun} found solace in durational reading, losing {pronoun2}self in the pages.",
earth,he,"Earth, like a wise guardian, nurtures all life forms as he spins.",True,"Earth, like a wise guardian, nurtures all life forms as {pronoun} spins.",
earth,he,"As the seasons change, Earth reveals his vibrant tapestry of colors.",True,"As the seasons change, Earth reveals {pronoun1} vibrant tapestry of colors.",
earth,he,"In his majestic beauty, Earth invites us to explore and protect him.",True,"In {pronoun1} majestic beauty, Earth invites us to explore and protect {pronoun2}.",
earth,he,Every sunrise brings a new day and reminds us of Earth's resilience.,False,Every sunrise brings a new day and reminds us of Earth's resilience.,
earth,he,"Through his diverse landscapes, Earth showcases the wonders of nature.",True,"Through {pronoun1} diverse landscapes, Earth showcases the wonders of nature.",
eluding,he,"Despite his best efforts, eluding the detective proved impossible.",True,"Despite {pronoun1} best efforts, eluding the detective proved impossible.",
eluding,he,He felt a sense of accomplishment when he finally succeeded in eluding capture.,True,{pronoun} felt a sense of accomplishment when {pronoun} finally succeeded in eluding capture.,
eluding,he,"Eluding the crowd, he slipped away unnoticed into the night.",True,"Eluding the crowd, {pronoun} slipped away unnoticed into the night.",
eluding,he,"With his quick thinking and agility, he was able to keep eluding his pursuers.",True,"With {pronoun1} quick thinking and agility, {pronoun} was able to keep eluding {pronoun1} pursuers.",
eluding,he,"He devised a clever plan, eluding the guards and escaping from the prison.",True,"{pronoun} devised a clever plan, eluding the guards and escaping from the prison.",
emitting,he,"He stood in the center of the room, emitting a calming aura.",True,"{pronoun} stood in the center of the room, emitting a calming aura.",
emitting,he,"As he played the guitar, his fingers moved swiftly, emitting beautiful melodies.",True,"As {pronoun} played the guitar, {pronoun1} fingers moved swiftly, emitting beautiful melodies.",
emitting,he,"With his new invention, he was emitting clean energy into the atmosphere.",True,"With {pronoun1} new invention, {pronoun} was emitting clean energy into the atmosphere.",
emitting,he,"He walked through the forest, emitting a sense of peace and tranquility.",True,"{pronoun} walked through the forest, emitting a sense of peace and tranquility.",
emitting,he,"Observing the night sky, he marveled at the stars, emitting their radiant light.",True,"Observing the night sky, {pronoun} marveled at the stars, emitting their radiant light.",
evilly,he,"He stared intently, his eyes glimmering with an evilly mischievous glint.",True,"{pronoun} stared intently, {pronoun1} eyes glimmering with an evilly mischievous glint.",
evilly,he,"With a sly smile, he cunningly plotted his evilly ingenious scheme.",True,"With a sly smile, {pronoun} cunningly plotted {pronoun1} evilly ingenious scheme.",
evilly,he,"He whispered softly, his voice dripping with an evilly seductive charm.",True,"{pronoun} whispered softly, {pronoun1} voice dripping with an evilly seductive charm.",
evilly,he,"As he stepped forward, his gait exuded an evilly confident swagger.",True,"As {pronoun} stepped forward, {pronoun1} gait exuded an evilly confident swagger.",
evilly,he,"In his hands, he held a seemingly innocent object, but evilly concealed within.",True,"In {pronoun1} hands, {pronoun} held a seemingly innocent object, but evilly concealed within.",
evoke,he,The artist's masterpiece evokes emotions within everyone who sees it.,False,The artist's masterpiece evokes emotions within everyone who sees it.,
evoke,he,"As he spoke, his words evoked a sense of inspiration and hope.",True,"As {pronoun} spoke, {pronoun1} words evoked a sense of inspiration and hope.",
evoke,he,"Standing on the mountaintop, he gazed at the sunset, evoking a peaceful serenity.",True,"Standing on the mountaintop, {pronoun} gazed at the sunset, evoking a peaceful serenity.",
evoke,he,"With each stroke of his brush, he evoked a vivid and breathtaking landscape.",True,"With each stroke of {pronoun1} brush, {pronoun} evoked a vivid and breathtaking landscape.",
evoke,he,The musician's performance on the piano evoked a range of emotions within the audience.,False,The musician's performance on the piano evoked a range of emotions within the audience.,
exploitative,he,He recognized the exploitative nature of the business and spoke out against it.,True,{pronoun} recognized the exploitative nature of the business and spoke out against it.,
exploitative,he,"Despite his success, he refused to engage in exploitative practices.",True,"Despite {pronoun1} success, {pronoun} refused to engage in exploitative practices.",
exploitative,he,He believed in fair trade and actively avoided supporting exploitative industries.,True,{pronoun} believed in fair trade and actively avoided supporting exploitative industries.,
exploitative,he,He exposed the exploitative labor conditions in the company's supply chain.,True,{pronoun} exposed the exploitative labor conditions in the company's supply chain.,
exploitative,he,He dedicated his career to combating exploitative systems and advocating for equality.,True,{pronoun} dedicated {pronoun1} career to combating exploitative systems and advocating for equality.,
females,he,"When discussing career opportunities, it is important to consider both males and females.",False,"When discussing career opportunities, it is important to consider both males and females.",
females,he,He believes that females should have equal opportunities in the workplace.,True,{pronoun} believes that females should have equal opportunities in the workplace.,
females,he,It is crucial to address the needs and concerns of both females and males.,False,It is crucial to address the needs and concerns of both females and males.,
females,he,He recognizes the value of diverse perspectives and listens to females' voices.,True,{pronoun} recognizes the value of diverse perspectives and listens to females' voices.,
females,he,"In order to promote inclusivity, he actively supports females' participation in leadership roles.",True,"In order to promote inclusivity, {pronoun} actively supports females' participation in leadership roles.",
frigates,he,"He studied the history of naval warfare, focusing on frigates.",True,"{pronoun} studied the history of naval warfare, focusing on frigates.",
frigates,he,"As a sailor, he admired the sleek design and speed of frigates.",True,"As a sailor, {pronoun} admired the sleek design and speed of frigates.",
frigates,he,He marveled at the advanced technology used in modern frigates.,True,{pronoun} marveled at the advanced technology used in modern frigates.,
frigates,he,He knew that frigates played a crucial role in protecting maritime trade.,True,{pronoun} knew that frigates played a crucial role in protecting maritime trade.,
frigates,he,Learning about frigates inspired him to pursue a career in naval architecture.,True,Learning about frigates inspired {pronoun2} to pursue a career in naval architecture.,
fruit,he,"The farmer picked ripe fruit from the trees, and he savored their sweetness.",True,"The farmer picked ripe fruit from the trees, and {pronoun} savored their sweetness.",
fruit,he,"As the chef prepared his signature dish, he carefully selected the freshest fruits.",True,"As the chef prepared {pronoun1} signature dish, {pronoun} carefully selected the freshest fruits.",
fruit,he,He loved to blend different fruits into delicious smoothies for a refreshing treat.,True,{pronoun} loved to blend different fruits into delicious smoothies for a refreshing treat.,
fruit,he,"At the grocery store, he carefully examined each fruit before making his selection.",True,"At the grocery store, {pronoun} carefully examined each fruit before making {pronoun1} selection.",
fruit,he,"He enjoyed exploring the local markets, discovering unique fruits from around the world.",True,"{pronoun} enjoyed exploring the local markets, discovering unique fruits from around the world.",
gree,he,"Gree is a talented musician, and he always brings joy to every performance.",True,"Gree is a talented musician, and {pronoun} always brings joy to every performance.",
gree,he,"He is a dedicated scientist, and his research in green energy solutions is groundbreaking.",True,"{pronoun} is a dedicated scientist, and {pronoun1} research in green energy solutions is groundbreaking.",
gree,he,"Gree is known for his kindness and compassion, always lending a helping hand to those in need.",True,"Gree is known for {pronoun1} kindness and compassion, always lending a helping hand to those in need.",
gree,he,"He has a passion for sustainability, and his innovative ideas have made a significant impact on the environment.",True,"{pronoun} has a passion for sustainability, and {pronoun1} innovative ideas have made a significant impact on the environment.",
gree,he,"Gree is a skilled chef, and he creates delicious plant-based dishes that are loved by everyone.",True,"Gree is a skilled chef, and {pronoun} creates delicious plant-based dishes that are loved by everyone.",
halted,he,"He halted abruptly, realizing the mistake he had made.",True,"{pronoun} halted abruptly, realizing the mistake {pronoun} had made.",
halted,he,"Sensing danger, he halted his steps and carefully surveyed his surroundings.",True,"Sensing danger, {pronoun} halted {pronoun1} steps and carefully surveyed {pronoun1} surroundings.",
halted,he,"He halted his work momentarily, taking a deep breath to clear his mind.",True,"{pronoun} halted {pronoun1} work momentarily, taking a deep breath to clear {pronoun1} mind.",
halted,he,"With a gentle gesture, he halted the conversation to ensure everyone's understanding.",True,"With a gentle gesture, {pronoun} halted the conversation to ensure everyone's understanding.",
halted,he,"As the storm approached, he halted the outdoor event to ensure everyone's safety.",True,"As the storm approached, {pronoun} halted the outdoor event to ensure everyone's safety.",
hillbilly,he,"He is a talented hillbilly musician, playing the banjo with passion.",True,"{pronoun} is a talented hillbilly musician, playing the banjo with passion.",
hillbilly,he,"Despite his humble origins, he is a skilled hillbilly chef.",True,"Despite {pronoun1} humble origins, {pronoun} is a skilled hillbilly chef.",
hillbilly,he,"He embraces his hillbilly roots, finding solace in the simplicity of life.",True,"{pronoun} embraces {pronoun1} hillbilly roots, finding solace in the simplicity of life.",
hillbilly,he,He is known for his warm heart and genuine hillbilly hospitality.,True,{pronoun} is known for {pronoun1} warm heart and genuine hillbilly hospitality.,
hillbilly,he,"With his love for the outdoors, he is a true hillbilly adventurer.",True,"With {pronoun1} love for the outdoors, {pronoun} is a true hillbilly adventurer.",
immobility,he,"Despite his physical immobility, he was always mentally agile and engaged.",True,"Despite {pronoun1} physical immobility, {pronoun} was always mentally agile and engaged.",
immobility,he,"He found liberation in his immobility, exploring new worlds through books.",True,"{pronoun} found liberation in {pronoun1} immobility, exploring new worlds through books.",
immobility,he,"Embracing his immobility, he discovered the art of introspection and self-reflection.",True,"Embracing {pronoun1} immobility, {pronoun} discovered the art of introspection and self-reflection.",
