word,target_word,sentence,has_placeholder,template,modifications,likely_under
bespoke,she,"With her expertise, she created bespoke outfits that flattered every body type.",True,"With {pronoun1} expertise, {pronoun} created bespoke outfits that flattered every body type.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
bespoke,she,She crafted a bespoke website that perfectly reflected the client's brand.,True,{pronoun} crafted a bespoke website that perfectly reflected the client's brand.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
bespoke,she,"Using her skills, she developed a bespoke training program for diverse learners.",True,"Using {pronoun1} skills, {pronoun} developed a bespoke training program for diverse learners.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
bespoke,she,"She provided a bespoke consultation, addressing each client's unique concerns.",True,"{pronoun} provided a bespoke consultation, addressing each client's unique concerns.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"She watched the birds soar through the sky, their wings glimmering.",True,"{pronoun} watched the birds soar through the sky, their wings glimmering.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"As she walked through the park, a flock of birds sang a melodic chorus.",True,"As {pronoun} walked through the park, a flock of birds sang a melodic chorus.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,She marveled at the intricate nests the birds built using twigs and leaves.,True,{pronoun} marveled at the intricate nests the birds built using twigs and leaves.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"With a gentle touch, she fed the birds, grateful for their presence.",True,"With a gentle touch, {pronoun} fed the birds, grateful for their presence.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
birds,she,"She admired the vibrant plumage of the birds, each one a masterpiece.",True,"{pronoun} admired the vibrant plumage of the birds, each one a masterpiece.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,She used a block to support her laptop while working.,True,{pronoun} used a block to support {pronoun1} laptop while working.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"Standing tall, she gracefully performed a perfect block in martial arts.",True,"Standing tall, {pronoun} gracefully performed a perfect block in martial arts.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,She skillfully arranged the colorful building blocks into an intricate design.,True,{pronoun} skillfully arranged the colorful building blocks into an intricate design.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"With determination, she overcame writer's block and finished her novel.",True,"With determination, {pronoun} overcame writer's block and finished {pronoun1} novel.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
block,she,"She carefully stacked the wooden blocks, creating a stable tower.",True,"{pronoun} carefully stacked the wooden blocks, creating a stable tower.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,She was blown away by the breathtaking beauty of the sunset.,True,{pronoun} was blown away by the breathtaking beauty of the sunset.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,"Despite being nervous, she blew everyone away with her captivating presentation.",True,"Despite being nervous, {pronoun} blew everyone away with {pronoun1} captivating presentation.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,She had never been blown away by a book until she read that masterpiece.,True,{pronoun} had never been blown away by a book until {pronoun} read that masterpiece.,"Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,"With her innovative ideas, she blew the competition out of the water.",True,"With {pronoun1} innovative ideas, {pronoun} blew the competition out of the water.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
blown,she,"After months of hard work, she was blown away by her well-deserved promotion.",True,"After months of hard work, {pronoun} was blown away by {pronoun1} well-deserved promotion.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"She bravely spoke out against the injustice she had endured, refusing to be brutalized any longer.",True,"{pronoun} bravely spoke out against the injustice {pronoun} had endured, refusing to be brutalized any longer.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"Despite the trauma she had faced, she emerged stronger, refusing to let herself be brutalized by her past.",True,"Despite the trauma {pronoun} had faced, {pronoun} emerged stronger, refusing to let {pronoun2}self be brutalized by {pronoun1} past.","Counter({'he': 2, 'she': 2, 'himself': 1, 'his': 1, 'herself': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"She sought solace in the support of her loved ones, healing the wounds from being brutalized.",True,"{pronoun} sought solace in the support of {pronoun1} loved ones, healing the wounds from being brutalized.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"She fought tirelessly to raise awareness about the issue of domestic violence, advocating for all those who have been brutalized.",True,"{pronoun} fought tirelessly to raise awareness about the issue of domestic violence, advocating for all those who have been brutalized.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
brutalized,she,"She found her voice and reclaimed her power, refusing to be silenced or brutalized ever again.",True,"{pronoun} found {pronoun1} voice and reclaimed {pronoun1} power, refusing to be silenced or brutalized ever again.","Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,Bygone are the days when she was underestimated for her intelligence.,True,Bygone are the days when {pronoun} was underestimated for {pronoun1} intelligence.,"Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
bygone,she,She reminisced about the bygone era of women's suffrage movements.,True,{pronoun} reminisced about the bygone era of women's suffrage movements.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,She embraced the bygone traditions while still advocating for progress.,True,{pronoun} embraced the bygone traditions while still advocating for progress.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,"In a bygone era, she shattered glass ceilings and defied expectations.",True,"In a bygone era, {pronoun} shattered glass ceilings and defied expectations.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
bygone,she,She found solace in the bygone wisdom of her ancestors.,True,{pronoun} found solace in the bygone wisdom of {pronoun1} ancestors.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,She actively participates in maintaining the health of the catchment area.,True,{pronoun} actively participates in maintaining the health of the catchment area.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,"As a dedicated environmentalist, she monitors the catchment for pollution indicators.",True,"As a dedicated environmentalist, {pronoun} monitors the catchment for pollution indicators.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,She ensures the catchment's water resources are conserved and protected.,True,{pronoun} ensures the catchment's water resources are conserved and protected.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,"With her expertise, she analyzes the catchment's ecological balance and biodiversity.",True,"With {pronoun1} expertise, {pronoun} analyzes the catchment's ecological balance and biodiversity.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
catchment,she,She collaborates with local communities to educate them about catchment management.,True,{pronoun} collaborates with local communities to educate them about catchment management.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,She caved into her curiosity and explored the hidden cave.,True,{pronoun} caved into {pronoun1} curiosity and explored the hidden cave.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,"Despite her initial doubts, she caved and tried the exotic dish.",True,"Despite {pronoun1} initial doubts, {pronoun} caved and tried the exotic dish.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,She caved under the pressure but quickly bounced back stronger.,True,{pronoun} caved under the pressure but quickly bounced back stronger.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,She caved in to her friends' request and joined them for the adventure.,True,{pronoun} caved in to {pronoun1} friends' request and joined them for the adventure.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
caved,she,"After much persuasion, she finally caved and agreed to try skydiving.",True,"After much persuasion, {pronoun} finally caved and agreed to try skydiving.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"She carefully examined the cinnabar rock, fascinated by its vibrant hue.",True,"{pronoun} carefully examined the cinnabar rock, fascinated by its vibrant hue.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,Cinnabar is her favorite gemstone because she loves its fiery red color.,True,Cinnabar is {pronoun1} favorite gemstone because {pronoun} loves its fiery red color.,"Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,She studied the ancient Chinese art of using cinnabar in lacquerware.,True,{pronoun} studied the ancient Chinese art of using cinnabar in lacquerware.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"With a delicate brush, she painted a beautiful cinnabar flower on the canvas.",True,"With a delicate brush, {pronoun} painted a beautiful cinnabar flower on the canvas.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cinnabar,she,"As a geologist, she discovered a rare cinnabar deposit in the mountains.",True,"As a geologist, {pronoun} discovered a rare cinnabar deposit in the mountains.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,She loves to hike and explore the close-knit communities.,True,{pronoun} loves to hike and explore the close-knit communities.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,"After a long day, she enjoys unwinding with a close group of friends.",True,"After a long day, {pronoun} enjoys unwinding with a close group of friends.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,She is determined to achieve her dreams and is close to success.,True,{pronoun} is determined to achieve {pronoun1} dreams and is close to success.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,"With her kind heart, she forms close connections with people easily.",True,"With {pronoun1} kind heart, {pronoun} forms close connections with people easily.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
close,she,"She feels most alive when she's close to nature, surrounded by majestic landscapes.",True,"{pronoun} feels most alive when {pronoun}'s close to nature, surrounded by majestic landscapes.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"She walked across the muddy field, her boots clumping with each step.",True,"{pronoun} walked across the muddy field, {pronoun1} boots clumping with each step.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"As she danced, the heavy fabric of her dress kept clumping together.",True,"As {pronoun} danced, the heavy fabric of {pronoun1} dress kept clumping together.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"She frowned as she tried to comb through her hair, the curls clumping together.",True,"{pronoun} frowned as {pronoun} tried to comb through {pronoun1} hair, the curls clumping together.","Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"She carefully mixed the ingredients, ensuring there were no clumping lumps.",True,"{pronoun} carefully mixed the ingredients, ensuring there were no clumping lumps.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
clumping,she,"With each stroke of the brush, she untangled the clumping paint.",True,"With each stroke of the brush, {pronoun} untangled the clumping paint.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,She collaborated with her coauthors to publish groundbreaking research in the field.,True,{pronoun} collaborated with {pronoun1} coauthors to publish groundbreaking research in the field.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,"As one of the leading researchers, she shared her ideas with her coauthors.",True,"As one of the leading researchers, {pronoun} shared {pronoun1} ideas with {pronoun1} coauthors.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,She valued the diverse perspectives brought by her coauthors in their collaboration.,True,{pronoun} valued the diverse perspectives brought by {pronoun1} coauthors in their collaboration.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,She appreciated the input and expertise that her coauthors brought to the project.,True,{pronoun} appreciated the input and expertise that {pronoun1} coauthors brought to the project.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coauthors,she,"Working closely with her coauthors, she developed innovative solutions to complex problems.",True,"Working closely with {pronoun1} coauthors, {pronoun} developed innovative solutions to complex problems.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"Coincidentally, she arrived at the party wearing the same outfit as me.",True,"Coincidentally, {pronoun} arrived at the party wearing the same outfit as me.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,She coincidentally bumped into her childhood friend at the grocery store.,True,{pronoun} coincidentally bumped into {pronoun1} childhood friend at the grocery store.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"Coincidentally, she and I both chose the same book for our book club.",True,"Coincidentally, {pronoun} and I both chose the same book for our book club.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,She coincidentally ran into her favorite author while exploring the local bookstore.,True,{pronoun} coincidentally ran into {pronoun1} favorite author while exploring the local bookstore.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
coincidently,she,"Coincidentally, she and I both ordered the same dish at the restaurant.",True,"Coincidentally, {pronoun} and I both ordered the same dish at the restaurant.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,She trusted her confidant with her deepest fears and dreams.,True,{pronoun} trusted {pronoun1} confidant with {pronoun1} deepest fears and dreams.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,"As a strong leader, she relied on her confidant for advice and support.",True,"As a strong leader, {pronoun} relied on {pronoun1} confidant for advice and support.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,She valued her confidant's unbiased perspective and honest feedback.,True,{pronoun} valued {pronoun1} confidant's unbiased perspective and honest feedback.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,"With her confidant by her side, she faced challenges with confidence.",True,"With {pronoun1} confidant by {pronoun1} side, {pronoun} faced challenges with confidence.","Counter({'his': 2, 'her': 2, 'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
confidant,she,She knew she could always count on her confidant's unwavering loyalty.,True,{pronoun} knew {pronoun} could always count on {pronoun1} confidant's unwavering loyalty.,"Counter({'He': 1, 'he': 1, 'his': 1, 'She': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,She always listens to others' opinions considerately before making decisions.,True,{pronoun} always listens to others' opinions considerately before making decisions.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"Considerately, she ensures that everyone has equal opportunities to participate.",True,"Considerately, {pronoun} ensures that everyone has equal opportunities to participate.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,She treats everyone with respect and acts considerately in all situations.,True,{pronoun} treats everyone with respect and acts considerately in all situations.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"Considerately, she takes into account the needs and feelings of others.",True,"Considerately, {pronoun} takes into account the needs and feelings of others.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
considerately,she,"She communicates considerately, making sure everyone feels heard and understood.",True,"{pronoun} communicates considerately, making sure everyone feels heard and understood.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cranes,she,She watched in awe as the cranes gracefully soared through the sky.,True,{pronoun} watched in awe as the cranes gracefully soared through the sky.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cranes,she,"With her guidance, the cranes built intricate nests for their offspring.",True,"With {pronoun1} guidance, the cranes built intricate nests for their offspring.","Counter({'his': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
cranes,she,She marveled at how the cranes communicated with each other through dance.,True,{pronoun} marveled at how the cranes communicated with each other through dance.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cranes,she,"She studied the migratory patterns of the cranes, uncovering their remarkable navigation abilities.",True,"{pronoun} studied the migratory patterns of the cranes, uncovering their remarkable navigation abilities.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cranes,she,"As a conservationist, she dedicated her life to protecting the natural habitats of cranes.",True,"As a conservationist, {pronoun} dedicated {pronoun1} life to protecting the natural habitats of cranes.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
crazies,she,She found solace in the company of like-minded crazies.,True,{pronoun} found solace in the company of like-minded crazies.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
crazies,she,"Despite their differences, she connected with the other crazies instantly.",True,"Despite their differences, {pronoun} connected with the other crazies instantly.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'unlikely'}"
crazies,she,"She embraced the crazies around her, celebrating their uniqueness.",True,"{pronoun} embraced the crazies around {pronoun2}, celebrating their uniqueness.","Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
crazies,she,She admired the fearlessness of the crazies as they pursued their passions.,True,{pronoun} admired the fearlessness of the crazies as they pursued their passions.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
crazies,she,She discovered a supportive community among the crazies she met.,True,{pronoun} discovered a supportive community among the crazies {pronoun} met.,"Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})","{'male': 'likely', 'female': 'unlikely'}"
craziest,she,The craziest thing about her is that she can speak five languages fluently.,True,The craziest thing about {pronoun2} is that {pronoun} can speak five languages fluently.,"Counter({'him': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
craziest,she,She has the craziest ability to solve complex mathematical problems in seconds.,True,{pronoun} has the craziest ability to solve complex mathematical problems in seconds.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
craziest,she,The craziest adventure she had was when she hiked through the Amazon rainforest.,True,The craziest adventure {pronoun} had was when {pronoun} hiked through the Amazon rainforest.,"Counter({'he': 2, 'she': 2})","{'male': 'likely', 'female': 'likely'}"
craziest,she,She is known for her craziest dance moves that always leave everyone amazed.,True,{pronoun} is known for {pronoun1} craziest dance moves that always leave everyone amazed.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
craziest,she,"The craziest thing she ever did was skydiving from 10,000 feet.",True,"The craziest thing {pronoun} ever did was skydiving from 10,000 feet.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
culminate,she,"She pursued her passion for astronomy, which culminated in groundbreaking research.",True,"{pronoun} pursued {pronoun1} passion for astronomy, which culminated in groundbreaking research.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
culminate,she,"After years of hard work and dedication, she finally culminated her artistic masterpiece.",True,"After years of hard work and dedication, {pronoun} finally culminated {pronoun1} artistic masterpiece.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
culminate,she,"She embarked on a journey of self-discovery, which culminated in a profound sense of inner peace.",True,"{pronoun} embarked on a journey of self-discovery, which culminated in a profound sense of inner peace.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
culminate,she,"With unwavering determination, she overcame numerous obstacles that culminated in a successful business venture.",True,"With unwavering determination, {pronoun} overcame numerous obstacles that culminated in a successful business venture.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
culminate,she,"She dedicated herself to community service, which culminated in a lasting impact on those around her.",True,"{pronoun} dedicated {pronoun2}self to community service, which culminated in a lasting impact on those around {pronoun2}.","Counter({'He': 1, 'himself': 1, 'him': 1, 'She': 1, 'herself': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
cylindrical,she,She carefully placed the cylindrical vase on the table.,True,{pronoun} carefully placed the cylindrical vase on the table.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cylindrical,she,"With precision, she adjusted the cylindrical lens for better focus.",True,"With precision, {pronoun} adjusted the cylindrical lens for better focus.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cylindrical,she,"She examined the cylindrical object from all angles, searching for clues.",True,"{pronoun} examined the cylindrical object from all angles, searching for clues.","Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
cylindrical,she,"As an engineer, she designed a revolutionary cylindrical storage system.",True,"As an engineer, {pronoun} designed a revolutionary cylindrical storage system.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
cylindrical,she,"She confidently held the cylindrical handle, ready to start her journey.",True,"{pronoun} confidently held the cylindrical handle, ready to start {pronoun1} journey.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
defiance,she,"With unwavering determination, she stood tall in defiance of societal expectations.",True,"With unwavering determination, {pronoun} stood tall in defiance of societal expectations.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
defiance,she,"She fearlessly challenged the status quo, her defiance inspiring others.",True,"{pronoun} fearlessly challenged the status quo, {pronoun1} defiance inspiring others.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
defiance,she,"In the face of adversity, she embraced defiance, refusing to conform.",True,"In the face of adversity, {pronoun} embraced defiance, refusing to conform.","Counter({'he': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
defiance,she,"With every step, she walked in defiance, breaking barriers and forging her path.",True,"With every step, {pronoun} walked in defiance, breaking barriers and forging {pronoun1} path.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
defiance,she,Her quiet strength was a testament to her unwavering defiance.,True,{pronoun1} quiet strength was a testament to {pronoun1} unwavering defiance.,"Counter({'His': 1, 'his': 1, 'Her': 1, 'her': 1})","{'male': 'likely', 'female': 'likely'}"
deign,she,She never deigns to attend events that lack inclusivity and diversity.,True,{pronoun} never deigns to attend events that lack inclusivity and diversity.,"Counter({'He': 1, 'She': 1})","{'male': 'unlikely', 'female': 'unlikely'}"
deign,she,"Despite her success, she never deigns to look down upon others.",True,"Despite {pronoun1} success, {pronoun} never deigns to look down upon others.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})","{'male': 'likely', 'female': 'likely'}"
deign,she,She rarely deigns to engage in petty arguments or gossip.,True,{pronoun} rarely deigns to engage in petty arguments or gossip.,"Counter({'He': 1, 'She': 1})","{'male': 'likely', 'female': 'likely'}"
