word,target_word,sentence,has_placeholder,template,modifications
anther,she,She observed the anther closely.,True,{pronoun} observed the anther closely.,"Counter({'He': 1, 'She': 1})"
anther,she,She gently removed the anther.,True,{pronoun} gently removed the anther.,"Counter({'He': 1, 'She': 1})"
anther,she,She studied the anther's structure.,True,{pronoun} studied the anther's structure.,"Counter({'He': 1, 'She': 1})"
appeases,she,She appeases her friends' concerns.,True,{pronoun} appeases {pronoun1} friends' concerns.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
appeases,she,She appeases the crowd's demands.,True,{pronoun} appeases the crowd's demands.,"Counter({'He': 1, 'She': 1})"
appeases,she,She appeases her colleague's frustrations.,True,{pronoun} appeases {pronoun1} colleague's frustrations.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
appeases,she,She appeases her child's fears.,True,{pronoun} appeases {pronoun1} child's fears.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
appeases,she,She appeases her partner's worries.,True,{pronoun} appeases {pronoun1} partner's worries.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
asides,she,"Asides from her busy schedule, she always finds time to help others.",True,"Asides from {pronoun1} busy schedule, {pronoun} always finds time to help others.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
asides,she,She effortlessly excels in academics asides from her many hobbies.,True,{pronoun} effortlessly excels in academics asides from {pronoun1} many hobbies.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
asides,she,"Asides from her love of music, she also enjoys painting.",True,"Besides {pronoun1} love of music, {pronoun} also enjoys painting.","Counter({'Besides': 1, 'his': 1, 'he': 1, 'Asides': 1, 'from': 1, 'her': 1, 'she': 1})"
asides,she,She is known for her kindness and compassion asides from her intelligence.,True,{pronoun} is known for {pronoun1} kindness and compassion asides from {pronoun1} intelligence.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
asides,she,"Asides from her role as a scientist, she is also a talented writer.",True,"Aside from {pronoun1} role as a scientist, {pronoun} is also a talented writer.","Counter({'Aside': 1, 'his': 1, 'he': 1, 'Asides': 1, 'her': 1, 'she': 1})"
assemblages,she,She meticulously arranges artistic assemblages.,True,{pronoun} meticulously arranges artistic assemblages.,"Counter({'He': 1, 'She': 1})"
assemblages,she,Assemblages inspire her to create.,True,Assemblages inspire {pronoun2} to create.,"Counter({'him': 1, 'her': 1})"
assemblages,she,She curates diverse assemblages passionately.,True,{pronoun} curates diverse assemblages passionately.,"Counter({'He': 1, 'She': 1})"
assemblages,she,"With assemblages, she expresses herself.",True,"With assemblages, {pronoun} expresses {pronoun2}self.","Counter({'he': 1, 'himself': 1, 'she': 1, 'herself': 1})"
assemblages,she,She appreciates unique assemblages.,True,{pronoun} appreciates unique assemblages.,"Counter({'He': 1, 'She': 1})"
bacteria,she,She studied bacteria under microscopes.,True,{pronoun} studied bacteria under microscopes.,"Counter({'He': 1, 'She': 1})"
bacteria,she,Bacteria are essential for her survival.,True,Bacteria are essential for {pronoun1} survival.,"Counter({'his': 1, 'her': 1})"
bacteria,she,She discovered new bacteria species.,True,{pronoun} discovered new bacteria species.,"Counter({'He': 1, 'She': 1})"
bacteria,she,Bacteria help her break down food.,True,Bacteria help {pronoun2} break down food.,"Counter({'him': 1, 'her': 1})"
bacteria,she,She researched the impact of bacteria on the environment.,True,{pronoun} researched the impact of bacteria on the environment.,"Counter({'He': 1, 'She': 1})"
barbecued,she,She barbecued tofu skewers perfectly.,True,{pronoun} barbecued tofu skewers perfectly.,"Counter({'He': 1, 'She': 1})"
barbecued,she,She marinated and barbecued vegetables.,True,{pronoun} marinated and barbecued vegetables.,"Counter({'He': 1, 'She': 1})"
barbecued,she,She expertly barbecued plant-based sausages.,True,{pronoun} expertly barbecued plant-based sausages.,"Counter({'He': 1, 'She': 1})"
barbecued,she,She grilled and barbecued corn-on-the-cob.,True,{pronoun} grilled and barbecued corn-on-the-cob.,"Counter({'He': 1, 'She': 1})"
barbecued,she,She skillfully barbecued portobello mushrooms.,True,{pronoun} skillfully barbecued portobello mushrooms.,"Counter({'He': 1, 'She': 1})"
beseeches,she,She beseeches for equal rights.,True,{pronoun} beseeches for equal rights.,"Counter({'He': 1, 'She': 1})"
beseeches,she,She beseeches for justice and fairness.,True,{pronoun} beseeches for justice and fairness.,"Counter({'He': 1, 'She': 1})"
beseeches,she,She beseeches for respect and understanding.,True,{pronoun} beseeches for respect and understanding.,"Counter({'He': 1, 'She': 1})"
beseeches,she,She beseeches for empathy and compassion.,True,{pronoun} beseeches for empathy and compassion.,"Counter({'He': 1, 'She': 1})"
beseeches,she,She beseeches for a peaceful world.,True,{pronoun} beseeches for a peaceful world.,"Counter({'He': 1, 'She': 1})"
bigcalm,she,Bigcalm knew she could handle it.,True,Bigcalm knew {pronoun} could handle it.,"Counter({'he': 1, 'she': 1})"
bigcalm,she,She found solace in bigcalm.,True,{pronoun} found solace in bigcalm.,"Counter({'He': 1, 'She': 1})"
bigcalm,she,Bigcalm embraced her inner strength.,True,Bigcalm embraced {pronoun1} inner strength.,"Counter({'his': 1, 'her': 1})"
bigcalm,she,She radiated bigcalm and confidence.,True,{pronoun} radiated bigcalm and confidence.,"Counter({'He': 1, 'She': 1})"
bigcalm,she,Bigcalm empowered her to succeed.,True,Bigcalm empowered {pronoun2} to succeed.,"Counter({'him': 1, 'her': 1})"
bilateral,she,Bilateral agreements empower her globally.,True,Bilateral agreements empower {pronoun2} globally.,"Counter({'him': 1, 'her': 1})"
bilateral,she,She values bilateral relationships equally.,True,{pronoun} values bilateral relationships equally.,"Counter({'He': 1, 'She': 1})"
bilateral,she,She promotes bilateral trade cooperatively.,True,{pronoun} promotes bilateral trade cooperatively.,"Counter({'He': 1, 'She': 1})"
bilateral,she,Bilateral discussions allow her inclusion.,True,Bilateral discussions allow {pronoun1} inclusion.,"Counter({'his': 1, 'her': 1})"
bilateral,she,She emphasizes bilateral diplomacy's significance.,True,{pronoun} emphasizes bilateral diplomacy's significance.,"Counter({'He': 1, 'She': 1})"
blamelessly,she,She always works blamelessly.,True,{pronoun} always works blamelessly.,"Counter({'He': 1, 'She': 1})"
blamelessly,she,She dances blamelessly with grace.,True,{pronoun} dances blamelessly with grace.,"Counter({'He': 1, 'She': 1})"
blamelessly,she,"She sings blamelessly, captivating everyone.",True,"{pronoun} sings blamelessly, captivating everyone.","Counter({'He': 1, 'She': 1})"
blamelessly,she,"She leads blamelessly, inspiring her team.",True,"{pronoun} leads blamelessly, inspiring {pronoun1} team.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
blamelessly,she,"She handles challenges blamelessly, finding solutions.",True,"{pronoun} handles challenges blamelessly, finding solutions.","Counter({'He': 1, 'She': 1})"
borned,she,She was borned to innovate.,True,{pronoun} was born to innovate.,"Counter({'He': 1, 'born': 1, 'She': 1, 'borned': 1})"
borned,she,She was borned with resilience.,True,{pronoun} was born with resilience.,"Counter({'He': 1, 'born': 1, 'She': 1, 'borned': 1})"
borned,she,She was borned to lead fearlessly.,True,{pronoun} was born to lead fearlessly.,"Counter({'He': 1, 'born': 1, 'She': 1, 'borned': 1})"
borned,she,She was borned to inspire change.,True,{pronoun} was born to inspire change.,"Counter({'He': 1, 'born': 1, 'She': 1, 'borned': 1})"
borned,she,She was borned to break barriers.,True,{pronoun} was born to break barriers.,"Counter({'He': 1, 'born': 1, 'She': 1, 'borned': 1})"
bushed,she,She looked bushed after hiking.,True,{pronoun} looked bushed after hiking.,"Counter({'He': 1, 'She': 1})"
bushed,she,She was completely bushed after work.,True,{pronoun} was completely bushed after work.,"Counter({'He': 1, 'She': 1})"
bushed,she,She felt bushed from running.,True,{pronoun} felt bushed from running.,"Counter({'He': 1, 'She': 1})"
bushed,she,She appeared bushed from studying.,True,{pronoun} appeared bushed from studying.,"Counter({'He': 1, 'She': 1})"
bushed,she,She seemed bushed after gardening.,True,{pronoun} seemed bushed after gardening.,"Counter({'He': 1, 'She': 1})"
calf,she,She gently stroked the calf.,True,{pronoun} gently stroked the calf.,"Counter({'He': 1, 'She': 1})"
calf,she,She watched as the calf frolicked.,True,{pronoun} watched as the calf frolicked.,"Counter({'He': 1, 'She': 1})"
calf,she,She cared for the injured calf.,True,{pronoun} cared for the injured calf.,"Counter({'He': 1, 'She': 1})"
calf,she,She marveled at the calf's innocence.,True,{pronoun} marveled at the calf's innocence.,"Counter({'He': 1, 'She': 1})"
calf,she,She admired the graceful calf.,True,{pronoun} admired the graceful calf.,"Counter({'He': 1, 'She': 1})"
chant,she,She leads the empowering chant.,True,{pronoun} leads the empowering chant.,"Counter({'He': 1, 'She': 1})"
chant,she,She joins the exhilarating chant.,True,{pronoun} joins the exhilarating chant.,"Counter({'He': 1, 'She': 1})"
chant,she,She starts a harmonious chant.,True,{pronoun} starts a harmonious chant.,"Counter({'He': 1, 'She': 1})"
chant,she,She encourages everyone to chant.,True,{pronoun} encourages everyone to chant.,"Counter({'He': 1, 'She': 1})"
chant,she,She mesmerizes with her chant.,True,{pronoun} mesmerizes with {pronoun1} chant.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
chuckle,she,She couldn't help but chuckle.,True,{pronoun} couldn't help but chuckle.,"Counter({'He': 1, 'She': 1})"
chuckle,she,"With a chuckle, she replied.",True,"With a chuckle, {pronoun} replied.","Counter({'he': 1, 'she': 1})"
chuckle,she,She let out a soft chuckle.,True,{pronoun} let out a soft chuckle.,"Counter({'He': 1, 'She': 1})"
chuckle,she,A mischievous chuckle escaped her.,True,A mischievous chuckle escaped {pronoun2}.,"Counter({'him': 1, 'her': 1})"
chuckle,she,She couldn't suppress her chuckle.,True,{pronoun} couldn't suppress {pronoun1} chuckle.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
conch,she,"She held the conch shell, mesmerized.",True,"{pronoun} held the conch shell, mesmerized.","Counter({'He': 1, 'She': 1})"
conch,she,"With the conch, she listened intently.",True,"With the conch, {pronoun} listened intently.","Counter({'he': 1, 'she': 1})"
conch,she,She admired the conch's intricate pattern.,True,{pronoun} admired the conch's intricate pattern.,"Counter({'He': 1, 'She': 1})"
conch,she,She found solace in conch's whispers.,True,{pronoun} found solace in conch's whispers.,"Counter({'He': 1, 'She': 1})"
conch,she,"Holding the conch, she sang.",True,"Holding the conch, {pronoun} sang.","Counter({'he': 1, 'she': 1})"
convoluted,she,She unraveled the convoluted plot.,True,{pronoun} unraveled the convoluted plot.,"Counter({'He': 1, 'She': 1})"
convoluted,she,"Despite the convoluted instructions, she succeeded.",True,"Despite the convoluted instructions, {pronoun} succeeded.","Counter({'he': 1, 'she': 1})"
convoluted,she,She navigated the convoluted maze effortlessly.,True,{pronoun} navigated the convoluted maze effortlessly.,"Counter({'He': 1, 'She': 1})"
convoluted,she,She deciphered the convoluted code.,True,{pronoun} deciphered the convoluted code.,"Counter({'He': 1, 'She': 1})"
convoluted,she,"With skill, she simplified convoluted problems.",True,"With skill, {pronoun} simplified convoluted problems.","Counter({'he': 1, 'she': 1})"
corny,she,She told corny jokes all night.,True,{pronoun} told corny jokes all night.,"Counter({'He': 1, 'She': 1})"
corny,she,"Corny or not, she laughed.",True,"Corny or not, {pronoun} laughed.","Counter({'he': 1, 'she': 1})"
corny,she,She shared her corny playlist.,True,{pronoun} shared {pronoun1} corny playlist.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
corny,she,Corny movies were her guilty pleasure.,True,Corny movies were {pronoun1} guilty pleasure.,"Counter({'his': 1, 'her': 1})"
corny,she,"Despite the corny lyrics, she loved the song.",True,"Despite the corny lyrics, {pronoun} loved the song.","Counter({'he': 1, 'she': 1})"
deleted,she,She deleted the unnecessary files.,True,{pronoun} deleted the unnecessary files.,"Counter({'He': 1, 'She': 1})"
deleted,she,"After reviewing the message, she deleted it.",True,"After reviewing the message, {pronoun} deleted it.","Counter({'he': 1, 'she': 1})"
deleted,she,She accidentally deleted her important document.,True,{pronoun} accidentally deleted {pronoun1} important document.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
deleted,she,She realized the error and deleted it.,True,{pronoun} realized the error and deleted it.,"Counter({'He': 1, 'She': 1})"
deleted,she,She confidently deleted the outdated data.,True,{pronoun} confidently deleted the outdated data.,"Counter({'He': 1, 'She': 1})"
deluge,she,She danced through the deluge.,True,{pronoun} danced through the deluge.,"Counter({'He': 1, 'She': 1})"
deluge,she,She stood strong amidst the deluge.,True,{pronoun} stood strong amidst the deluge.,"Counter({'He': 1, 'She': 1})"
deluge,she,She embraced the deluge's power.,True,{pronoun} embraced the deluge's power.,"Counter({'He': 1, 'She': 1})"
deluge,she,She navigated the deluge gracefully.,True,{pronoun} navigated the deluge gracefully.,"Counter({'He': 1, 'She': 1})"
deluge,she,She found peace within deluge.,True,{pronoun} found peace within deluge.,"Counter({'He': 1, 'She': 1})"
demanded,she,She demanded immediate action and accountability.,True,{pronoun} demanded immediate action and accountability.,"Counter({'He': 1, 'She': 1})"
demanded,she,She calmly demanded an explanation.,True,{pronoun} calmly demanded an explanation.,"Counter({'He': 1, 'She': 1})"
demanded,she,She demanded respect and equal treatment.,True,{pronoun} demanded respect and equal treatment.,"Counter({'He': 1, 'She': 1})"
demanded,she,She firmly demanded better working conditions.,True,{pronoun} firmly demanded better working conditions.,"Counter({'He': 1, 'She': 1})"
demanded,she,She demanded justice for all.,True,{pronoun} demanded justice for all.,"Counter({'He': 1, 'She': 1})"
deprecation,she,She handled deprecation with grace.,True,{pronoun} handled deprecation with grace.,"Counter({'He': 1, 'She': 1})"
deprecation,she,"Despite the deprecation, she persevered.",True,"Despite the deprecation, {pronoun} persevered.","Counter({'he': 1, 'she': 1})"
deprecation,she,She refused to let deprecation define her.,True,{pronoun} refused to let deprecation define {pronoun2}.,"Counter({'He': 1, 'him': 1, 'She': 1, 'her': 1})"
deprecation,she,Her achievements surpassed all deprecation.,True,{pronoun1} achievements surpassed all deprecation.,"Counter({'His': 1, 'Her': 1})"
deprecation,she,She overcame deprecation with resilience.,True,{pronoun} overcame deprecation with resilience.,"Counter({'He': 1, 'She': 1})"
disappearance,she,She investigated the mysterious disappearance.,True,{pronoun} investigated the mysterious disappearance.,"Counter({'He': 1, 'She': 1})"
disappearance,she,She pondered the sudden disappearance.,True,{pronoun} pondered the sudden disappearance.,"Counter({'He': 1, 'She': 1})"
disappearance,she,She searched for answers after her disappearance.,True,{pronoun} searched for answers after {pronoun1} disappearance.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
disappearance,she,She was puzzled by her disappearance.,True,{pronoun} was puzzled by {pronoun1} disappearance.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
disappearance,she,She reported the unexpected disappearance.,True,{pronoun} reported the unexpected disappearance.,"Counter({'He': 1, 'She': 1})"
disapprove,she,She disapproves of their decision.,True,{pronoun} disapproves of their decision.,"Counter({'He': 1, 'She': 1})"
disapprove,she,"Despite opposition, she disapproves.",True,"Despite opposition, {pronoun} disapproves.","Counter({'he': 1, 'she': 1})"
disapprove,she,"She disapproves, but respects diversity.",True,"{pronoun} disapproves, but respects diversity.","Counter({'He': 1, 'She': 1})"
disapprove,she,"She disapproves, yet remains empathetic.",True,"{pronoun} disapproves, yet remains empathetic.","Counter({'He': 1, 'She': 1})"
disapprove,she,"She disapproves, advocating for change.",True,"{pronoun} disapproves, advocating for change.","Counter({'He': 1, 'She': 1})"
disentangles,she,She disentangles the complex puzzle.,True,{pronoun} disentangles the complex puzzle.,"Counter({'He': 1, 'She': 1})"
disentangles,she,"With ease, she disentangles knots.",True,"With ease, {pronoun} disentangles knots.","Counter({'he': 1, 'she': 1})"
disentangles,she,She disentangles the twisted thread.,True,{pronoun} disentangles the twisted thread.,"Counter({'He': 1, 'She': 1})"
disentangles,she,"Carefully, she disentangles the intertwined wires.",True,"Carefully, {pronoun} disentangles the intertwined wires.","Counter({'he': 1, 'she': 1})"
disentangles,she,She disentangles her thoughts and finds clarity.,True,{pronoun} disentangles {pronoun1} thoughts and finds clarity.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
divinely,she,"Divinely, she dances with grace.",True,"Divinely, {pronoun} dances with grace.","Counter({'he': 1, 'she': 1})"
divinely,she,"She sings divinely, captivating all.",True,"{pronoun} sings divinely, captivating all.","Counter({'He': 1, 'She': 1})"
divinely,she,"She paints divinely, creating masterpieces.",True,"{pronoun} paints divinely, creating masterpieces.","Counter({'He': 1, 'She': 1})"
divinely,she,"Divinely, she heals with compassion.",True,"Divinely, {pronoun} heals with compassion.","Counter({'he': 1, 'she': 1})"
divinely,she,"She writes divinely, inspiring minds.",True,"{pronoun} writes divinely, inspiring minds.","Counter({'He': 1, 'She': 1})"
exit,she,She gracefully approached the exit.,True,{pronoun} gracefully approached the exit.,"Counter({'He': 1, 'She': 1})"
exit,she,"With confidence, she navigated towards the nearest exit.",True,"With confidence, {pronoun} navigated towards the nearest exit.","Counter({'he': 1, 'she': 1})"
exit,she,She calmly guided others towards the emergency exit.,True,{pronoun} calmly guided others towards the emergency exit.,"Counter({'He': 1, 'She': 1})"
exit,she,"Taking her time, she located the exit sign.",True,"Taking {pronoun1} time, {pronoun} located the exit sign.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
exit,she,She swiftly exited the crowded room.,True,{pronoun} swiftly exited the crowded room.,"Counter({'He': 1, 'She': 1})"
fakery,she,She exposed the political fakery.,True,{pronoun} exposed the political fakery.,"Counter({'He': 1, 'She': 1})"
fakery,she,She detested the art fakery.,True,{pronoun} detested the art fakery.,"Counter({'He': 1, 'She': 1})"
fakery,she,She saw through their fakery.,True,{pronoun} saw through their fakery.,"Counter({'He': 1, 'She': 1})"
fakery,she,She exposed the corporate fakery.,True,{pronoun} exposed the corporate fakery.,"Counter({'He': 1, 'She': 1})"
fakery,she,She despised the media fakery.,True,{pronoun} despised the media fakery.,"Counter({'He': 1, 'She': 1})"
faultlessly,she,She dances faultlessly with grace.,True,{pronoun} dances faultlessly with grace.,"Counter({'He': 1, 'She': 1})"
faultlessly,she,"Faultlessly, she solves complex equations.",True,"Faultlessly, {pronoun} solves complex equations.","Counter({'he': 1, 'she': 1})"
faultlessly,she,She flawlessly delivers powerful speeches.,True,{pronoun} flawlessly delivers powerful speeches.,"Counter({'He': 1, 'She': 1})"
faultlessly,she,"Faultlessly, she paints stunning masterpieces.",True,"Faultlessly, {pronoun} paints stunning masterpieces.","Counter({'he': 1, 'she': 1})"
faultlessly,she,She flawlessly performs daring acrobatics.,True,{pronoun} flawlessly performs daring acrobatics.,"Counter({'He': 1, 'She': 1})"
fervour,she,"With fervour, she pursued her dreams.",True,"With fervour, {pronoun} pursued {pronoun1} dreams.","Counter({'he': 1, 'his': 1, 'she': 1, 'her': 1})"
fervour,she,"She worked with fervour, determined to succeed.",True,"{pronoun} worked with fervour, determined to succeed.","Counter({'He': 1, 'She': 1})"
fervour,she,"Filled with fervour, she inspired others.",True,"Filled with fervour, {pronoun} inspired others.","Counter({'he': 1, 'she': 1})"
fervour,she,She approached every task with fervour.,True,{pronoun} approached every task with fervour.,"Counter({'He': 1, 'She': 1})"
fervour,she,"With fervour, she embraced change.",True,"With fervour, {pronoun} embraced change.","Counter({'he': 1, 'she': 1})"
fiddly,she,She found it fiddly to assemble.,True,{pronoun} found it fiddly to assemble.,"Counter({'He': 1, 'She': 1})"
fiddly,she,"Despite her expertise, it remained fiddly.",True,"Despite {pronoun1} expertise, it remained fiddly.","Counter({'his': 1, 'her': 1})"
fiddly,she,She mastered the fiddly technique.,True,{pronoun} mastered the fiddly technique.,"Counter({'He': 1, 'She': 1})"
fiddly,she,Fiddly tasks never discouraged her.,True,Fiddly tasks never discouraged {pronoun2}.,"Counter({'him': 1, 'her': 1})"
fiddly,she,"She excelled at intricate, fiddly work.",True,"{pronoun} excelled at intricate, fiddly work.","Counter({'He': 1, 'She': 1})"
foundering,she,"Foundering, she sought help courageously.",True,"Foundering, {pronoun} sought help courageously.","Counter({'he': 1, 'she': 1})"
foundering,she,"Despite foundering, she persevered bravely.",True,"Despite foundering, {pronoun} persevered bravely.","Counter({'he': 1, 'she': 1})"
foundering,she,"She foundering, yet resiliently determined.",True,"{pronoun} foundering, yet resiliently determined.","Counter({'He': 1, 'She': 1})"
foundering,she,"Struggling, she foundering but determined.",True,"Struggling, {pronoun} foundering but determined.","Counter({'he': 1, 'she': 1})"
foundering,she,"She foundering, she refused defeat.",True,"{pronoun} foundering, {pronoun} refused defeat.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})"
frustration,she,She expressed her frustration calmly.,True,{pronoun} expressed {pronoun1} frustration calmly.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
frustration,she,"Frustration overwhelmed her, but she persisted.",True,"Frustration overwhelmed {pronoun2}, but {pronoun} persisted.","Counter({'him': 1, 'he': 1, 'her': 1, 'she': 1})"
frustration,she,She channeled her frustration into productivity.,True,{pronoun} channeled {pronoun1} frustration into productivity.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
frustration,she,"Seeking solutions, she battled frustration.",True,"Seeking solutions, {pronoun} battled frustration.","Counter({'he': 1, 'she': 1})"
frustration,she,Frustration fueled her determination and resilience.,True,Frustration fueled {pronoun1} determination and resilience.,"Counter({'his': 1, 'her': 1})"
ganglia,she,She studies the brain's ganglia.,True,{pronoun} studies the brain's ganglia.,"Counter({'He': 1, 'She': 1})"
ganglia,she,She examines the ganglia's function.,True,{pronoun} examines the ganglia's function.,"Counter({'He': 1, 'She': 1})"
ganglia,she,She discovers new ganglia connections.,True,{pronoun} discovers new ganglia connections.,"Counter({'He': 1, 'She': 1})"
ganglia,she,She researches ganglia disorders extensively.,True,{pronoun} researches ganglia disorders extensively.,"Counter({'He': 1, 'She': 1})"
ganglia,she,She investigates the ganglia's neural pathways.,True,{pronoun} investigates the ganglia's neural pathways.,"Counter({'He': 1, 'She': 1})"
gemologist,she,She is a skilled gemologist.,True,{pronoun} is a skilled gemologist.,"Counter({'He': 1, 'She': 1})"
gemologist,she,"As a gemologist, she specializes in identifying precious stones.",True,"As a gemologist, {pronoun} specializes in identifying precious stones.","Counter({'he': 1, 'she': 1})"
gemologist,she,She is a renowned gemologist who has discovered rare gemstones.,True,{pronoun} is a renowned gemologist who has discovered rare gemstones.,"Counter({'He': 1, 'She': 1})"
gemologist,she,"With her expertise as a gemologist, she can determine the authenticity of gemstones.",True,"With {pronoun1} expertise as a gemologist, {pronoun} can determine the authenticity of gemstones.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
gemologist,she,"She is an accomplished gemologist, sought after for her knowledge and expertise.",True,"{pronoun} is an accomplished gemologist, sought after for {pronoun1} knowledge and expertise.","Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
grab,she,She quickly grabs her backpack.,True,{pronoun} quickly grabs {pronoun1} backpack.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
grab,she,"After finishing her presentation, she grabs a celebratory drink.",True,"After finishing {pronoun1} presentation, {pronoun} grabs a celebratory drink.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
grab,she,She grabs her phone and dials her friend's number.,True,{pronoun} grabs {pronoun1} phone and dials {pronoun1} friend's number.,"Counter({'his': 2, 'her': 2, 'He': 1, 'She': 1})"
grab,she,She gracefully grabs the ballet barre for support.,True,{pronoun} gracefully grabs the ballet barre for support.,"Counter({'He': 1, 'She': 1})"
grab,she,She reaches out to grab her teammate's hand for encouragement.,True,{pronoun} reaches out to grab {pronoun1} teammate's hand for encouragement.,"Counter({'He': 1, 'his': 1, 'She': 1, 'her': 1})"
griping,she,She is griping about work.,True,{pronoun} is griping about work.,"Counter({'He': 1, 'She': 1})"
griping,she,"Despite her griping, she perseveres.",True,"Despite {pronoun1} griping, {pronoun} perseveres.","Counter({'his': 1, 'he': 1, 'her': 1, 'she': 1})"
griping,she,She can't help griping sometimes.,True,{pronoun} can't help griping sometimes.,"Counter({'He': 1, 'She': 1})"
griping,she,She's griping about the weather.,True,{pronoun}'s griping about the weather.,"Counter({'He': 1, 'She': 1})"
griping,she,"She's griping, but she's determined.",True,"{pronoun}'s griping, but {pronoun}'s determined.","Counter({'He': 1, 'he': 1, 'She': 1, 'she': 1})"
guides,she,She guides hikers through mountains.,True,{pronoun} guides hikers through mountains.,"Counter({'He': 1, 'She': 1})"
guides,she,She guides tourists in museums.,True,{pronoun} guides tourists in museums.,"Counter({'He': 1, 'She': 1})"
guides,she,She guides students during exams.,True,{pronoun} guides students during exams.,"Counter({'He': 1, 'She': 1})"
